Id,Name,Desc,EffectType,EffectParamMin,EffectParamMax,EffectParamGrowth,OptionGroup
10106308,공격속도 증가율,,7,374,374,1,10106301
10106309,HP 흡수율,,52,35,35,1,10106301
10106310,경험치 획득량 증가율,,87,165,165,1,10106301
10106311,아데나 획득량 증가율,,89,165,165,1,10106301
10106312,,,65,1,1,1,10106301
10106313,,,65,1,1,1,10106301
10106314,,,65,1,1,1,10106301
10106315,,,65,1,1,1,10106301
10106316,,,65,1,1,1,10106301
10106317,,,65,1,1,1,10106301
10106318,,,65,1,1,1,10106301
10106319,,,65,1,1,1,10106301
10106320,,,65,1,1,1,10106301
10106401,물리 공격력,,1,415,415,1,10106401
10106402,마법 공격력,,2,415,415,1,10106401
10106403,관통,,101,366,366,1,10106401
10106404,크리티컬,,10,695,695,1,10106401
10106405,크리티컬 대미지 증가율,,9,389,389,1,10106401
10106406,명중,,29,427,427,1,10106401
10106407,방어 무시 대미지,,36,8,8,1,10106401
10106408,공격속도 증가율,,7,743,743,1,10106401
10106409,HP 흡수율,,52,63,63,1,10106401
10106410,경험치 획득량 증가율,,87,316,316,1,10106401
10106411,아데나 획득량 증가율,,89,316,316,1,10106401
10106412,,,65,1,1,1,10106401
10106413,,,65,1,1,1,10106401
10106414,,,65,1,1,1,10106401
10106415,,,65,1,1,1,10106401
10106416,,,65,1,1,1,10106401
10106417,,,65,1,1,1,10106401
10106418,,,65,1,1,1,10106401
10106419,,,65,1,1,1,10106401
10106420,,,65,1,1,1,10106401
10106501,물리 공격력,,1,1132,1132,1,10106501
10106502,마법 공격력,,2,1132,1132,1,10106501
10106503,관통,,101,1014,1014,1,10106501
10106504,크리티컬,,10,1936,1936,1,10106501
10106505,크리티컬 대미지 증가율,,9,1069,1069,1,10106501
10106506,명중,,29,1154,1154,1,10106501
10106507,방어 무시 대미지,,36,20,20,1,10106501
10106508,공격속도 증가율,,7,1295,1295,1,10106501
10106509,HP 흡수율,,52,104,104,1,10106501
10106510,경험치 획득량 증가율,,87,544,544,1,10106501
10106511,아데나 획득량 증가율,,89,544,544,1,10106501
10106512,,,65,1,1,1,10106501
10106513,,,65,1,1,1,10106501
10106514,,,65,1,1,1,10106501
10106515,,,65,1,1,1,10106501
10106516,,,65,1,1,1,10106501
10106517,,,65,1,1,1,10106501
10106518,,,65,1,1,1,10106501
10106519,,,65,1,1,1,10106501
10106520,,,65,1,1,1,10106501
10106601,물리 공격력,,1,2153,2153,1,10106601
10106602,마법 공격력,,2,2153,2153,1,10106601
10106603,관통,,101,1937,1937,1,10106601
10106604,크리티컬,,10,3705,3705,1,10106601
10106605,크리티컬 대미지 증가율,,9,2036,2036,1,10106601
10106606,명중,,29,2190,2190,1,10106601
10106607,방어 무시 대미지,,36,39,39,1,10106601
10106608,공격속도 증가율,,7,1440,1440,1,10106601
10106609,HP 흡수율,,52,117,117,1,10106601
10106610,경험치 획득량 증가율,,87,600,600,1,10106601
10106611,아데나 획득량 증가율,,89,600,600,1,10106601
10106612,,,65,1,1,1,10106601
10106613,,,65,1,1,1,10106601
10106614,,,65,1,1,1,10106601
10106615,,,65,1,1,1,10106601
10106616,,,65,1,1,1,10106601
10106617,,,65,1,1,1,10106601
10106618,,,65,1,1,1,10106601
10106619,,,65,1,1,1,10106601
10106620,,,65,1,1,1,10106601
10206201,물리 공격력,,1,44,44,1,10206201
10206202,마법 공격력,,2,44,44,1,10206201
10206203,관통,,101,31,31,1,10206201
10206204,크리티컬,,10,53,53,1,10206201
10206205,크리티컬 대미지 증가율,,9,38,38,1,10206201
10206206,명중,,29,50,50,1,10206201
10206207,방어 무시 대미지,,36,1,1,1,10206201
10206208,공격속도 증가율,,7,190,190,1,10206201
10206209,HP 흡수율,,52,22,22,1,10206201
10206210,경험치 획득량 증가율,,87,89,89,1,10206201
10206211,아데나 획득량 증가율,,89,89,89,1,10206201
10206212,,,65,1,1,1,10206201
10206213,,,65,1,1,1,10206201
10206214,,,65,1,1,1,10206201
10206215,,,65,1,1,1,10206201
10206216,,,65,1,1,1,10206201
10206217,,,65,1,1,1,10206201
10206218,,,65,1,1,1,10206201
10206219,,,65,1,1,1,10206201
10206220,,,65,1,1,1,10206201
10206301,물리 공격력,,1,125,125,1,10206301
10206302,마법 공격력,,2,125,125,1,10206301
10206303,관통,,101,104,104,1,10206301
10206304,크리티컬,,10,193,193,1,10206301
10206305,크리티컬 대미지 증가율,,9,115,115,1,10206301
10206306,명중,,29,133,133,1,10206301
10206307,방어 무시 대미지,,36,2,2,1,10206301
10206308,공격속도 증가율,,7,374,374,1,10206301
10206309,HP 흡수율,,52,35,35,1,10206301
10206310,경험치 획득량 증가율,,87,165,165,1,10206301
10206311,아데나 획득량 증가율,,89,165,165,1,10206301
10206312,,,65,1,1,1,10206301
10206313,,,65,1,1,1,10206301
10206314,,,65,1,1,1,10206301
10206315,,,65,1,1,1,10206301
10206316,,,65,1,1,1,10206301
10206317,,,65,1,1,1,10206301
10206318,,,65,1,1,1,10206301
10206319,,,65,1,1,1,10206301
10206320,,,65,1,1,1,10206301
10206401,물리 공격력,,1,415,415,1,10206401
10206402,마법 공격력,,2,415,415,1,10206401
10206403,관통,,101,366,366,1,10206401
10206404,크리티컬,,10,695,695,1,10206401
10206405,크리티컬 대미지 증가율,,9,389,389,1,10206401
10206406,명중,,29,427,427,1,10206401
10206407,방어 무시 대미지,,36,8,8,1,10206401
10206408,공격속도 증가율,,7,743,743,1,10206401
10206409,HP 흡수율,,52,63,63,1,10206401
10206410,경험치 획득량 증가율,,87,316,316,1,10206401
10206411,아데나 획득량 증가율,,89,316,316,1,10206401
10206412,,,65,1,1,1,10206401
10206413,,,65,1,1,1,10206401
10206414,,,65,1,1,1,10206401
10206415,,,65,1,1,1,10206401
10206416,,,65,1,1,1,10206401
10206417,,,65,1,1,1,10206401
10206418,,,65,1,1,1,10206401
10206419,,,65,1,1,1,10206401
10206420,,,65,1,1,1,10206401
10206501,물리 공격력,,1,1132,1132,1,10206501
10206502,마법 공격력,,2,1132,1132,1,10206501
10206503,관통,,101,1014,1014,1,10206501
10206504,크리티컬,,10,1936,1936,1,10206501
10206505,크리티컬 대미지 증가율,,9,1069,1069,1,10206501
10206506,명중,,29,1154,1154,1,10206501
10206507,방어 무시 대미지,,36,20,20,1,10206501
10206508,공격속도 증가율,,7,1295,1295,1,10206501
10206509,HP 흡수율,,52,104,104,1,10206501
10206510,경험치 획득량 증가율,,87,544,544,1,10206501
10206511,아데나 획득량 증가율,,89,544,544,1,10206501
10206512,,,65,1,1,1,10206501
10206513,,,65,1,1,1,10206501
10206514,,,65,1,1,1,10206501
10206515,,,65,1,1,1,10206501
10206516,,,65,1,1,1,10206501
10206517,,,65,1,1,1,10206501
10206518,,,65,1,1,1,10206501
10206519,,,65,1,1,1,10206501
10206520,,,65,1,1,1,10206501
10206601,물리 공격력,,1,2153,2153,1,10206601
10206602,마법 공격력,,2,2153,2153,1,10206601
10206603,관통,,101,1937,1937,1,10206601
10206604,크리티컬,,10,3705,3705,1,10206601
10206605,크리티컬 대미지 증가율,,9,2036,2036,1,10206601
10206606,명중,,29,2190,2190,1,10206601
10206607,방어 무시 대미지,,36,39,39,1,10206601
10206608,공격속도 증가율,,7,1440,1440,1,10206601
10206609,HP 흡수율,,52,117,117,1,10206601
10206610,경험치 획득량 증가율,,87,600,600,1,10206601
10206611,아데나 획득량 증가율,,89,600,600,1,10206601
10206612,,,65,1,1,1,10206601
10206613,,,65,1,1,1,10206601
10206614,,,65,1,1,1,10206601
10206615,,,65,1,1,1,10206601
10206616,,,65,1,1,1,10206601
10206617,,,65,1,1,1,10206601
10206618,,,65,1,1,1,10206601
10206619,,,65,1,1,1,10206601
10206620,,,65,1,1,1,10206601
10306201,물리 공격력,,1,44,44,1,10306201
10306202,마법 공격력,,2,44,44,1,10306201
10306203,관통,,101,31,31,1,10306201
10306204,크리티컬,,10,53,53,1,10306201
10306205,크리티컬 대미지 증가율,,9,38,38,1,10306201
10306206,명중,,29,50,50,1,10306201
10306207,방어 무시 대미지,,36,1,1,1,10306201
10306208,공격속도 증가율,,7,190,190,1,10306201
10306209,HP 흡수율,,52,22,22,1,10306201
10306210,경험치 획득량 증가율,,87,89,89,1,10306201
10306211,아데나 획득량 증가율,,89,89,89,1,10306201
10306212,,,65,1,1,1,10306201
10306213,,,65,1,1,1,10306201
10306214,,,65,1,1,1,10306201
10306215,,,65,1,1,1,10306201
10306216,,,65,1,1,1,10306201
10306217,,,65,1,1,1,10306201
10306218,,,65,1,1,1,10306201
10306219,,,65,1,1,1,10306201
10306220,,,65,1,1,1,10306201
10306301,물리 공격력,,1,125,125,1,10306301
10306302,마법 공격력,,2,125,125,1,10306301
10306303,관통,,101,104,104,1,10306301
10306304,크리티컬,,10,193,193,1,10306301
10306305,크리티컬 대미지 증가율,,9,115,115,1,10306301
10306306,명중,,29,133,133,1,10306301
10306307,방어 무시 대미지,,36,2,2,1,10306301
10306308,공격속도 증가율,,7,374,374,1,10306301
10306309,HP 흡수율,,52,35,35,1,10306301
10306310,경험치 획득량 증가율,,87,165,165,1,10306301
10306311,아데나 획득량 증가율,,89,165,165,1,10306301
10306312,,,65,1,1,1,10306301
10306313,,,65,1,1,1,10306301
10306314,,,65,1,1,1,10306301
10306315,,,65,1,1,1,10306301
10306316,,,65,1,1,1,10306301
10306317,,,65,1,1,1,10306301
10306318,,,65,1,1,1,10306301
10306319,,,65,1,1,1,10306301
10306320,,,65,1,1,1,10306301
10306401,물리 공격력,,1,415,415,1,10306401
10306402,마법 공격력,,2,415,415,1,10306401
10306403,관통,,101,366,366,1,10306401
10306404,크리티컬,,10,695,695,1,10306401
10306405,크리티컬 대미지 증가율,,9,389,389,1,10306401
10306406,명중,,29,427,427,1,10306401
10306407,방어 무시 대미지,,36,8,8,1,10306401
10306408,공격속도 증가율,,7,743,743,1,10306401
10306409,HP 흡수율,,52,63,63,1,10306401
10306410,경험치 획득량 증가율,,87,316,316,1,10306401
10306411,아데나 획득량 증가율,,89,316,316,1,10306401
10306412,,,65,1,1,1,10306401
10306413,,,65,1,1,1,10306401
10306414,,,65,1,1,1,10306401
10306415,,,65,1,1,1,10306401
10306416,,,65,1,1,1,10306401
10306417,,,65,1,1,1,10306401
10306418,,,65,1,1,1,10306401
10306419,,,65,1,1,1,10306401
10306420,,,65,1,1,1,10306401
10306501,물리 공격력,,1,1132,1132,1,10306501
10306502,마법 공격력,,2,1132,1132,1,10306501
10306503,관통,,101,1014,1014,1,10306501
10306504,크리티컬,,10,1936,1936,1,10306501
10306505,크리티컬 대미지 증가율,,9,1069,1069,1,10306501
10306506,명중,,29,1154,1154,1,10306501
10306507,방어 무시 대미지,,36,20,20,1,10306501
10306508,공격속도 증가율,,7,1295,1295,1,10306501
10306509,HP 흡수율,,52,104,104,1,10306501
10306510,경험치 획득량 증가율,,87,544,544,1,10306501
10306511,아데나 획득량 증가율,,89,544,544,1,10306501
10306512,,,65,1,1,1,10306501
10306513,,,65,1,1,1,10306501
10306514,,,65,1,1,1,10306501
10306515,,,65,1,1,1,10306501
10306516,,,65,1,1,1,10306501
10306517,,,65,1,1,1,10306501
10306518,,,65,1,1,1,10306501
10306519,,,65,1,1,1,10306501
10306520,,,65,1,1,1,10306501
10306601,물리 공격력,,1,2153,2153,1,10306601
10306602,마법 공격력,,2,2153,2153,1,10306601
10306603,관통,,101,1937,1937,1,10306601
10306604,크리티컬,,10,3705,3705,1,10306601
10306605,크리티컬 대미지 증가율,,9,2036,2036,1,10306601
10306606,명중,,29,2190,2190,1,10306601
10306607,방어 무시 대미지,,36,39,39,1,10306601
10306608,공격속도 증가율,,7,1440,1440,1,10306601
10306609,HP 흡수율,,52,117,117,1,10306601
10306610,경험치 획득량 증가율,,87,600,600,1,10306601
10306611,아데나 획득량 증가율,,89,600,600,1,10306601
10306612,,,65,1,1,1,10306601
10306613,,,65,1,1,1,10306601
10306614,,,65,1,1,1,10306601
10306615,,,65,1,1,1,10306601
10306616,,,65,1,1,1,10306601
10306617,,,65,1,1,1,10306601
10306618,,,65,1,1,1,10306601
10306619,,,65,1,1,1,10306601
10306620,,,65,1,1,1,10306601
10406201,물리 공격력,,1,44,44,1,10406201
10406202,마법 공격력,,2,44,44,1,10406201
10406203,관통,,101,31,31,1,10406201
10406204,크리티컬,,10,53,53,1,10406201
10406205,크리티컬 대미지 증가율,,9,38,38,1,10406201
10406206,명중,,29,50,50,1,10406201
10406207,방어 무시 대미지,,36,1,1,1,10406201
10406208,공격속도 증가율,,7,190,190,1,10406201
10406209,HP 흡수율,,52,22,22,1,10406201
10406210,경험치 획득량 증가율,,87,89,89,1,10406201
10406211,아데나 획득량 증가율,,89,89,89,1,10406201
10406212,,,65,1,1,1,10406201
10406213,,,65,1,1,1,10406201
10406214,,,65,1,1,1,10406201
10406215,,,65,1,1,1,10406201
10406216,,,65,1,1,1,10406201
10406217,,,65,1,1,1,10406201
10406218,,,65,1,1,1,10406201
10406219,,,65,1,1,1,10406201
10406220,,,65,1,1,1,10406201
10406301,물리 공격력,,1,125,125,1,10406301
10406302,마법 공격력,,2,125,125,1,10406301
10406303,관통,,101,104,104,1,10406301
10406304,크리티컬,,10,193,193,1,10406301
10406305,크리티컬 대미지 증가율,,9,115,115,1,10406301
10406306,명중,,29,133,133,1,10406301
10406307,방어 무시 대미지,,36,2,2,1,10406301
10406308,공격속도 증가율,,7,374,374,1,10406301
10406309,HP 흡수율,,52,35,35,1,10406301
10406310,경험치 획득량 증가율,,87,165,165,1,10406301
10406311,아데나 획득량 증가율,,89,165,165,1,10406301
10406312,,,65,1,1,1,10406301
10406313,,,65,1,1,1,10406301
10406314,,,65,1,1,1,10406301
10406315,,,65,1,1,1,10406301
10406316,,,65,1,1,1,10406301
10406317,,,65,1,1,1,10406301
10406318,,,65,1,1,1,10406301
10406319,,,65,1,1,1,10406301
10406320,,,65,1,1,1,10406301
10406401,물리 공격력,,1,415,415,1,10406401
10406402,마법 공격력,,2,415,415,1,10406401
10406403,관통,,101,366,366,1,10406401
10406404,크리티컬,,10,695,695,1,10406401
10406405,크리티컬 대미지 증가율,,9,389,389,1,10406401
10406406,명중,,29,427,427,1,10406401
10406407,방어 무시 대미지,,36,8,8,1,10406401
10406408,공격속도 증가율,,7,743,743,1,10406401
10406409,HP 흡수율,,52,63,63,1,10406401
10406410,경험치 획득량 증가율,,87,316,316,1,10406401
10406411,아데나 획득량 증가율,,89,316,316,1,10406401
10406412,,,65,1,1,1,10406401
10406413,,,65,1,1,1,10406401
10406414,,,65,1,1,1,10406401
10406415,,,65,1,1,1,10406401
10406416,,,65,1,1,1,10406401
10406417,,,65,1,1,1,10406401
10406418,,,65,1,1,1,10406401
10406419,,,65,1,1,1,10406401
10406420,,,65,1,1,1,10406401
10406501,물리 공격력,,1,1132,1132,1,10406501
10406502,마법 공격력,,2,1132,1132,1,10406501
10406503,관통,,101,1014,1014,1,10406501
10406504,크리티컬,,10,1936,1936,1,10406501
10406505,크리티컬 대미지 증가율,,9,1069,1069,1,10406501
10406506,명중,,29,1154,1154,1,10406501
10406507,방어 무시 대미지,,36,20,20,1,10406501
10406508,공격속도 증가율,,7,1295,1295,1,10406501
10406509,HP 흡수율,,52,104,104,1,10406501
10406510,경험치 획득량 증가율,,87,544,544,1,10406501
10406511,아데나 획득량 증가율,,89,544,544,1,10406501
10406512,,,65,1,1,1,10406501
10406513,,,65,1,1,1,10406501
10406514,,,65,1,1,1,10406501
10406515,,,65,1,1,1,10406501
10406516,,,65,1,1,1,10406501
10406517,,,65,1,1,1,10406501
10406518,,,65,1,1,1,10406501
10406519,,,65,1,1,1,10406501
10406520,,,65,1,1,1,10406501
10406601,물리 공격력,,1,2153,2153,1,10406601
10406602,마법 공격력,,2,2153,2153,1,10406601
10406603,관통,,101,1937,1937,1,10406601
10406604,크리티컬,,10,3705,3705,1,10406601
10406605,크리티컬 대미지 증가율,,9,2036,2036,1,10406601
10406606,명중,,29,2190,2190,1,10406601
10406607,방어 무시 대미지,,36,39,39,1,10406601
10406608,공격속도 증가율,,7,1440,1440,1,10406601
10406609,HP 흡수율,,52,117,117,1,10406601
10406610,경험치 획득량 증가율,,87,600,600,1,10406601
10406611,아데나 획득량 증가율,,89,600,600,1,10406601
10406612,,,65,1,1,1,10406601
10406613,,,65,1,1,1,10406601
10406614,,,65,1,1,1,10406601
10406615,,,65,1,1,1,10406601
10406616,,,65,1,1,1,10406601
10406617,,,65,1,1,1,10406601
10406618,,,65,1,1,1,10406601
10406619,,,65,1,1,1,10406601
10406620,,,65,1,1,1,10406601
10506201,물리 공격력,,1,44,44,1,10506201
10506202,마법 공격력,,2,44,44,1,10506201
10506203,관통,,101,31,31,1,10506201
10506204,크리티컬,,10,53,53,1,10506201
10506205,크리티컬 대미지 증가율,,9,38,38,1,10506201
10506206,명중,,29,50,50,1,10506201
10506207,방어 무시 대미지,,36,1,1,1,10506201
10506208,공격속도 증가율,,7,190,190,1,10506201
10506209,HP 흡수율,,52,22,22,1,10506201
10506210,경험치 획득량 증가율,,87,89,89,1,10506201
10506211,아데나 획득량 증가율,,89,89,89,1,10506201
10506212,,,65,1,1,1,10506201
10506213,,,65,1,1,1,10506201
10506214,,,65,1,1,1,10506201
10506215,,,65,1,1,1,10506201
10506216,,,65,1,1,1,10506201
10506217,,,65,1,1,1,10506201
10506218,,,65,1,1,1,10506201
10506219,,,65,1,1,1,10506201
10506220,,,65,1,1,1,10506201
10506301,물리 공격력,,1,125,125,1,10506301
10506302,마법 공격력,,2,125,125,1,10506301
10506303,관통,,101,104,104,1,10506301
10506304,크리티컬,,10,193,193,1,10506301
10506305,크리티컬 대미지 증가율,,9,115,115,1,10506301
10506306,명중,,29,133,133,1,10506301
10506307,방어 무시 대미지,,36,2,2,1,10506301
10506308,공격속도 증가율,,7,374,374,1,10506301
10506309,HP 흡수율,,52,35,35,1,10506301
10506310,경험치 획득량 증가율,,87,165,165,1,10506301
10506311,아데나 획득량 증가율,,89,165,165,1,10506301
10506312,,,65,1,1,1,10506301
10506313,,,65,1,1,1,10506301
10506314,,,65,1,1,1,10506301
10506315,,,65,1,1,1,10506301
10506316,,,65,1,1,1,10506301
10506317,,,65,1,1,1,10506301
10506318,,,65,1,1,1,10506301
10506319,,,65,1,1,1,10506301
10506320,,,65,1,1,1,10506301
10506401,물리 공격력,,1,415,415,1,10506401
10506402,마법 공격력,,2,415,415,1,10506401
10506403,관통,,101,366,366,1,10506401
10506404,크리티컬,,10,695,695,1,10506401
10506405,크리티컬 대미지 증가율,,9,389,389,1,10506401
10506406,명중,,29,427,427,1,10506401
10506407,방어 무시 대미지,,36,8,8,1,10506401
10506408,공격속도 증가율,,7,743,743,1,10506401
10506409,HP 흡수율,,52,63,63,1,10506401
10506410,경험치 획득량 증가율,,87,316,316,1,10506401
10506411,아데나 획득량 증가율,,89,316,316,1,10506401
10506412,,,65,1,1,1,10506401
10506413,,,65,1,1,1,10506401
10506414,,,65,1,1,1,10506401
10506415,,,65,1,1,1,10506401
10506416,,,65,1,1,1,10506401
10506417,,,65,1,1,1,10506401
10506418,,,65,1,1,1,10506401
10506419,,,65,1,1,1,10506401
10506420,,,65,1,1,1,10506401
10506501,물리 공격력,,1,1132,1132,1,10506501
10506502,마법 공격력,,2,1132,1132,1,10506501
10506503,관통,,101,1014,1014,1,10506501
10506504,크리티컬,,10,1936,1936,1,10506501
10506505,크리티컬 대미지 증가율,,9,1069,1069,1,10506501
10506506,명중,,29,1154,1154,1,10506501
10506507,방어 무시 대미지,,36,20,20,1,10506501
10506508,공격속도 증가율,,7,1295,1295,1,10506501
10506509,HP 흡수율,,52,104,104,1,10506501
10506510,경험치 획득량 증가율,,87,544,544,1,10506501
10506511,아데나 획득량 증가율,,89,544,544,1,10506501
10506512,,,65,1,1,1,10506501
10506513,,,65,1,1,1,10506501
10506514,,,65,1,1,1,10506501
10506515,,,65,1,1,1,10506501
10506516,,,65,1,1,1,10506501
10506517,,,65,1,1,1,10506501
10506518,,,65,1,1,1,10506501
10506519,,,65,1,1,1,10506501
10506520,,,65,1,1,1,10506501
10506601,물리 공격력,,1,2153,2153,1,10506601
10506602,마법 공격력,,2,2153,2153,1,10506601
10506603,관통,,101,1937,1937,1,10506601
10506604,크리티컬,,10,3705,3705,1,10506601
10506605,크리티컬 대미지 증가율,,9,2036,2036,1,10506601
10506606,명중,,29,2190,2190,1,10506601
10506607,방어 무시 대미지,,36,39,39,1,10506601
10506608,공격속도 증가율,,7,1440,1440,1,10506601
10506609,HP 흡수율,,52,117,117,1,10506601
10506610,경험치 획득량 증가율,,87,600,600,1,10506601
10506611,아데나 획득량 증가율,,89,600,600,1,10506601
10506612,,,65,1,1,1,10506601
10506613,,,65,1,1,1,10506601
10506614,,,65,1,1,1,10506601
10506615,,,65,1,1,1,10506601
10506616,,,65,1,1,1,10506601
10506617,,,65,1,1,1,10506601
