Id,EquipEffectDescription,ConditionRoomTypeList,ConditionType,ConditionFireRate,EffectType,EffectParam1,EffectParam2,EquipEffectBuffIcon,EquipEffectBuffName,EquipEffectBuffDescription
7100601,"몬스터에게 피해를 받으면 <Fontblue>6%</> 확률로,보호막이<Fontblue>12초</>간 생성됩니다.보호막이 유지되는 동안 몬스터의 스킬공격을 <Fontblue>1회</> 방어합니다.

(이 효과는 3분에 한번만 발동됩니다.)
(적용장소 : 필드/월드보스/정예던전/시공의균열/혈맹던전/마물소환석/오만의탑/일일,채집,장비,아데나,소환석던전)","World,BossWorld,RegularDungeonWorld,PartyDungeonWorld,GuildDungeonWorld,SummonWorld,InfinityDungeonWorld,DailyDungeonWorld,GatheringDungeonWorld,EquipDungeonWorld,AdenaDungeonWorld,SummonStoneDungeonWorld",4,600,85,1,990201,Icon_Buff_CapeEquipEffect_01,붉은 파멸의 망토 착용효과,"몬스터에게 피해를 받으면 <Fontblue>6%</> 확률로,<Fontblue>몬스터스킬공격을 1회</> 막는 보호막 발동. 쿨타임3분"
7100602,"몬스터에게 피해를 받으면 <Fontblue>6.5%</> 확률로,보호막이<Fontblue>12초</>간 생성됩니다.보호막이 유지되는 동안 몬스터의 스킬공격을 <Fontblue>1회</> 방어합니다.

(이 효과는 3분에 한번만 발동됩니다.)
(적용장소 : 필드/월드보스/정예던전/시공의균열/혈맹던전/마물소환석/오만의탑/일일,채집,장비,아데나,소환석던전)","World,BossWorld,RegularDungeonWorld,PartyDungeonWorld,GuildDungeonWorld,SummonWorld,InfinityDungeonWorld,DailyDungeonWorld,GatheringDungeonWorld,EquipDungeonWorld,AdenaDungeonWorld,SummonStoneDungeonWorld",4,650,85,1,990202,Icon_Buff_CapeEquipEffect_01,붉은 파멸의 망토 착용효과,"몬스터에게 피해를 받으면 <Fontblue>6.5%</> 확률로,<Fontblue>몬스터스킬공격을 1회</> 막는 보호막 발동. 쿨타임3분"
7100603,"몬스터에게 피해를 받으면 <Fontblue>7%</> 확률로,보호막이<Fontblue>12초</>간 생성됩니다.보호막이 유지되는 동안 몬스터의 스킬공격을 <Fontblue>1회</> 방어합니다.

(이 효과는 3분에 한번만 발동됩니다.)
(적용장소 : 필드/월드보스/정예던전/시공의균열/혈맹던전/마물소환석/오만의탑/일일,채집,장비,아데나,소환석던전)","World,BossWorld,RegularDungeonWorld,PartyDungeonWorld,GuildDungeonWorld,SummonWorld,InfinityDungeonWorld,DailyDungeonWorld,GatheringDungeonWorld,EquipDungeonWorld,AdenaDungeonWorld,SummonStoneDungeonWorld",4,700,85,1,990203,Icon_Buff_CapeEquipEffect_01,붉은 파멸의 망토 착용효과,"몬스터에게 피해를 받으면 <Fontblue>7%</> 확률로,<Fontblue>몬스터스킬공격을 1회</> 막는 보호막 발동. 쿨타임3분"
7100604,"몬스터에게 피해를 받으면 <Fontblue>7.5%</> 확률로,보호막이<Fontblue>12초</>간 생성됩니다.보호막이 유지되는 동안 몬스터의 스킬공격을 <Fontblue>1회</> 방어합니다.

(이 효과는 3분에 한번만 발동됩니다.)
(적용장소 : 필드/월드보스/정예던전/시공의균열/혈맹던전/마물소환석/오만의탑/일일,채집,장비,아데나,소환석던전)","World,BossWorld,RegularDungeonWorld,PartyDungeonWorld,GuildDungeonWorld,SummonWorld,InfinityDungeonWorld,DailyDungeonWorld,GatheringDungeonWorld,EquipDungeonWorld,AdenaDungeonWorld,SummonStoneDungeonWorld",4,750,85,1,990204,Icon_Buff_CapeEquipEffect_01,붉은 파멸의 망토 착용효과,"몬스터에게 피해를 받으면 <Fontblue>7.5%</> 확률로,<Fontblue>몬스터스킬공격을 1회</> 막는 보호막 발동. 쿨타임3분"
7100605,"몬스터에게 피해를 받으면 <Fontblue>8%</> 확률로,보호막이<Fontblue>12초</>간 생성됩니다.보호막이 유지되는 동안 몬스터의 스킬공격을 <Fontblue>1회</> 방어합니다.

(이 효과는 3분에 한번만 발동됩니다.)
(적용장소 : 필드/월드보스/정예던전/시공의균열/혈맹던전/마물소환석/오만의탑/일일,채집,장비,아데나,소환석던전)","World,BossWorld,RegularDungeonWorld,PartyDungeonWorld,GuildDungeonWorld,SummonWorld,InfinityDungeonWorld,DailyDungeonWorld,GatheringDungeonWorld,EquipDungeonWorld,AdenaDungeonWorld,SummonStoneDungeonWorld",4,800,85,1,990205,Icon_Buff_CapeEquipEffect_01,붉은 파멸의 망토 착용효과,"몬스터에게 피해를 받으면 <Fontblue>8%</> 확률로,<Fontblue>몬스터스킬공격을 1회</> 막는 보호막 발동. 쿨타임3분"
7100606,"몬스터에게 피해를 받으면 <Fontblue>8.5%</> 확률로,보호막이<Fontblue>12초</>간 생성됩니다.보호막이 유지되는 동안 몬스터의 스킬공격을 <Fontblue>1회</> 방어합니다.

(이 효과는 3분에 한번만 발동됩니다.)
(적용장소 : 필드/월드보스/정예던전/시공의균열/혈맹던전/마물소환석/오만의탑/일일,채집,장비,아데나,소환석던전)","World,BossWorld,RegularDungeonWorld,PartyDungeonWorld,GuildDungeonWorld,SummonWorld,InfinityDungeonWorld,DailyDungeonWorld,GatheringDungeonWorld,EquipDungeonWorld,AdenaDungeonWorld,SummonStoneDungeonWorld",4,850,85,1,990206,Icon_Buff_CapeEquipEffect_01,붉은 파멸의 망토 착용효과,"몬스터에게 피해를 받으면 <Fontblue>8.5%</> 확률로,<Fontblue>몬스터스킬공격을 1회</> 막는 보호막 발동. 쿨타임3분"
7100607,"몬스터에게 피해를 받으면 <Fontblue>9%</> 확률로,보호막이<Fontblue>12초</>간 생성됩니다.보호막이 유지되는 동안 몬스터의 스킬공격을 <Fontblue>1회</> 방어합니다.

(이 효과는 3분에 한번만 발동됩니다.)
(적용장소 : 필드/월드보스/정예던전/시공의균열/혈맹던전/마물소환석/오만의탑/일일,채집,장비,아데나,소환석던전)","World,BossWorld,RegularDungeonWorld,PartyDungeonWorld,GuildDungeonWorld,SummonWorld,InfinityDungeonWorld,DailyDungeonWorld,GatheringDungeonWorld,EquipDungeonWorld,AdenaDungeonWorld,SummonStoneDungeonWorld",4,900,85,1,990207,Icon_Buff_CapeEquipEffect_01,붉은 파멸의 망토 착용효과,"몬스터에게 피해를 받으면 <Fontblue>9%</> 확률로,<Fontblue>몬스터스킬공격을 1회</> 막는 보호막 발동. 쿨타임3분"
7100608,"몬스터에게 피해를 받으면 <Fontblue>9.5%</> 확률로,보호막이<Fontblue>12초</>간 생성됩니다.보호막이 유지되는 동안 몬스터의 스킬공격을 <Fontblue>1회</> 방어합니다.

(이 효과는 3분에 한번만 발동됩니다.)
(적용장소 : 필드/월드보스/정예던전/시공의균열/혈맹던전/마물소환석/오만의탑/일일,채집,장비,아데나,소환석던전)","World,BossWorld,RegularDungeonWorld,PartyDungeonWorld,GuildDungeonWorld,SummonWorld,InfinityDungeonWorld,DailyDungeonWorld,GatheringDungeonWorld,EquipDungeonWorld,AdenaDungeonWorld,SummonStoneDungeonWorld",4,950,85,1,990208,Icon_Buff_CapeEquipEffect_01,붉은 파멸의 망토 착용효과,"몬스터에게 피해를 받으면 <Fontblue>9.5%</> 확률로,<Fontblue>몬스터스킬공격을 1회</> 막는 보호막 발동. 쿨타임3분"
7100609,"몬스터에게 피해를 받으면 <Fontblue>10%</> 확률로,보호막이<Fontblue>12초</>간 생성됩니다.보호막이 유지되는 동안 몬스터의 스킬공격을 <Fontblue>1회</> 방어합니다.

(이 효과는 3분에 한번만 발동됩니다.)
(적용장소 : 필드/월드보스/정예던전/시공의균열/혈맹던전/마물소환석/오만의탑/일일,채집,장비,아데나,소환석던전)","World,BossWorld,RegularDungeonWorld,PartyDungeonWorld,GuildDungeonWorld,SummonWorld,InfinityDungeonWorld,DailyDungeonWorld,GatheringDungeonWorld,EquipDungeonWorld,AdenaDungeonWorld,SummonStoneDungeonWorld",4,1000,85,1,990209,Icon_Buff_CapeEquipEffect_01,붉은 파멸의 망토 착용효과,"몬스터에게 피해를 받으면 <Fontblue>10%</> 확률로,<Fontblue>몬스터스킬공격을 1회</> 막는 보호막 발동. 쿨타임3분"
7100610,"몬스터에게 피해를 받으면 <Fontblue>10.5%</> 확률로,보호막이<Fontblue>12초</>간 생성됩니다.보호막이 유지되는 동안 몬스터의 스킬공격을 <Fontblue>1회</> 방어합니다.

(이 효과는 3분에 한번만 발동됩니다.)
(적용장소 : 필드/월드보스/정예던전/시공의균열/혈맹던전/마물소환석/오만의탑/일일,채집,장비,아데나,소환석던전)","World,BossWorld,RegularDungeonWorld,PartyDungeonWorld,GuildDungeonWorld,SummonWorld,InfinityDungeonWorld,DailyDungeonWorld,GatheringDungeonWorld,EquipDungeonWorld,AdenaDungeonWorld,SummonStoneDungeonWorld",4,1050,85,1,990210,Icon_Buff_CapeEquipEffect_01,붉은 파멸의 망토 착용효과,"몬스터에게 피해를 받으면 <Fontblue>10.5%</> 확률로,<Fontblue>몬스터스킬공격을 1회</> 막는 보호막 발동. 쿨타임3분"
7100611,"몬스터에게 피해를 받으면 <Fontblue>11%</> 확률로,보호막이<Fontblue>12초</>간 생성됩니다.보호막이 유지되는 동안 몬스터의 스킬공격을 <Fontblue>1회</> 방어합니다.

(이 효과는 3분에 한번만 발동됩니다.)
(적용장소 : 필드/월드보스/정예던전/시공의균열/혈맹던전/마물소환석/오만의탑/일일,채집,장비,아데나,소환석던전)","World,BossWorld,RegularDungeonWorld,PartyDungeonWorld,GuildDungeonWorld,SummonWorld,InfinityDungeonWorld,DailyDungeonWorld,GatheringDungeonWorld,EquipDungeonWorld,AdenaDungeonWorld,SummonStoneDungeonWorld",4,1100,85,1,990211,Icon_Buff_CapeEquipEffect_01,붉은 파멸의 망토 착용효과,"몬스터에게 피해를 받으면 <Fontblue>11%</> 확률로,<Fontblue>몬스터스킬공격을 1회</> 막는 보호막 발동. 쿨타임3분"
7100612,"몬스터에게 피해를 받으면 <Fontblue>11.5%</> 확률로,보호막이<Fontblue>12초</>간 생성됩니다.보호막이 유지되는 동안 몬스터의 스킬공격을 <Fontblue>1회</> 방어합니다.

(이 효과는 3분에 한번만 발동됩니다.)
(적용장소 : 필드/월드보스/정예던전/시공의균열/혈맹던전/마물소환석/오만의탑/일일,채집,장비,아데나,소환석던전)","World,BossWorld,RegularDungeonWorld,PartyDungeonWorld,GuildDungeonWorld,SummonWorld,InfinityDungeonWorld,DailyDungeonWorld,GatheringDungeonWorld,EquipDungeonWorld,AdenaDungeonWorld,SummonStoneDungeonWorld",4,1150,85,1,990212,Icon_Buff_CapeEquipEffect_01,붉은 파멸의 망토 착용효과,"몬스터에게 피해를 받으면 <Fontblue>11.5%</> 확률로,<Fontblue>몬스터스킬공격을 1회</> 막는 보호막 발동. 쿨타임3분"
7100613,"몬스터에게 피해를 받으면 <Fontblue>12%</> 확률로,보호막이<Fontblue>12초</>간 생성됩니다.보호막이 유지되는 동안 몬스터의 스킬공격을 <Fontblue>1회</> 방어합니다.

(이 효과는 3분에 한번만 발동됩니다.)
(적용장소 : 필드/월드보스/정예던전/시공의균열/혈맹던전/마물소환석/오만의탑/일일,채집,장비,아데나,소환석던전)","World,BossWorld,RegularDungeonWorld,PartyDungeonWorld,GuildDungeonWorld,SummonWorld,InfinityDungeonWorld,DailyDungeonWorld,GatheringDungeonWorld,EquipDungeonWorld,AdenaDungeonWorld,SummonStoneDungeonWorld",4,1200,85,1,990213,Icon_Buff_CapeEquipEffect_01,붉은 파멸의 망토 착용효과,"몬스터에게 피해를 받으면 <Fontblue>12%</> 확률로,<Fontblue>몬스터스킬공격을 1회</> 막는 보호막 발동. 쿨타임3분"
7100614,"몬스터에게 피해를 받으면 <Fontblue>12.5%</> 확률로,보호막이<Fontblue>12초</>간 생성됩니다.보호막이 유지되는 동안 몬스터의 스킬공격을 <Fontblue>1회</> 방어합니다.

(이 효과는 3분에 한번만 발동됩니다.)
(적용장소 : 필드/월드보스/정예던전/시공의균열/혈맹던전/마물소환석/오만의탑/일일,채집,장비,아데나,소환석던전)","World,BossWorld,RegularDungeonWorld,PartyDungeonWorld,GuildDungeonWorld,SummonWorld,InfinityDungeonWorld,DailyDungeonWorld,GatheringDungeonWorld,EquipDungeonWorld,AdenaDungeonWorld,SummonStoneDungeonWorld",4,1250,85,1,990214,Icon_Buff_CapeEquipEffect_01,붉은 파멸의 망토 착용효과,"몬스터에게 피해를 받으면 <Fontblue>12.5%</> 확률로,<Fontblue>몬스터스킬공격을 1회</> 막는 보호막 발동. 쿨타임3분"
7100615,"몬스터에게 피해를 받으면 <Fontblue>13%</> 확률로,보호막이<Fontblue>12초</>간 생성됩니다.보호막이 유지되는 동안 몬스터의 스킬공격을 <Fontblue>2회</> 방어합니다.

(이 효과는 3분에 한번만 발동됩니다.)
(적용장소 : 필드/월드보스/정예던전/시공의균열/혈맹던전/마물소환석/오만의탑/일일,채집,장비,아데나,소환석던전)","World,BossWorld,RegularDungeonWorld,PartyDungeonWorld,GuildDungeonWorld,SummonWorld,InfinityDungeonWorld,DailyDungeonWorld,GatheringDungeonWorld,EquipDungeonWorld,AdenaDungeonWorld,SummonStoneDungeonWorld",4,1300,85,1,990215,Icon_Buff_CapeEquipEffect_01,붉은 파멸의 망토 착용효과,"몬스터에게 피해를 받으면 <Fontblue>13%</> 확률로,<Fontblue>몬스터스킬공격을 2회</> 막는 보호막 발동. 쿨타임3분"
7100616,"몬스터에게 피해를 받으면 <Fontblue>13.5%</> 확률로,보호막이<Fontblue>12초</>간 생성됩니다.보호막이 유지되는 동안 몬스터의 스킬공격을 <Fontblue>2회</> 방어합니다.

(이 효과는 3분에 한번만 발동됩니다.)
(적용장소 : 필드/월드보스/정예던전/시공의균열/혈맹던전/마물소환석/오만의탑/일일,채집,장비,아데나,소환석던전)","World,BossWorld,RegularDungeonWorld,PartyDungeonWorld,GuildDungeonWorld,SummonWorld,InfinityDungeonWorld,DailyDungeonWorld,GatheringDungeonWorld,EquipDungeonWorld,AdenaDungeonWorld,SummonStoneDungeonWorld",4,1350,85,1,990216,Icon_Buff_CapeEquipEffect_01,붉은 파멸의 망토 착용효과,"몬스터에게 피해를 받으면 <Fontblue>13.5%</> 확률로,<Fontblue>몬스터스킬공격을 2회</> 막는 보호막 발동. 쿨타임3분"
7100617,"몬스터에게 피해를 받으면 <Fontblue>14%</> 확률로,보호막이<Fontblue>12초</>간 생성됩니다.보호막이 유지되는 동안 몬스터의 스킬공격을 <Fontblue>2회</> 방어합니다.

(이 효과는 3분에 한번만 발동됩니다.)
(적용장소 : 필드/월드보스/정예던전/시공의균열/혈맹던전/마물소환석/오만의탑/일일,채집,장비,아데나,소환석던전)","World,BossWorld,RegularDungeonWorld,PartyDungeonWorld,GuildDungeonWorld,SummonWorld,InfinityDungeonWorld,DailyDungeonWorld,GatheringDungeonWorld,EquipDungeonWorld,AdenaDungeonWorld,SummonStoneDungeonWorld",4,1400,85,1,990217,Icon_Buff_CapeEquipEffect_01,붉은 파멸의 망토 착용효과,"몬스터에게 피해를 받으면 <Fontblue>14%</> 확률로,<Fontblue>몬스터스킬공격을 2회</> 막는 보호막 발동. 쿨타임3분"
7100618,"몬스터에게 피해를 받으면 <Fontblue>14.5%</> 확률로,보호막이<Fontblue>12초</>간 생성됩니다.보호막이 유지되는 동안 몬스터의 스킬공격을 <Fontblue>2회</> 방어합니다.

(이 효과는 3분에 한번만 발동됩니다.)
(적용장소 : 필드/월드보스/정예던전/시공의균열/혈맹던전/마물소환석/오만의탑/일일,채집,장비,아데나,소환석던전)","World,BossWorld,RegularDungeonWorld,PartyDungeonWorld,GuildDungeonWorld,SummonWorld,InfinityDungeonWorld,DailyDungeonWorld,GatheringDungeonWorld,EquipDungeonWorld,AdenaDungeonWorld,SummonStoneDungeonWorld",4,1450,85,1,990218,Icon_Buff_CapeEquipEffect_01,붉은 파멸의 망토 착용효과,"몬스터에게 피해를 받으면 <Fontblue>14.5%</> 확률로,<Fontblue>몬스터스킬공격을 2회</> 막는 보호막 발동. 쿨타임3분"
7100619,"몬스터에게 피해를 받으면 <Fontblue>15%</> 확률로,보호막이<Fontblue>12초</>간 생성됩니다.보호막이 유지되는 동안 몬스터의 스킬공격을 <Fontblue>2회</> 방어합니다.

(이 효과는 3분에 한번만 발동됩니다.)
(적용장소 : 필드/월드보스/정예던전/시공의균열/혈맹던전/마물소환석/오만의탑/일일,채집,장비,아데나,소환석던전)","World,BossWorld,RegularDungeonWorld,PartyDungeonWorld,GuildDungeonWorld,SummonWorld,InfinityDungeonWorld,DailyDungeonWorld,GatheringDungeonWorld,EquipDungeonWorld,AdenaDungeonWorld,SummonStoneDungeonWorld",4,1500,85,1,990219,Icon_Buff_CapeEquipEffect_01,붉은 파멸의 망토 착용효과,"몬스터에게 피해를 받으면 <Fontblue>15%</> 확률로,<Fontblue>몬스터스킬공격을 2회</> 막는 보호막 발동. 쿨타임3분"
7100620,"몬스터에게 피해를 받으면 <Fontblue>15.5%</> 확률로,보호막이<Fontblue>12초</>간 생성됩니다.보호막이 유지되는 동안 몬스터의 스킬공격을 <Fontblue>2회</> 방어합니다.

(이 효과는 3분에 한번만 발동됩니다.)
(적용장소 : 필드/월드보스/정예던전/시공의균열/혈맹던전/마물소환석/오만의탑/일일,채집,장비,아데나,소환석던전)","World,BossWorld,RegularDungeonWorld,PartyDungeonWorld,GuildDungeonWorld,SummonWorld,InfinityDungeonWorld,DailyDungeonWorld,GatheringDungeonWorld,EquipDungeonWorld,AdenaDungeonWorld,SummonStoneDungeonWorld",4,1550,85,1,990220,Icon_Buff_CapeEquipEffect_01,붉은 파멸의 망토 착용효과,"몬스터에게 피해를 받으면 <Fontblue>15.5%</> 확률로,<Fontblue>몬스터스킬공격을 2회</> 막는 보호막 발동. 쿨타임3분"
7100621,"몬스터에게 피해를 받으면 <Fontblue>15.9%</> 확률로,보호막이<Fontblue>12초</>간 생성됩니다.보호막이 유지되는 동안 몬스터의 스킬공격을 <Fontblue>2회</> 방어합니다.

(이 효과는 3분에 한번만 발동됩니다.)
(적용장소 : 필드/월드보스/정예던전/시공의균열/혈맹던전/마물소환석/오만의탑/일일,채집,장비,아데나,소환석던전)","World,BossWorld,RegularDungeonWorld,PartyDungeonWorld,GuildDungeonWorld,SummonWorld,InfinityDungeonWorld,DailyDungeonWorld,GatheringDungeonWorld,EquipDungeonWorld,AdenaDungeonWorld,SummonStoneDungeonWorld",4,1590,85,1,990221,Icon_Buff_CapeEquipEffect_01,붉은 파멸의 망토 착용효과,"몬스터에게 피해를 받으면 <Fontblue>15.9%</> 확률로,<Fontblue>몬스터스킬공격을 2회</> 막는 보호막 발동. 쿨타임3분"
7100622,"몬스터에게 피해를 받으면 <Fontblue>16.3%</> 확률로,보호막이<Fontblue>12초</>간 생성됩니다.보호막이 유지되는 동안 몬스터의 스킬공격을 <Fontblue>2회</> 방어합니다.

(이 효과는 3분에 한번만 발동됩니다.)
(적용장소 : 필드/월드보스/정예던전/시공의균열/혈맹던전/마물소환석/오만의탑/일일,채집,장비,아데나,소환석던전)","World,BossWorld,RegularDungeonWorld,PartyDungeonWorld,GuildDungeonWorld,SummonWorld,InfinityDungeonWorld,DailyDungeonWorld,GatheringDungeonWorld,EquipDungeonWorld,AdenaDungeonWorld,SummonStoneDungeonWorld",4,1630,85,1,990222,Icon_Buff_CapeEquipEffect_01,붉은 파멸의 망토 착용효과,"몬스터에게 피해를 받으면 <Fontblue>16.3%</> 확률로,<Fontblue>몬스터스킬공격을 2회</> 막는 보호막 발동. 쿨타임3분"
