Id,GroupId,Name,Description,Tire,Type,Grade,MaxLevel,LevelMatchGroupId,MaxCastDistance,PrevSkillId,FireCount,LightningEffectInfoId,MpMin,MpMax,MpGrowth,CastingTime,CoolTimeMin,CollisionUnitType,CollisionUnitParam,TargetType,MaxTargetCount,OffsetDistance,EffectFireConditionType,SkillDamageRatio,Animation,Rotatable,WeaponDependent,CameraShake,CameraShakeIntensity,CameraShakeObject,EffectDescription,Texture,HitFX,HitSocket,DirAlign,DirAlignRange,AddForceOnKill,Sound,BasicAttack,DetailType,ShowSkillArea,DashStart,AvailableUnderCC,SkillDialogue,SkillDialogGroupId,GroupRandomFireRate
14233,14233,아데나 서치,"<SkillTitle>[단검 전용]</>
전투 시 더 많은 아데나를 발견하며 이동 속도가 증가하고 공격 대상에게 중독과 슬로우를 겁니다.",2,0,1,300,12,500,,1,,619,28943,2,0,50,0,"""radius"":500",4,5,0,0,20000,SkillAdenaSearch,0,001000,Shake_UpAndDown,3,Caster,"아데나 획득량 {1-1%}% 증가
이동속도 {1-2%}% 증가
피격자 10초간 {PhyBuff:242331-1} 추가 대미지
피격자 10초간 이동속도 {PhyBuff:242332-1%}% 감소

지속시간: 60초",Icon_Skill_Active_14233,,,0,5,0,,0,2,1,0,0,,,10000
14234,14234,코인 오브 마프르,"<SkillTitle>[단검 전용]</>
주변 범위 내 적들을 2.5초간 행동불능 상태로 만든 후 코인을 던집니다. 실버 코인이 나올 경우 적들을 실명 상태로 만든 후 대미지를 가하며, 브론즈 코인이 나올 경우 중독과 침묵상태로 만듭니다. 골드 코인 나올 경우 모든 효과가 발동됩니다.",3,0,2,100,13,600,,1,,24145,108222,1,0,90,0,"""radius"":600",1,4,0,0,20000,SkillCoinOfMarf,0,001000,Shake_UpAndDown,3,Caster,"(실버 코인)
피해량: 공격력의{[Use34Param]2%}%+{2}
7초간 명중률 100% 감소
(브론즈 코인)
5초간 중독+7초간 침묵 상태
(골드 코인) 모든 효과 발동",Icon_Skill_Active_14234,,,0,5,0,Common/PC_Hit_Stun_01,0,0,1,0,0,,,3500
14235,14234,코인 오브 마프르(뒷면),"<SkillTitle>[단검 전용]</>
주변 범위 내 적들을 2.5초간 행동불능 상태로 만든 후 코인을 던집니다. 실버 코인이 나올 경우 적들을 실명 상태로 만든 후 대미지를 가하며, 브론즈 코인이 나올 경우 중독과 침묵상태로 만듭니다. 골드 코인 나올 경우 모든 효과가 발동됩니다.",3,0,2,100,13,600,,1,,24145,108222,1,0,90,0,"""radius"":600",1,4,0,0,20000,SkillCoinOfMarf_back,0,001000,Shake_UpAndDown,3,Caster,"(실버 코인)
피해량: 공격력의{[Use34Param]2%}%+{2}
7초간 명중률 100% 감소
(브론즈 코인)
5초간 중독+7초간 침묵 상태
(골드 코인) 모든 효과 발동",Icon_Skill_Active_14233,,,0,5,0,Common/PC_Hit_Stun_01,0,0,1,0,0,,,3500
14236,14234,코인 오브 마프르(히든),"<SkillTitle>[단검 전용]</>
주변 범위 내 적들을 2.5초간 행동불능 상태로 만든 후 코인을 던집니다. 실버 코인이 나올 경우 적들을 실명 상태로 만든 후 대미지를 가하며, 브론즈 코인이 나올 경우 중독과 침묵상태로 만듭니다. 골드 코인 나올 경우 모든 효과가 발동됩니다.",3,0,2,100,13,600,,1,,24145,108222,1,0,90,0,"""radius"":600",1,4,0,0,20000,SkillCoinOfMarf_hidden,0,001000,Shake_UpAndDown,3,Caster,"(실버 코인)
피해량: 공격력의{[Use34Param]2%}%+{2}
7초간 명중률 100% 감소
(브론즈 코인)
5초간 중독+7초간 침묵 상태
(골드 코인) 모든 효과 발동",Icon_Skill_Active_14233,,,0,5,0,Common/PC_Hit_Stun_01,0,0,1,0,0,,,3000
14241,14241,버스트 샷,"<SkillTitle>[활 전용]</>
화염 속성으로 폭발하는 화살을 발사하여 피해를 주고, 적을 넉다운시킵니다.",2,0,1,300,12,700,,1,,426,20260,2,0,22,2,"""left"":120, ""right"":120, ""front"":800, ""back"":0",1,3,0,0,22000,SkillBurstShot,0,010000,Shake_UpAndDown,3,Caster,"피해량: 공격력의 {[Use34Param]1%}%+{1}
피격자 4초동안 {3-1} 추가 대미지
2.5초동안 넉다운",Icon_Skill_Active_14241,,,1,7,0,,0,0,1,0,0,,,10000
14242,14242,어보이드 스텝,"<SkillTitle>[활 전용]</>
후방으로 3미터 회피하고, 전방에 3발의 화살을 발사합니다. 화살은 폭발하여 적들에게 피해를 입히며, 상대의 접근을 느리게 합니다.",2,0,1,300,12,550,,1,,388,18418,2,0,20,1,"""radius"":600,""angle"":130",8,3,0,0,20000,SkillAvoidStep,0,010000,Shake_UpAndDown,4,Caster,"피해량: 공격력의 {[Use34Param]1%}%+{1}
피격자 4초동안 이동속도 {2-1%}% 감소
5초간 사거리 {PhyBuff:142422-1%}미터 증가",Icon_Skill_Active_14242,,,1,5.5,0,,0,0,1,0,0,,,10000
14243,14243,부비 트랩,"<SkillTitle>[활 전용]</>
전방에 트랩들을 설치합니다. 설치된 트랩들은 적들에게 보이지 않으며, 적이 접근할 경우 폭발하여 대상을 스턴 상태로 만들고 대미지를 가합니다. ",3,0,2,100,13,600,,1,,24145,108222,1,0,90,0,"""radius"":500",1,3,0,0,20000,SkillBoobyTrap,0,010000,Shake_UpAndDown,3,Caster,"피해량: 4번의 타격 당,
공격력의 {[Use34Param]1%}%+{1}
3초동안 기절
트랩은 15초간 지속",Icon_Skill_Active_14243,,,0,5,0,Common/PC_Hit_BoobyTrap_01,0,0,1,0,0,,,10000
14251,14251,어스 스파이크,"<SkillTitle>[지팡이 전용]</>
전방으로 돌기둥을 생성하여 범위 내 적들에게 피해를 입히고 넉다운시킵니다.",2,0,1,300,12,400,,1,,482,18326,2,0,20,1,"""radius"":500,""angle"":90",1,4,0,0,22000,SkillEarthSpike,0,100000,Shake_UpAndDown,4,Caster,"피해량: 공격력의 {[Use34Param]1%}%+{1}
피격자 3초동안 넉다운",Icon_Skill_Active_14251,,,1,4,0,,0,0,1,0,0,,,10000
14252,14252,트라이 샤드,"<SkillTitle>[지팡이 전용]</>
전방에 3갈래로 발사되는 대지 속성의 파편을 발사합니다. 발사된 파편은 적들을 관통하며 강력한 피해를 입힙니다.",2,0,1,300,12,400,,1,,438,16660,2,0,18,1,"""radius"":500,""angle"":90",1,4,0,0,20000,SkillTriShard,0,100000,Shake_UpAndDown,5,Caster,피해량: 공격력의 {[Use34Param]1-1%}%+{1-1},Icon_Skill_Active_14252,,,1,4,0,,0,0,1,0,0,,,10000
14253,14253,인파이터,"<SkillTitle>[지팡이 전용]</>
기본 공격의 피해량이 증가하며, 받는 피해량이 감소합니다.",2,0,1,300,12,2000,,1,,629,28510,2,0,40,0,"""radius"":500",5,1,0,0,20000,SkillInfighter,0,100000,Shake_UpAndDown,3,Caster,"기본공격의 피해량 {1-1%}% 증가
받는 피해량 {1-2%}% 감소
지속시간: 30초",Icon_Skill_Active_14253,,,0,20,0,,0,2,1,0,0,,,10000
14254,14254,디스토션,"<SkillTitle>[지팡이 전용]</>
공간을 왜곡 하여 적들에게 피해를 가하며, 가한 피해량의 일부를 흡수하여 보호막을 생성합니다. 또 공격을 당한 적들은 순간적으로 이속이 대폭 감소되며 서서히 회복됩니다.",3,0,2,100,13,400,,1,,24145,108222,1,0,90,0,"""radius"":300",8,4,330,0,20000,SkillDistortion,0,100000,Shake_UpAndDown,3,Caster,"피해량: 공격력의 {[Use34Param]1%}%+{1}
보호막: 7초간 대상에 가한,
피해량의 {2-1%}%+{PhyBuff:1425423-1} 만큼 생성

피격자 이동속도 100% 감소
(8초에 걸쳐 점차 회복)",Icon_Skill_Active_14254,,,1,20,0,Common/PC_Hit_Elec_Distortion_01,0,0,1,0,0,,,10000
14261,14261,디바인 프로텍트,"<SkillTitle>[지팡이 전용]</>
나와 파티원들의 HP를 회복시키고, 방어력을 증가시키는 효과를 부여합니다.",2,0,1,300,12,2000,,1,,856,16290,2,0,22,0,"""radius"":900",4,5,0,0,4400,SkillDivineProtect,0,100000,Shake_UpAndDown,1,Caster,"회복량: 공격력의 {[Use34Param]1%}%+{1}
파티원 10초동안 방어력 {2-1} 증가",Icon_Skill_Active_14261,,,0,20,0,,0,1,1,0,0,,,10000
14262,14262,디바인 크랩,"<SkillTitle>[지팡이 전용]</>
지면을 내려쳐 주변의 적들에게 피해를 입히고 기절시킵니다.",2,0,1,300,12,400,,1,,390,14808,2,0,18,0,"""radius"":450",1,4,0,0,20000,SkillDivineClap,0,100000,Shake_UpAndDown,3,Caster,"피해량: 공격력의 {[Use34Param]1%}%+{1}
피격자 2.5초동안 기절

추가피해량: 4번의 타격 당,
공격력의 {[Use34Param]1-3%}%+{1-3}",Icon_Skill_Active_14262,,,1,4,0,,0,0,1,0,0,,,10000
14263,14263,슈퍼 바이탈리티,"<SkillTitle>[지팡이 전용]</>
나와 파티원의 최대HP가 증가하며 체력을 일정량 회복시킵니다.",2,0,1,300,12,2000,,1,,537,23894,2,0,40,0,"""radius"":700",4,5,0,0,20000,SkillSuperVitality,0,100000,Shake_UpAndDown,3,Caster,"HP 증가 : 최대 HP의{1-2%}%+{1-1} 증가
회복량 : {1-1}
지속시간: 40초",Icon_Skill_Active_14263,,,0,20,0,,0,2,1,0,0,,,10000
14264,14264,힐링 토템,"<SkillTitle>[지팡이 전용]</>
회복의 토템을 설치합니다. 설치된 토템의 일정 범위내에 있는 아군들의 체력을 지속적으로 회복시키며, 방어력이 증가합니다.",3,0,2,100,13,10000,,1,,24145,108222,1,0,90,0,"""radius"":50",4,5,250,0,20000,SkillHealingTotem,0,100000,Shake_UpAndDown,3,Caster,"회복량: 초당 공격력의 {[Use34Param]1%}%+{1}
방어력: {PhyBuff:14264-1} 증가

토템 지속시간: 10초",Icon_Skill_Active_14264,,,0,20,0,,0,1,1,0,0,,,10000
21001,21001,포텐셜 휴먼,강인한 의지로 적에 대한 높은 공격력을 가집니다.,1,1,1,1,11,0,,1,,,,,,,0,"""radius"":30",5,0,0,3,,,0,111111,,,,"물리공격, 크리티컬저항에 보너스",Icon_Skill_Passive_21001,,,0,,0,,0,4,1,0,0,,,10000
21111,21111,워리어 웨폰 마스터리,"<SkillTitle>[지속 효과]</>
검방패/창/이도류 착용 시 공격력이 증가합니다.",1,1,1,390,11,0,,1,,,,,,,0,"""radius"":30",5,0,0,3,,,0,111111,,,,공격력 {1} 증가,Icon_Skill_Passive_20111,,,0,,0,,0,4,1,0,0,,,10000
21112,21112,헤비 아머 마스터리,"<SkillTitle>[지속 효과]</>
중갑 계열 방어구 착용 시 받는 대미지가 감소합니다. 해당 효과는 4개의 방어구 각각에 적용됩니다.",1,1,1,390,11,0,,1,,,,,,,0,"""radius"":30",5,0,0,3,,,0,111111,,,,"대미지 {1%}% 감소
투구/아머/글러브/부츠 방어구 부위마다,
개별적으로 적용",Icon_Skill_Passive_20112,,,0,,0,,0,4,1,0,0,,,10000
21121,21121,로그 웨폰 마스터리,"<SkillTitle>[지속 효과]</>
단검/활 착용 시 공격력이 증가합니다.",1,1,1,390,11,0,,1,,,,,,,0,"""radius"":30",5,0,0,3,,,0,111111,,,,공격력 {1} 증가,Icon_Skill_Passive_20121,,,0,,0,,0,4,1,0,0,,,10000
21122,21122,라이트 아머 마스터리,"<SkillTitle>[지속 효과]</>
경갑 계열 방어구 착용 시 회피율이 증가합니다. 해당 효과는 4개의 방어구 각각에 적용됩니다.",1,1,1,390,11,0,,1,,,,,,,0,"""radius"":30",5,0,0,3,,,0,111111,,,,"회피율 {1%}% 증가
투구/아머/글러브/부츠 방어구 부위마다,
개별적으로 적용",Icon_Skill_Passive_20122,,,0,,0,,0,4,1,0,0,,,10000
21131,21131,메이지 웨폰 마스터리,"<SkillTitle>[지속 효과]</>
지팡이 착용 시 공격력이 증가합니다.",1,1,1,390,11,0,,1,,,,,,,0,"""radius"":30",5,0,0,3,,,0,111111,,,,공격력 {1} 증가,Icon_Skill_Passive_20131,,,0,,0,,0,4,1,0,0,,,10000
21132,21132,로브 마스터리,"<SkillTitle>[지속 효과]</>
로브 계열 방어구 착용 시 공격 대미지가 증가합니다. 해당 효과는 4개의 방어구 각각에 적용됩니다.",1,1,1,390,11,0,,1,,,,,,,0,"""radius"":30",5,0,0,3,,,0,111111,,,,"대미지 {1%}% 증가
투구/아머/글러브/부츠 방어구 부위마다,
개별적으로 적용",Icon_Skill_Passive_20132,,,0,,0,,0,4,1,0,0,,,10000
22001,22001,포텐셜 엘프,재빠른 몸놀림으로 적의 공격에 대한 높은 회피력을 가집니다.,1,1,1,1,11,0,,1,,,,,,,0,"""radius"":30",5,0,0,3,,,0,111111,,,,"회피, 이동속도, 마법공격에 보너스",Icon_Skill_Passive_22001,,,0,,0,,0,4,1,0,0,,,10000
22111,22111,워리어 웨폰 마스터리,"<SkillTitle>[지속 효과]</>
검방패/창/이도류 착용 시 공격력이 증가합니다.",1,1,1,390,11,0,,1,,,,,,,0,"""radius"":30",5,0,0,3,,,0,111111,,,,공격력 {1} 증가,Icon_Skill_Passive_20111,,,0,,0,,0,4,1,0,0,,,10000
22112,22112,헤비 아머 마스터리,"<SkillTitle>[지속 효과]</>
중갑 계열 방어구 착용 시 받는 대미지가 감소합니다. 해당 효과는 4개의 방어구 각각에 적용됩니다.",1,1,1,390,11,0,,1,,,,,,,0,"""radius"":30",5,0,0,3,,,0,111111,,,,"대미지 {1%}% 감소
투구/아머/글러브/부츠 방어구 부위마다,
개별적으로 적용",Icon_Skill_Passive_20112,,,0,,0,,0,4,1,0,0,,,10000
22121,22121,로그 웨폰 마스터리,"<SkillTitle>[지속 효과]</>
단검/활 착용 시 공격력이 증가합니다.",1,1,1,390,11,0,,1,,,,,,,0,"""radius"":30",5,0,0,3,,,0,111111,,,,공격력 {1} 증가,Icon_Skill_Passive_20121,,,0,,0,,0,4,1,0,0,,,10000
22122,22122,라이트 아머 마스터리,"<SkillTitle>[지속 효과]</>
경갑 계열 방어구 착용 시 회피율이 증가합니다. 해당 효과는 4개의 방어구 각각에 적용됩니다.",1,1,1,390,11,0,,1,,,,,,,0,"""radius"":30",5,0,0,3,,,0,111111,,,,"회피율 {1%}% 증가
투구/아머/글러브/부츠 방어구 부위마다,
개별적으로 적용",Icon_Skill_Passive_20122,,,0,,0,,0,4,1,0,0,,,10000
22131,22131,메이지 웨폰 마스터리,"<SkillTitle>[지속 효과]</>
지팡이 착용 시 공격력이 증가합니다.",1,1,1,390,11,0,,1,,,,,,,0,"""radius"":30",5,0,0,3,,,0,111111,,,,공격력 {1} 증가,Icon_Skill_Passive_20131,,,0,,0,,0,4,1,0,0,,,10000
22132,22132,로브 마스터리,"<SkillTitle>[지속 효과]</>
로브 계열 방어구 착용 시 공격 대미지가 증가합니다. 해당 효과는 4개의 방어구 각각에 적용됩니다.",1,1,1,390,11,0,,1,,,,,,,0,"""radius"":30",5,0,0,3,,,0,111111,,,,"대미지 {1%}% 증가
투구/아머/글러브/부츠 방어구 부위마다,
개별적으로 적용",Icon_Skill_Passive_20132,,,0,,0,,0,4,1,0,0,,,10000
23001,23001,포텐셜 다크엘프,탁월한 전투감각으로 적을 공격할 때 높은 크리티컬 확률을 가집니다.,1,1,1,1,11,0,,1,,,,,,,0,"""radius"":30",5,0,0,3,,,0,111111,,,,"명중확률, 크리티컬확률에 보너스",Icon_Skill_Passive_23001,,,0,,0,,0,4,1,0,0,,,10000
23111,23111,워리어 웨폰 마스터리,"<SkillTitle>[지속 효과]</>
검방패/창/이도류 착용 시 공격력이 증가합니다.",1,1,1,390,11,0,,1,,,,,,,0,"""radius"":30",5,0,0,3,,,0,111111,,,,공격력 {1} 증가,Icon_Skill_Passive_20111,,,0,,0,,0,4,1,0,0,,,10000
23112,23112,헤비 아머 마스터리,"<SkillTitle>[지속 효과]</>
중갑 계열 방어구 착용 시 받는 대미지가 감소합니다. 해당 효과는 4개의 방어구 각각에 적용됩니다.",1,1,1,390,11,0,,1,,,,,,,0,"""radius"":30",5,0,0,3,,,0,111111,,,,"대미지 {1%}% 감소
투구/아머/글러브/부츠 방어구 부위마다,
개별적으로 적용",Icon_Skill_Passive_20112,,,0,,0,,0,4,1,0,0,,,10000
23121,23121,로그 웨폰 마스터리,"<SkillTitle>[지속 효과]</>
단검/활 착용 시 공격력이 증가합니다.",1,1,1,390,11,0,,1,,,,,,,0,"""radius"":30",5,0,0,3,,,0,111111,,,,공격력 {1} 증가,Icon_Skill_Passive_20121,,,0,,0,,0,4,1,0,0,,,10000
23122,23122,라이트 아머 마스터리,"<SkillTitle>[지속 효과]</>
경갑 계열 방어구 착용 시 회피율이 증가합니다. 해당 효과는 4개의 방어구 각각에 적용됩니다.",1,1,1,390,11,0,,1,,,,,,,0,"""radius"":30",5,0,0,3,,,0,111111,,,,"회피율 {1%}% 증가
투구/아머/글러브/부츠 방어구 부위마다,
개별적으로 적용",Icon_Skill_Passive_20122,,,0,,0,,0,4,1,0,0,,,10000
23131,23131,메이지 웨폰 마스터리,"<SkillTitle>[지속 효과]</>
지팡이 착용 시 공격력이 증가합니다.",1,1,1,390,11,0,,1,,,,,,,0,"""radius"":30",5,0,0,3,,,0,111111,,,,공격력 {1} 증가,Icon_Skill_Passive_20131,,,0,,0,,0,4,1,0,0,,,10000
23132,23132,로브 마스터리,"<SkillTitle>[지속 효과]</>
로브 계열 방어구 착용 시 공격 대미지가 증가합니다. 해당 효과는 4개의 방어구 각각에 적용됩니다.",1,1,1,390,11,0,,1,,,,,,,0,"""radius"":30",5,0,0,3,,,0,111111,,,,"대미지 {1%}% 증가
투구/아머/글러브/부츠 방어구 부위마다,
개별적으로 적용",Icon_Skill_Passive_20132,,,0,,0,,0,4,1,0,0,,,10000
24001,24001,포텐셜 드워프,천혜의 신체조건으로 높은 체력을 가집니다.,1,1,1,1,11,0,,1,,,,,,,0,"""radius"":30",5,0,0,3,,,0,111111,,,,"물리방어, 최대HP에 보너스",Icon_Skill_Passive_24001,,,0,,0,,0,4,1,0,0,,,10000
24111,24111,워리어 웨폰 마스터리,"<SkillTitle>[지속 효과]</>
검방패/창/이도류 착용 시 공격력이 증가합니다.",1,1,1,390,11,0,,1,,,,,,,0,"""radius"":30",5,0,0,3,,,0,111111,,,,공격력 {1} 증가,Icon_Skill_Passive_20111,,,0,,0,,0,4,1,0,0,,,10000
24112,24112,헤비 아머 마스터리,"<SkillTitle>[지속 효과]</>
중갑 계열 방어구 착용 시 받는 대미지가 감소합니다. 해당 효과는 4개의 방어구 각각에 적용됩니다.",1,1,1,390,11,0,,1,,,,,,,0,"""radius"":30",5,0,0,3,,,0,111111,,,,"대미지 {1%}% 감소
투구/아머/글러브/부츠 방어구 부위마다,
개별적으로 적용",Icon_Skill_Passive_20112,,,0,,0,,0,4,1,0,0,,,10000
24121,24121,로그 웨폰 마스터리,"<SkillTitle>[지속 효과]</>
단검/활 착용 시 공격력이 증가합니다.",1,1,1,390,11,0,,1,,,,,,,0,"""radius"":30",5,0,0,3,,,0,111111,,,,공격력 {1} 증가,Icon_Skill_Passive_20121,,,0,,0,,0,4,1,0,0,,,10000
24122,24122,라이트 아머 마스터리,"<SkillTitle>[지속 효과]</>
경갑 계열 방어구 착용 시 회피율이 증가합니다. 해당 효과는 4개의 방어구 각각에 적용됩니다.",1,1,1,390,11,0,,1,,,,,,,0,"""radius"":30",5,0,0,3,,,0,111111,,,,"회피율 {1%}% 증가
투구/아머/글러브/부츠 방어구 부위마다,
개별적으로 적용",Icon_Skill_Passive_20122,,,0,,0,,0,4,1,0,0,,,10000
24131,24131,메이지 웨폰 마스터리,"<SkillTitle>[지속 효과]</>
지팡이 착용 시 공격력이 증가합니다.",1,1,1,390,11,0,,1,,,,,,,0,"""radius"":30",5,0,0,3,,,0,111111,,,,공격력 {1} 증가,Icon_Skill_Passive_20131,,,0,,0,,0,4,1,0,0,,,10000
24132,24132,로브 마스터리,"<SkillTitle>[지속 효과]</>
로브 계열 방어구 착용 시 공격 대미지가 증가합니다. 해당 효과는 4개의 방어구 각각에 적용됩니다.",1,1,1,390,11,0,,1,,,,,,,0,"""radius"":30",5,0,0,3,,,0,111111,,,,"대미지 {1%}% 증가
투구/아머/글러브/부츠 방어구 부위마다,
개별적으로 적용",Icon_Skill_Passive_20132,,,0,,0,,0,4,1,0,0,,,10000
20101,20101,탱커 마스터리,"<SkillTitle>[지속 효과]</>
몬스터에게 받는 대미지가 감소합니다.",2,1,1,1,12,0,,1,,,,,,,0,"""radius"":30",5,0,0,3,,,0,111111,,,,몬스터 상대 받는 대미지 {1%}% 감소,Icon_Skill_Passive_20101,,,0,,0,,0,4,1,0,0,,,10000
20102,20102,딜러 마스터리,"<SkillTitle>[지속 효과]</>
몬스터에게 가하는 대미지가 증가합니다.",2,1,1,1,12,0,,1,,,,,,,0,"""radius"":30",5,0,0,3,,,0,111111,,,,몬스터 상대 공격 대미지 {1%}% 증가,Icon_Skill_Passive_20102,,,0,,0,,0,4,1,0,0,,,10000
20103,20103,딜러 마스터리,"<SkillTitle>[지속 효과]</>
몬스터에게 가하는 대미지가 증가합니다.",2,1,1,1,12,0,,1,,,,,,,0,"""radius"":30",5,0,0,3,,,0,111111,,,,몬스터 상대 공격 대미지 {1%}% 증가,Icon_Skill_Passive_20103,,,0,,0,,0,4,1,0,0,,,10000
20104,20104,딜러 마스터리,"<SkillTitle>[지속 효과]</>
몬스터에게 가하는 대미지가 증가합니다.",2,1,1,1,12,0,,1,,,,,,,0,"""radius"":30",5,0,0,3,,,0,111111,,,,몬스터 상대 공격 대미지 {1%}% 증가,Icon_Skill_Passive_20104,,,0,,0,,0,4,1,0,0,,,10000
20105,20105,딜러 마스터리,"<SkillTitle>[지속 효과]</>
몬스터에게 가하는 대미지가 증가합니다.",2,1,1,1,12,0,,1,,,,,,,0,"""radius"":30",5,0,0,3,,,0,111111,,,,몬스터 상대 공격 대미지 {1%}% 증가,Icon_Skill_Passive_20105,,,0,,0,,0,4,1,0,0,,,10000
20106,20106,힐러 마스터리,"<SkillTitle>[지속 효과]</>
몬스터에게 가하는 대미지가 증가하며, 받는 대미지가 감소합니다.",2,1,1,1,12,0,,1,,,,,,,0,"""radius"":30",5,0,0,3,,,0,111111,,,,"몬스터 상대 공격 대미지 {2%}% 증가
몬스터 상대 받는 대미지 {1%}% 감소",Icon_Skill_Passive_20106,,,0,,0,,0,4,1,0,0,,,10000
20107,20107,전투 마스터리,"<SkillTitle>[지속 효과]</>
공격의 대상이 유저일 경우 대상의 스킬 회복량을 일정시간 감소 시킵니다.",2,1,1,1,12,0,,1,,,,,,,0,"""radius"":30",1,5,0,3,,,0,111111,,,,"공격 대상이 유저일 경우 발동
대상의 스킬 회복량 감소",Icon_Skill_Passive_21001,,,0,,0,,0,4,1,0,0,,,10000
20211,20211,디펜스 오라,"<SkillTitle>[지속 효과]</>
나와 파티원의 방어력이 증가합니다. 같은 지역에 위치할 경우, 자동으로 적용됩니다.",2,1,1,300,12,0,,1,,,,,,,0,"""radius"":700",4,5,0,3,,,0,111111,,,,방어력 {1-1} 증가,Icon_Skill_Passive_20211,,,0,,0,,0,4,1,0,0,,,10000
20212,20212,얼티밋 헤이트 ,"<SkillTitle>[지속 효과]</>
몬스터를 상대로하는 공격의 대미지가 증가하며, 받는 대미지는 감소합니다. 공격의 위협 수치가 증가합니다.",2,1,1,300,12,0,,1,,,,,,,0,"""radius"":700",5,5,0,3,,,0,111111,,,,"몬스터 상대 공격 대미지 {2%}% 증가 
몬스터 상대 받는 대미지 {3%}% 감소
어그로 획득량 {1%}% 증가",Icon_Skill_Passive_20212,,,0,,0,,0,4,1,0,0,,,10000
20221,20221,어택 오라,"<SkillTitle>[지속 효과]</>
나와 파티원의 공격력이 증가합니다. 같은 지역에 위치할 경우, 자동으로 적용됩니다.",2,1,1,300,12,0,,1,,,,,,,0,"""radius"":700",4,5,0,3,,,0,111111,,,,파티원의 공격력 {1-1}증가,Icon_Skill_Passive_20221,,,0,,0,,0,4,1,0,0,,,10000
