Key,Value,WarningSoundPlay
AUCTION_PURCHASENOTICE_COLLECTMONEY,판매 대금 수령,0
AUCTION_PURCHASENOTICE_COLLECTITEM,판매 아이템 회수,0
AUCTION_PURCHASENOTICE_COLLECTEDMAILBOX,"아이템을 회수하였습니다.
회수한 아이템은 우편에 발송됩니다.",0
AUCTION_PURCHASENOTICE,"[[Item]] [Value]개를
판매하였습니다.
판매 대금은 즉시 획득됩니다.",0
AUCTION_PURCHASENOTICE_PACK,"[[Item]] [Value1]묶음
(묶음 당 [Value2]개)를 판매하였습니다.
판매 대금은 즉시 획득됩니다.",0
AUCTION_PURCHASENOTICE_ALL,"판매 대금을 수령하였습니다.
판매 대금은 즉시 획득됩니다.",0
AUTCTION_AVAILABLE_NOTICE,"찜한 상품이 등록되었습니다.
다른 사람이 구매하기 전에 얼른 사가세요!",0
AUTO_EQUIP,자동 장착,0
AUTO_EQUIP_FAIL,장착(교체)할 아이템이 없습니다.,1
AUTO_EQUIP_SUCCESS,자동으로 장비가 장착(교체) 되었습니다.,0
AUTO_GAME_OPTION_NAME,[옵션 이름],0
AUTO_LOOT_OPTION,파티 아이템 자동 줍기 설정,0
AUTO_UNEQUIP,자동 추출,0
AVAILABLE_COUNT,달성 가능 횟수,0
AVAILABLE_GET_HERB,획득 가능한 약초,0
AVAILABLE_ITEM_VISIBLE,장착 가능 아이템 모두 표시,0
AVAILABLE_SOUL_CRYSTAL,장착 가능한 집혼석,0
AVERAGE_PRICE,평균 가격,0
BONUS_GAGE_FULL_TOUCH_REWARD,보너스 게이지가 가득 찼어요! 터치하여 보상을 획득하세요!,0
BONUS_PERCENT,%),0
BONUS_RATE,(보너스 확률,0
BUFF_DECS,[버프 설명],0
BUFF_NAME,[버프이름],0
BUFF_PURCHASE,버프구매,0
CANCEL,취소,0
COMMON_GOTOSHOP,상점으로 이동,0
CARTEL_DESC,"1대1 대결을 통해
진정한 실력을 겨루자!",0
CARTEL_LEVEL,LV.[99] 이상,0
CASTLE_NAME,[성 이름],0
CASTLE_NEXT_MASTER_NOTICE,[혈맹이름] 혈맹이 [성이름]의 주인입니다.,0
CASTLE_REWARD,참여 보상,0
CASTLE_SIEGE_BIDDING_GUILD_NOONE,입찰 혈맹이 없습니다.,0
CASTLE_SIEGE_DESC,[성 정보],0
CASTLE_SIEGE_END,입찰 종료,0
CASTLE_SIEGE_FESTIVAL_DESCRIPTION,"축제 기간동안 사냥을 통해 획득한 티켓으로 상품권을 응모할 수 있으며,
상품권에 적힌 혈맹과 승리 혈맹이 일치하면 보상을 획득할 수 있습니다.",0
CASTLE_SIEGE_FESTIVAL_END,축제 종료,0
CASTLE_SIEGE_FESTIVAL_GIFTCARD_GUIDE,사용하지 않은 티켓은 공성전 시작 시 소멸 됩니다.,0
CASTLE_SIEGE_GUIDE,"성을 점령하라!
최고의 혈맹만 살아남는다!",0
CASTLE_SIEGE_READY,공성 준비,0
CASTLE_SIEGE_REMAINING_BATTLE_TIME,남은 시간,0
CASTLE_SIEGE_REMAINING_READY_TIME,남은 준비 시간,0
CASTLE_SIEGE_STORE,점령상점,0
CASTLE_SIEGE_VIEW_RESULTS,결과 보기,0
CASTLE_SIEGE_WEEKNUM,군림 [Count]주차,0
CASTLE_STORE,성 점령 상점,0
CASTLE_SIEGE_DEFENDER_REWARD,성 점령 보상,0
CASTLE_SIEGE_DEFENDER_READY,수성 준비,0
CASTLESIEGE_DESC,"성을 점령하라!
최강 혈맹을 가리기 위한 전쟁!",0
CASTLESIEGE_LIMIT_LEVEL,혈맹 LV.[99] 이상,0
CHALLENGE_NUMBER_CHARGE_MESSAGE,사용 횟수를 충전하시겠습니까?,0
CHALLENGE_NUMBER_NEED_NOTICE,오늘의 도전 횟수를 모두 사용하였습니다.,0
CHANGE_GRADE,등급변경,0
CHANGE_R_GRADE,원클릭 R등급 바꾸기,0
CHANNEL_CHANGE,채널 변경,0
CHANNEL_NAME_CONDITION,채널 [9] : [상태],0
CHARACTER_DELETE,캐릭터 삭제,0
CHARACTER_INPUT_SECURITY_CODE,"삭제할 캐릭터의 이름을 입력하면
삭제가 완료됩니다.",0
CHARACTER_INPUT_SECURITY_CODE_HINT,캐릭터 이름을 입력하세요.,0
CHARACTER_INPUT_SECURITY_CODE_FAIL,"잘못된 이름이 입력되었습니다.
다시 입력하세요.",1
CHARACTER_PLUS_BONUS,보유 캐릭터 효과,0
CHARACTER_PLUS_LV_BONUS,보유 캐릭터의 레벨에 따른 보너스 효과,0
CHARACTER_SELECT,캐릭터 선택,0
CHARACTER_SELECT_MOVE,캐릭터 선택창으로 이동,0
CHARGE_COUNT_WARNING,매일 / 성장 / 접속 상품은 충전 수량에 포함되지 않습니다.,0
CHAT_INFO,[채널번호 / 지역이름 / 친구이름],0
CHAT_TYPE_1TO1_CHAT,1:1,0
CHAT_TYPE_AD,홍보,0
CHAT_TYPE_WHOLE,채널,0
CHECK_PURCHASE,구입 확인,0
CHECK_PURCHASE_MESSAGE,[ITEM] [VALUE1]개를 [VALUE2]다이아에 구입하시겠습니까?,0
CLASS_DESC,[클래스 설명],0
CLASS_MAGE,메이지,0
CLASS_NAME,[클래스 이름],0
CLASS_ROGUE,로그,0
CLASS_SELECT_LABEL,직업 선택 버튼,0
CLASS_WARRIOR,워리어,0
TRANSFER_LEVEL_NOTICE,[클래스 전직 레벨 설명],0
COMMON_CLEAR,CLEAR,0
NOT_COMPLETED,미달성,0
TRANSFER_QUEST_DESC,[전직 퀘스트 설명],0
TRANSFER_QUEST_NAME,[전직 퀘스트 이름],0
TRANSFER_QUEST_REWARD,[전직 퀘스트 보상],0
CLEAR_REWARD,클리어 보상,0
CLOSING_TIME_VALUE,[VALUE]시간[VALUE]분[VALUE]초,0
COLLECT_DUNGEON_BOSS_KILL_NOTICE,정원의 수호자가 처치되었습니다.,0
COLLECT_DUNGEON_BOSS_NAME,정원의 수호자,0
COLLECT_DUNGEON_DESC,"상아탑 지하의 비밀스러운 공간입니다.
원인을 알 수 없는 힘으로
마법 약초가 자라나고 있습니다.",0
COLLECT_DUNGEON_NAME,상아탑 지하,0
COMMON_7DAYS,8일 마다,0
COMMON_ABILITY_DESC,특성 설명,0
COMMON_ABILITY_NAME,특성,0
COMMON_ACCESS,접속,0
COMMON_ACCOMPLISHMENT_REWARD,달성 보상,0
COMMON_ACHIEVEMENT,업적,0
COMMON_ACHIVEMENT_NOTICE,를 달성했습니다!,0
COMMON_ACTIVITY,오늘의 활동,0
COMMON_ACTIVE_SKILL,액티브 스킬,0
COMMON_ALL,All,0
COMMON_ALL_OPEN,모두 열기,0
COMMON_ASSETS,자원,0
COMMON_AUTO_CARVING,자동각인,0
COMMON_AUTO_SELECT,자동선택,0
COMMON_BASIC,기본,0
COMMON_BASIC_ACQUIRED,기본 획득,0
COMMON_BATTLE,전투,0
COMMON_BATTLEFIELD,전장,0
COMMON_CAN_ENTRANCE,입장 가능,0
COMMON_CARTEL,결투장,0
COMMON_CARVING,각인,0
COMMON_CARVING_ABILITY,각인 능력치,0
COMMON_CASTLESIEGE,공성전,0
COMMON_CHANGE_CHANNEL,채널 변경,0
COMMON_CHANNEL_INFO,[채널 정보],0
COMMON_CHARACTER,캐릭터,0
COMMON_CHARACTER_ADMIN,캐릭터 관리,0
COMMON_CHARGE,충전,0
COMMON_COLLECT_GOODS,재화 수집,0
COMMON_COMPLETE,완료,0
COMMON_COMPLETED_ACQUISITION,획득완료,0
COMMON_COMPLETED_ALL,전체 달성,0
COMMON_COMPLETION_ABILITY,완성 능력치,0
COMMON_CONGRATULATION,축하합니다.,0
COMMON_CONTRIBUTION_POINT,주간 공헌도,0
COMMON_COOLTIME,재사용 시간,0
COMMON_CRAFTING,제작,0
COMMON_UR_CRAFTING,UR 제작,0
COMMON_CURRENT_LEVEL,현재 레벨,0
COMMON_CURRENT_RANKING,현재 순위,0
COMMON_CURRENT_RUNE_LEVEL,현재 룬,0
COMMON_DAILY,매일,0
COMMON_DAILY_MISSION,일일 퀘스트,0
COMMON_DARKELF,다크엘프,0
COMMON_DECOMPOSE,분해,0
COMMON_DELETE,삭제,0
COMMON_DELETE_ALL,전부 삭제,0
COMMON_DIA_SOTRE,다이아 구입,0
COMMON_DOUBLE,2배,0
COMMON_DOUBLE_ACQUIRED,2배 획득,0
COMMON_DUNGEON_ENTRANCE,던전입장,0
COMMON_ENROLL,등록하기,0
COMMON_EQUIP,장착,0
COMMON_EQUIP_COMPOUND,장비합성,0
COMMON_EQUIP_ENCHANT,장비강화,0
COMMON_EQUIP_PROMOTION,장비 승급,0
COMMON_EQUIPMENT_ABILITY,특성 :,0
COMMON_ETC,기타,0
COMMON_EXP,경험치,0
COMMON_EXPANSION,확장,0
COMMON_FORTRESS,요새전,0
COMMON_FORTRESS_NAME,[요새 이름],0
COMMON_FREE_DIA_UNITS,레드,0
COMMON_GAIN_EXP,획득 경험치,0
COMMON_GAME_EXIT,게임 종료,0
COMMON_GARADE,등급,0
COMMON_GET_ALL,전부 받기,0
COMMON_GET_ITEM,획득 아이템,0
COMMON_GIFT_STORE,선물상점,0
COMMON_GOODS,재화,0
COMMON_GRADE,등급,0
COMMON_GREETING,인사하기,0
COMMON_GROWTH,성장,0
COMMON_GUILD,혈맹,0
COMMON_GUILDINFO,혈맹정보,0
COMMON_ID,ID:,0
COMMON_IMMEDIATELY,즉시,0
COMMON_IMMEDIATELY_COMPLETED,즉시 완료,0
COMMON_IMMEDIATELY_CONNECTED,즉시 연결,0
COMMON_IMMEDIATELY_MOVE,즉시 이동,0
COMMON_IMMEDIATELY_SWEEP,즉시 소탕,0
COMMON_INVITE,초대,0
COMMON_KICKOUT,추방,0
COMMON_LEARN_LEVEL,습득 레벨,0
COMMON_LEVELUP,레벨업,0
COMMON_LIKE1,좋아요,0
COMMON_LIMIT_BREAK,초월,0
COMMON_LOCATION,[지역 이름],0
COMMON_LOSE,패배,0
COMMON_MAX_LEVEL,최대 레벨,0
COMMON_MEET,합류,0
COMMON_MILEAGE,마일리지,0
COMMON_MINUTE,분,0
COMMON_MISSION_COMPLETED,퀘스트 완료,0
COMMON_MISSION_REFRESH,퀘스트 갱신,0
COMMON_MISSION_START,퀘스트 수행,0
COMMON_MOVE,이동,0
COMMON_MOVE_CANCEL,이동 취소,0
COMMON_MP_USE,MP소모,0
COMMON_NEW,New,0
COMMON_NEXT_LEVEL,다음 레벨,0
COMMON_NEXT_RUNE_LEVEL,다음 룬,0
COMMON_POSSESSION,보유,0
COMMON_NO_POSSESSION,미보유,0
COMMON_NORMAL_ENCHANT,일반 강화,0
COMMON_NORMAL_ENCHANT2,강화,0
COMMON_NOTICE,알림,0
COMMON_NOTICE2,공지사항,0
COMMON_OK,OK,0
COMMON_ONE_MORE_TIME,한 번 더,0
COMMON_PARTY,파티,0
COMMON_PACKAGE,패키지,0
COMMON_PASSIVE_SKILL,패시브 스킬,0
COMMON_PATCH_PROCESS_MESSAGE,[Size]MB의 추가 패치를 다운받습니다. 진행하시겠습니까? LTE 환경에선 추가 데이터 요금이 발생할 수 있습니다.,0
COMMON_PAY_DIA_UNITS,거래 가능,0
COMMON_PERCENT,%,0
COMMON_POINT,점,0
COMMON_PROMOTE_STATE,육성 상태,0
COMMON_PROTECT_PENALTY,패널티 보호,0
COMMON_PURCHASE_COMPLETED,구입 완료!,0
COMMON_PURCHASE_NUMBER,구매횟수,0
COMMON_PVP,대결,0
COMMON_REDGEM_STONE,붉은 스타 스톤,0
COMMON_QUEST,퀘스트,0
COMMON_QUEST_ACCEPTANCE,퀘스트 수락,0
COMMON_QUEST_COMPLETED,퀘스트 완료,0
COMMON_QUEST_PERFORM,퀘스트 수행,0
COMMON_QUICK_TALK,빠른입력,0
COMMON_RANKING_MINE,내 랭킹,0
COMMON_RECEIVE_GREETING,인사받기,0
COMMON_RECOMMEND_ABILITY,권장 능력치,0
COMMON_REMAIN_TIME,남은 시간,0
COMMON_REQUEST,신청,0
COMMON_REQUEST_CANCEL,신청 취소,0
COMMON_REST_REWARD,휴식 보상,0
COMMON_REVIVAL__INSTANT,즉시 부활,0
COMMON_RISE_ABILITY,상승 능력치,0
COMMON_SEARCH,검색,0
COMMON_SEASON_END,주간 순위 결산,0
COMMON_SELECT_COMPLETED,선택 완료,0
COMMON_SEND,전송,0
COMMON_SHARE,공유하기,0
COMMON_SKILL_LEVELUP,스킬 레벨업,0
COMMON_SKILL_REGISTRATION,스킬 등록,0
COMMON_SKILL_SETUP,스킬설정,0
COMMON_SKILLBOOK,스킬북,0
COMMON_SKILLBOOK_CRAFTING,스킬북 제작,0
COMMON_SKIP,건너뛰기,0
COMMON_SKLL_CANCELLATION,스킬 해제,0
COMMON_SOCIAL,소셜,0
COMMON_SORT,정렬,0
COMMON_SPOT,[스팟 이름],0
COMMON_STOP,중단하기,0
COMMON_STORE,구매상점,0
COMMON_SUCCEED_RATE,성공확률,0
COMMON_SUCCESSIVE,연속 승수,0
COMMON_SUPPLIES,소모품,0
COMMON_TO_BE_STRONG,강해지기,0
COMMON_TYPE,타입,0
COMMON_UNEQUIP,추출,0
COMMON_VERSION_INFO,[버전 정보],0
COMMON_VIEW_ALL,전체보기,0
COMMON_WE,위,0
COMMON_WEEKLY_MISSION,주간 퀘스트,0
COMMON_PVPTICKET,결투장 티켓,0
COMMON_X,X,0
COMPUND,합성,0
CONNECT,연결됨,0
CONNECTING_TEXT,연결중,0
CONTENTS_DESCRIPTION,[콘텐츠 관련 설명],0
CONTENTS_NAME_DETAILS,[콘텐츠 소제목],0
CONTENTS_OPEN_NOTICE,이 오픈되었습니다.,0
CONTROL_MESSAGE,[컨트롤 메시지],0
COUNT_DAY,[Param1]일차,0
COUNT_ENCHANT,[+99]강,0
COUNT_MISSION_REWARD,[99]개 달성 보상,0
COUNT_QUANTITY,[99]개,0
COUNT_RANK,[99] 랭크,0
COUNT_REMAIN_TIME,[99]시간 [99]분,0
COUNT_TEXT,개,0
CREATE_PARTY,파티 생성,0
CURRENT_CHANNEL_INFO,[채널 정보],0
CURRENT_LEVEL,현재 레벨,0
CURRENT_LEVEL_EFFECT,현재 레벨 효과,0
CURRENT_SLOT,현재 슬롯,0
CURRENT_STATUS,현재 능력치,0
DAILY_ACCESS_REWARD,일간 접속,0
DAILY_ACTIVITY_GOAL,[오늘의 활동 내용],0
DAILY_ACTIVITY_NAME,[오늘의 활동 이름],0
DAILY_CHALLENGE_NUMBER,오늘 도전 횟수,0
DAILY_COLLECT_COUNT,일일 채집 횟수,0
DAILY_DUNGEON_CHALLENGE,던전 도전,0
DAILY_DUNGEON_CLEAR,요일 던전 공략 성공,0
DAILY_DUNGEON_CLEAR_REWARD,던전 완료 보상,0
DAILY_DUNGEON_DAY,[요일],0
DAILY_DUNGEON_EXIT,화면을 터치하면 던전 밖으로 이동합니다.,0
DAILY_DUNGEON_NAME,[던전 이름],0
DAILY_DUNGEON_PLAY_START,요일 던전 시작,0
DAILY_DUNGEON_RESULT_TITLE,던전 클리어,0
DAILY_DUNGEON_REWARD,[보상 이름],0
DAILY_DUNGEON_REWARD_DESC,[보상 설명],0
DAILY_DUNGEON_REWARD_NAME,[보상 이름],0
DAILY_GET_REWARD,매일 획득 보상,0
DAILY_MISSION_COUNT,금일 받은 미션 보상 [99/99],0
DAILY_RECEIVE_COMPLETED,매일 받기 완료,0
DAILY_RECEIVE_NOTICE_DIAMOND,다이아가 편지함으로 전달되었어요!,0
DAILY_RECEIVE_NOTICE_ADENA,아데나가 편지함으로 전달되었어요!,0
DAILY_RECEIVE_TOPAZ,매일받기 토파즈,0
DENGEON_ENTER_BTN,던전 입장,0
DETAIL,상세,0
DIALOG_TEXT,[대화 지문],0
DIAMOND,다이아,0
DISCONNECT,연결되지 않음,0
DOESNT_LOOK_TODAY,오늘하루 보지않기,0
DUNGEON_DESC,[던전 설명],0
DUNGEON_ENTER,던전 입장,0
DUNGEON_FAIL_GUIDE,던전 입장 횟수를 실패 시 감소됩니다.,0
DUNGEON_NAME,[던전 이름],0
DUNGEON_RECOMMEND_LEVEL_COUNT,LV.[99]이상,0
DUNGEON_TYPE_NAME,[던전 타입 이름],0
E_NETWORK_SERVER_RECONNECTED_NOTICE,초 후 자동으로 연결됩니다.,0
ELAPSED_TIME,[99]분 전,0
ELITE_DUNGEON_GUIDE,"Tip. 정예던전에서는 높은확률로 강화주문서를 획득할 수 있습니다.
Tip. 피버타임에는 획득 경험치가 대폭 증가합니다.",0
ELIXIR_ATK,공격력의 엘릭서,0
ELIXIR_BIND,거래 불가 엘릭서,0
ELIXIR_BIND_USE,거래 불가 엘릭서를 우선 사용합니다.,0
ELIXIR_BTN,엘릭서,0
ELIXIR_DEF,방어력의 엘릭서,0
ELIXIR_DESC,[엘릭서 설명],0
ELIXIR_EXCESSIVE_NOTICE,"엘릭서의 과도한 복용은 심각한 부작용을
불러오기 때문에 사용량을 제한하고 있습니다.
엘릭서의 최대 복용량은
캐릭터의 레벨에 따라 증가합니다.",0
ELIXIR_EXCESSIVE_TITLE,엘릭서 과다 복용,0
ELIXIR_HP,체력의 엘릭서,0
ELIXIR_MP,마력의 엘릭서,0
ELIXIR_NAME,[엘릭서 이름],0
ELIXIR_NOTBIND,거래 가능 엘릭서,0
ELIXIR_RANDOM_GET,엘릭서 4종 중 1개를 랜덤하게 획득합니다.,0
ELIXIR_SELECT_NOTICE,좌측의 제작을 원하는 엘릭서를 선택하세요.,0
ELIXIR_TIP_NOTICE,사용하려는 엘릭서를 선택합니다.,0
ELIXIR_USE_STATUS,엘릭서 사용 현황,0
EMBLEM_CHANGE,문장 변경,0
ENCHANT_GRADE,강화 등급,0
ENCHANT_SUCCEED_RATE,강화 성공 확률,0
ENROLL_ITEM,거래 등록,0
ENTRANCE_MESSAGE,입장 하시겠습니까?,0
EQUIP_ABILITY_UPGRADE,특성강화,0
EQUIP_ABILITY_UPGRADE_GUIDE,"특성 강화를 통해
특성의 성능을 향상시킬 수 있습니다.",0
EQUIP_ABILITY_UPGRADE_MAIN_NOTICE,특성 강화할 장비를 선택하세요.,0
EQUIP_ABILITY_UPGRADE_MATEIAL_NOTICE,재료 장비를 선택하세요.,0
EQUIP_ABILITY_UPGRADE_TIP,"대상 장비와 같은 특성의 장비를
재료 장비로 사용할 수 있습니다.",0
EQUIP_CHANGE_OPTION,옵션변경,0
EQUIP_COMPOUND_GUIDE,합성 시 메인 장비의 종류/강화도/집혼석이 승계됩니다.,0
EQUIP_COMPOUND_MATERIAL_NOTICE,재료 장비를 선택하세요.,0
EQUIP_COMPOUND_TIP,"대상 장비와 같은 종류 / 최대 레벨 / 최대 강화
장비를 재료로 사용할 수 있습니다.",0
EQUIP_COMPUND_MAIN_NOTICE,메인 장비를 선택하세요.,0
EQUIP_ENCHANT_FAIL_NOTICE,강화 실패 시 <Highlight>강화도 1</> 감소,0
EQUIP_ENCHANT_GUIDE,"강화 레벨에 따라 강화 실패 페널티가 있으며,
페널티는 마프르의 가호로 막을 수 있습니다.",0
EQUIP_ENCHANT_MAIN_NOTICE,강화할 장비를 선택하세요.,0
EQUIP_ENCHANT_MATERIAL_NOTICE,강화주문서를 선택하세요.,0
EQUIP_ENCHANT_TIP,"축복받은 강화주문서를 사용할 경우
최대 3까지 강화 레벨이 증가합니다.",0
EQUIP_HIGH_ENCHANT_TIP,"강화 레벨이 높아질수록
장비의 성능이 크게 향상됩니다.",0
EQUIP_LEVELUP_GUIDE,재료의 강화도와 장착된 보석은 사라집니다.,0
EQUIP_LEVELUP_NOTICE,재료 장비를 선택하세요.,0
EQUIP_OPTION_COUNT_UNITS,[9]개,0
EQUIP_PROMOTION_GUIDE,"승급 시 해당 장비의 등급이 1단계 상승하며
다음과 같은 특징들이 유지 됩니다.",0
EQUIP_PROMOTION_NOTICE,승급할 장비를 선택하세요.,0
EQUIP_PROMOTION_TIP,강화도 / 장착한 집혼석 / 랜덤 옵션 / 특성,0
EQUIP_MANUFACTURING_GUIDE,"SR등급 30레벨 이상 장비를
UR등급으로 제작할 수 있습니다.

제작 후에도 강화레벨, 랜덤옵션, 특성, 초월은
기존과 동일하게 유지됩니다",0
EQUIP_SOUL_CRYSTAL,해당 슬롯에 집혼석을 장착하시겠습니까?,0
EQUIP_TABBUTTON_UPGRADE_NUM,강화도,0
EQUIP_TABBUTTON_UPGRADE_NUM_NUL,강화도 감소,0
EQUIPMENT_ABILITY_DESC,특성설명,0
EQUIPMENT_ABILITY_UP,특성,0
EQUIPMENT_ABILITY_UP_DESC,[특성 설명],0
EQUIPMENT_ABILITY_UP_ENCHANT,특성강화,0
EQUIPMENT_AUTO_SELECT,재료 자동 선택,0
EQUIPMENT_AUTO_SELECT_NOTICE,선택한 등급의 아이템을 재료로 등록합니다.,0
EQUIPMENT_AUTO_SELECT_TIP,등급 아이템을 클릭하세요,0
EQUIPMENT_BIND,장비,0
EQUIPMENT_COUNT,[99]개,0
EQUIPMENT_DESC,[장비 설명],0
EQUIPMENT_DESC_NAME,장비설명,0
EQUIPMENT_LEVEL_COUNT,LV.[99/99],0
EQUIPMENT_LEVELUP_NOTICE,레벨업할 장비를 선택하세요.,0
EQUIPMENT_LEVELUP_TIP,장비의 레벨이 높아질수록 성능이 향상됩니다.,0
EQUIPMENT_NAME,[장비 이름],0
EQUIPMENT_OPTION_CHANGE,옵션변경,0
EQUIPMENT_OPTION_NAME,[옵션 이름],0
EQUIPMENT_SELECT_COUNT,[99/99],0
EQUIPMENT_TYPE_NAME,[장비 유형],0
EQUIPMENT_TYPE_TEXT,장비유형:,0
EVENT,이벤트,0
EVENT_BOTTOM_DESC,[이벤트 설명],0
EVENT_BOTTOM_NAME,[이벤트 이름],0
EVENT_BOTTOM_TIME_LABEL,이벤트 기간,0
EVENT_BOTTOM_TIME_SWUNGDASH,~,0
EVENT_DURATION,이벤트 기간,0
EVENT_EMPTY_NOTICE,진행중인 이벤트가 없습니다.,0
EVENT_NAME,[이벤트 이름],0
EVENT_TASK,[이벤트 과제],0
EVENT_TOP_DESC,[이벤트 설명],0
EVENT_TOP_NAME,[이벤트 이름],0
EVENT_TOP_TIME_LABEL,이벤트 기간,0
EVENT_TOP_TIME_SWUNGDASH,~,0
EVENT_TYPE,[이벤트 타입],0
EVERYDAY_ACCESS_REWARD_NOTICE,매일 게임을 플레이하면 보상을 받을 수 있습니다.,0
EXPANSION_MAX_SLOT_CHECK,최대 200슬롯 까지 확장 가능,0
EXPANSION_NEED_MONEY,"가방 확장을 위하여 [재화이름]이(가)
[9999] 가 더 필요합니다.",0
EXPANSION_SLOT,확장 슬롯,0
EXPANSION_SLOT_CHECK,가방 슬롯을 확장하시겠습니까?,0
EXPANSION_STORAGE_SLOT_CHECK,[StorageName] 슬롯을 확장하시겠습니까?,0
FAVORITE_CLEAR,찜 해제,0
FAVORITE_REGISTER,찜 하기,0
FEVER_TEXT,FEVER,0
FILTER_NAME,[경매소 필터 이름],0
FLAT_RATE_DESC,[고정금액형 상품 설명],0
FLAT_RATE_NAME,[고정금액형 상품 이름],0
FLAT_RATE_NOTICE,최대 7일! 못받은 꾸러미의 일부를 드려요!,0
FLAT_RATE_TIP,[고정금액형 상품 팁],0
FORTRESS_DESC,"다른 혈맹을 몰아내고!
우리 혈맹의 요새를 차지하라!",0
FORTRESS_LIMIT_LEVEL,혈맹 LV.[99] 이상,0
FORTRESS_NAME,[요새 이름],0
FORTRESS_SIEGE_BIDDING_RANK,요새전 진출 혈맹,0
FORTRESS_SIEGE_BUFF,요새전 전용 버프,0
FORTRESS_SIEGE_DESC,[요새 정보],0
FORTRESS_SIEGE_EMPTY_GUIDE,"요새의 주인이 없습니다.
요새전을 통해 요새를 차지하실 수 있습니다.",0
FORTRESS_SIEGE_ENTER,요새전 입장,0
FORTRESS_SIEGE_FORTRESSLAN,요새주,0
FORTRESS_SIEGE_GUIDE,"다른 혈맹을 몰아내고!
우리 혈맹의 요새를 차지하라!",0
FORTRESS_SIEGE_STARTTIME_LABEL,요새전 시작,0
FORTRESS_SIEGE_STRUCTURE,요새 구조,0
FORTRESS_STORE,요새 점령 상점,0
FORTRESS_PLAY_RECORD_HERO_SCORE,총 영웅 점수,0
FORTRESS_HEROIC_LEVEL,영웅 등급,0
FORTRESS_SCORE_1ST_CONDITION,점수 1등 조건,0
FREE_FORTRESS_DESC,"동등한 조건으로 벌이는 대규모 전투경험!!
30대30 실시간 자유요새전",0
FREE_DIAMOND,무료 다이아,0
FREE_MISSION_REFRESH_NOTICE,(무료 : 3회),0
FRIEND_FACEBOOK,페이스북 친구,0
FRIEND_GUIDE,"받은 친구 요청이 없습니다.
닉네임을 검색하거나, 친구 추천 탭의 추천 유저에게 친구 요청을 보내보세요! ",1
FRIEND_GUIDE3,"추천 조건에 맞는 친구를 찾지 못했습니다.
왼쪽 하단의 새로 고침 버튼을 눌러주세요.",1
FRIEND_RECOMMEND,친구 추천,0
FRIEND_REQUEST,친구 요청,0
FRIEND_SEARCH,친구 검색,0
FRIEND_SORT,친구 정리,0
GAME_OPTION_NAME,[옵션 이름],0
GAME_OPTION_NAME_CHECK,[옵션 이름],0
GATHER_THE_GATES,성문으로 집결,0
GATHERING_NUMBER,채집 횟수,0
GET_HISTORY,획득 내역,0
GO_TO_CHARGE,충전하러 가기,0
GO_TO_DAILY_GET_REWARD,매일 획득 보상 받으러 가기,0
GO_TO_TOWN,마을로 이동,0
GRADE,등급,0
GRADE_CONTROL,등급조정,0
GREETING_FRIEND,인사하기,0
GREETING_GUILD,인사하기,0
GREETING_RECIEVE_ALL,모두 받기,0
GREETING_SEND_ALL,모두 인사,0
GROWTH_BOX_GET,성장 선물 꾸러미 획득!,0
GUILD_ACTIVITY_NOTICE,활동 기록이 없습니다.,0
GUILD_ALLIANCE,동맹,0
GUILD_ALLIANCE_ADMISSION_CONFIRM,동맹신청 / 승인,0
GUILD_ALLIANCE_SEARCH_MESSGE,동맹을 맺을 혈맹을 검색해 보세요.,0
GUILD_BENEFIT,혈맹 혜택,0
GUILD_BORDER,테두리,0
GUILD_BUFF,혈맹버프,0
GUILD_MASTER_BUFF_STORE,군주상점,0
CASTLE_SIEGE_BIDDING,입찰 중인 공성전,0
CASTLE_SIEGE_BIDDING_EXPLAIN,"현재 다른 성에서 입찰을 진행중입니다.
해당 입찰을 포기하고 진행 하시겠습니까?",1
CASTLE_SIEGE_CHANGE,변경할 공성전,0
CASTLE_SIEGE_CHARGE,수수료,0
CASTLE_SIEGE_CHARGE_GUIDE,기존 입찰금액에 대한 수수료 5%가 지불됩니다.,0
CASTLE_SIEGE_DIFFERENT_BIDDING,다른 공성전 입찰,0
CASTLE_BLDDING_CHANGE_GUIDE,"TIP  입찰할 성을 변경하는 경우 기존 입찰금액에 대한 수수료 
5%를 제한 금액만 입찰 가능합니다.",0
BIDDING_MERCENARY_GUIDE,"동맹이 입찰/점령 중인 곳에 입찰할 시, 용병을 모집할 수 없게 됩니다.",0
CASTLE_SIEGE_BIDDING_AMOUNT,입찰 금액을 입력해 주세요.,0
MAX_BLDDING_POSSIBLE_AMOUNT,최대 입찰 가능 금액,0
MIN_BLDDING_LIMIT_AMOUNT,최저 입찰 제한 금액,0
NOW_BLDDING_AMOUNT,현재 입찰 금액,0
CASTLESIEGE_DEFENSETOWER,방어탑,0
CASTLESIEGE_DEFENSETOWER_GUIDE,"적의 진입을 방어해주는 타워
파괴 시 내성문이 열림",0
CASTLESIEGE_GATE,내성문,0
CASTLESIEGE_GATE_GUIDE,"적의 진입을 막아주는 내성문 
수성 측만 통과할 수 있음",0
CASTLESIEGE_GUARDTOWER,수호탑,0
CASTLESIEGE_GUARDTOWER_GUIDE,"점령하는 동안 버프를 받음
상대의 수호탑을 파괴하여 점령",0
CASTLESIEGE_HOLY_ARTIFACT,성물,0
