Id,GroupId,Name,Type,DisplayLevel,Grade,EquipmentType1,EquipmentType2,WeaponType,ArmorType,Material,GachaInfoId,SoulCrystalType,PetEquipmentType,SummonGemGroupId,AcquirePerformanceType,AuctionSubGroupId,AuctionTradingUnit,IconTexture,MaxStackableCount,EffectType1,EffectParam1,EffectType2,EffectParam2,EffectType3,EffectParam3,BasicOptionGroupId,AbilityInfoPreviewId,AbilityInfoId,SellingPrice,ProvidingExp,RequiredAdena,CoolTime,Resource,AcquireContents1,AcquireContents2,AcquireContents3,AcquireContents4,AcquireContents5,TypeDesc,ClassType,LimitDesc,UsingDesc,Desc,UseType,UseLevel,MaxUseLevel,Rarity,VisualEffectId,InventoryType,BagType,LootEffect,UseClassTransfer,Usable,UseQuickSlot,Loadable,ItemInfoId,PeriodItem,ItemUseDesc,GuildWarehouseGrantRestrict,LimitBreakInfoId
451004,451004,방어력 엘릭서 Lv1,9,1,18,12,12,6,3,3,,9,4,,0,,,Icon_Elixir_04,30000,83,28,253,,253,,,,,0,,,,,,,,,,엘릭서,,,"물리 방어력, 마법 방어력을 영구적으로 올려주는 엘릭서입니다.",,,,,0,,2,5,0,0,0,0,0,,,,0,
451005,451001,HP 엘릭서 Lv2,9,2,18,12,12,6,3,3,,9,4,,0,,,Icon_Elixir_01,30000,83,2,253,,253,,,,,0,,,,,,,,,,엘릭서,,,HP를 영구적으로 올려주는 엘릭서입니다.,,,,,0,,2,5,0,0,0,0,0,,,,0,
451006,451002,MP 엘릭서 Lv2,9,2,18,12,12,6,3,3,,9,4,,0,,,Icon_Elixir_02,30000,83,11,253,,253,,,,,0,,,,,,,,,,엘릭서,,,MP를 영구적으로 올려주는 엘릭서입니다.,,,,,0,,2,5,0,0,0,0,0,,,,0,
451007,451003,공격력 엘릭서 Lv2,9,2,18,12,12,6,3,3,,9,4,,0,,,Icon_Elixir_03,30000,83,20,253,,253,,,,,0,,,,,,,,,,엘릭서,,,"물리 공격력, 마법 공격력을 영구적으로 올려주는 엘릭서입니다.",,,,,0,,2,5,0,0,0,0,0,,,,0,
451008,451004,방어력 엘릭서 Lv2,9,2,18,12,12,6,3,3,,9,4,,0,,,Icon_Elixir_04,30000,83,29,253,,253,,,,,0,,,,,,,,,,엘릭서,,,"물리 방어력, 마법 방어력을 영구적으로 올려주는 엘릭서입니다.",,,,,0,,2,5,0,0,0,0,0,,,,0,
451009,451001,HP 엘릭서 Lv3,9,3,18,12,12,6,3,3,,9,4,,0,,,Icon_Elixir_01,30000,83,3,253,,253,,,,,0,,,,,,,,,,엘릭서,,,HP를 영구적으로 올려주는 엘릭서입니다.,,,,,0,,2,5,0,0,0,0,0,,,,0,
451010,451002,MP 엘릭서 Lv3,9,3,18,12,12,6,3,3,,9,4,,0,,,Icon_Elixir_02,30000,83,12,253,,253,,,,,0,,,,,,,,,,엘릭서,,,MP를 영구적으로 올려주는 엘릭서입니다.,,,,,0,,2,5,0,0,0,0,0,,,,0,
451011,451003,공격력 엘릭서 Lv3,9,3,18,12,12,6,3,3,,9,4,,0,,,Icon_Elixir_03,30000,83,21,253,,253,,,,,0,,,,,,,,,,엘릭서,,,"물리 공격력, 마법 물리 공격력, 마법 공격력을 영구적으로 올려주는 엘릭서입니다.",,,,,0,,2,5,0,0,0,0,0,,,,0,
451012,451004,방어력 엘릭서 Lv3,9,3,18,12,12,6,3,3,,9,4,,0,,,Icon_Elixir_04,30000,83,30,253,,253,,,,,0,,,,,,,,,,엘릭서,,,"물리 방어력, 마법 방어력을 영구적으로 올려주는 엘릭서입니다.",,,,,0,,2,5,0,0,0,0,0,,,,0,
451013,451001,HP 엘릭서 Lv4,9,4,18,12,12,6,3,3,,9,4,,0,,,Icon_Elixir_01,30000,83,4,253,,253,,,,,0,,,,,,,,,,엘릭서,,,HP를 영구적으로 올려주는 엘릭서입니다.,,,,,0,,2,5,0,0,0,0,0,,,,0,
451014,451002,MP 엘릭서 Lv4,9,4,18,12,12,6,3,3,,9,4,,0,,,Icon_Elixir_02,30000,83,13,253,,253,,,,,0,,,,,,,,,,엘릭서,,,MP를 영구적으로 올려주는 엘릭서입니다.,,,,,0,,2,5,0,0,0,0,0,,,,0,
451015,451003,공격력 엘릭서 Lv4,9,4,18,12,12,6,3,3,,9,4,,0,,,Icon_Elixir_03,30000,83,22,253,,253,,,,,0,,,,,,,,,,엘릭서,,,"물리 공격력, 마법 공격력을 영구적으로 올려주는 엘릭서입니다.",,,,,0,,2,5,0,0,0,0,0,,,,0,
451016,451004,방어력 엘릭서 Lv4,9,4,18,12,12,6,3,3,,9,4,,0,,,Icon_Elixir_04,30000,83,31,253,,253,,,,,0,,,,,,,,,,엘릭서,,,"물리 방어력, 마법 방어력을 영구적으로 올려주는 엘릭서입니다.",,,,,0,,2,5,0,0,0,0,0,,,,0,
451017,451001,HP 엘릭서 Lv5,9,5,18,12,12,6,3,3,,9,4,,0,,,Icon_Elixir_01,30000,83,5,253,,253,,,,,0,,,,,,,,,,엘릭서,,,HP를 영구적으로 올려주는 엘릭서입니다.,,,,,0,,2,5,0,0,0,0,0,,,,0,
451018,451002,MP 엘릭서 Lv5,9,5,18,12,12,6,3,3,,9,4,,0,,,Icon_Elixir_02,30000,83,14,253,,253,,,,,0,,,,,,,,,,엘릭서,,,MP를 영구적으로 올려주는 엘릭서입니다.,,,,,0,,2,5,0,0,0,0,0,,,,0,
451019,451003,공격력 엘릭서 Lv5,9,5,18,12,12,6,3,3,,9,4,,0,,,Icon_Elixir_03,30000,83,23,253,,253,,,,,0,,,,,,,,,,엘릭서,,,"물리 공격력, 마법 공격력을 영구적으로 올려주는 엘릭서입니다.",,,,,0,,2,5,0,0,0,0,0,,,,0,
451020,451004,방어력 엘릭서 Lv5,9,5,18,12,12,6,3,3,,9,4,,0,,,Icon_Elixir_04,30000,83,32,253,,253,,,,,0,,,,,,,,,,엘릭서,,,"물리 방어력, 마법 방어력을 영구적으로 올려주는 엘릭서입니다.",,,,,0,,2,5,0,0,0,0,0,,,,0,
451021,451001,HP 엘릭서 Lv6,9,6,18,12,12,6,3,3,,9,4,,0,,,Icon_Elixir_01,30000,83,6,253,,253,,,,,0,,,,,,,,,,엘릭서,,,HP를 영구적으로 올려주는 엘릭서입니다.,,,,,0,,2,5,0,0,0,0,0,,,,0,
451022,451002,MP 엘릭서 Lv6,9,6,18,12,12,6,3,3,,9,4,,0,,,Icon_Elixir_02,30000,83,15,253,,253,,,,,0,,,,,,,,,,엘릭서,,,MP를 영구적으로 올려주는 엘릭서입니다.,,,,,0,,2,5,0,0,0,0,0,,,,0,
451023,451003,공격력 엘릭서 Lv6,9,6,18,12,12,6,3,3,,9,4,,0,,,Icon_Elixir_03,30000,83,24,253,,253,,,,,0,,,,,,,,,,엘릭서,,,"물리 공격력, 마법 공격력을 영구적으로 올려주는 엘릭서입니다.",,,,,0,,2,5,0,0,0,0,0,,,,0,
451024,451004,방어력 엘릭서 Lv6,9,6,18,12,12,6,3,3,,9,4,,0,,,Icon_Elixir_04,30000,83,33,253,,253,,,,,0,,,,,,,,,,엘릭서,,,"물리 방어력, 마법 방어력을 영구적으로 올려주는 엘릭서입니다.",,,,,0,,2,5,0,0,0,0,0,,,,0,
451025,451001,HP 엘릭서 Lv7,9,7,18,12,12,6,3,3,,9,4,,0,,,Icon_Elixir_01,30000,83,7,253,,253,,,,,0,,,,,,,,,,엘릭서,,,HP를 영구적으로 올려주는 엘릭서입니다.,,,,,0,,2,5,0,0,0,0,0,,,,0,
451026,451002,MP 엘릭서 Lv7,9,7,18,12,12,6,3,3,,9,4,,0,,,Icon_Elixir_02,30000,83,16,253,,253,,,,,0,,,,,,,,,,엘릭서,,,MP를 영구적으로 올려주는 엘릭서입니다.,,,,,0,,2,5,0,0,0,0,0,,,,0,
451027,451003,공격력 엘릭서 Lv7,9,7,18,12,12,6,3,3,,9,4,,0,,,Icon_Elixir_03,30000,83,25,253,,253,,,,,0,,,,,,,,,,엘릭서,,,"물리 공격력, 마법 공격력을 영구적으로 올려주는 엘릭서입니다.",,,,,0,,2,5,0,0,0,0,0,,,,0,
451028,451004,방어력 엘릭서 Lv7,9,7,18,12,12,6,3,3,,9,4,,0,,,Icon_Elixir_04,30000,83,34,253,,253,,,,,0,,,,,,,,,,엘릭서,,,"물리 방어력, 마법 방어력을 영구적으로 올려주는 엘릭서입니다.",,,,,0,,2,5,0,0,0,0,0,,,,0,
451029,451001,HP 엘릭서 Lv8,9,8,18,12,12,6,3,3,,9,4,,0,,,Icon_Elixir_01,30000,83,8,253,,253,,,,,0,,,,,,,,,,엘릭서,,,HP를 영구적으로 올려주는 엘릭서입니다.,,,,,0,,2,5,0,0,0,0,0,,,,0,
451030,451002,MP 엘릭서 Lv8,9,8,18,12,12,6,3,3,,9,4,,0,,,Icon_Elixir_02,30000,83,17,253,,253,,,,,0,,,,,,,,,,엘릭서,,,MP를 영구적으로 올려주는 엘릭서입니다.,,,,,0,,2,5,0,0,0,0,0,,,,0,
451031,451003,공격력 엘릭서 Lv8,9,8,18,12,12,6,3,3,,9,4,,0,,,Icon_Elixir_03,30000,83,26,253,,253,,,,,0,,,,,,,,,,엘릭서,,,"물리 공격력, 마법 공격력을 영구적으로 올려주는 엘릭서입니다.",,,,,0,,2,5,0,0,0,0,0,,,,0,
451032,451004,방어력 엘릭서 Lv8,9,8,18,12,12,6,3,3,,9,4,,0,,,Icon_Elixir_04,30000,83,35,253,,253,,,,,0,,,,,,,,,,엘릭서,,,"물리 방어력, 마법 방어력을 영구적으로 올려주는 엘릭서입니다.",,,,,0,,2,5,0,0,0,0,0,,,,0,
451033,451001,HP 엘릭서 Lv9,9,9,18,12,12,6,3,3,,9,4,,0,,,Icon_Elixir_01,30000,83,9,253,,253,,,,,0,,,,,,,,,,엘릭서,,,HP를 영구적으로 올려주는 엘릭서입니다.,,,,,0,,2,5,0,0,0,0,0,,,,0,
451034,451002,MP 엘릭서 Lv9,9,9,18,12,12,6,3,3,,9,4,,0,,,Icon_Elixir_02,30000,83,18,253,,253,,,,,0,,,,,,,,,,엘릭서,,,MP를 영구적으로 올려주는 엘릭서입니다.,,,,,0,,2,5,0,0,0,0,0,,,,0,
451035,451003,공격력 엘릭서 Lv9,9,9,18,12,12,6,3,3,,9,4,,0,,,Icon_Elixir_03,30000,83,27,253,,253,,,,,0,,,,,,,,,,엘릭서,,,"물리 공격력, 마법 공격력을 영구적으로 올려주는 엘릭서입니다.",,,,,0,,2,5,0,0,0,0,0,,,,0,
451036,451004,방어력 엘릭서 Lv9,9,9,18,12,12,6,3,3,,9,4,,0,,,Icon_Elixir_04,30000,83,36,253,,253,,,,,0,,,,,,,,,,엘릭서,,,"물리 방어력, 마법 방어력을 영구적으로 올려주는 엘릭서입니다.",,,,,0,,2,5,0,0,0,0,0,,,,0,
452001,452001,HP 엘릭서 정수,37,,18,12,12,6,3,3,,9,4,,0,609,1,Icon_Elixir_Red,30000,253,,253,,253,,,,,250,,,,,22,31,47,9,,재료,,,HP 엘릭서를 제작할 때 사용되는 정수입니다.,,,,,0,,0,6,0,0,0,0,0,,,,0,
452002,452002,MP 엘릭서 정수,37,,18,12,12,6,3,3,,9,4,,0,610,1,Icon_Elixir_Blue,30000,253,,253,,253,,,,,250,,,,,22,31,47,9,,재료,,,MP 엘릭서를 제작할 때 사용되는 정수입니다.,,,,,0,,0,6,0,0,0,0,0,,,,0,
452003,452003,공격력 엘릭서 정수,37,,18,12,12,6,3,3,,9,4,,0,611,1,Icon_Elixir_Purple,30000,253,,253,,253,,,,,250,,,,,22,31,47,9,,재료,,,공격력 엘릭서를 제작할 때 사용되는 정수입니다.,,,,,0,,0,6,0,0,0,0,0,,,,0,
452004,452004,방어력 엘릭서 정수,37,,18,12,12,6,3,3,,9,4,,0,612,1,Icon_Elixir_Orange,30000,253,,253,,253,,,,,250,,,,,22,31,47,9,,재료,,,방어력 엘릭서를 제작할 때 사용되는 정수입니다.,,,,,0,,0,6,0,0,0,0,0,,,,0,
460003,460003,페이지:앱솔루트 실드,21,,18,12,12,6,3,3,,9,4,,0,1002,1,Icon_SkillPaper_02,30000,253,,253,,253,,,,,250,,,,,38,37,,,,재료,2,,[스킬북:앱솔루트 실드]를 제작하기 위한 재료입니다.,,,,,0,,0,5,0,0,0,0,0,,,,0,
460004,460004,페이지:님블 스텝,21,,18,12,12,6,3,3,,9,4,,0,1002,1,Icon_SkillPaper_03,30000,253,,253,,253,,,,,250,,,,,,,,,,재료,,,[스킬북:님블 스텝]를 제작하기 위한 재료입니다.,,,,,0,,0,5,0,0,0,0,0,,,,0,
460005,460005,페이지:이모탈,21,,18,12,12,6,3,3,,9,4,,0,1002,1,Icon_SkillPaper_01,30000,253,,253,,253,,,,,250,,,,,,,,,,재료,,,[스킬북:이모탈]를 제작하기 위한 재료입니다.,,,,,0,,0,5,0,0,0,0,0,,,,0,
461003,461003,스킬북:앱솔루트 실드,22,,18,12,12,6,3,3,,9,4,,0,1001,1,Icon_SkillBook_02,30000,85,30001,253,,253,,,,,5000,,,,,4,,,,,재료,,,[스킬: 앱솔루트 실드]의 습득과 레벨 업에 사용됩니다.,,,,,0,,0,5,2,0,1,0,0,,,,0,
461004,461004,스킬북:님블 스텝,22,,18,12,12,6,3,3,,9,4,,0,1001,1,Icon_SkillBook_03,30000,85,30002,253,,253,,,,,5000,,,,,4,,,,,재료,,,[스킬: 님블 스텝]의 습득과 레벨 업에 사용됩니다.,,,,,0,,0,5,2,0,1,0,0,,,,0,
461005,461005,스킬북:이모탈,22,,18,12,12,6,3,3,,9,4,,0,1001,1,Icon_SkillBook_01,30000,85,30003,253,,253,,,,,5000,,,,,4,,,,,재료,,,[스킬: 이모탈]의 습득과 레벨 업에 사용됩니다.,,,,,0,,0,5,2,0,1,0,0,,,,0,
470001,470001,육성석,62,,18,12,12,6,3,3,,9,4,,0,1202,10,Icon_Asset_PetPromoteStone_01,30000,138,1,253,,253,,,,,5,,,,,44,41,45,9,,재료,,,육성석을 소모하여 대상 탑승펫을 성장시킵니다.,,,,,0,,0,6,-1,0,0,0,0,,,,0,
470002,470002,교감경험단,62,,18,12,12,6,3,3,,9,4,,0,9911,1,Icon_SoulCrystal_02,30000,138,1000,253,,253,,,,,100,,,,,,,,,,,,,,,,,,0,,0,6,-1,0,0,0,0,,,,0,
470003,470003,쿠쿠린 소환석,61,,18,12,12,6,3,3,,9,4,,0,1203,1,Icon_Asset_PetStoneKukurin_01,30000,139,1000,253,,253,,,,,100,,,,,40,9,,,,소환석,,,쿠쿠린을 활성화하거나 승급 및 초월 재료로 사용됩니다.,,,,,0,,0,6,-1,0,0,0,0,,,,0,
470004,470004,샤이닝레이디 소환석,61,,18,12,12,6,3,3,,9,4,,0,1203,1,Icon_Asset_PetStoneKnightHorse_01,30000,139,1000,253,,253,,,,,100,,,,,40,9,,,,소환석,,,샤이닝레이디를 활성화하거나 승급 및 초월 재료로 사용됩니다.,,,,,0,,0,6,-1,0,0,0,0,,,,0,
470005,470005,블랙베어 소환석,61,,18,12,12,6,3,3,,9,4,,0,1203,1,Icon_Asset_PetStoneBlackBear_01,30000,139,1000,253,,253,,,,,100,,,,,40,9,,,,소환석,,,블랙베어를 활성화하거나 승급 및 초월 재료로 사용됩니다.,,,,,0,,0,6,-1,0,0,0,0,,,,0,
470006,470006,갈기늑대 소환석,61,,18,12,12,6,3,3,,9,4,,0,,1,Icon_Asset_PetStoneManedWolf_01,30000,139,1000,253,,253,,,,,1000,,,,,40,,,,,소환석,,,갈기늑대를 활성화하거나 승급 및 초월 재료로 사용됩니다.,,,,,1,,0,6,-1,0,0,0,0,,,,0,
470007,470007,갈기사자 소환석,61,,18,12,12,6,3,3,,9,4,,1,1203,1,Icon_Asset_PetStoneManedLion_01,30000,139,1000,253,,253,,,,,1000,,,,,40,9,,,,소환석,,,갈기사자를 활성화하거나 승급 및 초월 재료로 사용됩니다.,,,,,1,,0,6,-1,0,0,0,0,,,,0,
470008,470008,스트라이더 소환석,61,,18,12,12,6,3,3,,9,4,,0,,,Icon_Asset_PetStoneStrider_01,30000,139,1000,253,,253,,,,,1500,,,,,40,,,,,소환석,,,스트라이더를 활성화하거나 승급 및 초월 재료로 사용됩니다.,,,,,1,,0,6,-1,0,0,0,0,,,,0,
470009,470009,스팀비틀 소환석,61,,18,12,12,6,3,3,,9,4,,0,,,Icon_Asset_PetStoneSteamBeetle_01,30000,139,1000,253,,253,,,,,0,,,,,40,,,,,소환석,,,스팀비틀을 활성화하거나 승급 및 초월 재료로 사용됩니다.,,,,,1,,0,6,-1,0,0,0,0,,,,0,
470010,470010,할로윈매직스틱 마법구슬,61,,18,12,12,6,3,3,,9,4,,0,,,Icon_Asset_PetStone_HalloweenMagicalStick_01,30000,139,1000,253,,253,,,,,0,,,,,13,,,,,소환석,,,할로윈매직스틱을 활성화 시킬 때의 재료로 사용됩니다.,,,,,0,,0,6,-1,0,0,0,0,,,,0,
471001,471001,갈기늑대 속박뿔피리,62,,18,12,12,6,3,3,,9,4,,0,,,Icon_Asset_PetHornManedWolf_01,30000,139,1000,253,,253,,,,,15000,,,,,56,,,,,소환석,,,갈기늑대를 활성화 시킬 때 추가로 사용 되는 재료입니다.,분해 시 육성석을 획득 할 수 있습니다.,,,,1,,0,6,-1,0,0,0,0,,,,0,
471002,471002,갈기사자 속박뿔피리,62,,18,12,12,6,3,3,,9,4,,1,,,Icon_Asset_PetHornManedLion_01,30000,139,1000,253,,253,,,,,0,,,,,13,,,,,소환석,,,갈기사자를 활성화 시킬 때 추가로 사용 되는 재료입니다.,,,,,1,,0,6,-1,0,0,0,0,,,,0,
471003,471003,스트라이더 속박뿔피리,62,,18,12,12,6,3,3,,9,4,,0,,,Icon_Asset_PetHornStrider_01,30000,139,1000,253,,253,,,,,15000,,,,,55,,,,,소환석,,,스트라이더를 활성화 시킬 때 추가로 사용 되는 재료입니다.,분해 시 육성석을 획득 할 수 있습니다.,,,,1,,0,6,-1,0,0,0,0,,,,0,
471004,471004,스팀비틀 속박뿔피리,62,,18,12,12,6,3,3,,9,4,,0,,,Icon_Asset_PetHornSteamBeetle_01,30000,139,1000,253,,253,,,,,0,,,,,60,5,,,,소환석,,,스팀비틀을 활성화 시킬 때 추가로 사용 되는 재료입니다.,,,,,1,,0,6,-1,0,0,0,0,,,,0,
471005,471005,루돌프의 종,61,,18,12,12,6,3,3,,9,4,,0,,,Icon_Asset_PetStone_Rudolph_01,30000,139,1000,253,,253,,,,,0,,,,,,,,,,소환석,,,루돌프를 활성화 시킬 때의 재료로 사용됩니다.,,,,,0,,0,6,-1,0,0,0,0,,,,0,
480103,480103,쿠쿠린 소환석 조각,11,,18,12,12,6,3,3,,9,4,,0,1203,5,Icon_Asset_PetStoneKukurin_Piece01,30000,253,,253,,253,,,,,1,,,,,44,9,,,,보석,,,조합하여 쿠쿠린 소환석으로 만들 수 있습니다.,,,,,0,,0,6,0,0,0,0,0,,,,0,
480104,480104,샤이닝레이디 소환석 조각,11,,18,12,12,6,3,3,,9,4,,0,1203,5,Icon_Asset_PetStoneKnightHorse_Piece01,30000,253,,253,,253,,,,,1,,,,,44,9,,,,보석,,,조합하여 샤이닝레이디 소환석으로 만들 수 있습니다.,,,,,0,,0,6,0,0,0,0,0,,,,0,
480105,480105,블랙베어 소환석 조각,11,,18,12,12,6,3,3,,9,4,,0,1203,5,Icon_Asset_PetStoneBlackBear_Piece01,30000,253,,253,,253,,,,,1,,,,,44,9,,,,보석,,,조합하여 블랙베어 소환석으로 만들 수 있습니다.,,,,,0,,0,6,0,0,0,0,0,,,,0,
480106,480106,갈기사자 소환석 조각,11,,18,12,12,6,3,3,,9,4,,1,1203,1,Icon_Asset_PetStoneManedLion_Piece01,30000,253,,253,,253,,,,,10,,,,,44,9,,,,보석,,,조합하여 갈기사자 소환석으로 만들 수 있습니다.,,,,,1,,0,6,0,0,0,0,0,,,,0,
480107,480107,스트라이더 소환석 조각,11,,18,12,12,6,3,3,,9,4,,0,,1,Icon_Asset_PetStoneStrider_Piece01,30000,253,,253,,253,,,,,15,,,,,25,,,,,보석,,,조합하여 스트라이더 소환석으로 만들 수 있습니다.,,,,,1,,0,6,0,0,0,0,0,,,,0,
480108,480108,갈기늑대 소환석 조각,11,,18,12,12,6,3,3,,9,4,,0,,1,Icon_Asset_PetStoneManedWolf_Piece01,30000,253,,253,,253,,,,,10,,,,,25,,,,,보석,,,조합하여 갈기늑대 소환석으로 만들 수 있습니다.,,,,,1,,0,6,0,0,0,0,0,,,,0,
480109,480109,스팀비틀 소환석 조각,11,,18,12,12,6,3,3,,9,4,,0,,1,Icon_Asset_PetStoneSteamBeetle_Piece01,30000,253,,253,,253,,,,,0,,,,,60,5,,,,보석,,,조합하여 스팀비틀 소환석으로 만들 수 있습니다.,,,,,1,,0,6,0,0,0,0,0,,,,0,
490101,490101,강철 면갑,60,,1,12,12,6,3,3,,9,0,,0,1201,1,Icon_RidingPetArmor_Helmet_01,1,1,15,2,15,60,42,6010101,,,50,,,,,44,,,,,탑승펫 투구,,,탑승펫이 장착하는 매우 단단한 면갑입니다.,,,,,0,,0,4,0,0,0,0,0,,,,0,
490102,490101,강철 면갑,60,,2,12,12,6,3,3,,9,0,,0,1201,1,Icon_RidingPetArmor_Helmet_01,1,1,63,2,63,60,169,6020101,,,100,,,,,44,,,,,탑승펫 투구,,,탑승펫이 장착하는 매우 단단한 면갑입니다.,,,,,0,,0,4,0,0,0,0,0,,,,0,
490103,490101,강철 면갑,60,,3,12,12,6,3,3,,9,0,,0,1201,1,Icon_RidingPetArmor_Helmet_01,1,1,153,2,153,60,412,6030101,,,750,,,,,44,9,,,,탑승펫 투구,,,탑승펫이 장착하는 매우 단단한 면갑입니다.,,,,,0,,0,4,0,0,0,0,0,,,,0,
490104,490101,강철 면갑,60,,4,12,12,6,3,3,,9,0,,0,1201,1,Icon_RidingPetArmor_Helmet_01,1,1,283,2,283,60,761,6040101,,,2500,,,,,44,9,,,,탑승펫 투구,,,탑승펫이 장착하는 매우 단단한 면갑입니다.,,,,,0,,0,4,1,0,0,0,0,,,,0,
490105,490101,강철 면갑,60,,5,12,12,6,3,3,,9,0,,1,1201,1,Icon_RidingPetArmor_Helmet_01,1,1,466,2,466,60,1253,6050101,,,12500,,,,,44,9,,,,탑승펫 투구,,,탑승펫이 장착하는 매우 단단한 면갑입니다.,,,,,0,,0,4,1,0,0,0,0,,,,0,
490106,490101,강철 면갑,60,,6,12,12,6,3,3,,9,0,,1,1201,1,Icon_RidingPetArmor_Helmet_01,1,1,722,2,722,60,1940,6060101,,,25000,,,,,9,,,,,탑승펫 투구,,,탑승펫이 장착하는 매우 단단한 면갑입니다.,,,,,0,,0,4,2,0,0,0,0,,,,0,
490111,490111,강철 안장,60,,1,12,12,6,3,3,,9,1,,0,1201,1,Icon_RidingPetArmor_Saddle_01,1,21,18,22,18,58,16,6110301,,,50,,,,,44,,,,,탑승펫 안장,,,탑승펫이 장착하는 금으로 세공된 안장입니다.,,,,,0,,0,4,0,0,0,0,0,,,,0,
490112,490111,강철 안장,60,,2,12,12,6,3,3,,9,1,,0,1201,1,Icon_RidingPetArmor_Saddle_01,1,21,74,22,74,58,67,6120301,,,100,,,,,44,,,,,탑승펫 안장,,,탑승펫이 장착하는 금으로 세공된 안장입니다.,,,,,0,,0,4,0,0,0,0,0,,,,0,
490113,490111,강철 안장,60,,3,12,12,6,3,3,,9,1,,0,1201,1,Icon_RidingPetArmor_Saddle_01,1,21,181,22,181,58,164,6130301,,,750,,,,,44,9,,,,탑승펫 안장,,,탑승펫이 장착하는 금으로 세공된 안장입니다.,,,,,0,,0,4,0,0,0,0,0,,,,0,
490114,490111,강철 안장,60,,4,12,12,6,3,3,,9,1,,0,1201,1,Icon_RidingPetArmor_Saddle_01,1,21,334,22,334,58,304,6140301,,,2500,,,,,44,9,,,,탑승펫 안장,,,탑승펫이 장착하는 금으로 세공된 안장입니다.,,,,,0,,0,4,1,0,0,0,0,,,,0,
490115,490111,강철 안장,60,,5,12,12,6,3,3,,9,1,,1,1201,1,Icon_RidingPetArmor_Saddle_01,1,21,550,22,550,58,501,6150301,,,12500,,,,,44,9,,,,탑승펫 안장,,,탑승펫이 장착하는 금으로 세공된 안장입니다.,,,,,0,,0,4,1,0,0,0,0,,,,0,
490116,490111,강철 안장,60,,6,12,12,6,3,3,,9,1,,1,1201,1,Icon_RidingPetArmor_Saddle_01,1,21,851,22,851,58,776,6160301,,,25000,,,,,9,,,,,탑승펫 안장,,,탑승펫이 장착하는 금으로 세공된 안장입니다.,,,,,0,,0,4,2,0,0,0,0,,,,0,
490121,490121,강철 아머,60,,1,12,12,6,3,3,,9,2,,0,1201,1,Icon_RidingPetArmor_Armor_01,1,1,10,2,10,58,25,6210101,,,50,,,,,44,,,,,탑승펫 갑옷,,,탑승펫이 장착하는 매우 단단한 갑옷입니다.,,,,,0,,0,4,0,0,0,0,0,,,,0,
490122,490121,강철 아머,60,,2,12,12,6,3,3,,9,2,,0,1201,1,Icon_RidingPetArmor_Armor_01,1,1,42,2,42,58,101,6220101,,,100,,,,,44,,,,,탑승펫 갑옷,,,탑승펫이 장착하는 매우 단단한 갑옷입니다.,,,,,0,,0,4,0,0,0,0,0,,,,0,
490123,490121,강철 아머,60,,3,12,12,6,3,3,,9,2,,0,1201,1,Icon_RidingPetArmor_Armor_01,1,1,102,2,102,58,247,6230101,,,750,,,,,44,9,,,,탑승펫 갑옷,,,탑승펫이 장착하는 매우 단단한 갑옷입니다.,,,,,0,,0,4,0,0,0,0,0,,,,0,
490124,490121,강철 아머,60,,4,12,12,6,3,3,,9,2,,0,1201,1,Icon_RidingPetArmor_Armor_01,1,1,188,2,188,58,456,6240101,,,2500,,,,,44,9,,,,탑승펫 갑옷,,,탑승펫이 장착하는 매우 단단한 갑옷입니다.,,,,,0,,0,4,1,0,0,0,0,,,,0,
490125,490121,강철 아머,60,,5,12,12,6,3,3,,9,2,,1,1201,1,Icon_RidingPetArmor_Armor_01,1,1,311,2,311,58,751,6250101,,,12500,,,,,44,9,,,,탑승펫 갑옷,,,탑승펫이 장착하는 매우 단단한 갑옷입니다.,,,,,0,,0,4,1,0,0,0,0,,,,0,
490126,490121,강철 아머,60,,6,12,12,6,3,3,,9,2,,1,1201,1,Icon_RidingPetArmor_Armor_01,1,1,481,2,481,58,1164,6260101,,,25000,,,,,9,,,,,탑승펫 갑옷,,,탑승펫이 장착하는 매우 단단한 갑옷입니다.,,,,,0,,0,4,2,0,0,0,0,,,,0,
490131,490131,강철 부츠,60,,1,12,12,6,3,3,,9,3,,0,1201,1,Icon_RidingPetArmor_Boots_01,1,21,12,22,12,102,18,6310301,,,50,,,,,44,,,,,탑승펫 신발,,,탑승펫이 장착하는 매우 단단한 신발입니다.,,,,,0,,0,4,0,0,0,0,0,,,,0,
490132,490131,강철 부츠,60,,2,12,12,6,3,3,,9,3,,0,1201,1,Icon_RidingPetArmor_Boots_01,1,21,49,22,49,102,72,6320301,,,100,,,,,44,,,,,탑승펫 신발,,,탑승펫이 장착하는 매우 단단한 신발입니다.,,,,,0,,0,4,0,0,0,0,0,,,,0,
490133,490131,강철 부츠,60,,3,12,12,6,3,3,,9,3,,0,1201,1,Icon_RidingPetArmor_Boots_01,1,21,120,22,120,102,175,6330301,,,750,,,,,44,9,,,,탑승펫 신발,,,탑승펫이 장착하는 매우 단단한 신발입니다.,,,,,0,,0,4,0,0,0,0,0,,,,0,
490134,490131,강철 부츠,60,,4,12,12,6,3,3,,9,3,,0,1201,1,Icon_RidingPetArmor_Boots_01,1,21,222,22,222,102,323,6340301,,,2500,,,,,44,9,,,,탑승펫 신발,,,탑승펫이 장착하는 매우 단단한 신발입니다.,,,,,0,,0,4,1,0,0,0,0,,,,0,
