Id,Name,BuffType,ClientType,Param,EffectTypeName,Group,StackCount,Duration,Period,VisualEffectId,ExtendVisualEffectId,ExcpetRoomType,IconTexture,CameraShake,CameraShakeIntensity,Sound,Desc,DescAddBuffId,GetBuffVisible
9904171,망토 착용효과 - 각성한 엠브리온의 대지파괴 발동 Lv17,7,0,,,,1,1000,1000,9901011,,,,,,,,,0
9904181,망토 착용효과 - 각성한 엠브리온의 대지파괴 발동 Lv18,7,0,,,,1,1000,1000,9901011,,,,,,,,,0
9904191,망토 착용효과 - 각성한 엠브리온의 대지파괴 발동 Lv19,7,0,,,,1,1000,1000,9901011,,,,,,,,,0
9904201,망토 착용효과 - 각성한 엠브리온의 대지파괴 발동 Lv20,7,0,,,,1,1000,1000,9901011,,,,,,,,,0
9904211,망토 착용효과 - 각성한 엠브리온의 대지파괴 발동 Lv21,7,0,,,,1,1000,1000,9901011,,,,,,,,,0
9904221,망토 착용효과 - 각성한 엠브리온의 대지파괴 발동 Lv22,7,0,,,,1,1000,1000,9901011,,,,,,,,,0
9904231,망토 착용효과 - 각성한 엠브리온의 대지파괴 발동 Lv23,7,0,,,,1,1000,1000,9901011,,,,,,,,,0
9904241,망토 착용효과 - 각성한 엠브리온의 대지파괴 발동 Lv24,7,0,,,,1,1000,1000,9901011,,,,,,,,,0
9904251,망토 착용효과 - 각성한 엠브리온의 대지파괴 발동 Lv25,7,0,,,,1,1000,1000,9901011,,,,,,,,,0
9904261,망토 착용효과 - 각성한 엠브리온의 대지파괴 발동 Lv26,7,0,,,,1,1000,1000,9901011,,,,,,,,,0
9904271,망토 착용효과 - 각성한 엠브리온의 대지파괴 발동 Lv27,7,0,,,,1,1000,1000,9901011,,,,,,,,,0
9904281,망토 착용효과 - 각성한 엠브리온의 대지파괴 발동 Lv28,7,0,,,,1,1000,1000,9901011,,,,,,,,,0
9904291,망토 착용효과 - 각성한 엠브리온의 대지파괴 발동 Lv29,7,0,,,,1,1000,1000,9901011,,,,,,,,,0
9904301,망토 착용효과 - 각성한 엠브리온의 대지파괴 발동 Lv30,7,0,,,,1,1000,1000,9901011,,,,,,,,,0
9904313,망토 착용효과 - 각성한 엠브리온의 대지파괴 스턴 Lv1,7,4,,기절,1002,1,500,,1,,,,,,,기절,,0
9904323,망토 착용효과 - 각성한 엠브리온의 대지파괴 스턴 Lv2,7,4,,기절,1002,1,500,,1,,,,,,,기절,,0
9904333,망토 착용효과 - 각성한 엠브리온의 대지파괴 스턴 Lv3,7,4,,기절,1002,1,500,,1,,,,,,,기절,,0
9904343,망토 착용효과 - 각성한 엠브리온의 대지파괴 스턴 Lv4,7,4,,기절,1002,1,500,,1,,,,,,,기절,,0
9904353,망토 착용효과 - 각성한 엠브리온의 대지파괴 스턴 Lv5,7,4,,기절,1002,1,500,,1,,,,,,,기절,,0
9904363,망토 착용효과 - 각성한 엠브리온의 대지파괴 스턴 Lv6,7,4,,기절,1002,1,500,,1,,,,,,,기절,,0
9904373,망토 착용효과 - 각성한 엠브리온의 대지파괴 스턴 Lv7,7,4,,기절,1002,1,500,,1,,,,,,,기절,,0
9904383,망토 착용효과 - 각성한 엠브리온의 대지파괴 스턴 Lv8,7,4,,기절,1002,1,500,,1,,,,,,,기절,,0
9904393,망토 착용효과 - 각성한 엠브리온의 대지파괴 스턴 Lv9,7,4,,기절,1002,1,500,,1,,,,,,,기절,,0
9904403,망토 착용효과 - 각성한 엠브리온의 대지파괴 스턴 Lv10,7,4,,기절,1002,1,500,,1,,,,,,,기절,,0
9904413,망토 착용효과 - 각성한 엠브리온의 대지파괴 스턴 Lv11,7,4,,기절,1002,1,500,,1,,,,,,,기절,,0
9904423,망토 착용효과 - 각성한 엠브리온의 대지파괴 스턴 Lv12,7,4,,기절,1002,1,500,,1,,,,,,,기절,,0
9904433,망토 착용효과 - 각성한 엠브리온의 대지파괴 스턴 Lv13,7,4,,기절,1002,1,500,,1,,,,,,,기절,,0
9904443,망토 착용효과 - 각성한 엠브리온의 대지파괴 스턴 Lv14,7,4,,기절,1002,1,500,,1,,,,,,,기절,,0
9904453,망토 착용효과 - 각성한 엠브리온의 대지파괴 스턴 Lv15,7,4,,기절,1002,1,600,,1,,,,,,,기절,,0
9904463,망토 착용효과 - 각성한 엠브리온의 대지파괴 스턴 Lv16,7,4,,기절,1002,1,600,,1,,,,,,,기절,,0
9904473,망토 착용효과 - 각성한 엠브리온의 대지파괴 스턴 Lv17,7,4,,기절,1002,1,600,,1,,,,,,,기절,,0
9904483,망토 착용효과 - 각성한 엠브리온의 대지파괴 스턴 Lv18,7,4,,기절,1002,1,600,,1,,,,,,,기절,,0
9904493,망토 착용효과 - 각성한 엠브리온의 대지파괴 스턴 Lv19,7,4,,기절,1002,1,600,,1,,,,,,,기절,,0
9904503,망토 착용효과 - 각성한 엠브리온의 대지파괴 스턴 Lv20,7,4,,기절,1002,1,700,,1,,,,,,,기절,,0
9904513,망토 착용효과 - 각성한 엠브리온의 대지파괴 스턴 Lv21,7,4,,기절,1002,1,700,,1,,,,,,,기절,,0
9904523,망토 착용효과 - 각성한 엠브리온의 대지파괴 스턴 Lv22,7,4,,기절,1002,1,700,,1,,,,,,,기절,,0
9904533,망토 착용효과 - 각성한 엠브리온의 대지파괴 스턴 Lv23,7,4,,기절,1002,1,700,,1,,,,,,,기절,,0
9904543,망토 착용효과 - 각성한 엠브리온의 대지파괴 스턴 Lv24,7,4,,기절,1002,1,700,,1,,,,,,,기절,,0
9904553,망토 착용효과 - 각성한 엠브리온의 대지파괴 스턴 Lv25,7,4,,기절,1002,1,800,,1,,,,,,,기절,,0
9904563,망토 착용효과 - 각성한 엠브리온의 대지파괴 스턴 Lv26,7,4,,기절,1002,1,800,,1,,,,,,,기절,,0
9904573,망토 착용효과 - 각성한 엠브리온의 대지파괴 스턴 Lv27,7,4,,기절,1002,1,800,,1,,,,,,,기절,,0
9904583,망토 착용효과 - 각성한 엠브리온의 대지파괴 스턴 Lv28,7,4,,기절,1002,1,800,,1,,,,,,,기절,,0
9904593,망토 착용효과 - 각성한 엠브리온의 대지파괴 스턴 Lv29,7,4,,기절,1002,1,800,,1,,,,,,,기절,,0
9904603,망토 착용효과 - 각성한 엠브리온의 대지파괴 스턴 Lv30,7,4,,기절,1002,1,1000,,1,,,,,,,기절,,0
1000000,엘리트 몬스터 대미지 증가,7,0,,엘리트 몬스터 대미지 증가 버프,,1,180000,,,,,Icon_Buff_Ability01_01,,,,엘리트 몬스터에 대미지 15% 증가,,1
1000001,보스 몬스터 대미지 증가,7,0,,보스 몬스터 대미지 증가 버프,,1,180000,,,,,Icon_Buff_Ability01_01,,,,보스 몬스터에 대미지 15% 증가,,1
1000002,마법생물형 몬스터 대미지 증가,7,0,,마법생물형 몬스터 대미지 증가 버프,,1,180000,,,,,Icon_Buff_Ability01_01,,,,마법생물형 몬스터에 대미지 30% 증가,,1
420001,팰러딘,7,0,,,420000,1,3600000,,,,,,,변신,,,,0
420002,워로드,7,0,,,420000,1,3600000,,,,,,,변신,,,,0
420003,트레져 헌터,7,0,,,420000,1,3600000,,,,,,,변신,,,,0
420004,호크아이,7,0,,,420000,1,3600000,,,,,,,변신,,,,0
420005,소서러,7,0,,,420000,1,3600000,,,,,,,변신,,,,0
420006,비숍,7,0,,,420000,1,3600000,,,,,,,변신,,,,0
420007,템플 나이트,7,0,,,420000,1,3600000,,,,,,,변신,,,,0
420008,소드 싱어,7,0,,,420000,1,3600000,,,,,,,변신,,,,0
420009,플래인 워커,7,0,,,420000,1,3600000,,,,,,,변신,,,,0
420010,실버 레인져,7,0,,,420000,1,3600000,,,,,,,변신,,,,0
420011,스펠 싱어,7,0,,,420000,1,3600000,,,,,,,변신,,,,0
420012,엘더,7,0,,,420000,1,3600000,,,,,,,변신,,,,0
420013,실리엔 나이트,7,0,,,420000,1,3600000,,,,,,,변신,,,,0
420014,블레이드 댄서,7,0,,,420000,1,3600000,,,,,,,변신,,,,0
420015,어비스 워커,7,0,,,420000,1,3600000,,,,,,,변신,,,,0
420016,팬텀 레인져,7,0,,,420000,1,3600000,,,,,,,변신,,,,0
420017,스펠 하울러,7,0,,,420000,1,3600000,,,,,,,변신,,,,0
420018,실리엔 엘더,7,0,,,420000,1,3600000,,,,,,,변신,,,,0
420019,가디언,7,0,,,420000,1,3600000,,,,,,,변신,,,,0
420020,슬레이어,7,0,,,420000,1,3600000,,,,,,,변신,,,,0
420021,스케빈져,7,0,,,420000,1,3600000,,,,,,,변신,,,,0
420022,워 레인져,7,0,,,420000,1,3600000,,,,,,,변신,,,,0
420023,쿼럴 위저드,7,0,,,420000,1,3600000,,,,,,,변신,,,,0
420024,세이지,7,0,,,420000,1,3600000,,,,,,,변신,,,,0
420025,피닉스 나이트,7,0,,,420000,1,3600000,,,,,,,변신,,,,0
420026,드레드노트,7,0,,,420000,1,3600000,,,,,,,변신,,,,0
420027,어드벤처러,7,0,,,420000,1,3600000,,,,,,,변신,,,,0
420028,사지타리우스,7,0,,,420000,1,3600000,,,,,,,변신,,,,0
420029,아크메이지,7,0,,,420000,1,3600000,,,,,,,변신,,,,0
420030,카디날,7,0,,,420000,1,3600000,,,,,,,변신,,,,0
420031,에바스 템플러,7,0,,,420000,1,3600000,,,,,,,변신,,,,0
420032,소드 뮤즈,7,0,,,420000,1,3600000,,,,,,,변신,,,,0
420033,윈드라이더,7,0,,,420000,1,3600000,,,,,,,변신,,,,0
420034,문라이트 센티넬,7,0,,,420000,1,3600000,,,,,,,변신,,,,0
420035,미스틱 뮤즈,7,0,,,420000,1,3600000,,,,,,,변신,,,,0
420036,에바스 세인트,7,0,,,420000,1,3600000,,,,,,,변신,,,,0
420037,실리엔 템플러,7,0,,,420000,1,3600000,,,,,,,변신,,,,0
420038,스펙트럴 댄서,7,0,,,420000,1,3600000,,,,,,,변신,,,,0
420039,고스트 헌터,7,0,,,420000,1,3600000,,,,,,,변신,,,,0
420040,고스트 센티넬,7,0,,,420000,1,3600000,,,,,,,변신,,,,0
420041,스톰 스크리머,7,0,,,420000,1,3600000,,,,,,,변신,,,,0
420042,실리엔 세인트,7,0,,,420000,1,3600000,,,,,,,변신,,,,0
420043,이터널 가디언,7,0,,,420000,1,3600000,,,,,,,변신,,,,0
420044,워 슬레이어,7,0,,,420000,1,3600000,,,,,,,변신,,,,0
420045,바운티 헌터,7,0,,,420000,1,3600000,,,,,,,변신,,,,0
420046,워 스미스,7,0,,,420000,1,3600000,,,,,,,변신,,,,0
420047,엘드리치 위저드,7,0,,,420000,1,3600000,,,,,,,변신,,,,0
420048,마스터 세이지,7,0,,,420000,1,3600000,,,,,,,변신,,,,0
731211,자켄 밤 1단계,7,18,,,730201,1,3600000,,,,,,,,,,,0
731221,자켄 밤 2단계,7,18,,,730201,1,3600000,,,,,,,,,,,0
731231,자켄 밤 3단계,7,18,,,730201,1,3600000,,,,,,,,,,,0
731241,자켄 밤 4단계,7,18,,,730201,1,3600000,,,,,,,,,,,0
731251,자켄 밤 5단계,7,18,,,730201,1,3600000,,,,,,,,,,,0
731261,자켄 밤 6단계,7,6,"{""Color"":{""R"":32,""G"":34,""B"":71},
""Intensity"":1,
""Speed"":1}",,,1,3600000,,731261,,,,,,,,,0
730223,귀환,7,12,"{""Icon"":""/Game/UI/Icon/Icon_Skill_Active_13212"",
""ShowTimer"":2}",,,1,22000,22000,,,,,,,,,,0
730233,귀환 연출,7,18,,,,1,22000,,,,,,,,,,,0
731361,자켄 해적단 전투원,7,18,,,,1,60000,500,,,,,,,,,,0
731391,자켄 해적단 선장,7,18,,,,1,10000,,,,,Icon_Debuff_DefensePower,,,,방어력을 크게 감소 시킵니다.,,0
730271,대기,7,18,,,,1,6000,,,,,,,,,,,0
730281,숨기,7,18,,,,1,15000,,,,,,,,,,,0
730222,순간 이동 모션 + 1번 배로 이동 버프,7,4,,,730222,1,2000,2000,730222,,,,,,,,,0
730232,순간 이동 모션 + 2번 배로 이동 버프,7,4,,,730222,1,2000,2000,730222,,,,,,,,,0
731412,정체 불명 체액,7,18,,,,10,60000,,,,,Icon_Debuff_DefensePower,,,,물리 방어력과 마법 방어력이 감소 합니다.,,0
731461,쥐 - 투명,7,18,,,,1,0,,,,,,,,,,,0
731471,쥐 - 귀환,7,12,"{""Icon"":""/Game/UI/Icon/Icon_Skill_Active_13212"",
""ShowTimer"":2}",,731471,1,21000,20000,,,,,,,,,,0
601661,용병단의 기개,7,0,,,601661,1,1800000,,,,,Icon_Buff_Event6,,,,"크리티컬 명중률, 공격속도 10% 증가
일반, 엘리트 몬스터에게 피해량 30% 증가
일반, 엘리트 몬스터에게 받는 피해량 20% 감소",,0
601662,용병단의 기개,7,17,SocialAction_Victory,,601662,1,1000,,601662,,,,,,Interface/UI_Dungeon_Buff_Atk_Phy_1,,,0
731481,메리 크리스마스!,7,0,,,731481,1,3600000,,,,,Icon_Buff_XmasEvent_01,,,,"이동속도 10% 증가
아이템 획득 확률 20% 증가
보물 파수꾼의 등장확률 50% 증가",,0
731482,메리 크리스마스!,7,17,SocialAction_Victory,,731482,1,1000,,601662,,,,,,Interface/UI_Dungeon_Buff_Atk_Phy_1,,,0
601663,행운의 복조리,7,0,,,601663,1,3600000,,,,,Icon_Event_Bokjori_01,,,,"보물 파수꾼의 등장확률 20.18% 증가
크리티컬 확률 5% 증가
회피율 5% 증가",,0
731491,눈사람 격노,7,6,"{""Color"":{""R"":100,""G"":0,""B"":0},
""Intensity"":1,
""Speed"":1}",,,1,3600000,,,,,,,,,,,0
415002,격노하는 피,7,6,"{""Color"":{""R"":255,""G"":15,""B"":0},
""Intensity"":5,
""Speed"":1}","공격력, 공격속도 증가",,1,5000,,,,,,,,,,,0
415005,자상,7,12,"{""Icon"":""/Game/UI/Icon/Icon_Debuff_Leonard_01"",
""ShowTimer"":0}",자상,,7,60000,,413005,,,Icon_Debuff_Leonard_01,,,,상처에서 출혈이 생겨 방어력이 감소합니다.,,0
415010,레오나드 : 빈혈,7,4,,스턴,,1,15000,,413010,,,Icon_Debuff_Stun,,,,,,0
415011,생명력 강탈,7,12,"{""Icon"":""/Game/UI/Icon/Icon_Debuff_Leonard_02"",
""ShowTimer"":0}",생명력 강탈,,1,15000,750,413011,,,Icon_Debuff_Leonard_02,,,,레오나드가 강제로 피를 강탈합니다.,,0
415013,부식성 산,7,0,,"지속 피해, 이동속도 감소",,5,5000,1000,300011,,,Icon_Debuff_Poison,,,,"토사물이 끈적거려 움직이기 힘들고, 살을 녹입니다.",,0
415016,박쥐 : 투명,7,5,,,,1,603000,,,,,,,,,,,0
4150212,피 충전 : 무적,7,5,,무적,4150212,1,603000,,,,,,,,,,,0
4150213,피 충전 : 스턴,7,18,,스턴,4150213,1,603000,,,,,,,,,,,0
4150214,피 충전 : 무적 제거용 중첩 버프,7,18,,,,5,,,,,,,,,,,,0
4150215,피 충전 : 스턴 제거용 중첩 버프,7,18,,,,5,,,,,,,,,,,,0
4150216,피 충전 : 무적 제거 버프,7,18,,,4150212,1,,,,,,,,,,,,0
4150217,피 충전 : 스턴 제거 버프,7,18,,,4150213,1,,,,,,,,,,,,0
415018,흡혈귀화,7,12,"{""Icon"":""/Game/UI/Icon/Icon_Debuff_Trisha_01"",
""ShowTimer"":0}","공격력 증가, 방어력 감소",,3,60000,,"4130181,4130185",,,Icon_Debuff_Trisha_01,,,,피의 성분이 흡혈귀처럼 변화되어 흥분이 끓어 오릅니다.,,0
415019,흡혈귀 전환,7,10,,정신 지배,,1,15000,,413019,,,Icon_Debuff_Trisha_02,,,,피가 완전히 흡혈귀화 되어 아군의 피를 노립니다.,,0
4150272,핏덩이 글로우,7,6,"{""Color"":{""R"":255,""G"":15,""B"":0},
""Intensity"":10,
""Speed"":1}",,,1,3000,,,,,,,,,,,0
415034,점액질 과포화,7,6,"{""Color"":{""R"":0,""G"":1,""B"":0},
""Intensity"":10,
""Speed"":1}",,,1,603000,,,,,,,,,,,0
415035,자켄의 환영 무적,7,0,,무적,,1,603000,,,,,Icon_Buff_Invincible,,,,피해를 받지 않습니다.,,0
415036,피의 격노 I,7,6,"{""Color"":{""R"":255,""G"":15,""B"":0},
""Intensity"":5,
""Speed"":1}",,,1,10000,,,,,,,,,,,0
415037,피의 격노 II,7,6,"{""Color"":{""R"":255,""G"":15,""B"":0},
""Intensity"":10,
""Speed"":1}",,,1,10000,,,,,,,,,,,0
415038,피의 격노 III,7,6,"{""Color"":{""R"":255,""G"":15,""B"":0},
""Intensity"":20,
""Speed"":1}",,,1,10000,,,,,,,,,,,0
415041,레오나드 : 피의 지옥,7,4,,스턴,,1,15000,,413010,,,Icon_Debuff_Stun,,,,,,0
415043,타크 투명 버프,7,0,,스턴,,1,6030000,,,,,,,,,,,0
415045,흡혈귀 공명,7,6,"{""Color"":{""R"":255,""G"":15,""B"":0},
""Intensity"":5,
""Speed"":1}",,,1,603000,,,,,,,,,,,0
415046,피의 격노 IV,7,6,"{""Color"":{""R"":255,""G"":15,""B"":0},
""Intensity"":30,
""Speed"":1}",,,1,10000,,,,,,,,,,,0
415047,피의 격노 V,7,6,"{""Color"":{""R"":255,""G"":15,""B"":0},
""Intensity"":50,
""Speed"":1}",,,1,10000,,,,,,,,,,,0
415048,강제 흡혈,7,0,,"이동속도 감소, 지속 피해",,1,30000,2000,413011,,,Icon_Debuff_Leonard_02,,,,자켄이 적의 신체에서 피를 강제로 뽑아내 점차 기운을 잃고 죽어갑니다.,,0
40020101,그물 속박,7,0,,이동불가,,1,5000,,40020401,,,Icon_Debuff_Restriction,,,,그물에 감싸져서 움직일 수가 없습니다.,,0
40020102,상처 악화,7,4,,방어력 감소,,3,2000,,1007,,,Icon_Debuff_Bleed,,,,도끼날에 크게 베여 후속 공격에 더 큰 피해를 입습니다.,,0
40020103,대지의 갑옷,7,0,,방어력 상승,,1,10000,,40020403,,,Icon_Skill_Passive_20211,,,,,,0
40020105,끈적이는 벌레 점액,7,0,,이동속도 감소,,1,2000,,5,,,Icon_Debuff_Restriction,,,,벌레 점액이 들러붙어 움직이기 어려워집니다.,,0
40020106,타오르는 살갗,7,0,,생명력 지속 피해 및 이동속도 감소,,1,5000,1000,2,,,Icon_Debuff_Burn,,,,몸에 불이 붙어 살이 타들어가고 옷이 녹아 몸에 붙어 움직이기 힘들어집니다.,,0
40020108,증발하는 생명,7,0,,생명력 지속 피해,,1,5000,1000,1006,,,Icon_Debuff_Curse,,,,신체가 원소 단위로 서서히 분해되어 신체가 죽어갑니다.,,0
40020114,재생,7,0,,생명력 지속 회복,,1,3000,1000,500001,,,Icon_Buff_HPRegen,,,Interface/UI_Dungeon_Buff_Atk_Phy_1,물의 가호를 받아 생명력이 차오릅니다.,,0
40020115,속박하는 대지,7,0,,이동속도 감소,,1,5000,,300014,,,Icon_Debuff_Restriction,,,Interface/UI_Dungeon_Buff_Defence_1,대지의 저주를 받아 발걸음이 무거워집니다.,,0
40020116,바람 걸음,7,0,,이동속도 및 공격속도 증가,,1,5000,,500004,,,Icon_Buff_MoveSpeed,,,Interface/UI_Dungeon_Buff_Atk_Speed_1,바람의 가호를 받아 몸이 가벼워집니다.,,0
40020117,화룡 석상 무적,7,0,,무적,,1,3600000,,,,,,,,,,,0
40020118,사이하의 발걸음,7,0,,이동속도 증가,,1,10000,,500004,,,Icon_Buff_MoveSpeed,,,,사이하의 가호를 받아 발걸음이 가벼워집니다.,,0
40020120,불의 시험,7,12,"{""Icon"":""/Game/UI/Icon/Icon_Debuff_Burn"",
""ShowTimer"":0}",정령의 시험 : 불,,1,30000,,40020420,,,Icon_Debuff_Burn,,,Interface/UI_Dungeon_Buff_Atk_Phy_1,"공격력이 증가하지만, 불의 정령의 불을 더 크게 만듭니다.",,0
40020121,물의 시험,7,12,"{""Icon"":""/Game/UI/Icon/Icon_Skill_Active_11253"",
""ShowTimer"":0}",정령의 시험 : 물,,1,30000,,40020421,,,Icon_Skill_Active_11253,,,Interface/UI_Dungeon_Buff_Atk_Phy_1,물의 정령의 가호로 오직 자신만이 불의 정령에 맞서 싸울 수 있습니다.,,0
40020122,대지의 시험,7,12,"{""Icon"":""/Game/UI/Icon/Icon_Skill_Passive_20211"",""ShowTimer"":0}",정령의 시험 : 대지,,1,30000,,40020422,,,Icon_Skill_Passive_20211,,,Interface/UI_Dungeon_Buff_Defence_1,대지의 정령의 가호로 방어력이 대폭 상승합니다.,,0
40020123,바람의 시험,7,12,"{""Icon"":""/Game/UI/Icon/Icon_Debuff_Paralyze"",
""ShowTimer"":0}",정령의 시험 : 바람,,1,30000,,40020423,,,Icon_Debuff_Paralyze,,,Interface/UI_Dungeon_Buff_Atk_Speed_1,발걸음이 가벼워지고 대지의 정령을 손쉽게 깎아냅니다.,,0
40020124,불의 정령 속성 강화,7,0,,속성 강화,,1,60000,,,,,Icon_Debuff_Burn,,,,,,0
40020125,대지의 정령 속성 강화,7,0,,속성 강화,,1,60000,,,,,Icon_Skill_Passive_20211,,,,,,0
40020128,파아그리오의 가호,7,12,"{""Icon"":""/Game/UI/Icon/Icon_Debuff_Burn"",
""ShowTimer"":0}",정화의 시험 : 불,40020128,1,25000,,40020420,,,Icon_Debuff_Burn,,,Interface/UI_Dungeon_Buff_Atk_Phy_1,정화의 시험 : 바람에 대비하여 파아그리오의 가호를 얻습니다.,,0
40020129,실렌의 가호,7,12,"{""Icon"":""/Game/UI/Icon/Icon_Skill_Active_11253"",
""ShowTimer"":0}",정화의 시험 : 물,40020128,1,25000,,40020421,,,Icon_Skill_Active_11253,,,Interface/UI_Dungeon_Buff_Atk_Phy_1,정화의 시험 : 불에 대비하여 실렌의 가호를 얻습니다.,,0
40020130,마프르의 가호,7,12,"{""Icon"":""/Game/UI/Icon/Icon_Skill_Passive_20211"",""ShowTimer"":0}",정화의 시험 : 대지,40020128,1,25000,,40020422,,,Icon_Skill_Passive_20211,,,Interface/UI_Dungeon_Buff_Defence_1,정화의 시험 : 물에 대비하여 마프르의 가호를 얻습니다.,,0
40020131,사이하의 가호,7,12,"{""Icon"":""/Game/UI/Icon/Icon_Debuff_Paralyze"",
""ShowTimer"":0}",정화의 시험 : 바람,40020128,1,25000,,40020423,,,Icon_Debuff_Paralyze,,,Interface/UI_Dungeon_Buff_Atk_Speed_1,정화의 시험 : 대지에 대비하여 사이하의 가호를 얻습니다.,,0
40020133,정령의 시험 실패자 처벌,7,0,,불의 정령 자폭 트리거,,1,10000,,,,,,,,,,,0
40020134,단단한 돌 제거 트리거,7,0,,단단한 돌 제거 트리거,,1,10000,,,,,,,,,,,0
40020136,하기오스의 원소 속박,7,0,,이동 불가,40020136,1,20000,,,,,,,,,,,0
40020137,하기오스의 원소 순간이동 트리거,7,0,,,40020136,1,20000,,,,,,,,,,,0
40020146,정화의 시험 : 시전 - 불 : 1차,7,0,,정화의 시험 : 불,40020146,1,25000,,40020446,,,Icon_Debuff_Burn,,,,,,0
40020147,정화의 시험 : 시전 - 물 : 1차,7,0,,정화의 시험 : 물,40020146,1,25000,,40020447,,,Icon_Skill_Active_11253,,,,,,0
40020148,정화의 시험 : 시전 - 대지 : 1차,7,0,,정화의 시험 : 대지,40020146,1,25000,,40020448,,,Icon_Skill_Passive_20211,,,,,,0
40020149,정화의 시험 : 시전 - 바람 : 1차,7,0,,정화의 시험 : 바람,40020146,1,25000,,40020449,,,Icon_Debuff_Paralyze,,,,,,0
40020150,녹아 내리는 방어구,7,0,,이동속도 감소,,1,5000,,2,,,Icon_Debuff_Slow,,,,화염으로 방어구가 녹아 살갗에 엉겨붙어 움직임을 방해받습니다.,,0
40020157,정화의 시험 : 시전 - 불 : 2차,7,0,,정화의 시험 : 불,40020146,1,20000,,40020446,,,Icon_Debuff_Burn,,,,,,0
40020158,정화의 시험 : 시전 - 물 : 2차,7,0,,정화의 시험 : 물,40020146,1,20000,,40020447,,,Icon_Skill_Active_11253,,,,,,0
40020159,정화의 시험 : 시전 - 대지 : 2차,7,0,,정화의 시험 : 대지,40020146,1,20000,,40020448,,,Icon_Skill_Passive_20211,,,,,,0
40020160,정화의 시험 : 시전 - 바람 : 2차,7,0,,정화의 시험 : 바람,40020146,1,20000,,40020449,,,Icon_Debuff_Paralyze,,,,,,0
40020165,부적합자 처벌,7,6,"{""Color"":{""R"":255,""G"":15,""B"":0},
""Intensity"":10,
""Speed"":1}",공격력 및 공격속도 증가,,3,15000,,,,,,,,,,,0
40020166,대지의 정령의 가호,7,0,,공격력 증가,,4,15000,,,,,Icon_Buff_OverPower,,,,대지의 정령의 가호로 물살이 거세져 공격력이 상승합니다.,,0
40020167,불씨 확산,7,6,"{""Color"":{""R"":255,""G"":15,""B"":0},
""Intensity"":10,
""Speed"":1}",공격력 증가,,10,3000,,,,,,,,,,,0
40020132,산소 호흡,7,0,,생명력 지속 회복,40020132,1,3000,1000,500001,,,Icon_Buff_HPRegen,,,,석화 때문에 쉬지 못 했던 숨을 몰아 쉽니다.,,0
40020174,원소 충전 : 불,7,0,,불덩이 시전,40020174,1,1800000,,40020474,,,,,,,,,0
40020175,원소 충전 : 바람,7,0,,낙뢰 시전,40020174,1,1800000,,40020475,,,,,,,,,0
40020176,석화,7,4,,"행동 불가, 방어력 증가, 생명력 감소",40020132,1,30000,1000,40020476,,,Icon_Skill_Active_14251,,,,대지의 저주를 받아 몸이 돌처럼 딱딱하게 굳어 죽어갑니다.,,0
40020180,원소 흡수 : 파아그리오의 가호 - 1차,7,12,"{""Icon"":""/Game/UI/Icon/Icon_Debuff_Burn"",
""ShowTimer"":1}",불의 원소와 공명,,1,15000,,40020480,,,,,,,,,0
40020181,원소 흡수 : 파아그리오의 가호 - 2차,7,12,"{""Icon"":""/Game/UI/Icon/Icon_Debuff_Burn"",
""ShowTimer"":1}",불의 원소와 공명,,1,10000,,40020480,,,,,,,,,0
40020182,원소 흡수 : 실렌의 가호 - 1차,7,12,"{""Icon"":""/Game/UI/Icon/Icon_Skill_Active_11253"",
""ShowTimer"":1}",물의 원소와 공명,,1,15000,,40020482,,,,,,,,,0
40020183,원소 흡수 : 실렌의 가호 - 2차,7,12,"{""Icon"":""/Game/UI/Icon/Icon_Skill_Active_11253"",
""ShowTimer"":1}",물의 원소와 공명,,1,10000,,40020482,,,,,,,,,0
40020184,원소 흡수 : 마프르의 가호 - 1차,7,12,"{""Icon"":""/Game/UI/Icon/Icon_Skill_Active_14251"",""ShowTimer"":1}",대지의 원소와 공명,,1,15000,,40020484,,,,,,,,,0
40020185,원소 흡수 : 마프르의 가호 - 2차,7,12,"{""Icon"":""/Game/UI/Icon/Icon_Skill_Active_14251"",""ShowTimer"":1}",대지의 원소와 공명,,1,10000,,40020484,,,,,,,,,0
40020186,원소 흡수 : 사이하의 가호 - 1차,7,12,"{""Icon"":""/Game/UI/Icon/Icon_Debuff_Paralyze"",
""ShowTimer"":1}",바람의 원소와 공명,,1,15000,,40020485,,,,,,,,,0
40020187,원소 흡수 : 사이하의 가호 - 2차,7,12,"{""Icon"":""/Game/UI/Icon/Icon_Debuff_Paralyze"",
""ShowTimer"":1}",바람의 원소와 공명,,1,10000,,40020485,,,,,,,,,0
40020197,원소 과부하,7,4,,스턴,,1,10000,,,,,,,,,,,0
40020201,그물 속박,7,0,,이동불가,,1,5000,,40020401,,,Icon_Debuff_Restriction,,,,그물에 감싸져서 움직일 수가 없습니다.,,0
40020202,상처 악화,7,4,,방어력 감소,,3,2000,,1007,,,Icon_Debuff_Bleed,,,,도끼날에 크게 베여 후속 공격에 더 큰 피해를 입습니다.,,0
40020203,대지의 갑옷,7,0,,방어력 상승,,1,10000,,40020403,,,Icon_Skill_Passive_20211,,,,,,0
40020205,끈적이는 벌레 점액,7,0,,이동속도 감소,,1,2000,,5,,,Icon_Debuff_Restriction,,,,벌레 점액이 들러붙어 움직이기 어려워집니다.,,0
