Id,SkillId,CollisionUnitGroup,CollisionUnitType,CollisionUnitParam,TargetType,EffectType,EffectTypeName,EffectParam,EffectGrowth1,EffectGrowth2,PointCount
741201,74120,,6,,12,20,,"3000,3000,1",,,
7411611,741161,,6,,12,8,,7411912,,,
4110011,411001,,6,,12,16,,"0,0,16300,16300",,,
4110021,411002,,6,,12,16,,"0,0,25000,25000",,,
4110051,411005,,6,,12,16,,"0,0,45000,45000",,,
4110053,411005,,6,,12,8,,411005,,,
4110061,411006,4110061,4,"""minRadius"":700, ""maxRadius"":1000",1,17,,"0,0,45000,45000",,,
4110062,411006,4110061,4,"""minRadius"":700, ""maxRadius"":1000",1,8,,411005,,,
4110063,411006,4110062,0,"""radius"":400",1,17,,"0,0,45000,45000",,,
4110064,411006,4110062,0,"""radius"":400",1,8,,411005,,,
4110072,411007,,6,,12,17,,"0,0,49000,49000",,,
4110073,411007,,6,,12,8,,411005,,,
4110083,411008,,6,,12,152,,"411005,1",,,
4110091,411009,,6,,12,157,,3010205,,,
4110101,411010,,6,,12,8,,411010,,,
4110111,411011,,6,,12,8,,"411011,0,1",,,
4110121,411012,,6,,12,19,,20000,,,
4110122,411012,,6,,12,25,,,,,
4110151,411015,,6,,12,50,,500,,,
4110153,411015,,6,,12,8,,4130214,,,
4110154,411015,,6,,12,8,,4130215,,,
4110161,411016,,6,,12,8,,413016,,,
4110171,411017,,6,,12,16,,"0,0,30000,30000",,,
4110172,411017,,6,,12,17,,"0,0,30000,30000",,,
4110173,411017,,6,,12,152,,"411018,5",,,
4110181,411018,,6,,12,17,,"0,0,43000,43000",,,
4110182,411018,,6,,12,8,,"411018,0,0,1",,,
4110191,411019,4110191,5,"""left"":200, ""right"":200, ""front"":800, ""back"":800",1,17,,"0,0,45000,45000",,,
4110192,411019,4110191,5,"""left"":200, ""right"":200, ""front"":800, ""back"":800",1,8,,411018,,,
4110193,411019,4110192,5,"""left"":200, ""right"":200, ""front"":800, ""back"":800, ""angle"" : 90",1,17,,"0,0,45000,45000",,,
4110194,411019,4110192,5,"""left"":200, ""right"":200, ""front"":800, ""back"":800, ""angle"" : 90",1,8,,411018,,,
4110201,411020,4110201,5,"""left"":200, ""right"":200, ""front"":800, ""back"":800",1,17,,"0,0,45000,45000",,,
4110202,411020,4110201,5,"""left"":200, ""right"":200, ""front"":800, ""back"":800",1,8,,411018,,,
4110203,411020,4110202,5,"""left"":200, ""right"":200, ""front"":800, ""back"":800, ""angle"" : 90",1,17,,"0,0,45000,45000",,,
4110204,411020,4110202,5,"""left"":200, ""right"":200, ""front"":800, ""back"":800, ""angle"" : 90",1,8,,411018,,,
41102102,411021,,6,,12,8,,"4130212,0,0,3",,,
41102103,411021,,6,,12,8,,"4130213,0,0,3",,,
4110221,411022,,6,,12,16,,"0,0,40000,40000",,,
4110222,411022,,6,,12,8,공통 넉다운,1002,,,
4110251,411025,,6,,12,47,,"411004,800,1,0,360",,,
4110252,411025,,6,,12,47,,"411004,800,1,0,360",,,
4110253,411025,,6,,12,47,,"411004,800,1,0,360",,,
4110281,411028,,6,,12,152,,"411011,1",,,
4110361,411036,,6,,12,8,,411036,,,
4110371,411037,,6,,12,8,,411037,,,
4110381,411038,,6,,12,8,,411038,,,
4110421,411042,4110421,4,"""minRadius"":700, ""maxRadius"":1000",1,17,,"0,0,45000,45000",,,
4110422,411042,4110421,4,"""minRadius"":700, ""maxRadius"":1000",1,8,,411005,,,
4110423,411042,4110422,0,"""radius"":400",1,17,,"0,0,45000,45000",,,
4110424,411042,4110422,0,"""radius"":400",1,8,,411005,,,
4120051,412005,,6,,12,16,,"0,0,45000,45000",,,
4120053,412005,,6,,12,8,,412005,,,
4120061,412006,4120061,4,"""minRadius"":700, ""maxRadius"":1000",1,17,,"0,0,45000,45000",,,
4120062,412006,4120061,4,"""minRadius"":700, ""maxRadius"":1000",1,8,,412005,,,
4120063,412006,4120062,0,"""radius"":400",1,17,,"0,0,45000,45000",,,
4120064,412006,4120062,0,"""radius"":400",1,8,,412005,,,
4120072,412007,,6,,12,17,,"0,0,49000,49000",,,
4120073,412007,,6,,12,8,,412005,,,
4120083,412008,,6,,12,152,,"412005,3",,,
4120091,412009,,6,,12,157,,3011205,,,
4120101,412010,,6,,12,8,,412010,,,
4120111,412011,,6,,12,8,,"412011,0,1",,,
4120121,412012,,6,,12,19,,40000,,,
4120122,412012,,6,,12,25,,,,,
4120151,412015,,6,,12,50,,500,,,
4120153,412015,,6,,12,8,,4130214,,,
4120154,412015,,6,,12,8,,4130215,,,
4120161,412016,,6,,12,8,,413016,,,
4120171,412017,,6,,12,16,,"0,0,30000,30000",,,
4120172,412017,,6,,12,17,,"0,0,30000,30000",,,
4120173,412017,,6,,12,152,,"412018,5",,,
4120181,412018,,6,,12,17,,"0,0,43000,43000",,,
4120182,412018,,6,,12,8,,"412018,0,0,1",,,
4120191,412019,4120191,5,"""left"":200, ""right"":200, ""front"":800, ""back"":800",1,17,,"0,0,45000,45000",,,
4120192,412019,4120191,5,"""left"":200, ""right"":200, ""front"":800, ""back"":800",1,8,,412018,,,
4120193,412019,4120192,5,"""left"":200, ""right"":200, ""front"":800, ""back"":800, ""angle"" : 90",1,17,,"0,0,45000,45000",,,
4120194,412019,4120192,5,"""left"":200, ""right"":200, ""front"":800, ""back"":800, ""angle"" : 90",1,8,,412018,,,
4120201,412020,4120201,5,"""left"":200, ""right"":200, ""front"":800, ""back"":800",1,17,,"0,0,45000,45000",,,
4120202,412020,4120201,5,"""left"":200, ""right"":200, ""front"":800, ""back"":800",1,8,,412018,,,
4120203,412020,4120202,5,"""left"":200, ""right"":200, ""front"":800, ""back"":800, ""angle"" : 90",1,17,,"0,0,45000,45000",,,
4120204,412020,4120202,5,"""left"":200, ""right"":200, ""front"":800, ""back"":800, ""angle"" : 90",1,8,,412018,,,
41202102,412021,,6,,12,8,,"4130212,0,0,3",,,
41202103,412021,,6,,12,8,,"4130213,0,0,3",,,
4120221,412022,,6,,12,16,,,,,
4120222,412022,,6,,12,8,공통 넉다운,1002,,,
4120251,412025,,6,,12,47,,"412004,800,1,0,360",,,
4120252,412025,,6,,12,47,,"412004,800,1,0,360",,,
4120253,412025,,6,,12,47,,"412004,800,1,0,360",,,
4120281,412028,,6,,12,152,,"412011,1",,,
4120361,412036,,6,,12,8,,412036,,,
4120371,412037,,6,,12,8,,412037,,,
4120381,412038,,6,,12,8,,412038,,,
4120421,412042,4120421,4,"""minRadius"":700, ""maxRadius"":1000",1,17,,"0,0,45000,45000",,,
4120422,412042,4120421,4,"""minRadius"":700, ""maxRadius"":1000",1,8,,412005,,,
4120423,412042,4120422,0,"""radius"":400",1,17,,"0,0,45000,45000",,,
4120424,412042,4120422,0,"""radius"":400",1,8,,412005,,,
4130021,413002,,6,,12,8,,413002,,,
4130031,413003,,6,,12,16,,"0,0,30000,30000",,,
4130032,413003,,6,,12,8,공통 넉다운,1002,,,
4130051,413005,,6,,12,16,,"0,0,45000,45000",,,
4130053,413005,,6,,12,8,,413005,,,
4130061,413006,4130061,4,"""minRadius"":700, ""maxRadius"":1000",1,17,,"0,0,45000,45000",,,
4130062,413006,4130061,4,"""minRadius"":700, ""maxRadius"":1000",1,8,,413005,,,
4130063,413006,4130062,0,"""radius"":400",1,17,,"0,0,45000,45000",,,
4130064,413006,4130062,0,"""radius"":400",1,8,,413005,,,
4130072,413007,,6,,12,17,,"0,0,49000,49000",,,
4130073,413007,,6,,12,8,,413005,,,
4130083,413008,,6,,12,152,,"413005,5",,,
4130091,413009,,6,,12,157,,3012205,,,
4130101,413010,,6,,12,8,,413010,,,
4130111,413011,,6,,12,8,,"413011,0,1",,,
4130121,413012,,6,,12,19,,60000,,,
4130122,413012,,6,,12,25,,,,,
4130123,413012,,6,,12,47,,413012,,,
4130131,413013,,6,,12,16,,"0,0,15000,15000",,,
4130132,413013,,6,,12,8,,413013,,,
4130151,413015,,6,,12,50,,500,,,
4130153,413015,,6,,12,8,,4130214,,,
4130154,413015,,6,,12,8,,4130215,,,
4130161,413016,,6,,12,8,,413016,,,
4130171,413017,,6,,12,16,,"0,0,30000,30000",,,
4130172,413017,,6,,12,17,,"0,0,30000,30000",,,
4130173,413017,,6,,12,152,,"413018,5",,,
4130181,413018,,6,,12,17,,"0,0,43000,43000",,,
4130182,413018,,6,,12,8,,"413018,0,0,1",,,
4130191,413019,4130191,5,"""left"":200, ""right"":200, ""front"":800, ""back"":800",1,17,,"0,0,45000,45000",,,
4130192,413019,4130191,5,"""left"":200, ""right"":200, ""front"":800, ""back"":800",1,8,,413018,,,
4130193,413019,4130192,5,"""left"":200, ""right"":200, ""front"":800, ""back"":800, ""angle"" : 90",1,17,,"0,0,45000,45000",,,
4130194,413019,4130192,5,"""left"":200, ""right"":200, ""front"":800, ""back"":800, ""angle"" : 90",1,8,,413018,,,
4130201,413020,4130201,5,"""left"":200, ""right"":200, ""front"":800, ""back"":800",1,17,,"0,0,45000,45000",,,
4130202,413020,4130201,5,"""left"":200, ""right"":200, ""front"":800, ""back"":800",1,8,,413018,,,
4130203,413020,4130202,5,"""left"":200, ""right"":200, ""front"":800, ""back"":800, ""angle"" : 90",1,17,,"0,0,45000,45000",,,
4130204,413020,4130202,5,"""left"":200, ""right"":200, ""front"":800, ""back"":800, ""angle"" : 90",1,8,,413018,,,
41302102,413021,,6,,12,8,,"4130212,0,0,3",,,
41302103,413021,,6,,12,8,,"4130213,0,0,3",,,
4130221,413022,,6,,12,16,,"0,0,40000,40000",,,
4130222,413022,,6,,12,8,공통 넉다운,1002,,,
4130231,413023,,6,,12,47,,413023,,,
4130241,413024,,6,,12,16,,"0,0,22500,22500",,,
4130242,413024,,6,,12,17,,"0,0,22500,22500",,,
4130243,413024,,6,,12,8,,413018,,,
4130251,413025,,6,,12,47,,"413004,800,1,0,360",,,
4130252,413025,,6,,12,47,,"413004,800,1,0,360",,,
4130253,413025,,6,,12,47,,"413004,800,1,0,360",,,
4130272,413027,,6,,12,8,,4130272,,,
4130281,413028,,6,,12,152,,"413011,1",,,
4130292,413029,,6,,12,8,,4130214,,,
4130293,413029,,6,,12,8,,4130215,,,
4130301,413030,,6,,12,8,,413016,,,
4130321,413032,,6,,12,84,,,,,
4130341,413034,,6,,12,8,,413034,,,
4130351,413035,,6,,12,8,,1004,,,
4130361,413036,,6,,12,8,,413036,,,
4130371,413037,,6,,12,8,,413037,,,
4130381,413038,,6,,12,8,,413038,,,
4130391,413039,,6,,12,47,,"413012,600,1,0,360",,,
4130401,413040,,6,,12,8,,413016,,,
4130411,413041,,6,,12,8,,413041,,,
4130421,413042,4130421,4,"""minRadius"":700, ""maxRadius"":1000",1,17,,"0,0,45000,45000",,,
4130422,413042,4130421,4,"""minRadius"":700, ""maxRadius"":1000",1,8,,413005,,,
4130423,413042,4130422,0,"""radius"":400",1,17,,"0,0,45000,45000",,,
4130424,413042,4130422,0,"""radius"":400",1,8,,413005,,,
4140021,414002,,6,,12,8,,414002,,,
4140031,414003,,6,,12,16,,"0,0,30000,30000",,,
4140032,414003,,6,,12,8,공통 넉다운,1002,,,
4140051,414005,,6,,12,16,,"0,0,45000,45000",,,
4140053,414005,,6,,12,8,,414005,,,
4140061,414006,4130061,4,"""minRadius"":700, ""maxRadius"":1000",1,17,,"0,0,45000,45000",,,
4140062,414006,4130061,4,"""minRadius"":700, ""maxRadius"":1000",1,8,,414005,,,
4140063,414006,4130062,0,"""radius"":400",1,17,,"0,0,45000,45000",,,
4140064,414006,4130062,0,"""radius"":400",1,8,,414005,,,
4140072,414007,,6,,12,17,,"0,0,49000,49000",,,
4140073,414007,,6,,12,8,,414005,,,
4140083,414008,,6,,12,152,,"414005,5",,,
4140091,414009,,6,,12,157,,3013205,,,
4140101,414010,,6,,12,8,,414010,,,
4140111,414011,,6,,12,8,,"414011,0,1",,,
4140121,414012,,6,,12,19,,80000,,,
4140122,414012,,6,,12,25,,,,,
4140123,414012,,6,,12,47,,414012,,,
4140131,414013,,6,,12,16,,"0,0,15000,15000",,,
4140132,414013,,6,,12,8,,414013,,,
4140151,414015,,6,,12,50,,500,,,
4140153,414015,,6,,12,8,,4130214,,,
4140154,414015,,6,,12,8,,4130215,,,
4140161,414016,,6,,12,8,,414016,,,
4140171,414017,,6,,12,16,,"0,0,30000,30000",,,
4140172,414017,,6,,12,17,,"0,0,30000,30000",,,
4140173,414017,,6,,12,152,,"414018,5",,,
4140181,414018,,6,,12,17,,"0,0,43000,43000",,,
4140182,414018,,6,,12,8,,"414018,0,0,1",,,
4140191,414019,4130191,5,"""left"":200, ""right"":200, ""front"":800, ""back"":800",1,17,,"0,0,45000,45000",,,
4140192,414019,4130191,5,"""left"":200, ""right"":200, ""front"":800, ""back"":800",1,8,,414018,,,
4140193,414019,4130192,5,"""left"":200, ""right"":200, ""front"":800, ""back"":800, ""angle"" : 90",1,17,,"0,0,45000,45000",,,
4140194,414019,4130192,5,"""left"":200, ""right"":200, ""front"":800, ""back"":800, ""angle"" : 90",1,8,,414018,,,
4140201,414020,4130201,5,"""left"":200, ""right"":200, ""front"":800, ""back"":800",1,17,,"0,0,45000,45000",,,
4140202,414020,4130201,5,"""left"":200, ""right"":200, ""front"":800, ""back"":800",1,8,,414018,,,
4140203,414020,4130202,5,"""left"":200, ""right"":200, ""front"":800, ""back"":800, ""angle"" : 90",1,17,,"0,0,45000,45000",,,
4140204,414020,4130202,5,"""left"":200, ""right"":200, ""front"":800, ""back"":800, ""angle"" : 90",1,8,,414018,,,
41402102,414021,,6,,12,8,,"4130212,0,0,3",,,
41402103,414021,,6,,12,8,,"4130213,0,0,3",,,
4140221,414022,,6,,12,16,,"0,0,40000,40000",,,
4140222,414022,,6,,12,8,공통 넉다운,1002,,,
4140231,414023,,6,,12,47,,414023,,,
4140241,414024,,6,,12,16,,"0,0,22500,22500",,,
4140242,414024,,6,,12,17,,"0,0,22500,22500",,,
4140243,414024,,6,,12,8,,414018,,,
4140251,414025,,6,,12,47,,"414004,800,1,0,360",,,
4140252,414025,,6,,12,47,,"414004,800,1,0,360",,,
4140253,414025,,6,,12,47,,"414004,800,1,0,360",,,
4140281,414028,,6,,12,152,,"414011,1",,,
4140361,414036,,6,,12,8,,414036,,,
4140371,414037,,6,,12,8,,414037,,,
4140381,414038,,6,,12,8,,414038,,,
4140391,414039,,6,,12,47,,"414012,600,1,0,360",,,
4140411,414041,,6,,12,8,,414041,,,
4140421,414042,4130421,4,"""minRadius"":700, ""maxRadius"":1000",1,17,,"0,0,45000,45000",,,
4140422,414042,4130421,4,"""minRadius"":700, ""maxRadius"":1000",1,8,,414005,,,
4140423,414042,4130422,0,"""radius"":400",1,17,,"0,0,45000,45000",,,
4140424,414042,4130422,0,"""radius"":400",1,8,,414005,,,
4140431,414043,,6,,12,8,,414043,,,
4140441,414044,,6,,12,20,,100000,,,
4140451,414045,,6,,12,8,,414045,,,
4010011,401001,,6,,12,16,,"0,0,18000,18000",,,
4010021,401002,,6,,12,16,,"0,0,18000,18000",,,
4010031,401003,,6,,12,16,,"0,0,22000,22000",,,
4010041,401004,,6,,12,16,,"0,0,18000,18000",,,
4010051,401005,,6,,12,17,,"0,0,18700,18700",,,
4010061,401006,,6,,12,17,,"0,0,30000,30000",,,
4010062,401006,,6,,12,8,,4010062,,,
4010071,401007,,6,,12,16,,"0,0,22000,22000",,,
4010081,401008,,6,,12,47,,401008,,,
4010091,401009,,6,,12,8,,401009,,,
4010101,401010,,6,,12,8,,401010,,,
4010111,401011,,6,,12,17,,"0,0,10,10",,,
4010112,401011,,6,,12,25,,,,,
4010121,401012,,6,,12,8,,401211,,,
4010161,401016,,6,,12,47,,401016,,,
4010162,401016,,6,,12,25,,,,,
4010131,401013,,6,,12,8,,401013,,,
4010141,401014,,6,,12,8,,401014,,,
4010151,401015,,6,,12,8,,401015,,,
4010191,401019,,6,,12,16,,"0,0,23000,23000",,,
4010241,401024,,6,,12,47,,401023,,,
4010251,401025,,6,,12,16,,"0,0,30000,30000",,,
4030021,403002,,6,,12,16,,"0,0,22000,22000",,,
4011011,401101,,6,,12,16,,"0,0,65000,65000",,,
4011032,401103,,6,,12,8,,4011032,,,
4011033,401103,,6,,12,8,,4010202,,,
4011041,401104,,6,,12,158,,25000,,,
4011042,401104,,6,,12,8,,4011042,,,
4011051,401105,,6,,12,158,,50000,,,
4011052,401105,,6,,12,8,,4011042,,,
4011061,401106,,6,,12,158,,100000,,,
4011062,401106,,6,,12,8,,4011042,,,
4011071,401107,,6,,12,158,,70000,,,
4011072,401107,,6,,12,8,,4011042,,,
4011081,401108,,6,,12,158,,150000,,,
4011082,401108,,6,,12,8,,4011042,,,
4011131,401113,,6,,12,158,,100000,,,
4011132,401113,,6,,12,8,,4011042,,,
4011151,401115,,6,,12,158,,150000,,,
4011152,401115,,6,,12,8,,4011042,,,
4011161,401116,,6,,12,158,,100000,,,
4011162,401116,,6,,12,8,,4011042,,,
4011022,401102,,6,,12,8,,4011022,,,
4011091,401109,,6,,12,47,,4011021,,,
4011092,401109,,6,,12,8,,4011092,,,
4012011,401201,,6,,12,25,,,,,
4012021,401202,,6,,12,16,,"0,0,55000,55000",,,
4012022,401202,,6,,12,8,,4012022,,,
4012031,401203,,6,,12,16,,"0,0,55000,55000",,,
4012032,401203,,6,,12,8,,4012022,,,
4012041,401204,,6,,12,84,,,,,
4012051,401205,,6,,12,8,,4012051,,,
4012071,401207,,6,,12,84,,,,,
4012101,401210,,6,,12,47,,401210,,,
4012102,401210,,6,,12,17,,"0,0,65000,65000,4012022,7000",,,
4012103,401210,,6,,12,152,,"4012022,5",,,
4012104,401210,,6,,12,25,,,,,
4012111,401211,,6,,12,8,,401211,,,
4012161,401216,,6,,12,84,,,,,
4012171,401217,,6,,12,8,,401217,,,
4012181,401218,,6,,12,152,,"401211,1",,,
4012182,401218,,6,,12,8,,401218,,,
4011101,401110,,6,,12,16,,"0,0,15000,15000",,,
4011111,401111,,6,,12,16,,"0,0,15000,15000",,,
4011121,401112,,6,,12,16,,"0,0,15000,15000",,,
4011141,401114,,6,,12,47,,"401114,1200,0,360",,,
4011142,401114,,6,,12,47,,"401114,1200,0,360",,,
4012121,401212,,6,,12,16,,"0,0,60000,60000",,,
4012122,401212,,6,,12,8,,4012022,,,
4012131,401213,,6,,12,16,,"0,0,60000,60000",,,
4012132,401213,,6,,12,8,,4012022,,,
4012141,401214,,6,,12,16,,"0,0,60000,60000",,,
4012142,401214,,6,,12,8,,4012022,,,
4012151,401215,,6,,12,16,,"0,0,60000,60000",,,
4012152,401215,,6,,12,8,,4012022,,,
4012191,401219,,6,,12,16,,"0,0,55000,55000",,,
4012192,401219,,6,,12,8,,4012023,,,
4012201,401220,,6,,12,16,,"0,0,60000,60000",,,
4012202,401220,,6,,12,8,,4012023,,,
4012211,401221,,6,,12,16,,"0,0,60000,60000",,,
4012212,401221,,6,,12,8,,4012023,,,
4012221,401222,,6,,12,16,,"0,0,60000,60000",,,
4012222,401222,,6,,12,8,,4012023,,,
4012231,401223,,6,,12,16,,"0,0,60000,60000",,,
4012232,401223,,6,,12,8,,4012023,,,
4012241,401224,,6,,12,16,,"0,0,55000,55000",,,
4012242,401224,,6,,12,8,,4012023,,,
4012251,401225,,6,,12,47,,401210,,,
4012252,401225,,6,,12,17,,"0,0,65000,65000,4012023,7000",,,
4012253,401225,,6,,12,152,,"4012023,5",,,
4012254,401225,,6,,12,25,,,,,
4012261,401226,,6,,12,8,,401226,,,
4012271,401227,,6,,12,8,,401226,,,
9900011,990001,,6,,12,137,일반 스킬 초기화,"1,1",,,
9900021,990002,,6,,12,137,일반 스킬 초기화,"1,1",,,
9900031,990003,,6,,12,137,일반 스킬 초기화,"1,1",,,
9900041,990004,,6,,12,137,일반 스킬 초기화,"1,1",,,
9900051,990005,,6,,12,137,일반 스킬 초기화,"1,1",,,
9900061,990006,,6,,12,137,일반 스킬 초기화,"1,1",,,
9900071,990007,,6,,12,137,일반 스킬 초기화,"1,1",,,
9900081,990008,,6,,12,137,일반 스킬 초기화,"1,1",,,
9900091,990009,,6,,12,137,일반 스킬 초기화,"1,1",,,
9900101,990010,,6,,12,137,일반 스킬 초기화,"1,1",,,
9900111,990011,,6,,12,137,일반 스킬 초기화,"1,1",,,
9900121,990012,,6,,12,137,일반 스킬 초기화,"1,1",,,
9900131,990013,,6,,12,137,일반 스킬 초기화,"1,1",,,
9900141,990014,,6,,12,137,일반 스킬 초기화,"1,1",,,
9900151,990015,,6,,12,137,일반 스킬 초기화,"1,1",,,
9900161,990016,,6,,12,137,일반 스킬 초기화,"1,1",,,
9900171,990017,,6,,12,137,일반 스킬 초기화,"1,1",,,
9900181,990018,,6,,12,137,일반 스킬 초기화,"1,1",,,
9900191,990019,,6,,12,137,일반 스킬 초기화,"1,1",,,
9900201,990020,,6,,12,137,일반 스킬 초기화,"1,1",,,
9900211,990021,,6,,12,137,일반 스킬 초기화,"1,1",,,
9900221,990022,,6,,12,137,일반 스킬 초기화,"1,1",,,
9900231,990023,,6,,12,137,일반 스킬 초기화,"1,1",,,
9900241,990024,,6,,12,137,일반 스킬 초기화,"1,1",,,
9900251,990025,,6,,12,137,일반 스킬 초기화,"1,1",,,
9900261,990026,,6,,12,137,일반 스킬 초기화,"1,1",,,
9900271,990027,,6,,12,137,일반 스킬 초기화,"1,1",,,
9900281,990028,,6,,12,137,일반 스킬 초기화,"1,1",,,
9900291,990029,,6,,12,137,일반 스킬 초기화,"1,1",,,
9900301,990030,,6,,12,137,일반 스킬 초기화,"1,1",,,
9901011,990101,,6,,12,8,전하충전,9901011,,,
9901021,990102,,6,,12,8,전하충전,9901021,,,
9901031,990103,,6,,12,8,전하충전,9901031,,,
9901041,990104,,6,,12,8,전하충전,9901041,,,
9901051,990105,,6,,12,8,전하충전,9901051,,,
9901061,990106,,6,,12,8,전하충전,9901061,,,
9901071,990107,,6,,12,8,전하충전,9901071,,,
9901081,990108,,6,,12,8,전하충전,9901081,,,
9901091,990109,,6,,12,8,전하충전,9901091,,,
9901101,990110,,6,,12,8,전하충전,9901101,,,
9901111,990111,,6,,12,8,전하충전,9901111,,,
9901121,990112,,6,,12,8,전하충전,9901121,,,
9901131,990113,,6,,12,8,전하충전,9901131,,,
9901141,990114,,6,,12,8,전하충전,9901141,,,
9901151,990115,,6,,12,8,전하충전,9901151,,,
9901161,990116,,6,,12,8,전하충전,9901161,,,
9901171,990117,,6,,12,8,전하충전,9901171,,,
9901181,990118,,6,,12,8,전하충전,9901181,,,
9901191,990119,,6,,12,8,전하충전,9901191,,,
9901201,990120,,6,,12,8,전하충전,9901201,,,
9901211,990121,,6,,12,8,전하충전,9901211,,,
9901221,990122,,6,,12,8,전하충전,9901221,,,
9901231,990123,,6,,12,8,전하충전,9901231,,,
9901241,990124,,6,,12,8,전하충전,9901241,,,
9901251,990125,,6,,12,8,전하충전,9901251,,,
9901261,990126,,6,,12,8,전하충전,9901261,,,
9901271,990127,,6,,12,8,전하충전,9901271,,,
9901281,990128,,6,,12,8,전하충전,9901281,,,
9901291,990129,,6,,12,8,전하충전,9901291,,,
9901301,990130,,6,,12,8,전하충전,9901301,,,
9901302,990130,,6,,12,8,전하충전,9901302,,,
9901311,990131,,6,,12,47,,990131,,,
9901321,990132,,6,,12,47,,990132,,,
9901331,990133,,6,,12,47,,990133,,,
9901341,990134,,6,,12,47,,990134,,,
9901351,990135,,6,,12,47,,990135,,,
9901361,990136,,6,,12,47,,990136,,,
9901371,990137,,6,,12,47,,990137,,,
9901381,990138,,6,,12,47,,990138,,,
9901391,990139,,6,,12,47,,990139,,,
9901401,990140,,6,,12,47,,990140,,,
9901411,990141,,6,,12,47,,990141,,,
9901421,990142,,6,,12,47,,990142,,,
9901431,990143,,6,,12,47,,990143,,,
9901441,990144,,6,,12,47,,990144,,,
9901451,990145,,6,,12,47,,990145,,,
9901461,990146,,6,,12,47,,990146,,,
9901471,990147,,6,,12,47,,990147,,,
9901481,990148,,6,,12,47,,990148,,,
9901491,990149,,6,,12,47,,990149,,,
9901501,990150,,6,,12,47,,990150,,,
9901511,990151,,6,,12,47,,990151,,,
9901521,990152,,6,,12,47,,990152,,,
9901531,990153,,6,,12,47,,990153,,,
9901541,990154,,6,,12,47,,990154,,,
9901551,990155,,6,,12,47,,990155,,,
9901561,990156,,6,,12,47,,990156,,,
9901571,990157,,6,,12,47,,990157,,,
9901581,990158,,6,,12,47,,990158,,,
9901591,990159,,6,,12,47,,990159,,,
9901601,990160,,6,,12,47,,990160,,,
9901611,990161,,6,,12,47,,990161,,,
9902011,990201,,6,,12,8,,9902011,,,
9902021,990202,,6,,12,8,,9902011,,,
9902031,990203,,6,,12,8,,9902011,,,
9902041,990204,,6,,12,8,,9902011,,,
9902051,990205,,6,,12,8,,9902011,,,
9902061,990206,,6,,12,8,,9902011,,,
9902071,990207,,6,,12,8,,9902011,,,
9902081,990208,,6,,12,8,,9902011,,,
9902091,990209,,6,,12,8,,9902011,,,
9902101,990210,,6,,12,8,,9902011,,,
9902111,990211,,6,,12,8,,9902011,,,
9902121,990212,,6,,12,8,,9902011,,,
9902131,990213,,6,,12,8,,9902011,,,
9902141,990214,,6,,12,8,,9902011,,,
9902151,990215,,6,,12,8,,9902012,,,
9902161,990216,,6,,12,8,,9902012,,,
9902171,990217,,6,,12,8,,9902012,,,
9902181,990218,,6,,12,8,,9902012,,,
9902191,990219,,6,,12,8,,9902012,,,
9902201,990220,,6,,12,8,,9902012,,,
9902211,990221,,6,,12,8,,9902012,,,
9902221,990222,,6,,12,8,,9902012,,,
9902231,990223,,6,,12,8,,9902012,,,
9902241,990224,,6,,12,8,,9902012,,,
9902251,990225,,6,,12,8,,9902012,,,
9902261,990226,,6,,12,8,,9902012,,,
9902271,990227,,6,,12,8,,9902012,,,
9902281,990228,,6,,12,8,,9902012,,,
9902291,990229,,6,,12,8,,9902012,,,
9902301,990230,,6,,12,8,,9902013,,,
9903011,990301,,6,,12,8,,9903011,,,
9903021,990302,,6,,12,8,,9903011,,,
9903031,990303,,6,,12,8,,9903011,,,
9903041,990304,,6,,12,8,,9903011,,,
9903051,990305,,6,,12,8,,9903011,,,
9903061,990306,,6,,12,8,,9903011,,,
9903071,990307,,6,,12,8,,9903011,,,
9903081,990308,,6,,12,8,,9903011,,,
9903091,990309,,6,,12,8,,9903011,,,
9903101,990310,,6,,12,8,,9903011,,,
9903111,990311,,6,,12,8,,9903011,,,
9903121,990312,,6,,12,8,,9903011,,,
9903131,990313,,6,,12,8,,9903011,,,
9903141,990314,,6,,12,8,,9903011,,,
9903151,990315,,6,,12,8,,9903012,,,
9903161,990316,,6,,12,8,,9903012,,,
9903171,990317,,6,,12,8,,9903012,,,
9903181,990318,,6,,12,8,,9903012,,,
9903191,990319,,6,,12,8,,9903012,,,
9903201,990320,,6,,12,8,,9903012,,,
9903211,990321,,6,,12,8,,9903012,,,
9903221,990322,,6,,12,8,,9903012,,,
9903231,990323,,6,,12,8,,9903012,,,
9903241,990324,,6,,12,8,,9903012,,,
9903251,990325,,6,,12,8,,9903012,,,
9903261,990326,,6,,12,8,,9903012,,,
9903271,990327,,6,,12,8,,9903012,,,
9903281,990328,,6,,12,8,,9903012,,,
9903291,990329,,6,,12,8,,9903012,,,
9903301,990330,,6,,12,8,,9903013,,,
9904011,990401,,6,,12,8,대지파괴,9904011,,,
9904021,990402,,6,,12,8,대지파괴,9904021,,,
9904031,990403,,6,,12,8,대지파괴,9904031,,,
9904041,990404,,6,,12,8,대지파괴,9904041,,,
9904051,990405,,6,,12,8,대지파괴,9904051,,,
9904061,990406,,6,,12,8,대지파괴,9904061,,,
9904071,990407,,6,,12,8,대지파괴,9904071,,,
9904081,990408,,6,,12,8,대지파괴,9904081,,,
9904091,990409,,6,,12,8,대지파괴,9904091,,,
