Id,Type,GroupId,Name,PortraitTexture,Message,Duration,Delay,Sound,GuideOnly
1631,0,720,바라쉬,Icon_MonsterCore_LetoLizardmanScout,"마침 사격 연습에
쓸 과녁이
필요했거든! 쉬익!",3,1,,0
1256,0,722,거미손 엔토모,Icon_MonsterCore_Shelob,"크아아!
성가신 용병단놈들!
이래도 버티나 보자!",3,1,,0
1290,0,723,루카스,Resident_02_03,"뭔가 단서를
찾을 수 있을 거예요!",3,1,,0
1291,0,723,루카스,Resident_02_03,"그런데 이렇게
소동을 벌이다
큰일 나는거
아닐까요?",3,0,,0
1293,0,724,루카스,Resident_02_03,"저쪽에서
덩치 큰 리자드맨을
봤어요!",3,0,,0
1295,0,725,레토 리자드맨 경계병,Icon_MonsterCore_LetoLizardman,뭐야? 뭔데 얼쩡거리는 거야! 쉬익!,2.5,1,,0
1296,0,725,레토 리자드맨 경계병,Icon_MonsterCore_LetoLizardman,"죽여달라는거지?
잘됐다!
심심했는데! 쉭!",2.5,1,,0
1297,0,725,레토 리자드맨 경계병,Icon_MonsterCore_LetoLizardman,"쉬익! 우리 빨리
가야해! 스러쉬님이
부르셨잖아!",2.5,1,,0
1298,0,725,레토 리자드맨 경계병,Icon_MonsterCore_LetoLizardman,"이런 놈 금방이야!
쉭! 죽이고 가자!",2.5,1,,0
1300,0,726,스러쉬,Icon_MonsterCore_LetoLizardman,"뭐야! 왜 이런데서
다 죽고 있는거냐!
쉭!",2.5,0,,0
1301,0,726,레토 리자드맨 전사,Icon_MonsterCore_LetoLizardmanWarrior,"쉬이익! 저희가
처리하겠습니다!
스러쉬님!",2.5,0,,0
1302,0,726,스러쉬,Icon_MonsterCore_LetoLizardman,"캬하하하!
너희들 실력
자랑하려구? 쉬익!",2.5,0,,0
1303,0,726,레토 리자드맨 전사,Icon_MonsterCore_LetoLizardmanWarrior,맡겨두십시오! 쉬익!,2.5,1,,0
1304,0,727,스러쉬,Icon_MonsterCore_LetoLizardman,"이런 멍청이들!
이런 것도 부하라고!
쉬익!",2.5,0,,0
1305,0,727,스러쉬,Icon_MonsterCore_LetoLizardman,"야!
모두 다 튀어나와!
이 놈 죽인다!",2.5,0,,0
1306,0,727,스러쉬,Icon_MonsterCore_LetoLizardman,"모두 안튀어와!?
이놈
왜 이렇게 안죽어!",2.5,1,,0
1307,0,728,세이라,Noble_03_02,"제 목소리 들리나요?
간단한 주문을
걸어뒀어요.",3,3,,0
1308,0,728,세이라,Noble_03_02,"저도 크러쉬를
찾는데
도움이 되도록
탐지 중이에요.",3,1,,0
1309,0,728,세이라,Noble_03_02,"크러쉬의 낌새를
찾으면 알려드리죠.",3,1,,0
1310,0,729,세이라,Noble_03_02,"강인한 생명력을
가진 개체가
눈에 띄는군요!",2.5,0,,0
1578,0,729,세이라,Noble_03_02,"멀지 않아요!
빨리 가보세요!",2,0,,0
1579,0,730,크러쉬,Icon_MonsterCore_LetoLizardmanWarrior,제법인데? 쉬쉭!,2.5,0,,0
1580,0,730,크러쉬,Icon_MonsterCore_LetoLizardmanWarrior,"널 천천히
죽이는 것도
좋은 여흥이겠어!",2.5,0,,0
1581,0,730,크러쉬,Icon_MonsterCore_LetoLizardmanWarrior,"하하하! 어떠냐!
죽을 맛이지!?",2.5,2,,0
1632,0,731,세이라,Noble_03_02,"바라쉬의
직속 부하들부터
처치해주세요.",2.5,0,,0
1633,0,731,세이라,Noble_03_02,"아주 악랄한 범죄를
많이 저질렀답니다!",2.5,0,,0
1634,0,732,바라쉬의 정예병,Icon_MonsterCore_LetoLizardmanScout,"오호! 이건 내꺼다!
내가 먼저 발견했어!
쉬익!",2.5,1,,0
1635,0,732,토니,WarehouseKeeper,"제발 살려주세요!
가진건 다 드릴게요!",2.5,0,,0
1636,0,732,바라쉬의 정예병,Icon_MonsterCore_LetoLizardman,"먼저 죽이는 놈이
임자지! 쉬익!",2.5,0,,0
1637,0,732,바라쉬의 정예병,Icon_MonsterCore_LetoLizardmanScout,"좋아! 내기하자!
머리통에 구멍을
내줄거야! 쉬익!",2.5,0,,0
1638,0,733,토니,WarehouseKeeper,사..살려줘!!,3.5,0,,0
1639,0,734,스크리쉬,Icon_MonsterCore_LetoLizardmanShaman,"여기까지 와서
행패를 부리다니!
쉬익!",2.5,0,,0
1640,0,734,세이라,Noble_03_02,"더 이상의 악행은
안됩니다.
스크리쉬.",2.5,0,,0
1641,0,734,스크리쉬,Icon_MonsterCore_LetoLizardmanShaman,"하! 갑갑하기는!
난 아직 200명도
못 죽였다고!",2.5,0,,0
1642,0,734,세이라,Noble_03_02,맙소사!!,2,0,,0
1643,0,735,세이라,Noble_03_02,용서할 수 없습니다! 스크리쉬!,2.5,0,,0
1644,0,735,스크리쉬,Icon_MonsterCore_LetoLizardmanShaman,"왜? 에바 여신은
자비롭다며? 쉬익?",2.5,0,,0
1645,0,735,세이라,Noble_03_02,"에바 여신이
널 용서해도!",2,0,,0
1646,0,735,세이라,Noble_03_02,"당신은 오늘
내 손에 죽을 겁니다!",2.5,0,,0
1647,0,735,스크리쉬,Icon_MonsterCore_LetoLizardmanShaman,"에바의 사제가
그랑카인처럼
말하는군! 쉬익!",2.5,0,,0
1648,0,735,세이라,Noble_03_02,닥쳐!!,2,0,,0
1649,0,736,스크리쉬,Icon_MonsterCore_LetoLizardmanShaman,"이제 좀 지쳤나?
에바의 사제? 쉭쉭!",2.5,1,,0
1650,0,736,세이라,Noble_03_02,"아직이다!
헉..헉..",2,1,,0
1651,0,736,스크리쉬,Icon_MonsterCore_LetoLizardmanShaman,"쉬익! 후후후.
니 경호원도
지쳐보이는군!",2.5,0,,0
1652,0,736,스크리쉬,Icon_MonsterCore_LetoLizardmanShaman,"자! 덤벼봐라! 쉬익!
재미있구나!
크하하하하!!",3,0,,0
1848,0,737,테오도르,HardinsFollower,"잠깐!
누군가 접근한다!",2,0,,0
1849,0,737,모고스,Icon_MonsterCore_TimakOrcGeneral,"푸흐흐..
에르제베트 님
말씀대로군, 그래?",3,0,,0
1850,0,737,모고스,Icon_MonsterCore_TimakOrcGeneral,"덕분에 꼬맹이를
찾는 수고를 덜었군.
네놈들은 여기서
퇴장해주셔야 겠어.",4,0,,0
1851,0,737,테오도르,HardinsFollower,"추격을 눈치챘었나?
칫, 조심해라!",2,0,,0
1852,0,738,모고스,Icon_MonsterCore_TimakOrcGeneral,"열쇠와 네놈들의
목을 내놔라!",2,0,,0
1853,0,738,레아,LittleGirl_01_02,꺄..꺄아악!,2,0,,0
1854,0,738,테오도르,HardinsFollower,"보통놈들이
아니다! 조심해!",2,0,,0
1876,0,739,파벨 ,Noble_01_02, 주변을 좀 더 둘러 보게,2.5,1,,0
1877,0,739,파벨 ,Noble_01_02, 사냥을 전문으로 다니는 놈들이 있을 걸세!,2.5,1,,0
1878,0,740,파벨 ,Noble_01_02, 학계에서는 이 놈들을 다른 종으로 분류하고 있네.,2.5,1,,0
1879,0,740,파벨 ,Noble_01_02," 근데, 내 생각은 조금 다르네.",2.5,1,,0
1880,0,740,파벨 ,Noble_01_02, 분명히 성난말벌과 동일한 종일게야!,2.5,1,,0
1881,0,740,파벨 ,Noble_01_02, 반드시 표본을 구해주게!,2.5,1,,0
1882,0,741,파벨 ,Noble_01_02, 유난히 큰 놈은 변이가 된놈일세!,2.5,1,,0
1883,0,741,파벨 ,Noble_01_02, 변이의 원인을 밝히고 싶네! 부탁하네!,2.5,1,,0
1884,0,742,테론 ,SmeltingMerchant_01, 가록은 브래카 오크 전사중에서 가장 나이가 많아요.,2.5,1,,0
1885,0,742,테론 ,SmeltingMerchant_01, 브래카 오크는 전장에서 구르다 죽는 놈들이에요.,2.5,1,,0
1886,0,742,테론 ,SmeltingMerchant_01, 자기 수명대로 사는 법이 없죠.,2.5,1,,0
1887,0,742,테론 ,SmeltingMerchant_01, 나이 많은 브래카 오크 전사란 건.,2.5,1,,0
1888,0,742,테론 ,SmeltingMerchant_01, 그만큼 강하다는 뜻이죠.,2.5,1,,0
1889,0,743,테론 ,SmeltingMerchant_01, 중요한 걸 빼먹었군요. 놈들 중에 광전사가 있어요.,2.5,1,,0
1890,0,743,테론 ,SmeltingMerchant_01, 매우 강하니 조심하세요!,2.5,1,,0
1891,0,744,가록 ,Icon_MonsterCore_TimakOrcGeneral, 흐아아! 심심했는데 잘 됐다!,2.5,1,,0
1892,0,744,가록 ,Icon_MonsterCore_TimakOrcGeneral, 오늘은 아직 충분히 죽이지 못했는데!,2.5,1,,0
1893,0,744,가록 ,Icon_MonsterCore_TimakOrcGeneral, 오래 버텨봐라! 그래야 내가 즐겁지!,2.5,1,,0
1894,0,745,레토 리자드맨 궁수 ,Icon_MonsterCore_LetoLizardmanScout, 여기에서 행패를 부리다니? 쉬익.,2.5,1,,0
1895,0,745,레토 리자드맨 궁수 ,Icon_MonsterCore_LetoLizardmanScout, 웃겨서 힘빠지는 군. 쉬익!,2.5,1,,0
1896,0,746,크러쉬 ,Icon_MonsterCore_LetoLizardmanWarrior, 쉬쉭! 용기가 넘쳐서 미친거냐?,2.5,1,,0
1897,0,746,크러쉬 ,Icon_MonsterCore_LetoLizardmanWarrior, 네 부하의 목숨값으로 널 죽이고~쉬쉭!,2.5,1,,0
1898,0,746,크러쉬 ,Icon_MonsterCore_LetoLizardmanWarrior, 마을의 인간들을 다 도륙내주마! 쉬쉭!,2.5,1,,0
1899,0,747,레토 리자드맨 전사,Icon_MonsterCore_LetoLizardmanWarrior, 활쏘기 연습시간이다! 쉬익!,2.5,1,,0
1900,0,747,레토 리자드맨 전사,Icon_MonsterCore_LetoLizardmanWarrior, 쉬익! 어딜 맞춰 줄까? 비늘 없는 놈!,2.5,1,,0
1901,0,748,바라쉬 ,Icon_MonsterCore_LetoLizardmanScout, 누가 보낸 거냐! 감히 날 공격해! 쉭!,2.5,1,,0
1902,0,748,바라쉬 ,Icon_MonsterCore_LetoLizardmanScout, 쉬이익~! 쏴라! 활을 쏴!,2.5,1,,0
1903,0,748,바라쉬 ,Icon_MonsterCore_LetoLizardmanScout, 꼬치구이를 만들어버려! 쉭!,2.5,1,,0
1904,0,749,스크리쉬 ,Icon_MonsterCore_LetoLizardmanShaman, 웬 애송이가 날 방해하는 거지? 쉭!,2.5,1,,0
1905,0,749,스크리쉬 ,Icon_MonsterCore_LetoLizardmanShaman, 후후 새로 배운 저주를 시험하면 딱이겠군! 쉭!,2.5,1,,0
1906,0,750,스크리쉬 ,Icon_MonsterCore_LetoLizardmanShaman, 어이 없구나! 넌 죽을거아! 쉬익!,2.5,1,,0
1907,0,750,스크리쉬 ,Icon_MonsterCore_LetoLizardmanShaman, 모두 공격해라! 쉬익!,2.5,1,,0
1908,0,750,스크리쉬 ,Icon_MonsterCore_LetoLizardmanShaman, 쉭! 네 뼈가 해초처럼 춤추게 해주마!,2.5,1,,0
1909,0,751,머슐렝 ,Noble_01_02, 좀 더 공격적인 놈은 수컷입니다.,2.5,1,,0
1910,0,751,머슐렝 ,Noble_01_02, 무리를 지키려고 쫓아와서 공격할지도 몰라요.,2.5,1,,0
1911,0,751,머슐렝 ,Noble_01_02, 확실한 것은 수컷 쪽은 식재료로는 별로 입니다.,2.5,1,,0
1912,0,752,머슐렝 ,Noble_01_02, 하지만 우두머리 수컷은 달라요.,2.5,1,,0
1913,0,752,머슐렝 ,Noble_01_02, 혹시라도 우두머리 수컷을 만나시면,2.5,1,,0
1914,0,752,머슐렝 ,Noble_01_02, 꼭 좀 부탁드립니다.,2.5,1,,0
1915,0,753,머슐렝 ,Noble_01_02, 사냥에 너무 열중하다 보면 놈들을 자극할 수도 있어요.,2.5,1,,0
1916,0,754,머슐렝 ,Noble_01_02, 흡혈 박쥐들이 공격해온다면 인제 그만해야 할 때라는 거죠.,2.5,1,,0
1917,0,755,다리안 ,Resident_04_03, 그래! 한 놈도 놓치지 말게!,2.5,1,,0
1918,0,756,브래카 오크 수색병 ,Icon_MonsterCore_TimakOrcArcher, 크륵! 뭐야! 이 샌님은! 죽고 싶냐!,2.5,1,,0
1919,0,757,브래카 오크 수색대장 ,Icon_MonsterCore_TimakOrcArcher, 창피한줄 알아라! 못난 놈들!,2.5,1,,0
1920,0,757,브래카 오크 수색대장 ,Icon_MonsterCore_TimakOrcArcher, 고작 이런 놈에게 그 꼴을 당했느냐!,2.5,1,,0
1921,0,757,브래카 오크 수색대장 ,Icon_MonsterCore_TimakOrcArcher, 내가 직접 꼬챙이에 꽂아 버리겠다!,2.5,1,,0
579,0,801,래리스,Resident_02_02,"다행이에요!
동료에요!",3,2,,0
580,0,802,테오도르,HardinsFollower,"에르제베트!!
무슨 속셈이냐!",2,2,,0
581,0,802,에르제베트,Resident_01,"테오!
네가 여기서
죽지 않길 바래.",2,1,,0
582,0,802,에르제베트,Resident_01,"널 천천히 죽이는 게 
내 즐거움이거든!
호호호!",3,1,,0
583,0,803,테오도르,HardinsFollower,"젠장!
이미 첩자가 일을
벌인게 틀림없어!",3,1,,0
584,0,803,페르넬,Fernel,"이쪽으로 간 자는
호리스, 래리스,
미테르 뿐이네.",3,,,0
585,0,803,페르넬,Fernel,"그 셋 중에
첩자가 있는게야!",2,,,0
586,0,803,테오도르,HardinsFollower,"그렇다면 레아가
더욱 위험해!
좀 더 속도를 내라!",3,,,0
587,0,804,니아,Student_01_02,"아앗! 조심하세요!
해골 추격병이!!",2,,,0
588,0,805,호리스,DarkAssociation,"으히히~ 보이느냐!
나는 어둠의 결사다!",2,1,,0
589,0,805,호리스,DarkAssociation,"에르제베트 님!
기대해주세요!",2,1,,0
590,0,805,호리스,DarkAssociation,"제가 이놈들을
없애겠습니다!
히히히!",2,1,,0
593,0,807,테오도르,HardinsFollower,"크루마 탑에는
거인들의 힘이
고스란히
잠들어 있네.",3,1,,0
594,0,807,테오도르,HardinsFollower,"그 힘의 비밀을
노리는 자는
한둘이 아니야.",2,1,,0
595,0,807,테오도르,HardinsFollower,"심지어
스승님.. 조차
관심이 많으시지.",2,1,,0
596,0,808,테오도르,HardinsFollower,"자네를 도와줄
친구를 불러왔네.",2,2,,0
597,0,808,테오도르,HardinsFollower,"난 에르제베트를
추적해야겠어!",2,2,,0
598,0,809,아이멜,Aimel,"만나기만 해봐라.
작살을 내놓겠어!",2,2,,0
599,0,810,아이멜,Aimel,"또 도망가니!?
거기서지 못해!?",2,1,,0
600,0,810,에르제베트,Resident_01,"호홋!
시간 나거든
탑으로 놀러 와~",2,1,,0
601,0,810,에르제베트,Resident_01,"우리 애들에게서
탑 열쇠를 찾으며",2,1,,0
602,0,810,에르제베트,Resident_01,"즐거운 시간
보내길 바래~
호호호.",2,1,,0
603,0,811,아이멜,Aimel,"저기!
유적지 앞에
놈들이 있어!",2,1,,0
604,0,811,어둠의 결사,DarkAssociation,웬 놈이냐!?,2,4.5,,0
605,0,811,아이멜,Aimel,"열쇠 이리 내!
나 바빠!",2,,,0
606,0,811,어둠의 결사,DarkAssociation,제길.. 막아!!!,2,,,0
607,0,812,아이멜,Aimel,"두고 보자고!
나머지 열쇠도
찾아 버릴 테니까!",3,2,,0
608,0,813,레아,LittleGirl_01_02,"이곳에 오니
제 능력도 점점
돌아오는 것 같아요.",3,2,,0
609,0,814,메카네,DarkAssociation_01_02,"네놈들 따위에게
열쇠를
내어줄 순 없다!",2,1,,0
610,0,815,아이멜,Aimel,"열심히 싸우라고!
레아랑
얘기 중이니까.",3,2,,0
611,0,816,어둠의 결사,DarkAssociation,"꼬마 빼고
다 죽여버려!",2,,,0
612,0,816,레아,LittleGirl_01_02,내 동생을 돌려줘!,2,1,,0
613,0,816,어둠의 결사,DarkAssociation,"크크큭... 걱정 마라.
잘 데리고
있으니 말이다.",2,1,,0
614,0,816,어둠의 결사,DarkAssociation,"너도 같이
가줘야겠어!",2,1,,0
615,0,816,아이멜,Aimel,물러서! 레아!,2,1,,0
616,0,817,레아,LittleGirl_01_02,"늪지독의
환각작용을
막으려면 필수에요!",2,2,,0
617,0,817,아이멜,Aimel,"제법인데? 그런건
어떻게 알았데?",2,2,,0
618,0,818,레아,LittleGirl_01_02,"저기! 저기 있어요!
쫓아가요!",2,2,,0
619,0,818,마기코스,DarkAssociation_01_04,"쳇.. 들킨건가?
끈질긴 놈들!",2,1,,0
620,0,818,마기코스,DarkAssociation_01_04,"저것들이
접근하지 못하게
막아라! 죽여버려!",3,,,0
621,0,819,아이멜,Aimel,"뭐? 나도 데려가욧!
테오도르!!",4,1,,0
622,0,820,에르제베트,Resident_01,"너무 늦게
온 거 아냐?
테오?",2,1,,0
623,0,820,에르제베트,Resident_01,"스승님을
실망 시키겠는걸?",2,1,,0
624,0,820,테오도르,HardinsFollower,....,2,1,,0
625,0,821,테오도르,HardinsFollower,"유물에 손대지 마라.
에르제베트!
너에게 좋을 게 없어!",3,,,0
626,0,821,에르제베트,Resident_01,"하딘을 위해서?
아님 날 위해서?
그것도 아니면..",3,,,0
627,0,821,에르제베트,Resident_01,널 위해서?,2,1.5,,0
628,0,822,에르제베트,Resident_01,"호호호~ 어떡하나?
엘리가 아니었네?",2,1,,0
629,0,822,에르제베트,Resident_01,"불쌍한 엘리는
늪지독 해독제가
필요할 텐데? 호호호!!",2.5,1,,0
630,0,823,에르제베트,Resident_01,"어머, 또 꽝이네~
어떡하나? 시간은
자꾸 가는데~",2,1,,0
631,0,823,테오도르,HardinsFollower,"그만둬! 에르제베트!
정말 못 봐주겠군!",2,,,0
632,0,823,에르제베트,Resident_01,"흥! 내 맘이야 테오!
너 따위가 뭐라구!",2,,,0
633,0,824,에르제베트,Resident_01,"이제
술래잡기는 끝내자.",2,1,,0
634,0,824,에르제베트,Resident_01,"너네들이
못 따라오니
지겨워졌어.",2,,,0
635,0,825,테오도르,HardinsFollower,"크루마 탑의
실험체들이다!
조심해라!",3,1,,0
636,0,826,늪 스타카토 노예,Icon_MonsterCore_MarshStakato,"경.고!
침.입.자! 발.생!",3,0,,0
637,0,826,늪 스타카토 노예,Icon_MonsterCore_MarshStakato,"우.리.는.
무.리.
방.어.합.니.다.",3,0,,0
638,0,826,제루나,Icon_MonsterCore_MarshStakato,"무리가
공격받고 있다.",3,1,,0
639,0,827,늪 스타카토 사신,Icon_MonsterCore_MarshStakato,침입자를 제거하라!,3,0,,0
640,0,828,제루나,Icon_MonsterCore_MarshStakato,"너흰 대체
웬 놈들이냐!",3,0,,0
641,0,828,제루나,Icon_MonsterCore_MarshStakato,"나는 늪의 여왕
제루나!",3,1,,0
642,0,828,제루나,Icon_MonsterCore_MarshStakato,"이 곳은
우리의 땅이다!
침입자는 너희야!",3,1,,0
643,0,828,제루나,Icon_MonsterCore_MarshStakato,"네 놈들을
살려두지 않겠다!",3,1,,0
644,0,829,프쉬탈,Teleporter_01_02,"암흑 정수를
충분히 모으세요.",2.5,1,,0
646,0,830,아케인,Icon_MonsterCore_PortraitSpirit,"제길!
달아 날 수가 없어!",2.5,0,,0
647,0,830,아케인,Icon_MonsterCore_PortraitSpirit,"날 소환한 놈
못생긴 얼굴이나
봐주마!",2.5,1,,0
648,0,830,프쉬탈,Teleporter_01_02,"못생기지
않았습니다.
적어도 당신보다는.",2.5,0,,0
649,0,830,아케인,Icon_MonsterCore_PortraitSpirit,"이 몸을 우습게
보다니! 얌전히
죽이진 않겠다!",2.5,1,,0
650,0,830,프쉬탈,Teleporter_01_02,"얌전히 죽이지..
않는다..",2.5,1,,0
651,0,830,프쉬탈,Teleporter_01_02,"그런건..
제 전문입니다만..",2.5,0,,0
652,0,831,아케인,Icon_MonsterCore_PortraitSpirit,"어서 도망가라!
나 화났다구!",2.5,1,,0
653,0,831,프쉬탈,Teleporter_01_02,불가능 할 겁니다.,2.5,0.5,,0
654,0,831,아케인,Icon_MonsterCore_PortraitSpirit,"으아아!
날 내버려둬!!!",2.5,1,,0
655,0,832,해골 추격병,Icon_MonsterCore_SkeletonChaser,스..스..,3,1,,0
656,0,832,해골 추격병,Icon_MonsterCore_SkeletonChaser,"나..를..
부른다..스",3,0,,0
657,0,832,프쉬탈,Teleporter_01_02,"이정도의 부작용은
약과입니다.",2.5,1,,0
658,0,832,해골 추격병,Icon_MonsterCore_SkeletonChaser,"널..널
가지고 싶다..
스..스..",2.5,0,,0
659,0,832,해골 추격병,Icon_MonsterCore_SkeletonChaser,"스..스..
배가 고파..스",2.5,0,,0
660,0,832,프쉬탈,Teleporter_01_02,"죽은자의 욕망은
특히 위험하지요.",2.5,0,,0
661,0,834,리스토,Icon_MonsterCore_SkeletonChaser,이 저주는..마치..,2.5,0,,0
662,0,834,리스토,Icon_MonsterCore_SkeletonChaser,"달콤하군..
너무 달콤해!!",2.5,0,,0
663,0,834,프쉬탈,Teleporter_01_02,"제 저주는
고통이 아닌
쾌락을 주지요.",2.5,1,,0
664,0,834,프쉬탈,Teleporter_01_02,"어둠의 존재들은
특히 거부하기
힘들겁니다.",2.5,0,,0
665,0,834,리스토,Icon_MonsterCore_SkeletonChaser,"그만 둘 수가 없군!
너!
통째로 삼켜주마!",2.5,1,,0
666,0,834,프쉬탈,Teleporter_01_02,"그럴 정도의
신체 구조가
아닌듯 합니다만..",2.5,0.5,,0
1289,0,838,경비대원 리구스,CityGuard_01_03,"어? 호리스 맞나?
뭐 저런 시커먼
옷차림을 하고 있지?",3,,,0
1653,0,839,프쉬탈,Teleporter_01_02,"해골 추격병의
뼛가루를 모아오세요.",3,0,,0
1654,0,839,프쉬탈,Teleporter_01_02,"마구 부숴버리세요.
간단하죠?",2.5,1,,0
1655,0,840,프쉬탈,Teleporter_01_02,"론드입니다.
파괴 하십시오.",2.5,0,,0
1656,0,840,론드,Icon_MonsterCore_SkeletonScout,"누구냐! 누가
날 소환하는 것이냐!",2.5,0,,0
1657,0,840,프쉬탈,Teleporter_01_02,"지금 상황 보면
알지 않겠습니까?",2.5,1,,0
1658,0,840,론드,Icon_MonsterCore_SkeletonScout,"오냐! 니 심장을
꺼내 쥐어 짜주마!",2.5,0,,0
1659,0,840,프쉬탈,Teleporter_01_02,"..그런.. 
표현..
마음에 듭니다.",2.5,1,,0
1660,0,840,론드,Icon_MonsterCore_SkeletonScout,"크아아아!
이런 건방진 놈아!",2.5,0,,0
1661,0,841,프쉬탈,Teleporter_01_02,"소환문이
닫히지 않는 군요.
곤란한데요.",3,1,,0
