TutorialId,Step,Id,ProcessRequest,SystemMessagePosition,NpcPortrait,NpcName,DialogMessage,TaskType,UIType,SkillActivateType,TaskParam,TaskTargetPosX,TaskTargetPosY,BPName,WidgetName,ControlName,ControlIndexType,ControlIndex,MoviePath,Sound,SkipFadeOutKeep,LogIndex
2036105,7,20361058,0,1,Fernel,페르넬,이 큰 문양을 눌러보겠나?,0,3,,,,,BP_Class2ndTransferQuestUI,BPCore,MainCore1,4,,,Tutorial_Dialogue_33_9,0,
2036105,8,20361059,1,3,Fernel,페르넬,"3명의 신을 나타내는 이 문양을 모두 활성화 하면, 신에게 대항할 수 있는 힘을 얻을 수 있다고 하네.<p>이 힘이라면 그 거인들을 쓰러트릴 수 있을 것이네!!",23,3,,,,,,,,4,,,"Tutorial_Dialogue_33_10,Tutorial_Dialogue_33_11",0,
2037105,1,20371051,0,3,Fernel,페르넬,"거인의 상자는 거인의 힘을 품고 있는 상자이네. 아주 강력한 힘을 갖고 있지.<p>내가 알아낸 바에 의하면 거인의 정수를 통해서 거인의 상자에 있는 문양을 모두 활성화 하면, 그 강력한 힘을 얻을 수 있다고 하네!<p>전부가 아닌 일부를 활성화 해도 꽤 강력한 능력을 얻을 수 있다고 하더군!",23,3,,,,,,,,4,,,"Tutorial_Dialogue_33_1,Tutorial_Dialogue_33_2,Tutorial_Dialogue_33_3",0,
2037105,2,20371053,0,1,Fernel,페르넬,전직의 여정을 눌러보게나,0,3,,,,,BP_Class2ndTransferQuestUI,,LnCheckBoxClass2ndTransferQuestProgress,4,,,Tutorial_Dialogue_33_5,0,
2037105,3,20371054,0,1,Fernel,페르넬,이 작은 문양은 거인의 정수를 통해서 활성화 할 수 있네,0,3,,,,,BP_Class2ndTransferQuestUI,BPCore,SubCoreChapter2,4,,,Tutorial_Dialogue_33_6,0,
2037105,4,20371055,0,1,Fernel,페르넬,자네가 가져온 정수를 각인해 보게,0,3,,,,,BP_Class2ndTransferQuestUI,CanvasPanelQuestProgress,ButtonCarve,4,,,Tutorial_Dialogue_33_7,0,
2037105,5,20371056,0,1,Fernel,페르넬,원하는 문양을 각인 할 수 있으니 확인을 잘하게,0,3,,,,,BP_CoreCarvingPopup,,ButtonCostCarving,4,,,Tutorial_Dialogue_33_8,0,
2037105,6,20371057,0,3,,,,16,3,,5000,,,,,,4,,,,0,
2037105,7,20371058,0,1,Fernel,페르넬,이 큰 문양을 눌러보겠나?,0,3,,,,,BP_Class2ndTransferQuestUI,BPCore,MainCore1,4,,,Tutorial_Dialogue_33_9,0,
2037105,8,20371059,1,3,Fernel,페르넬,"3명의 신을 나타내는 이 문양을 모두 활성화 하면, 신에게 대항할 수 있는 힘을 얻을 수 있다고 하네.<p>이 힘이라면 그 거인들을 쓰러트릴 수 있을 것이네!!",23,3,,,,,,,,4,,,"Tutorial_Dialogue_33_10,Tutorial_Dialogue_33_11",0,
2038105,1,20381051,0,3,Fernel,페르넬,"거인의 상자는 거인의 힘을 품고 있는 상자이네. 아주 강력한 힘을 갖고 있지.<p>내가 알아낸 바에 의하면 거인의 정수를 통해서 거인의 상자에 있는 문양을 모두 활성화 하면, 그 강력한 힘을 얻을 수 있다고 하네!<p>전부가 아닌 일부를 활성화 해도 꽤 강력한 능력을 얻을 수 있다고 하더군!",23,3,,,,,,,,4,,,"Tutorial_Dialogue_33_1,Tutorial_Dialogue_33_2,Tutorial_Dialogue_33_3",0,
2038105,2,20381053,0,1,Fernel,페르넬,전직의 여정을 눌러보게나,0,3,,,,,BP_Class2ndTransferQuestUI,,LnCheckBoxClass2ndTransferQuestProgress,4,,,Tutorial_Dialogue_33_5,0,
2038105,3,20381054,0,1,Fernel,페르넬,이 작은 문양은 거인의 정수를 통해서 활성화 할 수 있네,0,3,,,,,BP_Class2ndTransferQuestUI,BPCore,SubCoreChapter2,4,,,Tutorial_Dialogue_33_6,0,
2038105,4,20381055,0,1,Fernel,페르넬,자네가 가져온 정수를 각인해 보게,0,3,,,,,BP_Class2ndTransferQuestUI,CanvasPanelQuestProgress,ButtonCarve,4,,,Tutorial_Dialogue_33_7,0,
2038105,5,20381056,0,1,Fernel,페르넬,원하는 문양을 각인 할 수 있으니 확인을 잘하게,0,3,,,,,BP_CoreCarvingPopup,,ButtonCostCarving,4,,,Tutorial_Dialogue_33_8,0,
2038105,6,20381057,0,3,,,,16,3,,5000,,,,,,4,,,,0,
2038105,7,20381058,0,1,Fernel,페르넬,이 큰 문양을 눌러보겠나?,0,3,,,,,BP_Class2ndTransferQuestUI,BPCore,MainCore1,4,,,Tutorial_Dialogue_33_9,0,
2038105,8,20381059,1,3,Fernel,페르넬,"3명의 신을 나타내는 이 문양을 모두 활성화 하면, 신에게 대항할 수 있는 힘을 얻을 수 있다고 하네.<p>이 힘이라면 그 거인들을 쓰러트릴 수 있을 것이네!!",23,3,,,,,,,,4,,,"Tutorial_Dialogue_33_10,Tutorial_Dialogue_33_11",0,
2039105,1,20391051,0,3,Fernel,페르넬,"거인의 상자는 거인의 힘을 품고 있는 상자이네. 아주 강력한 힘을 갖고 있지.<p>내가 알아낸 바에 의하면 거인의 정수를 통해서 거인의 상자에 있는 문양을 모두 활성화 하면, 그 강력한 힘을 얻을 수 있다고 하네!<p>전부가 아닌 일부를 활성화 해도 꽤 강력한 능력을 얻을 수 있다고 하더군!",23,3,,,,,,,,4,,,"Tutorial_Dialogue_33_1,Tutorial_Dialogue_33_2,Tutorial_Dialogue_33_3",0,
2039105,2,20391053,0,1,Fernel,페르넬,전직의 여정을 눌러보게나,0,3,,,,,BP_Class2ndTransferQuestUI,,LnCheckBoxClass2ndTransferQuestProgress,4,,,Tutorial_Dialogue_33_5,0,
2039105,3,20391054,0,1,Fernel,페르넬,이 작은 문양은 거인의 정수를 통해서 활성화 할 수 있네,0,3,,,,,BP_Class2ndTransferQuestUI,BPCore,SubCoreChapter2,4,,,Tutorial_Dialogue_33_6,0,
2039105,4,20391055,0,1,Fernel,페르넬,자네가 가져온 정수를 각인해 보게,0,3,,,,,BP_Class2ndTransferQuestUI,CanvasPanelQuestProgress,ButtonCarve,4,,,Tutorial_Dialogue_33_7,0,
2039105,5,20391056,0,1,Fernel,페르넬,원하는 문양을 각인 할 수 있으니 확인을 잘하게,0,3,,,,,BP_CoreCarvingPopup,,ButtonCostCarving,4,,,Tutorial_Dialogue_33_8,0,
2039105,6,20391057,0,3,,,,16,3,,5000,,,,,,4,,,,0,
2039105,7,20391058,0,1,Fernel,페르넬,이 큰 문양을 눌러보겠나?,0,3,,,,,BP_Class2ndTransferQuestUI,BPCore,MainCore1,4,,,Tutorial_Dialogue_33_9,0,
2039105,8,20391059,1,3,Fernel,페르넬,"3명의 신을 나타내는 이 문양을 모두 활성화 하면, 신에게 대항할 수 있는 힘을 얻을 수 있다고 하네.<p>이 힘이라면 그 거인들을 쓰러트릴 수 있을 것이네!!",23,3,,,,,,,,4,,,"Tutorial_Dialogue_33_10,Tutorial_Dialogue_33_11",0,
2040105,1,20401051,0,3,Fernel,페르넬,"거인의 상자는 거인의 힘을 품고 있는 상자이네. 아주 강력한 힘을 갖고 있지.<p>내가 알아낸 바에 의하면 거인의 정수를 통해서 거인의 상자에 있는 문양을 모두 활성화 하면, 그 강력한 힘을 얻을 수 있다고 하네!<p>전부가 아닌 일부를 활성화 해도 꽤 강력한 능력을 얻을 수 있다고 하더군!",23,3,,,,,,,,4,,,"Tutorial_Dialogue_33_1,Tutorial_Dialogue_33_2,Tutorial_Dialogue_33_3",0,
2040105,2,20401053,0,1,Fernel,페르넬,전직의 여정을 눌러보게나,0,3,,,,,BP_Class2ndTransferQuestUI,,LnCheckBoxClass2ndTransferQuestProgress,4,,,Tutorial_Dialogue_33_5,0,
2040105,3,20401054,0,1,Fernel,페르넬,이 작은 문양은 거인의 정수를 통해서 활성화 할 수 있네,0,3,,,,,BP_Class2ndTransferQuestUI,BPCore,SubCoreChapter2,4,,,Tutorial_Dialogue_33_6,0,
2040105,4,20401055,0,1,Fernel,페르넬,자네가 가져온 정수를 각인해 보게,0,3,,,,,BP_Class2ndTransferQuestUI,CanvasPanelQuestProgress,ButtonCarve,4,,,Tutorial_Dialogue_33_7,0,
2040105,5,20401056,0,1,Fernel,페르넬,원하는 문양을 각인 할 수 있으니 확인을 잘하게,0,3,,,,,BP_CoreCarvingPopup,,ButtonCostCarving,4,,,Tutorial_Dialogue_33_8,0,
2040105,6,20401057,0,3,,,,16,3,,5000,,,,,,4,,,,0,
2040105,7,20401058,0,1,Fernel,페르넬,이 큰 문양을 눌러보겠나?,0,3,,,,,BP_Class2ndTransferQuestUI,BPCore,MainCore1,4,,,Tutorial_Dialogue_33_9,0,
2040105,8,20401059,1,3,Fernel,페르넬,"3명의 신을 나타내는 이 문양을 모두 활성화 하면, 신에게 대항할 수 있는 힘을 얻을 수 있다고 하네.<p>이 힘이라면 그 거인들을 쓰러트릴 수 있을 것이네!!",23,3,,,,,,,,4,,,"Tutorial_Dialogue_33_10,Tutorial_Dialogue_33_11",0,
2065105,1,20651051,0,3,Fernel,페르넬,"거인의 상자는 거인의 힘을 품고 있는 상자이네. 아주 강력한 힘을 갖고 있지.<p>내가 알아낸 바에 의하면 거인의 정수를 통해서 거인의 상자에 있는 문양을 모두 활성화 하면, 그 강력한 힘을 얻을 수 있다고 하네!<p>전부가 아닌 일부를 활성화 해도 꽤 강력한 능력을 얻을 수 있다고 하더군!",23,3,,,,,,,,4,,,"Tutorial_Dialogue_33_1,Tutorial_Dialogue_33_2,Tutorial_Dialogue_33_3",0,
2065105,2,20651053,0,1,Fernel,페르넬,전직의 여정을 눌러보게나,0,3,,,,,BP_Class2ndTransferQuestUI,,LnCheckBoxClass2ndTransferQuestProgress,4,,,Tutorial_Dialogue_33_5,0,
2065105,3,20651054,0,1,Fernel,페르넬,이 작은 문양은 거인의 정수를 통해서 활성화 할 수 있네,0,3,,,,,BP_Class2ndTransferQuestUI,BPCore,SubCoreChapter2,4,,,Tutorial_Dialogue_33_6,0,
2065105,4,20651055,0,1,Fernel,페르넬,자네가 가져온 정수를 각인해 보게,0,3,,,,,BP_Class2ndTransferQuestUI,CanvasPanelQuestProgress,ButtonCarve,4,,,Tutorial_Dialogue_33_7,0,
2065105,5,20651056,0,1,Fernel,페르넬,원하는 문양을 각인 할 수 있으니 확인을 잘하게,0,3,,,,,BP_CoreCarvingPopup,,ButtonCostCarving,4,,,Tutorial_Dialogue_33_8,0,
2065105,6,20651057,0,3,,,,16,3,,5000,,,,,,4,,,,0,
2065105,7,20651058,0,1,Fernel,페르넬,이 큰 문양을 눌러보겠나?,0,3,,,,,BP_Class2ndTransferQuestUI,BPCore,MainCore1,4,,,Tutorial_Dialogue_33_9,0,
2065105,8,20651059,1,3,Fernel,페르넬,"3명의 신을 나타내는 이 문양을 모두 활성화 하면, 신에게 대항할 수 있는 힘을 얻을 수 있다고 하네.<p>이 힘이라면 그 거인들을 쓰러트릴 수 있을 것이네!!",23,3,,,,,,,,4,,,"Tutorial_Dialogue_33_10,Tutorial_Dialogue_33_11",0,
2066105,1,20661051,0,3,Fernel,페르넬,"거인의 상자는 거인의 힘을 품고 있는 상자이네. 아주 강력한 힘을 갖고 있지.<p>내가 알아낸 바에 의하면 거인의 정수를 통해서 거인의 상자에 있는 문양을 모두 활성화 하면, 그 강력한 힘을 얻을 수 있다고 하네!<p>전부가 아닌 일부를 활성화 해도 꽤 강력한 능력을 얻을 수 있다고 하더군!",23,3,,,,,,,,4,,,"Tutorial_Dialogue_33_1,Tutorial_Dialogue_33_2,Tutorial_Dialogue_33_3",0,
2066105,2,20661053,0,1,Fernel,페르넬,전직의 여정을 눌러보게나,0,3,,,,,BP_Class2ndTransferQuestUI,,LnCheckBoxClass2ndTransferQuestProgress,4,,,Tutorial_Dialogue_33_5,0,
2066105,3,20661054,0,1,Fernel,페르넬,이 작은 문양은 거인의 정수를 통해서 활성화 할 수 있네,0,3,,,,,BP_Class2ndTransferQuestUI,BPCore,SubCoreChapter2,4,,,Tutorial_Dialogue_33_6,0,
2066105,4,20661055,0,1,Fernel,페르넬,자네가 가져온 정수를 각인해 보게,0,3,,,,,BP_Class2ndTransferQuestUI,CanvasPanelQuestProgress,ButtonCarve,4,,,Tutorial_Dialogue_33_7,0,
2066105,5,20661056,0,1,Fernel,페르넬,원하는 문양을 각인 할 수 있으니 확인을 잘하게,0,3,,,,,BP_CoreCarvingPopup,,ButtonCostCarving,4,,,Tutorial_Dialogue_33_8,0,
2066105,6,20661057,0,3,,,,16,3,,5000,,,,,,4,,,,0,
2066105,7,20661058,0,1,Fernel,페르넬,이 큰 문양을 눌러보겠나?,0,3,,,,,BP_Class2ndTransferQuestUI,BPCore,MainCore1,4,,,Tutorial_Dialogue_33_9,0,
2066105,8,20661059,1,3,Fernel,페르넬,"3명의 신을 나타내는 이 문양을 모두 활성화 하면, 신에게 대항할 수 있는 힘을 얻을 수 있다고 하네.<p>이 힘이라면 그 거인들을 쓰러트릴 수 있을 것이네!!",23,3,,,,,,,,4,,,"Tutorial_Dialogue_33_10,Tutorial_Dialogue_33_11",0,
2067105,1,20671051,0,3,Fernel,페르넬,"거인의 상자는 거인의 힘을 품고 있는 상자이네. 아주 강력한 힘을 갖고 있지.<p>내가 알아낸 바에 의하면 거인의 정수를 통해서 거인의 상자에 있는 문양을 모두 활성화 하면, 그 강력한 힘을 얻을 수 있다고 하네!<p>전부가 아닌 일부를 활성화 해도 꽤 강력한 능력을 얻을 수 있다고 하더군!",23,3,,,,,,,,4,,,"Tutorial_Dialogue_33_1,Tutorial_Dialogue_33_2,Tutorial_Dialogue_33_3",0,
2067105,2,20671053,0,1,Fernel,페르넬,전직의 여정을 눌러보게나,0,3,,,,,BP_Class2ndTransferQuestUI,,LnCheckBoxClass2ndTransferQuestProgress,4,,,Tutorial_Dialogue_33_5,0,
2067105,3,20671054,0,1,Fernel,페르넬,이 작은 문양은 거인의 정수를 통해서 활성화 할 수 있네,0,3,,,,,BP_Class2ndTransferQuestUI,BPCore,SubCoreChapter2,4,,,Tutorial_Dialogue_33_6,0,
2067105,4,20671055,0,1,Fernel,페르넬,자네가 가져온 정수를 각인해 보게,0,3,,,,,BP_Class2ndTransferQuestUI,CanvasPanelQuestProgress,ButtonCarve,4,,,Tutorial_Dialogue_33_7,0,
2067105,5,20671056,0,1,Fernel,페르넬,원하는 문양을 각인 할 수 있으니 확인을 잘하게,0,3,,,,,BP_CoreCarvingPopup,,ButtonCostCarving,4,,,Tutorial_Dialogue_33_8,0,
2067105,6,20671057,0,3,,,,16,3,,5000,,,,,,4,,,,0,
2067105,7,20671058,0,1,Fernel,페르넬,이 큰 문양을 눌러보겠나?,0,3,,,,,BP_Class2ndTransferQuestUI,BPCore,MainCore1,4,,,Tutorial_Dialogue_33_9,0,
2067105,8,20671059,1,3,Fernel,페르넬,"3명의 신을 나타내는 이 문양을 모두 활성화 하면, 신에게 대항할 수 있는 힘을 얻을 수 있다고 하네.<p>이 힘이라면 그 거인들을 쓰러트릴 수 있을 것이네!!",23,3,,,,,,,,4,,,"Tutorial_Dialogue_33_10,Tutorial_Dialogue_33_11",0,
2068105,1,20681051,0,3,Fernel,페르넬,"거인의 상자는 거인의 힘을 품고 있는 상자이네. 아주 강력한 힘을 갖고 있지.<p>내가 알아낸 바에 의하면 거인의 정수를 통해서 거인의 상자에 있는 문양을 모두 활성화 하면, 그 강력한 힘을 얻을 수 있다고 하네!<p>전부가 아닌 일부를 활성화 해도 꽤 강력한 능력을 얻을 수 있다고 하더군!",23,3,,,,,,,,4,,,"Tutorial_Dialogue_33_1,Tutorial_Dialogue_33_2,Tutorial_Dialogue_33_3",0,
2068105,2,20681053,0,1,Fernel,페르넬,전직의 여정을 눌러보게나,0,3,,,,,BP_Class2ndTransferQuestUI,,LnCheckBoxClass2ndTransferQuestProgress,4,,,Tutorial_Dialogue_33_5,0,
2068105,3,20681054,0,1,Fernel,페르넬,이 작은 문양은 거인의 정수를 통해서 활성화 할 수 있네,0,3,,,,,BP_Class2ndTransferQuestUI,BPCore,SubCoreChapter2,4,,,Tutorial_Dialogue_33_6,0,
2068105,4,20681055,0,1,Fernel,페르넬,자네가 가져온 정수를 각인해 보게,0,3,,,,,BP_Class2ndTransferQuestUI,CanvasPanelQuestProgress,ButtonCarve,4,,,Tutorial_Dialogue_33_7,0,
2068105,5,20681056,0,1,Fernel,페르넬,원하는 문양을 각인 할 수 있으니 확인을 잘하게,0,3,,,,,BP_CoreCarvingPopup,,ButtonCostCarving,4,,,Tutorial_Dialogue_33_8,0,
2068105,6,20681057,0,3,,,,16,3,,5000,,,,,,4,,,,0,
2068105,7,20681058,0,1,Fernel,페르넬,이 큰 문양을 눌러보겠나?,0,3,,,,,BP_Class2ndTransferQuestUI,BPCore,MainCore1,4,,,Tutorial_Dialogue_33_9,0,
2068105,8,20681059,1,3,Fernel,페르넬,"3명의 신을 나타내는 이 문양을 모두 활성화 하면, 신에게 대항할 수 있는 힘을 얻을 수 있다고 하네.<p>이 힘이라면 그 거인들을 쓰러트릴 수 있을 것이네!!",23,3,,,,,,,,4,,,"Tutorial_Dialogue_33_10,Tutorial_Dialogue_33_11",0,
2069105,1,20691051,0,3,Fernel,페르넬,"거인의 상자는 거인의 힘을 품고 있는 상자이네. 아주 강력한 힘을 갖고 있지.<p>내가 알아낸 바에 의하면 거인의 정수를 통해서 거인의 상자에 있는 문양을 모두 활성화 하면, 그 강력한 힘을 얻을 수 있다고 하네!<p>전부가 아닌 일부를 활성화 해도 꽤 강력한 능력을 얻을 수 있다고 하더군!",23,3,,,,,,,,4,,,"Tutorial_Dialogue_33_1,Tutorial_Dialogue_33_2,Tutorial_Dialogue_33_3",0,
2069105,2,20691053,0,1,Fernel,페르넬,전직의 여정을 눌러보게나,0,3,,,,,BP_Class2ndTransferQuestUI,,LnCheckBoxClass2ndTransferQuestProgress,4,,,Tutorial_Dialogue_33_5,0,
2069105,3,20691054,0,1,Fernel,페르넬,이 작은 문양은 거인의 정수를 통해서 활성화 할 수 있네,0,3,,,,,BP_Class2ndTransferQuestUI,BPCore,SubCoreChapter2,4,,,Tutorial_Dialogue_33_6,0,
2069105,4,20691055,0,1,Fernel,페르넬,자네가 가져온 정수를 각인해 보게,0,3,,,,,BP_Class2ndTransferQuestUI,CanvasPanelQuestProgress,ButtonCarve,4,,,Tutorial_Dialogue_33_7,0,
2069105,5,20691056,0,1,Fernel,페르넬,원하는 문양을 각인 할 수 있으니 확인을 잘하게,0,3,,,,,BP_CoreCarvingPopup,,ButtonCostCarving,4,,,Tutorial_Dialogue_33_8,0,
2069105,6,20691057,0,3,,,,16,3,,5000,,,,,,4,,,,0,
2069105,7,20691058,0,1,Fernel,페르넬,이 큰 문양을 눌러보겠나?,0,3,,,,,BP_Class2ndTransferQuestUI,BPCore,MainCore1,4,,,Tutorial_Dialogue_33_9,0,
2069105,8,20691059,1,3,Fernel,페르넬,"3명의 신을 나타내는 이 문양을 모두 활성화 하면, 신에게 대항할 수 있는 힘을 얻을 수 있다고 하네.<p>이 힘이라면 그 거인들을 쓰러트릴 수 있을 것이네!!",23,3,,,,,,,,4,,,"Tutorial_Dialogue_33_10,Tutorial_Dialogue_33_11",0,
2070105,1,20701051,0,3,Fernel,페르넬,"거인의 상자는 거인의 힘을 품고 있는 상자이네. 아주 강력한 힘을 갖고 있지.<p>내가 알아낸 바에 의하면 거인의 정수를 통해서 거인의 상자에 있는 문양을 모두 활성화 하면, 그 강력한 힘을 얻을 수 있다고 하네!<p>전부가 아닌 일부를 활성화 해도 꽤 강력한 능력을 얻을 수 있다고 하더군!",23,3,,,,,,,,4,,,"Tutorial_Dialogue_33_1,Tutorial_Dialogue_33_2,Tutorial_Dialogue_33_3",0,
2070105,2,20701053,0,1,Fernel,페르넬,전직의 여정을 눌러보게나,0,3,,,,,BP_Class2ndTransferQuestUI,,LnCheckBoxClass2ndTransferQuestProgress,4,,,Tutorial_Dialogue_33_5,0,
2070105,3,20701054,0,1,Fernel,페르넬,이 작은 문양은 거인의 정수를 통해서 활성화 할 수 있네,0,3,,,,,BP_Class2ndTransferQuestUI,BPCore,SubCoreChapter2,4,,,Tutorial_Dialogue_33_6,0,
2070105,4,20701055,0,1,Fernel,페르넬,자네가 가져온 정수를 각인해 보게,0,3,,,,,BP_Class2ndTransferQuestUI,CanvasPanelQuestProgress,ButtonCarve,4,,,Tutorial_Dialogue_33_7,0,
2070105,5,20701056,0,1,Fernel,페르넬,원하는 문양을 각인 할 수 있으니 확인을 잘하게,0,3,,,,,BP_CoreCarvingPopup,,ButtonCostCarving,4,,,Tutorial_Dialogue_33_8,0,
2070105,6,20701057,0,3,,,,16,3,,5000,,,,,,4,,,,0,
2070105,7,20701058,0,1,Fernel,페르넬,이 큰 문양을 눌러보겠나?,0,3,,,,,BP_Class2ndTransferQuestUI,BPCore,MainCore1,4,,,Tutorial_Dialogue_33_9,0,
2070105,8,20701059,1,3,Fernel,페르넬,"3명의 신을 나타내는 이 문양을 모두 활성화 하면, 신에게 대항할 수 있는 힘을 얻을 수 있다고 하네.<p>이 힘이라면 그 거인들을 쓰러트릴 수 있을 것이네!!",23,3,,,,,,,,4,,,"Tutorial_Dialogue_33_10,Tutorial_Dialogue_33_11",0,
2095105,1,20951051,0,3,Fernel,페르넬,"거인의 상자는 거인의 힘을 품고 있는 상자이네. 아주 강력한 힘을 갖고 있지.<p>내가 알아낸 바에 의하면 거인의 정수를 통해서 거인의 상자에 있는 문양을 모두 활성화 하면, 그 강력한 힘을 얻을 수 있다고 하네!<p>전부가 아닌 일부를 활성화 해도 꽤 강력한 능력을 얻을 수 있다고 하더군!",23,3,,,,,,,,4,,,"Tutorial_Dialogue_33_1,Tutorial_Dialogue_33_2,Tutorial_Dialogue_33_3",0,
2095105,2,20951053,0,1,Fernel,페르넬,전직의 여정을 눌러보게나,0,3,,,,,BP_Class2ndTransferQuestUI,,LnCheckBoxClass2ndTransferQuestProgress,4,,,Tutorial_Dialogue_33_5,0,
2095105,3,20951054,0,1,Fernel,페르넬,이 작은 문양은 거인의 정수를 통해서 활성화 할 수 있네,0,3,,,,,BP_Class2ndTransferQuestUI,BPCore,SubCoreChapter2,4,,,Tutorial_Dialogue_33_6,0,
2095105,4,20951055,0,1,Fernel,페르넬,자네가 가져온 정수를 각인해 보게,0,3,,,,,BP_Class2ndTransferQuestUI,CanvasPanelQuestProgress,ButtonCarve,4,,,Tutorial_Dialogue_33_7,0,
2095105,5,20951056,0,1,Fernel,페르넬,원하는 문양을 각인 할 수 있으니 확인을 잘하게,0,3,,,,,BP_CoreCarvingPopup,,ButtonCostCarving,4,,,Tutorial_Dialogue_33_8,0,
2095105,6,20951057,0,3,,,,16,3,,5000,,,,,,4,,,,0,
2095105,7,20951058,0,1,Fernel,페르넬,이 큰 문양을 눌러보겠나?,0,3,,,,,BP_Class2ndTransferQuestUI,BPCore,MainCore1,4,,,Tutorial_Dialogue_33_9,0,
2095105,8,20951059,1,3,Fernel,페르넬,"3명의 신을 나타내는 이 문양을 모두 활성화 하면, 신에게 대항할 수 있는 힘을 얻을 수 있다고 하네.<p>이 힘이라면 그 거인들을 쓰러트릴 수 있을 것이네!!",23,3,,,,,,,,4,,,"Tutorial_Dialogue_33_10,Tutorial_Dialogue_33_11",0,
2096105,1,20961051,0,3,Fernel,페르넬,"거인의 상자는 거인의 힘을 품고 있는 상자이네. 아주 강력한 힘을 갖고 있지.<p>내가 알아낸 바에 의하면 거인의 정수를 통해서 거인의 상자에 있는 문양을 모두 활성화 하면, 그 강력한 힘을 얻을 수 있다고 하네!<p>전부가 아닌 일부를 활성화 해도 꽤 강력한 능력을 얻을 수 있다고 하더군!",23,3,,,,,,,,4,,,"Tutorial_Dialogue_33_1,Tutorial_Dialogue_33_2,Tutorial_Dialogue_33_3",0,
2096105,2,20961053,0,1,Fernel,페르넬,전직의 여정을 눌러보게나,0,3,,,,,BP_Class2ndTransferQuestUI,,LnCheckBoxClass2ndTransferQuestProgress,4,,,Tutorial_Dialogue_33_5,0,
2096105,3,20961054,0,1,Fernel,페르넬,이 작은 문양은 거인의 정수를 통해서 활성화 할 수 있네,0,3,,,,,BP_Class2ndTransferQuestUI,BPCore,SubCoreChapter2,4,,,Tutorial_Dialogue_33_6,0,
2096105,4,20961055,0,1,Fernel,페르넬,자네가 가져온 정수를 각인해 보게,0,3,,,,,BP_Class2ndTransferQuestUI,CanvasPanelQuestProgress,ButtonCarve,4,,,Tutorial_Dialogue_33_7,0,
2096105,5,20961056,0,1,Fernel,페르넬,원하는 문양을 각인 할 수 있으니 확인을 잘하게,0,3,,,,,BP_CoreCarvingPopup,,ButtonCostCarving,4,,,Tutorial_Dialogue_33_8,0,
2096105,6,20961057,0,3,,,,16,3,,5000,,,,,,4,,,,0,
2096105,7,20961058,0,1,Fernel,페르넬,이 큰 문양을 눌러보겠나?,0,3,,,,,BP_Class2ndTransferQuestUI,BPCore,MainCore1,4,,,Tutorial_Dialogue_33_9,0,
2096105,8,20961059,1,3,Fernel,페르넬,"3명의 신을 나타내는 이 문양을 모두 활성화 하면, 신에게 대항할 수 있는 힘을 얻을 수 있다고 하네.<p>이 힘이라면 그 거인들을 쓰러트릴 수 있을 것이네!!",23,3,,,,,,,,4,,,"Tutorial_Dialogue_33_10,Tutorial_Dialogue_33_11",0,
2097105,1,20971051,0,3,Fernel,페르넬,"거인의 상자는 거인의 힘을 품고 있는 상자이네. 아주 강력한 힘을 갖고 있지.<p>내가 알아낸 바에 의하면 거인의 정수를 통해서 거인의 상자에 있는 문양을 모두 활성화 하면, 그 강력한 힘을 얻을 수 있다고 하네!<p>전부가 아닌 일부를 활성화 해도 꽤 강력한 능력을 얻을 수 있다고 하더군!",23,3,,,,,,,,4,,,"Tutorial_Dialogue_33_1,Tutorial_Dialogue_33_2,Tutorial_Dialogue_33_3",0,
2097105,2,20971053,0,1,Fernel,페르넬,전직의 여정을 눌러보게나,0,3,,,,,BP_Class2ndTransferQuestUI,,LnCheckBoxClass2ndTransferQuestProgress,4,,,Tutorial_Dialogue_33_5,0,
2097105,3,20971054,0,1,Fernel,페르넬,이 작은 문양은 거인의 정수를 통해서 활성화 할 수 있네,0,3,,,,,BP_Class2ndTransferQuestUI,BPCore,SubCoreChapter2,4,,,Tutorial_Dialogue_33_6,0,
2097105,4,20971055,0,1,Fernel,페르넬,자네가 가져온 정수를 각인해 보게,0,3,,,,,BP_Class2ndTransferQuestUI,CanvasPanelQuestProgress,ButtonCarve,4,,,Tutorial_Dialogue_33_7,0,
2097105,5,20971056,0,1,Fernel,페르넬,원하는 문양을 각인 할 수 있으니 확인을 잘하게,0,3,,,,,BP_CoreCarvingPopup,,ButtonCostCarving,4,,,Tutorial_Dialogue_33_8,0,
2097105,6,20971057,0,3,,,,16,3,,5000,,,,,,4,,,,0,
2097105,7,20971058,0,1,Fernel,페르넬,이 큰 문양을 눌러보겠나?,0,3,,,,,BP_Class2ndTransferQuestUI,BPCore,MainCore1,4,,,Tutorial_Dialogue_33_9,0,
2097105,8,20971059,1,3,Fernel,페르넬,"3명의 신을 나타내는 이 문양을 모두 활성화 하면, 신에게 대항할 수 있는 힘을 얻을 수 있다고 하네.<p>이 힘이라면 그 거인들을 쓰러트릴 수 있을 것이네!!",23,3,,,,,,,,4,,,"Tutorial_Dialogue_33_10,Tutorial_Dialogue_33_11",0,
