Id,BookLevel,GroupId,MonsterId,CardBorder,SlotImage,BeadImage,UseLargeBeadImage,CardImage,RequiredQuantity,StatusIcon,EffectType,EffectType2,EffectParam,HuntType,HuntingSpotId,NameDirection
212,1,23,Sandstorm,1,1,2,1,69,40,Icon_Skill_Passive_20233,Abnormal Status Resist Rate,,216,0,,0
212,2,23,Sandstorm,1,1,3,1,69,80,Icon_Skill_Passive_20233,Abnormal Status Resist Rate,,324,0,,0
212,3,23,Sandstorm,1,1,4,1,69,80,Icon_Skill_Passive_20233,Abnormal Status Resist Rate,,432,0,,0
212,4,23,Sandstorm,1,1,5,1,69,160,Icon_Skill_Passive_20233,Abnormal Status Resist Rate,,540,0,,0
212,5,23,Sandstorm,2,2,6,0,69,160,Icon_Skill_Passive_20233,Abnormal Status Resist Rate,,648,0,,0
212,6,23,Sandstorm,2,2,7,0,69,245,Icon_Skill_Passive_20233,Abnormal Status Resist Rate,,756,0,,0
212,7,23,Sandstorm,2,2,8,0,69,245,Icon_Skill_Passive_20233,Abnormal Status Resist Rate,,864,0,,0
212,8,23,Sandstorm,3,3,9,0,69,285,Icon_Skill_Passive_20233,Abnormal Status Resist Rate,,972,0,,0
212,9,23,Sandstorm,3,3,10,0,69,285,Icon_Skill_Passive_20233,Abnormal Status Resist Rate,,1080,0,,0
10001,0,999,Ramog,1,1,1,0,70,30,Icon_Skill_Passive_20232,Max HP,,75,3,,0
10001,1,999,Ramog,1,1,2,0,70,30,Icon_Skill_Passive_20232,Max HP,,150,3,,0
10001,2,999,Ramog,1,1,3,0,70,80,Icon_Skill_Passive_20232,Max HP,,225,3,,0
10001,3,999,Ramog,1,1,4,0,70,80,Icon_Skill_Passive_20232,Max HP,,300,3,,0
10001,4,999,Ramog,1,1,5,0,70,120,Icon_Skill_Passive_20232,Max HP,,375,3,,0
10001,5,999,Ramog,2,2,6,0,70,120,Icon_Skill_Passive_20232,Max HP,,450,3,,0
10001,6,999,Ramog,2,2,7,0,70,180,Icon_Skill_Passive_20232,Max HP,,525,3,,0
10001,7,999,Ramog,2,2,8,0,70,180,Icon_Skill_Passive_20232,Max HP,,600,3,,0
10001,8,999,Ramog,3,3,9,0,70,210,Icon_Skill_Passive_20232,Max HP,,675,3,,0
10001,9,999,Ramog,3,3,10,0,70,210,Icon_Skill_Passive_20232,Max HP,,750,3,,0
10002,0,999,Trisha,1,1,1,0,70,30,Icon_Skill_Passive_20232,Critical Damage Increase Rate,,65,3,,0
10002,1,999,Trisha,1,1,2,0,70,30,Icon_Skill_Passive_20232,Critical Damage Increase Rate,,130,3,,0
10002,2,999,Trisha,1,1,3,0,70,80,Icon_Skill_Passive_20232,Critical Damage Increase Rate,,195,3,,0
10002,3,999,Trisha,1,1,4,0,70,80,Icon_Skill_Passive_20232,Critical Damage Increase Rate,,260,3,,0
10002,4,999,Trisha,1,1,5,0,70,120,Icon_Skill_Passive_20232,Critical Damage Increase Rate,,325,3,,0
10002,5,999,Trisha,2,2,6,0,70,120,Icon_Skill_Passive_20232,Critical Damage Increase Rate,,390,3,,0
10002,6,999,Trisha,2,2,7,0,70,180,Icon_Skill_Passive_20232,Critical Damage Increase Rate,,455,3,,0
10002,7,999,Trisha,2,2,8,0,70,180,Icon_Skill_Passive_20232,Critical Damage Increase Rate,,520,3,,0
10002,8,999,Trisha,3,3,9,0,70,210,Icon_Skill_Passive_20232,Critical Damage Increase Rate,,585,3,,0
10002,9,999,Trisha,3,3,10,0,70,210,Icon_Skill_Passive_20232,Critical Damage Increase Rate,,650,3,,0
