Id,EffectType,EffectParamMin,EffectParamMax,EffectParamGrowth,OptionGroup
10305313,65,1,1,1,10305301
10305314,65,1,1,1,10305301
10305315,65,1,1,1,10305301
10305316,65,1,1,1,10305301
10305317,65,1,1,1,10305301
10305318,65,1,1,1,10305301
10305319,65,1,1,1,10305301
10305320,65,1,1,1,10305301
10305401,1,386,386,1,10305401
10305402,2,386,386,1,10305401
10305403,101,329,329,1,10305401
10305404,10,591,591,1,10305401
10305405,9,331,331,1,10305401
10305406,29,406,406,1,10305401
10305407,36,7,7,1,10305401
10305408,7,631,631,1,10305401
10305409,52,54,54,1,10305401
10305410,87,285,285,1,10305401
10305411,89,285,285,1,10305401
10305412,65,1,1,1,10305401
10305413,65,1,1,1,10305401
10305414,65,1,1,1,10305401
10305415,65,1,1,1,10305401
10305416,65,1,1,1,10305401
10305417,65,1,1,1,10305401
10305418,65,1,1,1,10305401
10305419,65,1,1,1,10305401
10305420,65,1,1,1,10305401
10305501,1,1053,1053,1,10305501
10305502,2,1053,1053,1,10305501
10305503,101,912,912,1,10305501
10305504,10,1646,1646,1,10305501
10305505,9,908,908,1,10305501
10305506,29,1096,1096,1,10305501
10305507,36,18,18,1,10305501
10305508,7,1101,1101,1,10305501
10305509,52,88,88,1,10305501
10305510,87,490,490,1,10305501
10305511,89,490,490,1,10305501
10305512,65,1,1,1,10305501
10305513,65,1,1,1,10305501
10305514,65,1,1,1,10305501
10305515,65,1,1,1,10305501
10305516,65,1,1,1,10305501
10305517,65,1,1,1,10305501
10305518,65,1,1,1,10305501
10305519,65,1,1,1,10305501
10305520,65,1,1,1,10305501
10305601,1,2002,2002,1,10305601
10305602,2,2002,2002,1,10305601
10305603,101,1743,1743,1,10305601
10305604,10,3149,3149,1,10305601
10305605,9,1731,1731,1,10305601
10305606,29,2081,2081,1,10305601
10305607,36,35,35,1,10305601
10305608,7,1224,1224,1,10305601
10305609,52,99,99,1,10305601
10305610,87,540,540,1,10305601
10305611,89,540,540,1,10305601
10305612,65,1,1,1,10305601
10305613,65,1,1,1,10305601
10305614,65,1,1,1,10305601
10305615,65,1,1,1,10305601
10305616,65,1,1,1,10305601
10305617,65,1,1,1,10305601
10305618,65,1,1,1,10305601
10305619,65,1,1,1,10305601
10305620,65,1,1,1,10305601
10405201,1,41,41,1,10405201
10405202,2,41,41,1,10405201
10405203,101,28,28,1,10405201
10405204,10,45,45,1,10405201
10405205,9,32,32,1,10405201
10405206,29,48,48,1,10405201
10405207,36,1,1,1,10405201
10405208,7,161,161,1,10405201
10405209,52,18,18,1,10405201
10405210,87,80,80,1,10405201
10405211,89,80,80,1,10405201
10405212,65,1,1,1,10405201
10405213,65,1,1,1,10405201
10405214,65,1,1,1,10405201
10405215,65,1,1,1,10405201
10405216,65,1,1,1,10405201
10405217,65,1,1,1,10405201
10405218,65,1,1,1,10405201
10405219,65,1,1,1,10405201
10405220,65,1,1,1,10405201
10405301,1,116,116,1,10405301
10405302,2,116,116,1,10405301
10405303,101,93,93,1,10405301
10405304,10,164,164,1,10405301
10405305,9,97,97,1,10405301
10405306,29,126,126,1,10405301
10405307,36,2,2,1,10405301
10405308,7,318,318,1,10405301
10405309,52,30,30,1,10405301
10405310,87,148,148,1,10405301
10405311,89,148,148,1,10405301
10405312,65,1,1,1,10405301
10405313,65,1,1,1,10405301
10405314,65,1,1,1,10405301
10405315,65,1,1,1,10405301
10405316,65,1,1,1,10405301
10405317,65,1,1,1,10405301
10405318,65,1,1,1,10405301
10405319,65,1,1,1,10405301
10405320,65,1,1,1,10405301
10405401,1,386,386,1,10405401
10405402,2,386,386,1,10405401
10405403,101,329,329,1,10405401
10405404,10,591,591,1,10405401
10405405,9,331,331,1,10405401
10405406,29,406,406,1,10405401
10405407,36,7,7,1,10405401
10405408,7,631,631,1,10405401
10405409,52,54,54,1,10405401
10405410,87,285,285,1,10405401
10405411,89,285,285,1,10405401
10405412,65,1,1,1,10405401
10405413,65,1,1,1,10405401
10405414,65,1,1,1,10405401
10405415,65,1,1,1,10405401
10405416,65,1,1,1,10405401
10405417,65,1,1,1,10405401
10405418,65,1,1,1,10405401
10405419,65,1,1,1,10405401
10405420,65,1,1,1,10405401
10405501,1,1053,1053,1,10405501
10405502,2,1053,1053,1,10405501
10405503,101,912,912,1,10405501
10405504,10,1646,1646,1,10405501
10405505,9,908,908,1,10405501
10405506,29,1096,1096,1,10405501
10405507,36,18,18,1,10405501
10405508,7,1101,1101,1,10405501
10405509,52,88,88,1,10405501
10405510,87,490,490,1,10405501
10405511,89,490,490,1,10405501
10405512,65,1,1,1,10405501
10405513,65,1,1,1,10405501
10405514,65,1,1,1,10405501
10405515,65,1,1,1,10405501
10405516,65,1,1,1,10405501
10405517,65,1,1,1,10405501
10405518,65,1,1,1,10405501
10405519,65,1,1,1,10405501
10405520,65,1,1,1,10405501
10405601,1,2002,2002,1,10405601
10405602,2,2002,2002,1,10405601
10405603,101,1743,1743,1,10405601
10405604,10,3149,3149,1,10405601
10405605,9,1731,1731,1,10405601
10405606,29,2081,2081,1,10405601
10405607,36,35,35,1,10405601
10405608,7,1224,1224,1,10405601
10405609,52,99,99,1,10405601
10405610,87,540,540,1,10405601
10405611,89,540,540,1,10405601
10405612,65,1,1,1,10405601
10405613,65,1,1,1,10405601
10405614,65,1,1,1,10405601
10405615,65,1,1,1,10405601
10405616,65,1,1,1,10405601
10405617,65,1,1,1,10405601
10405618,65,1,1,1,10405601
10405619,65,1,1,1,10405601
10405620,65,1,1,1,10405601
10505201,1,41,41,1,10505201
10505202,2,41,41,1,10505201
10505203,101,28,28,1,10505201
10505204,10,45,45,1,10505201
10505205,9,32,32,1,10505201
10505206,29,48,48,1,10505201
10505207,36,1,1,1,10505201
10505208,7,161,161,1,10505201
10505209,52,18,18,1,10505201
10505210,87,80,80,1,10505201
10505211,89,80,80,1,10505201
10505212,65,1,1,1,10505201
10505213,65,1,1,1,10505201
10505214,65,1,1,1,10505201
10505215,65,1,1,1,10505201
10505216,65,1,1,1,10505201
10505217,65,1,1,1,10505201
10505218,65,1,1,1,10505201
10505219,65,1,1,1,10505201
10505220,65,1,1,1,10505201
10505301,1,116,116,1,10505301
10505302,2,116,116,1,10505301
10505303,101,93,93,1,10505301
10505304,10,164,164,1,10505301
10505305,9,97,97,1,10505301
10505306,29,126,126,1,10505301
10505307,36,2,2,1,10505301
10505308,7,318,318,1,10505301
10505309,52,30,30,1,10505301
10505310,87,148,148,1,10505301
10505311,89,148,148,1,10505301
10505312,65,1,1,1,10505301
10505313,65,1,1,1,10505301
10505314,65,1,1,1,10505301
10505315,65,1,1,1,10505301
10505316,65,1,1,1,10505301
10505317,65,1,1,1,10505301
10505318,65,1,1,1,10505301
10505319,65,1,1,1,10505301
10505320,65,1,1,1,10505301
10505401,1,386,386,1,10505401
10505402,2,386,386,1,10505401
10505403,101,329,329,1,10505401
10505404,10,591,591,1,10505401
10505405,9,331,331,1,10505401
10505406,29,406,406,1,10505401
10505407,36,7,7,1,10505401
10505408,7,631,631,1,10505401
10505409,52,54,54,1,10505401
10505410,87,285,285,1,10505401
10505411,89,285,285,1,10505401
10505412,65,1,1,1,10505401
10505413,65,1,1,1,10505401
10505414,65,1,1,1,10505401
10505415,65,1,1,1,10505401
10505416,65,1,1,1,10505401
10505417,65,1,1,1,10505401
10505418,65,1,1,1,10505401
10505419,65,1,1,1,10505401
10505420,65,1,1,1,10505401
10505501,1,1053,1053,1,10505501
10505502,2,1053,1053,1,10505501
10505503,101,912,912,1,10505501
10505504,10,1646,1646,1,10505501
10505505,9,908,908,1,10505501
10505506,29,1096,1096,1,10505501
10505507,36,18,18,1,10505501
10505508,7,1101,1101,1,10505501
10505509,52,88,88,1,10505501
10505510,87,490,490,1,10505501
10505511,89,490,490,1,10505501
10505512,65,1,1,1,10505501
10505513,65,1,1,1,10505501
10505514,65,1,1,1,10505501
10505515,65,1,1,1,10505501
10505516,65,1,1,1,10505501
10505517,65,1,1,1,10505501
10505518,65,1,1,1,10505501
10505519,65,1,1,1,10505501
10505520,65,1,1,1,10505501
10505601,1,2002,2002,1,10505601
10505602,2,2002,2002,1,10505601
10505603,101,1743,1743,1,10505601
10505604,10,3149,3149,1,10505601
10505605,9,1731,1731,1,10505601
10505606,29,2081,2081,1,10505601
10505607,36,35,35,1,10505601
10505608,7,1224,1224,1,10505601
10505609,52,99,99,1,10505601
10505610,87,540,540,1,10505601
10505611,89,540,540,1,10505601
10505612,65,1,1,1,10505601
10505613,65,1,1,1,10505601
10505614,65,1,1,1,10505601
10505615,65,1,1,1,10505601
10505616,65,1,1,1,10505601
10505617,65,1,1,1,10505601
10505618,65,1,1,1,10505601
10505619,65,1,1,1,10505601
10505620,65,1,1,1,10505601
10605201,1,41,41,1,10605201
10605202,2,41,41,1,10605201
10605203,101,28,28,1,10605201
10605204,10,45,45,1,10605201
10605205,9,32,32,1,10605201
10605206,29,48,48,1,10605201
10605207,36,1,1,1,10605201
10605208,7,161,161,1,10605201
10605209,52,18,18,1,10605201
10605210,87,80,80,1,10605201
10605211,89,80,80,1,10605201
10605212,65,1,1,1,10605201
10605213,65,1,1,1,10605201
10605214,65,1,1,1,10605201
10605215,65,1,1,1,10605201
10605216,65,1,1,1,10605201
10605217,65,1,1,1,10605201
10605218,65,1,1,1,10605201
10605219,65,1,1,1,10605201
10605220,65,1,1,1,10605201
10605301,1,116,116,1,10605301
10605302,2,116,116,1,10605301
10605303,101,93,93,1,10605301
10605304,10,164,164,1,10605301
10605305,9,97,97,1,10605301
10605306,29,126,126,1,10605301
10605307,36,2,2,1,10605301
10605308,7,318,318,1,10605301
10605309,52,30,30,1,10605301
10605310,87,148,148,1,10605301
10605311,89,148,148,1,10605301
10605312,65,1,1,1,10605301
10605313,65,1,1,1,10605301
10605314,65,1,1,1,10605301
10605315,65,1,1,1,10605301
10605316,65,1,1,1,10605301
10605317,65,1,1,1,10605301
10605318,65,1,1,1,10605301
10605319,65,1,1,1,10605301
10605320,65,1,1,1,10605301
10605401,1,386,386,1,10605401
10605402,2,386,386,1,10605401
10605403,101,329,329,1,10605401
10605404,10,591,591,1,10605401
10605405,9,331,331,1,10605401
10605406,29,406,406,1,10605401
10605407,36,7,7,1,10605401
10605408,7,631,631,1,10605401
10605409,52,54,54,1,10605401
10605410,87,285,285,1,10605401
10605411,89,285,285,1,10605401
10605412,65,1,1,1,10605401
10605413,65,1,1,1,10605401
10605414,65,1,1,1,10605401
10605415,65,1,1,1,10605401
10605416,65,1,1,1,10605401
10605417,65,1,1,1,10605401
10605418,65,1,1,1,10605401
10605419,65,1,1,1,10605401
10605420,65,1,1,1,10605401
10605501,1,1053,1053,1,10605501
10605502,2,1053,1053,1,10605501
10605503,101,912,912,1,10605501
10605504,10,1646,1646,1,10605501
10605505,9,908,908,1,10605501
10605506,29,1096,1096,1,10605501
10605507,36,18,18,1,10605501
10605508,7,1101,1101,1,10605501
10605509,52,88,88,1,10605501
10605510,87,490,490,1,10605501
10605511,89,490,490,1,10605501
10605512,65,1,1,1,10605501
10605513,65,1,1,1,10605501
10605514,65,1,1,1,10605501
10605515,65,1,1,1,10605501
10605516,65,1,1,1,10605501
10605517,65,1,1,1,10605501
10605518,65,1,1,1,10605501
10605519,65,1,1,1,10605501
10605520,65,1,1,1,10605501
10605601,1,2002,2002,1,10605601
10605602,2,2002,2002,1,10605601
10605603,101,1743,1743,1,10605601
10605604,10,3149,3149,1,10605601
10605605,9,1731,1731,1,10605601
10605606,29,2081,2081,1,10605601
10605607,36,35,35,1,10605601
10605608,7,1224,1224,1,10605601
10605609,52,99,99,1,10605601
10605610,87,540,540,1,10605601
10605611,89,540,540,1,10605601
10605612,65,1,1,1,10605601
10605613,65,1,1,1,10605601
10605614,65,1,1,1,10605601
10605615,65,1,1,1,10605601
10605616,65,1,1,1,10605601
10605617,65,1,1,1,10605601
10605618,65,1,1,1,10605601
10605619,65,1,1,1,10605601
10605620,65,1,1,1,10605601
10106201,1,44,44,1,10106201
10106202,2,44,44,1,10106201
10106203,101,31,31,1,10106201
10106204,10,53,53,1,10106201
10106205,9,38,38,1,10106201
10106206,29,50,50,1,10106201
10106207,36,1,1,1,10106201
10106208,7,190,190,1,10106201
10106209,52,22,22,1,10106201
10106210,87,89,89,1,10106201
10106211,89,89,89,1,10106201
10106212,65,1,1,1,10106201
10106213,65,1,1,1,10106201
10106214,65,1,1,1,10106201
10106215,65,1,1,1,10106201
10106216,65,1,1,1,10106201
10106217,65,1,1,1,10106201
10106218,65,1,1,1,10106201
10106219,65,1,1,1,10106201
10106220,65,1,1,1,10106201
10106301,1,125,125,1,10106301
10106302,2,125,125,1,10106301
10106303,101,104,104,1,10106301
10106304,10,193,193,1,10106301
10106305,9,115,115,1,10106301
10106306,29,133,133,1,10106301
10106307,36,2,2,1,10106301
10106308,7,374,374,1,10106301
10106309,52,35,35,1,10106301
10106310,87,165,165,1,10106301
10106311,89,165,165,1,10106301
10106312,65,1,1,1,10106301
10106313,65,1,1,1,10106301
10106314,65,1,1,1,10106301
10106315,65,1,1,1,10106301
10106316,65,1,1,1,10106301
10106317,65,1,1,1,10106301
10106318,65,1,1,1,10106301
10106319,65,1,1,1,10106301
10106320,65,1,1,1,10106301
10106401,1,415,415,1,10106401
10106402,2,415,415,1,10106401
10106403,101,366,366,1,10106401
10106404,10,695,695,1,10106401
10106405,9,389,389,1,10106401
10106406,29,427,427,1,10106401
10106407,36,8,8,1,10106401
10106408,7,743,743,1,10106401
10106409,52,63,63,1,10106401
10106410,87,316,316,1,10106401
10106411,89,316,316,1,10106401
10106412,65,1,1,1,10106401
10106413,65,1,1,1,10106401
10106414,65,1,1,1,10106401
10106415,65,1,1,1,10106401
10106416,65,1,1,1,10106401
10106417,65,1,1,1,10106401
10106418,65,1,1,1,10106401
10106419,65,1,1,1,10106401
10106420,65,1,1,1,10106401
10106501,1,1132,1132,1,10106501
10106502,2,1132,1132,1,10106501
10106503,101,1014,1014,1,10106501
10106504,10,1936,1936,1,10106501
10106505,9,1069,1069,1,10106501
10106506,29,1154,1154,1,10106501
10106507,36,20,20,1,10106501
10106508,7,1295,1295,1,10106501
10106509,52,104,104,1,10106501
10106510,87,544,544,1,10106501
10106511,89,544,544,1,10106501
10106512,65,1,1,1,10106501
10106513,65,1,1,1,10106501
10106514,65,1,1,1,10106501
10106515,65,1,1,1,10106501
10106516,65,1,1,1,10106501
10106517,65,1,1,1,10106501
10106518,65,1,1,1,10106501
10106519,65,1,1,1,10106501
10106520,65,1,1,1,10106501
10106601,1,2153,2153,1,10106601
10106602,2,2153,2153,1,10106601
10106603,101,1937,1937,1,10106601
10106604,10,3705,3705,1,10106601
10106605,9,2036,2036,1,10106601
10106606,29,2190,2190,1,10106601
10106607,36,39,39,1,10106601
10106608,7,1440,1440,1,10106601
10106609,52,117,117,1,10106601
10106610,87,600,600,1,10106601
10106611,89,600,600,1,10106601
10106612,65,1,1,1,10106601
10106613,65,1,1,1,10106601
10106614,65,1,1,1,10106601
10106615,65,1,1,1,10106601
10106616,65,1,1,1,10106601
10106617,65,1,1,1,10106601
10106618,65,1,1,1,10106601
10106619,65,1,1,1,10106601
10106620,65,1,1,1,10106601
10206201,1,44,44,1,10206201
10206202,2,44,44,1,10206201
10206203,101,31,31,1,10206201
10206204,10,53,53,1,10206201
10206205,9,38,38,1,10206201
10206206,29,50,50,1,10206201
10206207,36,1,1,1,10206201
10206208,7,190,190,1,10206201
10206209,52,22,22,1,10206201
10206210,87,89,89,1,10206201
10206211,89,89,89,1,10206201
10206212,65,1,1,1,10206201
10206213,65,1,1,1,10206201
10206214,65,1,1,1,10206201
10206215,65,1,1,1,10206201
10206216,65,1,1,1,10206201
10206217,65,1,1,1,10206201
10206218,65,1,1,1,10206201
10206219,65,1,1,1,10206201
10206220,65,1,1,1,10206201
10206301,1,125,125,1,10206301
10206302,2,125,125,1,10206301
10206303,101,104,104,1,10206301
10206304,10,193,193,1,10206301
10206305,9,115,115,1,10206301
10206306,29,133,133,1,10206301
10206307,36,2,2,1,10206301
10206308,7,374,374,1,10206301
10206309,52,35,35,1,10206301
10206310,87,165,165,1,10206301
10206311,89,165,165,1,10206301
10206312,65,1,1,1,10206301
10206313,65,1,1,1,10206301
10206314,65,1,1,1,10206301
10206315,65,1,1,1,10206301
10206316,65,1,1,1,10206301
10206317,65,1,1,1,10206301
10206318,65,1,1,1,10206301
10206319,65,1,1,1,10206301
10206320,65,1,1,1,10206301
10206401,1,415,415,1,10206401
10206402,2,415,415,1,10206401
10206403,101,366,366,1,10206401
10206404,10,695,695,1,10206401
10206405,9,389,389,1,10206401
10206406,29,427,427,1,10206401
10206407,36,8,8,1,10206401
10206408,7,743,743,1,10206401
10206409,52,63,63,1,10206401
10206410,87,316,316,1,10206401
10206411,89,316,316,1,10206401
10206412,65,1,1,1,10206401
10206413,65,1,1,1,10206401
10206414,65,1,1,1,10206401
10206415,65,1,1,1,10206401
10206416,65,1,1,1,10206401
10206417,65,1,1,1,10206401
10206418,65,1,1,1,10206401
10206419,65,1,1,1,10206401
10206420,65,1,1,1,10206401
10206501,1,1132,1132,1,10206501
10206502,2,1132,1132,1,10206501
10206503,101,1014,1014,1,10206501
10206504,10,1936,1936,1,10206501
10206505,9,1069,1069,1,10206501
10206506,29,1154,1154,1,10206501
10206507,36,20,20,1,10206501
10206508,7,1295,1295,1,10206501
10206509,52,104,104,1,10206501
10206510,87,544,544,1,10206501
10206511,89,544,544,1,10206501
10206512,65,1,1,1,10206501
10206513,65,1,1,1,10206501
10206514,65,1,1,1,10206501
10206515,65,1,1,1,10206501
10206516,65,1,1,1,10206501
10206517,65,1,1,1,10206501
10206518,65,1,1,1,10206501
10206519,65,1,1,1,10206501
10206520,65,1,1,1,10206501
10206601,1,2153,2153,1,10206601
10206602,2,2153,2153,1,10206601
10206603,101,1937,1937,1,10206601
10206604,10,3705,3705,1,10206601
10206605,9,2036,2036,1,10206601
10206606,29,2190,2190,1,10206601
10206607,36,39,39,1,10206601
10206608,7,1440,1440,1,10206601
10206609,52,117,117,1,10206601
10206610,87,600,600,1,10206601
10206611,89,600,600,1,10206601
10206612,65,1,1,1,10206601
10206613,65,1,1,1,10206601
10206614,65,1,1,1,10206601
10206615,65,1,1,1,10206601
10206616,65,1,1,1,10206601
10206617,65,1,1,1,10206601
10206618,65,1,1,1,10206601
10206619,65,1,1,1,10206601
10206620,65,1,1,1,10206601
10306201,1,44,44,1,10306201
10306202,2,44,44,1,10306201
10306203,101,31,31,1,10306201
10306204,10,53,53,1,10306201
10306205,9,38,38,1,10306201
10306206,29,50,50,1,10306201
10306207,36,1,1,1,10306201
10306208,7,190,190,1,10306201
10306209,52,22,22,1,10306201
10306210,87,89,89,1,10306201
10306211,89,89,89,1,10306201
10306212,65,1,1,1,10306201
10306213,65,1,1,1,10306201
10306214,65,1,1,1,10306201
10306215,65,1,1,1,10306201
10306216,65,1,1,1,10306201
10306217,65,1,1,1,10306201
10306218,65,1,1,1,10306201
10306219,65,1,1,1,10306201
10306220,65,1,1,1,10306201
10306301,1,125,125,1,10306301
10306302,2,125,125,1,10306301
10306303,101,104,104,1,10306301
10306304,10,193,193,1,10306301
10306305,9,115,115,1,10306301
10306306,29,133,133,1,10306301
10306307,36,2,2,1,10306301
10306308,7,374,374,1,10306301
10306309,52,35,35,1,10306301
10306310,87,165,165,1,10306301
10306311,89,165,165,1,10306301
10306312,65,1,1,1,10306301
10306313,65,1,1,1,10306301
10306314,65,1,1,1,10306301
10306315,65,1,1,1,10306301
10306316,65,1,1,1,10306301
10306317,65,1,1,1,10306301
10306318,65,1,1,1,10306301
10306319,65,1,1,1,10306301
10306320,65,1,1,1,10306301
10306401,1,415,415,1,10306401
10306402,2,415,415,1,10306401
10306403,101,366,366,1,10306401
10306404,10,695,695,1,10306401
10306405,9,389,389,1,10306401
10306406,29,427,427,1,10306401
10306407,36,8,8,1,10306401
10306408,7,743,743,1,10306401
10306409,52,63,63,1,10306401
10306410,87,316,316,1,10306401
10306411,89,316,316,1,10306401
10306412,65,1,1,1,10306401
10306413,65,1,1,1,10306401
10306414,65,1,1,1,10306401
10306415,65,1,1,1,10306401
10306416,65,1,1,1,10306401
10306417,65,1,1,1,10306401
10306418,65,1,1,1,10306401
10306419,65,1,1,1,10306401
10306420,65,1,1,1,10306401
10306501,1,1132,1132,1,10306501
10306502,2,1132,1132,1,10306501
10306503,101,1014,1014,1,10306501
10306504,10,1936,1936,1,10306501
10306505,9,1069,1069,1,10306501
10306506,29,1154,1154,1,10306501
10306507,36,20,20,1,10306501
10306508,7,1295,1295,1,10306501
10306509,52,104,104,1,10306501
10306510,87,544,544,1,10306501
10306511,89,544,544,1,10306501
10306512,65,1,1,1,10306501
10306513,65,1,1,1,10306501
10306514,65,1,1,1,10306501
10306515,65,1,1,1,10306501
10306516,65,1,1,1,10306501
10306517,65,1,1,1,10306501
10306518,65,1,1,1,10306501
10306519,65,1,1,1,10306501
10306520,65,1,1,1,10306501
10306601,1,2153,2153,1,10306601
10306602,2,2153,2153,1,10306601
10306603,101,1937,1937,1,10306601
10306604,10,3705,3705,1,10306601
10306605,9,2036,2036,1,10306601
10306606,29,2190,2190,1,10306601
10306607,36,39,39,1,10306601
10306608,7,1440,1440,1,10306601
10306609,52,117,117,1,10306601
10306610,87,600,600,1,10306601
10306611,89,600,600,1,10306601
10306612,65,1,1,1,10306601
10306613,65,1,1,1,10306601
10306614,65,1,1,1,10306601
10306615,65,1,1,1,10306601
10306616,65,1,1,1,10306601
10306617,65,1,1,1,10306601
10306618,65,1,1,1,10306601
10306619,65,1,1,1,10306601
10306620,65,1,1,1,10306601
10406201,1,44,44,1,10406201
10406202,2,44,44,1,10406201
10406203,101,31,31,1,10406201
10406204,10,53,53,1,10406201
10406205,9,38,38,1,10406201
10406206,29,50,50,1,10406201
10406207,36,1,1,1,10406201
10406208,7,190,190,1,10406201
10406209,52,22,22,1,10406201
10406210,87,89,89,1,10406201
10406211,89,89,89,1,10406201
10406212,65,1,1,1,10406201
10406213,65,1,1,1,10406201
10406214,65,1,1,1,10406201
10406215,65,1,1,1,10406201
10406216,65,1,1,1,10406201
10406217,65,1,1,1,10406201
10406218,65,1,1,1,10406201
10406219,65,1,1,1,10406201
10406220,65,1,1,1,10406201
10406301,1,125,125,1,10406301
10406302,2,125,125,1,10406301
10406303,101,104,104,1,10406301
10406304,10,193,193,1,10406301
10406305,9,115,115,1,10406301
10406306,29,133,133,1,10406301
10406307,36,2,2,1,10406301
10406308,7,374,374,1,10406301
10406309,52,35,35,1,10406301
10406310,87,165,165,1,10406301
10406311,89,165,165,1,10406301
10406312,65,1,1,1,10406301
