Id,PreQuestId,TaskId,SpotInfoId,TargetSpotInfoId,Type,RequirePlayerLevel,DialogOnly,MiniDialogId,StartNpcSpawnInfoId,StartNpcSpotInfoId,QuestNpcPortrait,FinishNpcSpawnInfoId,FinishNpcSpotInfoId,QuestNpcPortrait2,LimitTime,NeverDie,TaskRunInInstance,TaskType,TaskParam,TaskStartPosX,TaskStartPosY,TaskPerformancePosX,TaskPerformancePosY,TaskPerformanceRadius,RewardExp,RewardAdena,RewardParam1,RewardCount1,RewardParam2,RewardCount2,RewardParam3,RewardCount3,QuestBGM,BGMFinish,BGMRemain,StartNpcId,FinishNpcId,VisitNpcId,SortId
,,3,301,301,0,,0,,,,,,,,,0,0,8,"""name"" : ""TrapActivation""",-11181,705,-11181,705,,0,0,0,0,0,0,0,0,,,,,,,3051
,,4,301,301,0,,0,,,,,,,,,0,0,3,"""progressType"" : ""Clear"",
""npcSpawnGroupIdList"":""100315, 100316, 100317"",
""showMessage"" : ""false""",-11181,705,-11181,705,,0,0,0,0,0,0,0,0,77,,,,,,3052
3113,3112,1,302,302,0,,0,,32274,301,Magician_01_04,,,SmeltingMerchant_01_03,,0,0,4,"""npcSpawnInfoId"" : 32271",-6845,3416,-6845,3416,,6692,1310,400001,30,,,,,,,,10346,,10307,3053
3200,3113,1,302,302,0,,0,,32271,301,SmeltingMerchant_01_03,,,ArmorMerchant_01,,0,0,4,"""npcSpawnInfoId"" : 30007",30,3069,30,3069,,6692,1530,911102,1,,,,,,,,10307,,10347,3054
3201,3200,1,302,302,0,,0,,30007,301,ArmorMerchant_01,30941,301,Resident_03_03,,0,1,1,"""npcSpawnInfoId"":32275",-101,3070,-101,3070,,6692,1565,490005,50,,,,,,,,10347,10348,,3055
3202,3201,1,302,302,0,,0,316,30941,301,Resident_03_03,32277,301,,,0,0,2,"""npcInfoIdList"":""20334"",
""targetName"": ""원한 깊은 해골 병사"",
""totalCount"":9,
""probability"":10000,
""minIncreaseCount"": 1,
""maxIncreaseCount"": 1",6325,6147,6325,6147,,6692,1570,911102,1,,,,,,,,10348,10347,,3056
,,2,,,8,,1,,,,ArmorMerchant_01,,,,,0,0,10,,,,,,,0,0,0,0,0,0,0,0,,,,,,,3057
,,3,,,8,,1,,,,Resident_03_03,,,,,0,0,10,,,,,,,0,0,0,0,0,0,0,0,,,,,,,3058
3203,3202,1,302,302,0,,0,,32277,301,ArmorMerchant_01,,,ArmorMerchant_01,,0,0,2,"""npcInfoIdList"":""20311"",
""targetName"": ""묘지 박쥐"",
""totalCount"":8,
""probability"":10000,
""minIncreaseCount"": 1,
""maxIncreaseCount"": 1",12318,5850,12318,5850,,6692,1560,440001,2,,,,,,,,10347,,,3059
,,2,302,302,0,,0,,,,,,,,,0,0,4,"""npcSpawnInfoId"" : 32287",13984,6311,13984,6311,,0,0,0,0,0,0,0,0,,,,,,10347,3060
3204,3203,1,302,302,0,,0,,32287,301,ArmorMerchant_01,32287,301,,,0,0,0,"""gadgetGroupId"" : 331,
""totalCount"" : 1,
""rewardList"" : [{""probability"" : 10000, ""targetName"" : ""흑마법사의 가마솥"", ""minIncreaseCount"" : 1, ""maxIncreaseCount"" : 1}]",13790,6520,13790,6520,,6692,1565,911103,1,,,,,,,,10347,10347,,3061
,,2,302,302,0,,0,317,,,,,,,,0,0,3,"""progressType"" : ""Clear"",
""npcSpawnGroupIdList"":""100318, 100319, 100320""",13783,6515,13783,6515,,0,0,0,0,0,0,0,0,9,,,,,,3062
3205,3204,1,302,302,0,,0,,32287,301,ArmorMerchant_01,32287,301,,,0,0,0,"""gadgetGroupId"" : 332,
""totalCount"" : 1,
""rewardList"" : [{""probability"" : 10000, ""targetName"" : ""시체 묻어주기"", ""minIncreaseCount"" : 1, ""maxIncreaseCount"" : 1}]",13705,5285,13705,5285,,12416,1555,490005,50,,,,,,,,10347,10347,,3063
3206,3205,1,302,302,0,23,0,,32287,301,ArmorMerchant_01,,,,,0,0,5,"""destPos"" : ""4747, 2828""",4747,2828,4747,2828,,12416,1545,911115,1,,,,,,,,10347,,,3064
3207,3206,1,302,302,0,,0,318,32276,301,ArmorMerchant_01,30008,301,CityGuard_01_02,,0,1,1,"""npcSpawnInfoId"":32278",4825,3028,4825,3028,,12416,1580,440011,2,,,,,,,,10347,10350,,3065
3208,3207,1,302,302,0,,0,,30008,301,ArmorMerchant_01,30008,301,CityGuard_01_02,,0,0,2,"""npcInfoIdList"":""20363"",
""targetName"": ""셰이드 리퍼"",
""totalCount"":11,
""probability"":10000,
""minIncreaseCount"": 1,
""maxIncreaseCount"": 1",11949,-4568,11949,-4568,,12416,1585,480005,1,,,,,,,,10350,10350,,3066
,,2,,,8,,1,,,,CityGuard_01_02,,,,,0,0,10,,,,,,,0,0,0,0,0,0,0,0,,,,,,,3067
,,3,,,8,,1,,,,ArmorMerchant_01,,,,,0,0,10,,,,,,,0,0,0,0,0,0,0,0,,,,,,,3068
3209,3208,1,302,302,0,,0,,30008,301,CityGuard_01_02,,,ArmorMerchant_01,,0,0,2,"""npcInfoIdList"":""20308"",
""targetName"": ""버그베어"",
""totalCount"":10,
""probability"":10000,
""minIncreaseCount"": 1,
""maxIncreaseCount"": 1",4175,-6105,4175,-6105,,12416,1575,480005,1,,,,,,,,10350,,,3069
,,2,302,302,0,,0,319,,,,,,,,0,0,4,"""npcSpawnInfoId"" : 32280",6451,-10058,6451,-10058,,0,0,0,0,0,0,0,0,,,,,,10347,3070
3210,3209,1,302,302,0,,0,,32280,301,ArmorMerchant_01,30010,301,,,0,0,2,"""npcInfoIdList"":""20336"",
""targetName"": ""묘지 흡혈 박쥐"",
""totalCount"":11,
""probability"":10000,
""minIncreaseCount"": 1,
""maxIncreaseCount"": 1",11623,-8821,11623,-8821,,12416,1580,490005,50,,,,,,,,10347,10350,,3071
,,2,302,302,0,,1,,,,CityGuard_01_02,,,,,0,0,10,,,,,,,0,0,0,0,0,0,0,0,,,,,,,3072
3211,3210,1,302,302,0,,0,320,30010,301,CityGuard_01_02,32282,301,,,0,1,1,"""npcSpawnInfoId"":32284",12957,-9728,12957,-9728,,12416,1625,911103,1,,,,,,,,10350,10347,,3073
3212,3211,1,302,302,0,,0,,32282,301,ArmorMerchant_01,39369,200002,,,0,0,0,"""gadgetGroupId"" : 334,
""totalCount"" : 1,
""rewardList"" : [{""probability"" : 10000, ""targetName"" : ""수상한 지하실 문"", ""minIncreaseCount"" : 1, ""maxIncreaseCount"" : 1}]",16105,-8475,16105,-8475,,12416,1650,440001,2,440011,2,,,,,,10347,10365,,3074
,,2,302,302,0,,0,,,,,,,,,0,0,7,"""worldInfoId"" : 200002,
""pos"" : ""51169, 35483""",16106,-8684,16106,-8684,,0,0,0,0,0,0,0,0,,,,,,,3075
,,3,302,200002,0,,0,,,,,,,,,0,1,5,"""destPos"" : ""51169, 35483""",51169,35483,51169,35483,,0,0,0,0,0,0,0,0,,,,,,,3076
,,4,302,200002,0,,0,,,,ArmorMerchant_01,,,,,0,1,6,"""type"" : ""Dialog""",51169,35483,51169,35483,,0,0,0,0,0,0,0,0,,,,,,,3077
,,5,302,200002,0,,0,,,,,,,,,0,1,3,"""showMessage"" : ""false"",
""defaultTargeting"" : ""false"",
""npcSpawnGroupIdList"":""101326"",
""escort"" : {
""npcSpawnInfoId"" : 39361
}",51169,35483,51169,35483,,0,0,0,0,0,0,0,0,,,,,,,3078
,,6,302,200002,0,,0,,,,,,,,,0,1,8,"""name"" : ""VacuolarBasement""",52421,35472,52421,35472,,0,0,0,0,0,0,0,0,,,,,,,3079
,,7,302,200002,0,,0,321,,,,,,,,0,0,3,"""showMessage"" : ""false"",
""progressType"" : ""Clear"",
""npcSpawnGroupIdList"":""100322""",52421,35472,52421,35472,,0,0,0,0,0,0,0,0,77,,,,,,3080
3213,3212,1,302,200002,0,,0,322,39369,200002,ArmorMerchant_01,,,Officer_01_02,,0,0,5,"""destPos"" : ""51158, 34585""",51158,34585,51158,34585,,12416,1605,400002,30,,,,,,,,10365,,,3081
,,2,302,200002,0,,1,,,,CityGuard_01_02,,,,,0,0,10,,,,,,,0,0,0,0,0,0,0,0,,,,,,,3082
,,3,302,200002,0,,0,,,,,,,,,0,0,7,"""worldInfoId"" : 3,
""pos"" : ""16106, -8576""",51144,34315,51144,34315,,0,0,0,0,0,0,0,0,,,,,,,3083
,,4,302,302,0,,0,,,,,,,,,0,0,4,"""npcSpawnInfoId""  :  30015",23924,2903,23924,2903,,0,0,0,0,0,0,0,0,,,,,,10353,3084
3300,3213,1,303,303,0,,0,,30015,301,Officer_01_02,30015,301,,,0,0,2,"""npcInfoIdList"":""20320"",
""targetName"": ""올 마훔 경비병"",
""totalCount"":8,
""probability"":10000,
""minIncreaseCount"": 1,
""maxIncreaseCount"": 1",22778,5439,22778,5439,,12416,1820,480005,1,,,,,13,,1,10353,10353,,3085
,,2,303,303,0,,0,,,,,,,,,0,0,5,"""destPos"" : ""25006, 6713""",25006,6713,25006,6713,,0,0,0,0,0,0,0,0,13,,1,,,,3086
,,3,303,303,0,,0,,,,,,,,,0,0,4,"""npcSpawnInfoId""  :  30015",23924,2903,23924,2903,,0,0,0,0,0,0,0,0,13,,1,,,10353,3087
3301,3300,1,303,303,0,,0,,30015,301,Officer_01_02,,,WarehouseKeeper,,0,0,2,"""npcInfoIdList"":""20339"",
""targetName"":""올 마훔 칼잡이"",
""totalCount"":11",24087,-3128,24087,-3128,,12416,1825,911102,1,,,,,13,,1,10353,,,3088
,,2,303,303,0,,0,,,,,,,,,0,0,0,"""gadgetGroupId"" : 307,
""totalCount"" : 1,
""rewardList"" : [{""probability"" : 10000, ""targetName"" : ""사로 잡힌 주민 구출"", ""minIncreaseCount"" : 1, ""maxIncreaseCount"" : 1}]",23530,-3945,23530,-3945,,0,0,0,0,0,0,0,0,13,,1,,,,3089
,,3,303,303,0,,0,,,,,,,,,0,0,4,"""npcSpawnInfoId""  :  32289",23526,-3999,23526,-3999,,0,0,0,0,0,0,0,0,13,,1,,,10376,3090
3302,3301,1,303,303,0,,0,323,32289,301,WarehouseKeeper,32291,301,,,0,0,3,"""progressType"" : ""Clear"",
""npcSpawnGroupIdList"": ""100337, 100338, 100339, 100340"",
""defaultTargeting"" : ""false"",
""showMessage"" : ""false"",
""escort"": {
""npcSpawnInfoId"":32290
}",23670,-3991,23670,-3991,,12416,1810,400001,20,,,,,13,,1,10376,10376,,3091
3303,3302,1,303,303,0,,0,,32291,301,WarehouseKeeper,,,Officer_01_02,,0,0,4,"""npcSpawnInfoId"" : 30015",23924,2903,23924,2903,,12416,1795,480004,1,,,,,,,,10376,,10353,3092
3304,3303,1,303,303,0,,0,,30015,301,Officer_01_02,,,,,0,0,2,"""npcInfoIdList"":""20304"",
""targetName"": ""올 마훔 전사"",
""totalCount"":10,
""probability"":10000,
""minIncreaseCount"": 1,
""maxIncreaseCount"": 1",28928,-2131,28928,-2131,,12416,1820,911103,1,,,,,9,,1,10353,,,3093
,,2,303,303,0,,0,,,,,,,,,0,0,4,"""npcSpawnInfoId"" : 30005",32576,-5491,32576,-5491,,0,0,0,0,0,0,0,0,9,,1,,,10353,3094
3305,3304,1,303,303,0,,0,,30005,301,Officer_01_02,30005,301,,,0,0,2,"""npcInfoIdList"":""20320"",
""targetName"": ""올 마훔 경비병"",
""totalCount"":9,
""probability"":10000,
""minIncreaseCount"": 1,
""maxIncreaseCount"": 1",31975,-7742,31975,-7742,,12416,1820,911102,1,,,,,9,,1,10353,10353,,3095
,,2,303,303,0,,0,,,,,,,,,0,0,2,"""npcInfoIdList"":""20374"",
""targetName"": ""경비대 두목 투무르"",
""totalCount"":1,
""probability"":10000,
""minIncreaseCount"": 1,
""maxIncreaseCount"": 1",31001,-7834,31001,-7834,,0,0,0,0,0,0,0,0,9,,1,,,,3096
3306,3305,1,303,303,0,,0,,30005,301,Officer_01_02,,,CatTheCat_01,,0,0,5,"""destPos"" : ""28975, -10592""",28975,-10592,28975,-10592,,12416,1855,910201,1,,,,,,,,10353,,,3097
,,2,303,303,0,,0,324,,,,,,,,0,0,3,"""showMessage"" : ""false"",
""progressType"" : ""Clear"",
""npcSpawnGroupIdList"":""100341, 100342, 100343""",28975,-10592,28975,-10592,,0,0,0,0,0,0,0,0,77,,,,,,3098
,,3,303,303,0,,0,,,,,,,,,0,0,5,"""destPos"" : ""25506, -12131""",25506,-12131,25506,-12131,,0,0,0,0,0,0,0,0,,,,,,,3099
,,4,303,303,0,,0,325,,,,,,,,0,0,0,"""gadgetGroupId"" : 338,
""totalCount"" : 1,
""rewardList"" : [{""probability"" : 10000, ""targetName"" : ""사로 잡힌 냥냥 구출"", ""minIncreaseCount"" : 1, ""maxIncreaseCount"" : 1}]",25410,-12425,25410,-12425,,0,0,0,0,0,0,0,0,,,,,,,3100
,,5,303,303,0,,0,,,,,,,,,0,0,4,"""npcSpawnInfoId""  :  30534",25421,-12426,25421,-12426,,0,0,0,0,0,0,0,0,,,,,,10343,3101
3307,3306,1,303,303,0,,0,,30534,301,CatTheCat_01,,,,,0,0,2,"""npcInfoIdList"":""20321"",
""targetName"":""약탈품 경비병 처치"",
""totalCount"":9",25935,-10704,25935,-10704,,12416,1815,911102,1,480004,1,,,,,,10343,,,3102
3308,3307,1,303,303,0,,0,,,,CatTheCat_01,,,,,0,0,2,"""npcInfoIdList"":""20338"",
""targetName"":""올 마훔 약탈자"",
""totalCount"":9",23233,-13536,23233,-13536,,12416,1815,490005,50,,,,,13,,1,,,,3103
3309,3308,1,303,303,0,,0,,,,CatTheCat_01,,,Aimel,,0,0,2,"""npcInfoIdList"":""20314"",
""targetName"": ""올 마훔 장교"",
""totalCount"":10,
""probability"":10000,
""minIncreaseCount"": 1,
""maxIncreaseCount"": 1",25148,-19467,25148,-19467,,12416,1860,440011,2,,,,,,,,,,,3104
,,2,303,303,0,,0,328,,,,,,,,0,0,5,"""destPos"" : ""27511, -21860""",27511,-21860,27511,-21860,,0,0,0,0,0,0,0,0,,,,,,,3105
,,3,303,303,0,,0,,,,,,,,,0,0,0,"""gadgetGroupId"" : 340,
""totalCount"" : 1,
""rewardList"" : [{""probability"" : 10000, ""targetName"" : ""사로 잡힌 아이멜 구출"", ""minIncreaseCount"" : 1, ""maxIncreaseCount"" : 1}]",27780,-22160,27780,-22160,,0,0,0,0,0,0,0,0,,,,,,,3106
,,4,303,303,0,,0,,,,,,,,,0,0,4,"""npcSpawnInfoId"" : 32297",27787,-22191,27787,-22191,,0,0,0,0,0,0,0,0,,,,,,10395,3107
3310,3309,1,303,303,0,,0,,32297,301,Aimel,32297,301,,,0,0,0,"""gadgetGroupId"" : 302,
""totalCount"" : 3,
""rewardList"" : [{""probability"" : 10000, ""targetName"" : ""올 마훔의 창"", ""minIncreaseCount"" : 1, ""maxIncreaseCount"" : 1}]",29070,-22890,29070,-22890,,12416,1820,400001,20,,,,,,,,10395,10395,,3108
3311,3310,1,303,303,0,,0,310,31821,301,Aimel,30594,301,CityGuard_01_02,,0,0,3,"""npcSpawnGroupIdList"": ""100323"",
""defaultTargeting"" : ""false"",
""showMessage"" : ""false"",
""escort"": {
""npcSpawnInfoId"":31831
}",27887,-22091,27887,-22091,,19771,1835,911103,1,,,,,79,,1,10368,10350,,3109
3312,3311,1,303,303,0,26,0,,30594,301,CityGuard_01_02,30026,301,Officer_01_02,,0,0,2,"""npcInfoIdList"":""20315"",
""targetName"":""올 마훔 사수"",
""totalCount"":9",38463,-14186,38463,-14186,,19771,1840,480001,1,,,,,,,,10350,10353,,3110
,,2,303,303,0,,1,,,,Aimel,,,,,0,0,10,,,,,,,0,0,0,0,0,0,0,0,,,,,,,3111
3313,3312,1,303,303,0,,0,,30026,301,Officer_01_02,,,,,0,0,2,"""npcInfoIdList"":""20333"",
""targetName"":""올 마훔 도적단 약탈자"",
""totalCount"":11",43244,-22506,43244,-22506,,19771,1840,911103,1,,,,,9,,1,10353,,,3112
,,2,303,303,0,,0,,,,,,,,,0,0,4,"""npcSpawnInfoId"" : 30026",45435,-20942,45435,-20942,,0,0,0,0,0,0,0,0,9,,1,,,10353,3113
3314,3313,1,303,303,0,,0,,30026,301,Officer_01_02,,,CityGuard_01_02,,0,0,2,"""npcInfoIdList"":""20313"",
""targetName"":""올 마훔 감시병"",
""totalCount"":8",41279,-26514,41279,-26514,,19771,1845,490005,50,,,,,9,,1,10353,,,3114
,,2,303,303,0,,0,,,,,,,,,0,0,4,"""npcSpawnInfoId"" : 30359",42657,-29920,42657,-29920,,0,0,0,0,0,0,0,0,9,,1,,,10364,3115
3315,3314,1,303,303,0,,0,,30359,301,CityGuard_01_02,,,,,0,0,2,"""npcInfoIdList"":""20373"",
""targetName"":""올 마훔 경비병"",
""totalCount"":10",38840,-29789,38840,-29789,,19771,1835,910201,1,,,,,9,,1,10364,,,3116
3316,3315,1,303,303,0,,0,,,,CityGuard_01_02,,,,,0,0,0,"""gadgetGroupId"" : 303,
""totalCount"" : 4,
""rewardList"" : [{""probability"" : 10000, ""targetName"" : ""약탈품"", ""minIncreaseCount"" : 1, ""maxIncreaseCount"" : 1}]",37467,-27853,37467,-27853,,19771,1835,910201,1,,,,,,,,,,,3117
3317,3316,1,303,303,0,,0,,,,CityGuard_01_02,30393,301,,,0,0,5,"""destPos"" : ""34495, -27807""",34495,-27807,34495,-27807,,19771,1830,480005,1,,,,,,,,,10364,,3118
3318,3317,1,303,303,0,,0,329,30393,301,CityGuard_01_02,30393,301,,,0,0,3,"""progressType"" : ""Clear"",
""npcSpawnGroupIdList"":""100327,100328,100329""",34495,-27807,34495,-27807,,19771,1850,440001,2,,,,,77,,1,10364,10364,,3119
3319,3318,1,303,303,0,,0,,30393,301,CityGuard_01_02,,,Aimel,,0,0,4,"""npcSpawnInfoId"" : 30449",33697,-33091,33697,-33091,,19771,1835,910201,1,,,,,,,,10364,,10357,3120
3320,3319,1,303,303,0,,0,,30449,301,Aimel,30449,301,Aimel,,0,0,2,"""npcInfoIdList"":""20373"",
""targetName"":""올 마훔 경비병"",
""totalCount"":10",37904,-33394,37904,-33394,,19771,1875,480005,1,,,,,13,,1,10357,10357,,3121
,,2,303,303,0,,0,,30449,301,Aimel,30449,301,,,0,0,6,"""type"" : ""Dialog""",37904,-33394,37904,-33394,,0,0,0,0,0,0,0,0,78,1,1,10357,10357,,3122
,,3,303,303,0,,0,,,,,,,,,0,0,0,"""gadgetGroupId"" : 304,
""totalCount"" : 1,
""rewardList"" : [{""probability"" : 10000, ""targetName"" : ""수상한 약탈품 조사"", ""minIncreaseCount"" : 1, ""maxIncreaseCount"" : 1}]",35035,-32905,35035,-32905,,0,0,0,0,0,0,0,0,78,,1,,,,3123
3321,3320,1,303,303,0,,0,,30449,301,Aimel,21300004,213000,Aimel,,0,0,5,"""destPos"" : ""37258, -34850""",37258,-34850,37258,-34850,,19771,1865,400001,20,,,,,,,,10357,10368,,3124
,,2,303,303,0,,0,,,,DarkAssociation,,,,,0,0,6,"""type"" : ""Dialog""",37258,-34850,37258,-34850,,0,0,0,0,0,0,0,0,,,,,,,3125
,,3,303,303,0,,0,,,,,,,,,0,0,7,"""worldInfoId"" : 213000,
""pos"" : ""-1471, 523""",37258,-34850,37258,-34850,,0,0,0,0,0,0,0,0,,,,,,,3126
3322,3321,1,303,213000,0,,0,,21300004,213000,Aimel,,,,,0,0,3,"""npcSpawnGroupIdList"":""100103"",
""showMessage"" : ""false"",
""defautlTargeting"" : ""false"",
""escort"" : {
""npcSpawnInfoId""  : 21300005
}
",-1236,367,-1236,367,,19771,1900,480005,1,,,,,,,,10368,,,3127
,,2,303,213000,0,,0,,,,DarkAssociation,,,,,0,0,6,"""type"" : ""Dialog""",-166,-296,-166,-296,,0,0,0,0,0,0,0,0,77,,1,,,,3128
,,3,303,213000,0,,0,,,,,,,,,0,0,3,"""progressType"" : ""Clear"",
""npcSpawnGroupIdList"":""100333,100334""",-166,-296,-166,-296,,0,0,0,0,0,0,0,0,77,,1,,,,3129
,,4,303,213000,0,,0,,,,,,,,,0,0,4,"""npcSpawnInfoId"" : 21300007",-250,-404,-250,-404,,0,0,0,0,0,0,0,0,78,1,1,,,10368,3130
3323,3322,1,303,213000,0,,0, ,21300003,213000,DarkAssociation,,,Aimel,,0,0,4,"""npcSpawnInfoId"" : 21300007",-250,-404,-250,-404,,19771,1885,490005,50,,,,,,,,10349,,10368,3131
,,2,303,213000,0,,0,,,,Aimel,,,,,0,0,6,"""type"" : ""Dialog""",-250,-404,-250,-404,,0,0,0,0,0,0,0,0,,,,,,,3132
,,3,303,213000,0,,0,,,,,,,,,0,0,3,"""npcSpawnGroupIdList"":""100335"",
""showMessage"" : ""false"",
""defaultTargeting"" : ""false"",
""escort"" : {
""npcSpawnInfoId""  : 21300025
}
",-166,-296,-166,-296,,0,0,0,0,0,0,0,0,13,,1,,,,3133
,,4,303,213000,0,,0,,,,,,,,,0,0,4,"""npcSpawnInfoId"" : 21300001",5145,300,5145,300,,0,0,0,0,0,0,0,0,78,1,1,,,10368,3134
3324,3323,1,303,213000,0,,0,,21300001,213000,Aimel,21300001,213000,,,0,0,0,"""gadgetGroupId"" : 345,
""totalCount"" : 1,
""rewardList"" : [{""probability"" : 10000, ""targetName"" : ""붉은색 약초"", ""minIncreaseCount"" : 1, ""maxIncreaseCount"" : 1}]",5166,833,5166,833,,19771,1945,910008,2,,,,,,,,10368,10368,,3135
,,2,303,213000,0,,0,,,,,,,,,0,0,0,"""gadgetGroupId"" : 346,
""totalCount"" : 1,
""rewardList"" : [{""probability"" : 10000, ""targetName"" : ""푸른색 약초"", ""minIncreaseCount"" : 1, ""maxIncreaseCount"" : 1}]",5410,565,5410,565,,0,0,0,0,0,0,0,0,,,,,,,3136
,,3,303,213000,0,,0,,,,,,,,,0,0,0,"""gadgetGroupId"" : 347,
""totalCount"" : 1,
""rewardList"" : [{""probability"" : 10000, ""targetName"" : ""보라색 약초"", ""minIncreaseCount"" : 1, ""maxIncreaseCount"" : 1}]",5724,70,5724,70,,0,0,0,0,0,0,0,0,,,,,,,3137
,,4,303,213000,0,,0,,,,,,,,,0,0,0,"""gadgetGroupId"" : 348,
""totalCount"" : 1,
""rewardList"" : [{""probability"" : 10000, ""targetName"" : ""노란색 약초"", ""minIncreaseCount"" : 1, ""maxIncreaseCount"" : 1}]",5769,-309,5769,-309,,0,0,0,0,0,0,0,0,,,,,,,3138
,,5,303,213000,0,,0,,,,,,,,,0,0,4,"""npcSpawnInfoId"" : 21300001",5145,300,5145,300,,0,0,0,0,0,0,0,0,,,,,,10368,3139
,,6,303,213000,0,,0,,,,Aimel,,,,,0,0,6,"""type"" : ""Dialog""",5145,300,5145,300,,0,0,0,0,0,0,0,0,,,,,,,3140
,,7,303,213000,0,,0,,,,,,,,,0,0,6,"""type"" : ""Effect""",5145,300,5145,300,,0,0,0,0,0,0,0,0,,,,,,,3141
,,8,303,213000,0,,0,,,,,,,,,0,0,9,"""tutorialInfoId"" : 30",5145,300,5145,300,,0,0,0,0,0,0,0,0,,,,,,,3142
3325,3324,1,303,213000,0,,0,,21300001,213000,Aimel,32249,303,Aimel,,0,0,3,"""npcSpawnGroupIdList"":""100336"",
""showMessage"" : ""false"",
""defaultTargeting"" : ""false"",
""escort"" : {
""npcSpawnInfoId""  : 21300006
}
",5043,385,5043,385,,19771,1970,440001,2,440011,2,,,79,,1,10368,10368,,3143
,,2,303,213000,0,,0,,,,,,,,,0,0,8,"""name"" : ""Escape""",5078,-2269,5078,-2269,,0,0,0,0,0,0,0,0,,,,,,,3144
,,3,303,213000,0,,0,,,,,,,,,0,0,3,"""npcSpawnGroupIdList"":""100344"",
""showMessage"" : ""false""",5078,-2269,5078,-2269,,0,0,0,0,0,0,0,0,8,,1,,,,3145
,,4,303,213000,0,,0,,,,,,,,,0,0,4,"""npcSpawnInfoId"" : 21300026",5078,-2099,5078,-2099,,0,0,0,0,0,0,0,0,8,,1,,,10379,3146
,,5,303,213000,0,,0,,,,Aimel,,,,,0,0,6,"""type"" : ""Dialog""",5183,-3262,5183,-3262,,0,0,0,0,0,0,0,0,8,,1,,,,3147
,,6,303,213000,0,,0,,,,,,,,,0,0,0,"""gadgetGroupId"" : 349,
""totalCount"" : 1,
""rewardList"" : [{""probability"" : 10000, ""targetName"" : ""이동 마법석 사용"", ""minIncreaseCount"" : 1, ""maxIncreaseCount"" : 1}]",5267,-3223,5267,-3223,,0,0,0,0,0,0,0,0,8,,1,,,,3148
,,7,303,213000,0,,0,,,,,,,,,0,0,7,"""worldInfoId"" : 3,
""pos"" : ""37258, -34850""",5267,-3368,5267,-3368,,0,0,0,0,0,0,0,0,,,,,,,3149
3326,3325,1,303,303,0,,0,,32249,303,Aimel,32249,303,Aimel,,0,0,6,"""type"" : ""Effect""",41447,-35605,41447,-35605,,19771,1865,910007,1,,,,,,,,10368,10368,,3150
,,2,303,303,0,,0,,,,,,,,,0,0,9,"""tutorialInfoId"" : 29",41447,-35605,41447,-35605,,0,0,0,0,0,0,0,0,,,,,,,3151
3327,3326,1,303,303,0,,0,,32249,303,Aimel,,,CatTheCat_01,,0,0,4,"""npcSpawnInfoId"" : 31784",41447,-35605,41447,-35605,,19771,1855,490005,50,,,,,,,,10368,,10355,3152
3328,3327,1,303,401,0,,0,,31784,303,CatTheCat_01,,,CatTheCat_01,,0,0,4,"""npcSpawnInfoId"" : 40054",-2493,19648,-2493,19648,,19771,1860,911103,1,,,,,,,,10355,,10437,3153
4001,3328,1,401,401,0,,0,,40054,401,CatTheCat_01,,,,,0,0,2,"""npcInfoIdList"":""20406"",
""targetName"": ""광기의 검은 늑대"",
""totalCount"":9,
""probability"":10000,
""minIncreaseCount"": 1,
""maxIncreaseCount"": 1",-1480,21041,-1480,21041,,19771,2030,911103,1,,,,,13,,1,10437,,,4001
,,2,401,401,0,,0,,,,CatTheCat_01,,,,,0,0,6,"""type"" : ""Dialog""",-1480,21041,-1480,21041,,0,0,0,0,0,0,0,0,13,,1,,,,4002
,,3,401,401,0,,0,,,,,,,,,0,0,2,"""npcInfoIdList"":""20406"",
""targetName"": ""늑대의 발톱"",
""totalCount"":10,
""probability"":10000,
""minIncreaseCount"": 1,
""maxIncreaseCount"": 1",-1480,21041,-1480,21041,,0,0,0,0,0,0,0,0,13,,1,,,,4003
,,4,401,401,0,,0,,,,,,,,,0,0,4,"""npcSpawnInfoId"" : 40054",-2493,19648,-2493,19648,,0,0,0,0,0,0,0,0,13,,1,,,10437,4004
4002,4001,1,401,401,0,,0,,40054,401,CatTheCat_01,,,,,0,0,2,"""npcInfoIdList"":""20407"",
""targetName"": ""붉은 털 여우"",
""totalCount"":9,
""probability"":10000,
""minIncreaseCount"": 1,
""maxIncreaseCount"": 1",1032,19201,1032,19201,,19771,2035,490005,50,,,,,13,,1,10437,,,4005
,,2,401,401,0,,0,,,,CatTheCat_01,,,,,0,0,6,"""type"" : ""Dialog""",1032,19201,1032,19201,,0,0,0,0,0,0,0,0,13,,1,,,,4006
,,3,401,401,0,,0,,,,,,,,,0,0,2,"""npcInfoIdList"":""20407"",
""targetName"": ""여우의 꼬리"",
""totalCount"":10,
""probability"":10000,
""minIncreaseCount"": 1,
""maxIncreaseCount"": 1",1032,19201,1032,19201,,0,0,0,0,0,0,0,0,13,,1,,,,4007
,,4,401,401,0,,0,,,,,,,,,0,0,4,"""npcSpawnInfoId"" : 40054",-2493,19648,-2493,19648,,0,0,0,0,0,0,0,0,13,,1,,,10437,4008
4003,4002,1,401,401,0,,0,,40054,401,CatTheCat_01,40054,401,,,0,0,2,"""npcInfoIdList"":""20458"",
""targetName"": ""늑대의 가죽"",
""totalCount"":11,
""probability"":10000,
""minIncreaseCount"": 1,
""maxIncreaseCount"": 1",960,16233,960,16233,,25963,2015,480005,1,,,,,13,,1,10437,10437,,4009
