GroupId,SubId,RewardExp,RewardAdena,RewardItemGroup,StartPointX,StartPointY,SectionInfoParam,SectionPositionParam,AddintionalInfoParam
20106,,0,0,,-9625,-10930,"[{""npcSpawnGroupId"":20106},{""npcSpawnGroupId"":29106},{""npcSpawnGroupId"":29106},{""npcSpawnGroupId"":29106},{""npcSpawnGroupId"":29106},{""npcSpawnGroupId"":29106},{""npcSpawnGroupId"":29106},{""npcSpawnGroupId"":29106}]",,"[{""dungeonLimitTime"":1200}]"
20149,,0,0,,-9625,-10930,"[{""npcSpawnGroupId"":20149},{""npcSpawnGroupId"":29149},{""npcSpawnGroupId"":29149},{""npcSpawnGroupId"":29149},{""npcSpawnGroupId"":29149},{""npcSpawnGroupId"":29149},{""npcSpawnGroupId"":29149},{""npcSpawnGroupId"":29149}]",,"[{""dungeonLimitTime"":1200}]"
20150,,0,0,,-9625,-10930,"[{""npcSpawnGroupId"":20150},{""npcSpawnGroupId"":29150},{""npcSpawnGroupId"":29150},{""npcSpawnGroupId"":29150},{""npcSpawnGroupId"":29150},{""npcSpawnGroupId"":29150},{""npcSpawnGroupId"":29150},{""npcSpawnGroupId"":29150}]",,"[{""dungeonLimitTime"":1200}]"
20151,,0,0,,-9625,-10930,"[{""npcSpawnGroupId"":20151},{""npcSpawnGroupId"":29151},{""npcSpawnGroupId"":29151},{""npcSpawnGroupId"":29151},{""npcSpawnGroupId"":29151},{""npcSpawnGroupId"":29151},{""npcSpawnGroupId"":29151},{""npcSpawnGroupId"":29151}]",,"[{""dungeonLimitTime"":1200}]"
20107,,0,0,,-9625,-10930,"[{""npcSpawnGroupId"":20107},{""npcSpawnGroupId"":29107},{""npcSpawnGroupId"":29107},{""npcSpawnGroupId"":29107},{""npcSpawnGroupId"":29107},{""npcSpawnGroupId"":29107},{""npcSpawnGroupId"":29107},{""npcSpawnGroupId"":29107}]",,"[{""dungeonLimitTime"":1200}]"
20108,,0,0,,-9625,-10930,"[{""npcSpawnGroupId"":20108},{""npcSpawnGroupId"":29108},{""npcSpawnGroupId"":29108},{""npcSpawnGroupId"":29108},{""npcSpawnGroupId"":29108},{""npcSpawnGroupId"":29108},{""npcSpawnGroupId"":29108},{""npcSpawnGroupId"":29108}]",,"[{""dungeonLimitTime"":1200}]"
20109,,0,0,,-9625,-10930,"[{""npcSpawnGroupId"":20109},{""npcSpawnGroupId"":29109},{""npcSpawnGroupId"":29109},{""npcSpawnGroupId"":29109},{""npcSpawnGroupId"":29109},{""npcSpawnGroupId"":29109},{""npcSpawnGroupId"":29109},{""npcSpawnGroupId"":29109}]",,"[{""dungeonLimitTime"":1200}]"
20110,,0,0,,-9625,-10930,"[{""npcSpawnGroupId"":20110},{""npcSpawnGroupId"":29110},{""npcSpawnGroupId"":29110},{""npcSpawnGroupId"":29110},{""npcSpawnGroupId"":29110},{""npcSpawnGroupId"":29110},{""npcSpawnGroupId"":29110},{""npcSpawnGroupId"":29110}]",,"[{""dungeonLimitTime"":1200}]"
20111,,0,0,,-9625,-10930,"[{""npcSpawnGroupId"":20111},{""npcSpawnGroupId"":29111},{""npcSpawnGroupId"":29111},{""npcSpawnGroupId"":29111},{""npcSpawnGroupId"":29111},{""npcSpawnGroupId"":29111},{""npcSpawnGroupId"":29111},{""npcSpawnGroupId"":29111}]",,"[{""dungeonLimitTime"":1200}]"
20112,,0,0,,-9625,-10930,"[{""npcSpawnGroupId"":20112},{""npcSpawnGroupId"":29112},{""npcSpawnGroupId"":29112},{""npcSpawnGroupId"":29112},{""npcSpawnGroupId"":29112},{""npcSpawnGroupId"":29112},{""npcSpawnGroupId"":29112},{""npcSpawnGroupId"":29112}]",,"[{""dungeonLimitTime"":1200}]"
20113,,0,0,,-9625,-10930,"[{""npcSpawnGroupId"":20113},{""npcSpawnGroupId"":29113},{""npcSpawnGroupId"":29113},{""npcSpawnGroupId"":29113},{""npcSpawnGroupId"":29113},{""npcSpawnGroupId"":29113},{""npcSpawnGroupId"":29113},{""npcSpawnGroupId"":29113}]",,"[{""dungeonLimitTime"":1200}]"
20114,,0,0,,-9625,-10930,"[{""npcSpawnGroupId"":20114},{""npcSpawnGroupId"":29114},{""npcSpawnGroupId"":29114},{""npcSpawnGroupId"":29114},{""npcSpawnGroupId"":29114},{""npcSpawnGroupId"":29114},{""npcSpawnGroupId"":29114},{""npcSpawnGroupId"":29114}]",,"[{""dungeonLimitTime"":1200}]"
20115,,0,0,,-9625,-10930,"[{""npcSpawnGroupId"":20115},{""npcSpawnGroupId"":29115},{""npcSpawnGroupId"":29115},{""npcSpawnGroupId"":29115},{""npcSpawnGroupId"":29115},{""npcSpawnGroupId"":29115},{""npcSpawnGroupId"":29115},{""npcSpawnGroupId"":29115}]",,"[{""dungeonLimitTime"":1200}]"
20116,,0,0,,-9625,-10930,"[{""npcSpawnGroupId"":20116},{""npcSpawnGroupId"":29116},{""npcSpawnGroupId"":29116},{""npcSpawnGroupId"":29116},{""npcSpawnGroupId"":29116},{""npcSpawnGroupId"":29116},{""npcSpawnGroupId"":29116},{""npcSpawnGroupId"":29116}]",,"[{""dungeonLimitTime"":1200}]"
20117,,0,0,,-9625,-10930,"[{""npcSpawnGroupId"":20117},{""npcSpawnGroupId"":29117},{""npcSpawnGroupId"":29117},{""npcSpawnGroupId"":29117},{""npcSpawnGroupId"":29117},{""npcSpawnGroupId"":29117},{""npcSpawnGroupId"":29117},{""npcSpawnGroupId"":29117}]",,"[{""dungeonLimitTime"":1200}]"
20118,,0,0,,-9625,-10930,"[{""npcSpawnGroupId"":20118},{""npcSpawnGroupId"":29118},{""npcSpawnGroupId"":29118},{""npcSpawnGroupId"":29118},{""npcSpawnGroupId"":29118},{""npcSpawnGroupId"":29118},{""npcSpawnGroupId"":29118},{""npcSpawnGroupId"":29118}]",,"[{""dungeonLimitTime"":1200}]"
20119,,0,0,,-9625,-10930,"[{""npcSpawnGroupId"":20119},{""npcSpawnGroupId"":29119},{""npcSpawnGroupId"":29119},{""npcSpawnGroupId"":29119},{""npcSpawnGroupId"":29119},{""npcSpawnGroupId"":29119},{""npcSpawnGroupId"":29119},{""npcSpawnGroupId"":29119}]",,"[{""dungeonLimitTime"":1200}]"
20120,,0,0,,-9625,-10930,"[{""npcSpawnGroupId"":20120},{""npcSpawnGroupId"":29120},{""npcSpawnGroupId"":29120},{""npcSpawnGroupId"":29120},{""npcSpawnGroupId"":29120},{""npcSpawnGroupId"":29120},{""npcSpawnGroupId"":29120},{""npcSpawnGroupId"":29120}]",,"[{""dungeonLimitTime"":1200}]"
20121,,0,0,,-9625,-10930,"[{""npcSpawnGroupId"":20121},{""npcSpawnGroupId"":29121},{""npcSpawnGroupId"":29121},{""npcSpawnGroupId"":29121},{""npcSpawnGroupId"":29121},{""npcSpawnGroupId"":29121},{""npcSpawnGroupId"":29121},{""npcSpawnGroupId"":29121}]",,"[{""dungeonLimitTime"":1200}]"
20122,,0,0,,-9625,-10930,"[{""npcSpawnGroupId"":20122},{""npcSpawnGroupId"":29122},{""npcSpawnGroupId"":29122},{""npcSpawnGroupId"":29122},{""npcSpawnGroupId"":29122},{""npcSpawnGroupId"":29122},{""npcSpawnGroupId"":29122},{""npcSpawnGroupId"":29122}]",,"[{""dungeonLimitTime"":1200}]"
20123,,0,0,,-9625,-10930,"[{""npcSpawnGroupId"":20123},{""npcSpawnGroupId"":29123},{""npcSpawnGroupId"":29123},{""npcSpawnGroupId"":29123},{""npcSpawnGroupId"":29123},{""npcSpawnGroupId"":29123},{""npcSpawnGroupId"":29123},{""npcSpawnGroupId"":29123}]",,"[{""dungeonLimitTime"":1200}]"
20124,,0,0,,-9625,-10930,"[{""npcSpawnGroupId"":20124},{""npcSpawnGroupId"":29124},{""npcSpawnGroupId"":29124},{""npcSpawnGroupId"":29124},{""npcSpawnGroupId"":29124},{""npcSpawnGroupId"":29124},{""npcSpawnGroupId"":29124},{""npcSpawnGroupId"":29124}]",,"[{""dungeonLimitTime"":1200}]"
20125,,0,0,,-9625,-10930,"[{""npcSpawnGroupId"":20125},{""npcSpawnGroupId"":29125},{""npcSpawnGroupId"":29125},{""npcSpawnGroupId"":29125},{""npcSpawnGroupId"":29125},{""npcSpawnGroupId"":29125},{""npcSpawnGroupId"":29125},{""npcSpawnGroupId"":29125}]",,"[{""dungeonLimitTime"":1200}]"
20126,,0,0,,-9625,-10930,"[{""npcSpawnGroupId"":20126},{""npcSpawnGroupId"":29126},{""npcSpawnGroupId"":29126},{""npcSpawnGroupId"":29126},{""npcSpawnGroupId"":29126},{""npcSpawnGroupId"":29126},{""npcSpawnGroupId"":29126},{""npcSpawnGroupId"":29126}]",,"[{""dungeonLimitTime"":1200}]"
20127,,0,0,,-9625,-10930,"[{""npcSpawnGroupId"":20127},{""npcSpawnGroupId"":29127},{""npcSpawnGroupId"":29127},{""npcSpawnGroupId"":29127},{""npcSpawnGroupId"":29127},{""npcSpawnGroupId"":29127},{""npcSpawnGroupId"":29127},{""npcSpawnGroupId"":29127}]",,"[{""dungeonLimitTime"":1200}]"
20128,,0,0,,-9625,-10930,"[{""npcSpawnGroupId"":20128},{""npcSpawnGroupId"":29128},{""npcSpawnGroupId"":29128},{""npcSpawnGroupId"":29128},{""npcSpawnGroupId"":29128},{""npcSpawnGroupId"":29128},{""npcSpawnGroupId"":29128},{""npcSpawnGroupId"":29128}]",,"[{""dungeonLimitTime"":1200}]"
20129,,0,0,,-9625,-10930,"[{""npcSpawnGroupId"":20129},{""npcSpawnGroupId"":29129},{""npcSpawnGroupId"":29129},{""npcSpawnGroupId"":29129},{""npcSpawnGroupId"":29129},{""npcSpawnGroupId"":29129},{""npcSpawnGroupId"":29129},{""npcSpawnGroupId"":29129}]",,"[{""dungeonLimitTime"":1200}]"
20130,,0,0,,-9625,-10930,"[{""npcSpawnGroupId"":20130},{""npcSpawnGroupId"":29130},{""npcSpawnGroupId"":29130},{""npcSpawnGroupId"":29130},{""npcSpawnGroupId"":29130},{""npcSpawnGroupId"":29130},{""npcSpawnGroupId"":29130},{""npcSpawnGroupId"":29130}]",,"[{""dungeonLimitTime"":1200}]"
20131,,0,0,,-9625,-10930,"[{""npcSpawnGroupId"":20131},{""npcSpawnGroupId"":29131},{""npcSpawnGroupId"":29131},{""npcSpawnGroupId"":29131},{""npcSpawnGroupId"":29131},{""npcSpawnGroupId"":29131},{""npcSpawnGroupId"":29131},{""npcSpawnGroupId"":29131}]",,"[{""dungeonLimitTime"":1800}]"
20132,,0,0,,-9625,-10930,"[{""npcSpawnGroupId"":20132},{""npcSpawnGroupId"":29132},{""npcSpawnGroupId"":29132},{""npcSpawnGroupId"":29132},{""npcSpawnGroupId"":29132},{""npcSpawnGroupId"":29132},{""npcSpawnGroupId"":29132},{""npcSpawnGroupId"":29132}]",,"[{""dungeonLimitTime"":1800}]"
20133,,0,0,,-9625,-10930,"[{""npcSpawnGroupId"":20133},{""npcSpawnGroupId"":29133},{""npcSpawnGroupId"":29133},{""npcSpawnGroupId"":29133},{""npcSpawnGroupId"":29133},{""npcSpawnGroupId"":29133},{""npcSpawnGroupId"":29133},{""npcSpawnGroupId"":29133}]",,"[{""dungeonLimitTime"":1800}]"
20134,,0,0,,-9625,-10930,"[{""npcSpawnGroupId"":20134},{""npcSpawnGroupId"":29134},{""npcSpawnGroupId"":29134},{""npcSpawnGroupId"":29134},{""npcSpawnGroupId"":29134},{""npcSpawnGroupId"":29134},{""npcSpawnGroupId"":29134},{""npcSpawnGroupId"":29134}]",,"[{""dungeonLimitTime"":1800}]"
20135,,0,0,,-9625,-10930,"[{""npcSpawnGroupId"":20135},{""npcSpawnGroupId"":29135},{""npcSpawnGroupId"":29135},{""npcSpawnGroupId"":29135},{""npcSpawnGroupId"":29135},{""npcSpawnGroupId"":29135},{""npcSpawnGroupId"":29135},{""npcSpawnGroupId"":29135}]",,"[{""dungeonLimitTime"":1800}]"
20136,,0,0,,-9625,-10930,"[{""npcSpawnGroupId"":20136},{""npcSpawnGroupId"":29136},{""npcSpawnGroupId"":29136},{""npcSpawnGroupId"":29136},{""npcSpawnGroupId"":29136},{""npcSpawnGroupId"":29136},{""npcSpawnGroupId"":29136},{""npcSpawnGroupId"":29136}]",,"[{""dungeonLimitTime"":1800}]"
20137,,0,0,,-9625,-10930,"[{""npcSpawnGroupId"":20137},{""npcSpawnGroupId"":29137},{""npcSpawnGroupId"":29137},{""npcSpawnGroupId"":29137},{""npcSpawnGroupId"":29137},{""npcSpawnGroupId"":29137},{""npcSpawnGroupId"":29137},{""npcSpawnGroupId"":29137}]",,"[{""dungeonLimitTime"":1800}]"
20138,,0,0,,-9625,-10930,"[{""npcSpawnGroupId"":20138},{""npcSpawnGroupId"":29138},{""npcSpawnGroupId"":29138},{""npcSpawnGroupId"":29138},{""npcSpawnGroupId"":29138},{""npcSpawnGroupId"":29138},{""npcSpawnGroupId"":29138},{""npcSpawnGroupId"":29138}]",,"[{""dungeonLimitTime"":1800}]"
20139,,0,0,,-9625,-10930,"[{""npcSpawnGroupId"":20139},{""npcSpawnGroupId"":29139},{""npcSpawnGroupId"":29139},{""npcSpawnGroupId"":29139},{""npcSpawnGroupId"":29139},{""npcSpawnGroupId"":29139},{""npcSpawnGroupId"":29139},{""npcSpawnGroupId"":29139}]",,"[{""dungeonLimitTime"":1800}]"
20140,,0,0,,-9625,-10930,"[{""npcSpawnGroupId"":20140},{""npcSpawnGroupId"":29140},{""npcSpawnGroupId"":29140},{""npcSpawnGroupId"":29140},{""npcSpawnGroupId"":29140},{""npcSpawnGroupId"":29140},{""npcSpawnGroupId"":29140},{""npcSpawnGroupId"":29140}]",,"[{""dungeonLimitTime"":1800}]"
20141,,0,0,,-9625,-10930,"[{""npcSpawnGroupId"":20141},{""npcSpawnGroupId"":29141},{""npcSpawnGroupId"":29141},{""npcSpawnGroupId"":29141},{""npcSpawnGroupId"":29141},{""npcSpawnGroupId"":29141},{""npcSpawnGroupId"":29141},{""npcSpawnGroupId"":29141}]",,"[{""dungeonLimitTime"":1800}]"
20142,,0,0,,-9625,-10930,"[{""npcSpawnGroupId"":20142},{""npcSpawnGroupId"":29142},{""npcSpawnGroupId"":29142},{""npcSpawnGroupId"":29142},{""npcSpawnGroupId"":29142},{""npcSpawnGroupId"":29142},{""npcSpawnGroupId"":29142},{""npcSpawnGroupId"":29142}]",,"[{""dungeonLimitTime"":1800}]"
20143,,0,0,,-9625,-10930,"[{""npcSpawnGroupId"":20143},{""npcSpawnGroupId"":29143},{""npcSpawnGroupId"":29143},{""npcSpawnGroupId"":29143},{""npcSpawnGroupId"":29143},{""npcSpawnGroupId"":29143},{""npcSpawnGroupId"":29143},{""npcSpawnGroupId"":29143}]",,"[{""dungeonLimitTime"":1800}]"
20144,,0,0,,-9625,-10930,"[{""npcSpawnGroupId"":20144},{""npcSpawnGroupId"":29144},{""npcSpawnGroupId"":29144},{""npcSpawnGroupId"":29144},{""npcSpawnGroupId"":29144},{""npcSpawnGroupId"":29144},{""npcSpawnGroupId"":29144},{""npcSpawnGroupId"":29144}]",,"[{""dungeonLimitTime"":1800}]"
20145,,0,0,,-9625,-10930,"[{""npcSpawnGroupId"":20145},{""npcSpawnGroupId"":29145},{""npcSpawnGroupId"":29145},{""npcSpawnGroupId"":29145},{""npcSpawnGroupId"":29145},{""npcSpawnGroupId"":29145},{""npcSpawnGroupId"":29145},{""npcSpawnGroupId"":29145}]",,"[{""dungeonLimitTime"":1800}]"
20146,,0,0,,-9625,-10930,"[{""npcSpawnGroupId"":20146},{""npcSpawnGroupId"":29146},{""npcSpawnGroupId"":29146},{""npcSpawnGroupId"":29146},{""npcSpawnGroupId"":29146},{""npcSpawnGroupId"":29146},{""npcSpawnGroupId"":29146},{""npcSpawnGroupId"":29146}]",,"[{""dungeonLimitTime"":1800}]"
20147,,0,0,,-9625,-10930,"[{""npcSpawnGroupId"":20147},{""npcSpawnGroupId"":29147},{""npcSpawnGroupId"":29147},{""npcSpawnGroupId"":29147},{""npcSpawnGroupId"":29147},{""npcSpawnGroupId"":29147},{""npcSpawnGroupId"":29147},{""npcSpawnGroupId"":29147}]",,"[{""dungeonLimitTime"":1800}]"
20148,,0,0,,-9625,-10930,"[{""npcSpawnGroupId"":20148},{""npcSpawnGroupId"":29148},{""npcSpawnGroupId"":29148},{""npcSpawnGroupId"":29148},{""npcSpawnGroupId"":29148},{""npcSpawnGroupId"":29148},{""npcSpawnGroupId"":29148},{""npcSpawnGroupId"":29148}]",,"[{""dungeonLimitTime"":1200}]"
20152,,0,0,,-9625,-10930,"[{""npcSpawnGroupId"":20152},{""npcSpawnGroupId"":29152},{""npcSpawnGroupId"":29152},{""npcSpawnGroupId"":29152},{""npcSpawnGroupId"":29152},{""npcSpawnGroupId"":29152},{""npcSpawnGroupId"":29152},{""npcSpawnGroupId"":29152}]",,"[{""dungeonLimitTime"":1200}]"
20153,,0,0,,-9625,-10930,"[{""npcSpawnGroupId"":20153},{""npcSpawnGroupId"":29153},{""npcSpawnGroupId"":29153},{""npcSpawnGroupId"":29153},{""npcSpawnGroupId"":29153},{""npcSpawnGroupId"":29153},{""npcSpawnGroupId"":29153},{""npcSpawnGroupId"":29153}]",,"[{""dungeonLimitTime"":1200}]"
20154,,0,0,,-9625,-10930,"[{""npcSpawnGroupId"":20154},{""npcSpawnGroupId"":29154},{""npcSpawnGroupId"":29154},{""npcSpawnGroupId"":29154},{""npcSpawnGroupId"":29154},{""npcSpawnGroupId"":29154},{""npcSpawnGroupId"":29154},{""npcSpawnGroupId"":29154}]",,"[{""dungeonLimitTime"":1200}]"
20155,,0,0,,-9625,-10930,"[{""npcSpawnGroupId"":20155},{""npcSpawnGroupId"":29155},{""npcSpawnGroupId"":29155},{""npcSpawnGroupId"":29155},{""npcSpawnGroupId"":29155},{""npcSpawnGroupId"":29155},{""npcSpawnGroupId"":29155},{""npcSpawnGroupId"":29155}]",,"[{""dungeonLimitTime"":1200}]"
20156,,0,0,,-9625,-10930,"[{""npcSpawnGroupId"":20156},{""npcSpawnGroupId"":29156},{""npcSpawnGroupId"":29156},{""npcSpawnGroupId"":29156},{""npcSpawnGroupId"":29156},{""npcSpawnGroupId"":29156},{""npcSpawnGroupId"":29156},{""npcSpawnGroupId"":29156}]",,"[{""dungeonLimitTime"":1200}]"
20157,,0,0,,-9625,-10930,"[{""npcSpawnGroupId"":20157},{""npcSpawnGroupId"":29157},{""npcSpawnGroupId"":29157},{""npcSpawnGroupId"":29157},{""npcSpawnGroupId"":29157},{""npcSpawnGroupId"":29157},{""npcSpawnGroupId"":29157},{""npcSpawnGroupId"":29157}]",,"[{""dungeonLimitTime"":1200}]"
20158,,0,0,,-9625,-10930,"[{""npcSpawnGroupId"":20158},{""npcSpawnGroupId"":29158},{""npcSpawnGroupId"":29158},{""npcSpawnGroupId"":29158},{""npcSpawnGroupId"":29158},{""npcSpawnGroupId"":29158},{""npcSpawnGroupId"":29158},{""npcSpawnGroupId"":29158}]",,"[{""dungeonLimitTime"":1200}]"
20159,,0,0,,-9625,-10930,"[{""npcSpawnGroupId"":20159},{""npcSpawnGroupId"":29159},{""npcSpawnGroupId"":29159},{""npcSpawnGroupId"":29159},{""npcSpawnGroupId"":29159},{""npcSpawnGroupId"":29159},{""npcSpawnGroupId"":29159},{""npcSpawnGroupId"":29159}]",,"[{""dungeonLimitTime"":1200}]"
20160,,0,0,,-9625,-10930,"[{""npcSpawnGroupId"":20160},{""npcSpawnGroupId"":29160},{""npcSpawnGroupId"":29160},{""npcSpawnGroupId"":29160},{""npcSpawnGroupId"":29160},{""npcSpawnGroupId"":29160},{""npcSpawnGroupId"":29160},{""npcSpawnGroupId"":29160}]",,"[{""dungeonLimitTime"":1200}]"
20161,,0,0,,-9625,-10930,"[{""npcSpawnGroupId"":20161},{""npcSpawnGroupId"":29161},{""npcSpawnGroupId"":29161},{""npcSpawnGroupId"":29161},{""npcSpawnGroupId"":29161},{""npcSpawnGroupId"":29161},{""npcSpawnGroupId"":29161},{""npcSpawnGroupId"":29161}]",,"[{""dungeonLimitTime"":1200}]"
20162,,0,0,,-9625,-10930,"[{""npcSpawnGroupId"":20162},{""npcSpawnGroupId"":29162},{""npcSpawnGroupId"":29162},{""npcSpawnGroupId"":29162},{""npcSpawnGroupId"":29162},{""npcSpawnGroupId"":29162},{""npcSpawnGroupId"":29162},{""npcSpawnGroupId"":29162}]",,"[{""dungeonLimitTime"":1200}]"
20163,,0,0,,-9625,-10930,"[{""npcSpawnGroupId"":20163},{""npcSpawnGroupId"":29163},{""npcSpawnGroupId"":29163},{""npcSpawnGroupId"":29163},{""npcSpawnGroupId"":29163},{""npcSpawnGroupId"":29163},{""npcSpawnGroupId"":29163},{""npcSpawnGroupId"":29163}]",,"[{""dungeonLimitTime"":1200}]"
20164,,0,0,,-9625,-10930,"[{""npcSpawnGroupId"":20164},{""npcSpawnGroupId"":29164},{""npcSpawnGroupId"":29164},{""npcSpawnGroupId"":29164},{""npcSpawnGroupId"":29164},{""npcSpawnGroupId"":29164},{""npcSpawnGroupId"":29164},{""npcSpawnGroupId"":29164}]",,"[{""dungeonLimitTime"":1200}]"
20165,,0,0,,-9625,-10930,"[{""npcSpawnGroupId"":20165},{""npcSpawnGroupId"":29165},{""npcSpawnGroupId"":29165},{""npcSpawnGroupId"":29165},{""npcSpawnGroupId"":29165},{""npcSpawnGroupId"":29165},{""npcSpawnGroupId"":29165},{""npcSpawnGroupId"":29165}]",,"[{""dungeonLimitTime"":1200}]"
20166,,0,0,,-9625,-10930,"[{""npcSpawnGroupId"":20166},{""npcSpawnGroupId"":29166},{""npcSpawnGroupId"":29166},{""npcSpawnGroupId"":29166},{""npcSpawnGroupId"":29166},{""npcSpawnGroupId"":29166},{""npcSpawnGroupId"":29166},{""npcSpawnGroupId"":29166}]",,"[{""dungeonLimitTime"":1200}]"
20167,,0,0,,-9625,-10930,"[{""npcSpawnGroupId"":20167},
{""npcSpawnGroupId"":29167},{""npcSpawnGroupId"":29167},{""npcSpawnGroupId"":29167},{""npcSpawnGroupId"":29167},
{""npcSpawnGroupId"":29167},{""npcSpawnGroupId"":29167},{""npcSpawnGroupId"":29167},{""npcSpawnGroupId"":29167},
{""npcSpawnGroupId"":29167},{""npcSpawnGroupId"":29167},{""npcSpawnGroupId"":29167},{""npcSpawnGroupId"":29167},
{""npcSpawnGroupId"":29167},{""npcSpawnGroupId"":29167}]",,"[{""dungeonLimitTime"":1200}]"
20168,,0,0,,-9625,-10930,"[{""npcSpawnGroupId"":20168},
{""npcSpawnGroupId"":29168},{""npcSpawnGroupId"":29168},{""npcSpawnGroupId"":29168},{""npcSpawnGroupId"":29168},
{""npcSpawnGroupId"":29168},{""npcSpawnGroupId"":29168},{""npcSpawnGroupId"":29168},{""npcSpawnGroupId"":29168},
{""npcSpawnGroupId"":29168},{""npcSpawnGroupId"":29168},{""npcSpawnGroupId"":29168},{""npcSpawnGroupId"":29168},
{""npcSpawnGroupId"":29168},{""npcSpawnGroupId"":29168}]",,"[{""dungeonLimitTime"":1200}]"
20169,,0,0,,-9625,-10930,"[{""npcSpawnGroupId"":20169},
{""npcSpawnGroupId"":29169},{""npcSpawnGroupId"":29169},{""npcSpawnGroupId"":29169},{""npcSpawnGroupId"":29169},
{""npcSpawnGroupId"":29169},{""npcSpawnGroupId"":29169},{""npcSpawnGroupId"":29169},{""npcSpawnGroupId"":29169},
{""npcSpawnGroupId"":29169},{""npcSpawnGroupId"":29169},{""npcSpawnGroupId"":29169},{""npcSpawnGroupId"":29169},
{""npcSpawnGroupId"":29169},{""npcSpawnGroupId"":29169}]",,"[{""dungeonLimitTime"":1200}]"
20170,,0,0,,-9625,-10930,"[{""npcSpawnGroupId"":20170},
{""npcSpawnGroupId"":29170},{""npcSpawnGroupId"":29170},{""npcSpawnGroupId"":29170},{""npcSpawnGroupId"":29170},
{""npcSpawnGroupId"":29170},{""npcSpawnGroupId"":29170},{""npcSpawnGroupId"":29170},{""npcSpawnGroupId"":29170},
{""npcSpawnGroupId"":29170},{""npcSpawnGroupId"":29170},{""npcSpawnGroupId"":29170},{""npcSpawnGroupId"":29170},
{""npcSpawnGroupId"":29170},{""npcSpawnGroupId"":29170}]",,"[{""dungeonLimitTime"":1200}]"
20171,,0,0,,-9625,-10930,"[{""npcSpawnGroupId"":20171},
{""npcSpawnGroupId"":29171},{""npcSpawnGroupId"":29171},{""npcSpawnGroupId"":29171},{""npcSpawnGroupId"":29171},
{""npcSpawnGroupId"":29171},{""npcSpawnGroupId"":29171},{""npcSpawnGroupId"":29171},{""npcSpawnGroupId"":29171},
{""npcSpawnGroupId"":29171},{""npcSpawnGroupId"":29171},{""npcSpawnGroupId"":29171},{""npcSpawnGroupId"":29171},
{""npcSpawnGroupId"":29171},{""npcSpawnGroupId"":29171}]",,"[{""dungeonLimitTime"":1200}]"
20172,,0,0,,-9625,-10930,"[{""npcSpawnGroupId"":20172},
{""npcSpawnGroupId"":29172},{""npcSpawnGroupId"":29172},{""npcSpawnGroupId"":29172},{""npcSpawnGroupId"":29172},
{""npcSpawnGroupId"":29172},{""npcSpawnGroupId"":29172},{""npcSpawnGroupId"":29172},{""npcSpawnGroupId"":29172},
{""npcSpawnGroupId"":29172},{""npcSpawnGroupId"":29172},{""npcSpawnGroupId"":29172},{""npcSpawnGroupId"":29172},
{""npcSpawnGroupId"":29172},{""npcSpawnGroupId"":29172}]",,"[{""dungeonLimitTime"":1200}]"
50000,1,0,0,,-1465,520,"[
{""popUpNpcSpawnGroupId"":13000},
{""roamingNpcSpawnGroupId"":13001,""roamingNpcLifeTime"":600,""roamingNpcSpawnTime"":3}
]
",,
90101,1,0,10000,140011,45459,-5297,"[{""npcSpawnGroupId"":90101, ""bossNpcId"":301001}]",,
90101,2,0,5000,140111,45459,-5297,"[{""npcSpawnGroupId"":90101, ""bossNpcId"":301001}]",,
90101,3,5000,30000,140211,45459,-5297,"[{""npcSpawnGroupId"":90101, ""bossNpcId"":301001}]",,
90102,1,0,15000,140012,45459,-5297,"[{""npcSpawnGroupId"":90102, ""bossNpcId"":301101}]",,
90102,2,0,7500,140112,45459,-5297,"[{""npcSpawnGroupId"":90102, ""bossNpcId"":301101}]",,
90102,3,7000,50000,140212,45459,-5297,"[{""npcSpawnGroupId"":90102, ""bossNpcId"":301101}]",,
90103,1,0,20000,140013,45459,-5297,"[{""npcSpawnGroupId"":90103, ""bossNpcId"":301201}]",,
90103,2,0,10000,140113,45459,-5297,"[{""npcSpawnGroupId"":90103, ""bossNpcId"":301201}]",,
90103,3,10000,100000,140213,45459,-5297,"[{""npcSpawnGroupId"":90103, ""bossNpcId"":301201}]",,
90301,1,0,15000,141011,-1208,1660,"[{""npcSpawnGroupId"":90301, ""bossNpcId"":300001}]",,
90301,2,0,5000,141111,-1208,1660,"[{""npcSpawnGroupId"":90301, ""bossNpcId"":300001}]",,
90301,3,5000,30000,141211,-1208,1660,"[{""npcSpawnGroupId"":90301, ""bossNpcId"":300001}]",,
90302,1,0,20000,141012,-1208,1660,"[{""npcSpawnGroupId"":90302, ""bossNpcId"":300101}]",,
90302,2,0,7500,141112,-1208,1660,"[{""npcSpawnGroupId"":90302, ""bossNpcId"":300101}]",,
90302,3,7000,50000,141212,-1208,1660,"[{""npcSpawnGroupId"":90302, ""bossNpcId"":300101}]",,
90303,1,0,25000,141013,-1208,1660,"[{""npcSpawnGroupId"":90303, ""bossNpcId"":300201}]",,
90303,2,0,10000,141113,-1208,1660,"[{""npcSpawnGroupId"":90303, ""bossNpcId"":300201}]",,
90303,3,10000,100000,141213,-1208,1660,"[{""npcSpawnGroupId"":90303, ""bossNpcId"":300201}]",,
90401,1,0,20000,142011,13732,19016,"[{""npcSpawnGroupId"":90401, ""bossNpcId"":302001}]",,
