Id,RequiredId,AchievementGroupId,Type,GroupType,Param1,TaskType,TaskCondition,CompleteNotifyType,TaskCount,RewardPoint,RewardGem,RewardAdena,RewardItemInfoId,RewardCount,RewardCountDesc,RewardIcon,AchievementIcon
41905,41904,419,3,3,5,41,MPPotion,0,4670,80,,,400001,20,,Icon_SoulShot_01,Icon_HeroicAchievement_05
41906,41905,419,3,3,6,41,MPPotion,0,12330,130,,2000,,,,,Icon_HeroicAchievement_05
41907,41906,419,3,3,7,41,MPPotion,0,21110,190,,2000,,,,,Icon_HeroicAchievement_05
41908,41907,419,3,3,8,41,MPPotion,0,31000,230,,2500,,,,,Icon_HeroicAchievement_05
41909,41908,419,3,3,9,41,MPPotion,0,42010,390,,,400001,30,,Icon_SoulShot_01,Icon_HeroicAchievement_05
41910,41909,419,3,3,10,41,MPPotion,0,54150,580,,5000,,,,,Icon_HeroicAchievement_05
41911,41910,419,3,3,11,41,MPPotion,0,67400,1120,,,400001,30,,Icon_SoulShot_01,Icon_HeroicAchievement_05
41912,41911,419,3,3,12,41,MPPotion,0,81770,1660,,,400001,30,,Icon_SoulShot_01,Icon_HeroicAchievement_05
41913,41912,419,3,3,13,41,MPPotion,0,97250,2200,,17500,,,,,Icon_HeroicAchievement_05
41914,41913,419,3,3,14,41,MPPotion,0,103020,2740,,,400001,30,,Icon_SoulShot_01,Icon_HeroicAchievement_05
41915,41914,419,3,3,15,41,MPPotion,0,119620,3280,,,400001,50,,Icon_SoulShot_01,Icon_HeroicAchievement_05
41916,41915,419,3,3,16,41,MPPotion,0,130800,3820,,,400001,50,,Icon_SoulShot_01,Icon_HeroicAchievement_05
41917,41916,419,3,3,17,41,MPPotion,0,141990,4360,,,400001,50,,Icon_SoulShot_01,Icon_HeroicAchievement_05
41918,41917,419,3,3,18,41,MPPotion,0,153170,4900,,37500,,,,,Icon_HeroicAchievement_05
41919,41918,419,3,3,19,41,MPPotion,0,164360,5440,,41500,,,,,Icon_HeroicAchievement_05
41920,41919,419,3,3,20,41,MPPotion,0,175200,5980,,,400001,100,,Icon_SoulShot_01,Icon_HeroicAchievement_05
42001,,420,3,3,1,50,VehicleEnchantMaterial,0,10,70,,,481001,1,,Icon_PetHelmet_LevelMaterial_01,Icon_HeroicAchievement_05
42002,42001,420,3,3,2,50,VehicleEnchantMaterial,0,50,110,,,481002,1,,Icon_PetArmor_LevelMaterial_01,Icon_HeroicAchievement_05
42003,42002,420,3,3,3,50,VehicleEnchantMaterial,0,100,220,,2500,,,,,Icon_HeroicAchievement_05
42004,42003,420,3,3,4,50,VehicleEnchantMaterial,0,200,290,,,481005,1,,Icon_PetHelmet_LevelMaterial_01,Icon_HeroicAchievement_05
42005,42004,420,3,3,5,50,VehicleEnchantMaterial,0,450,420,,,481006,1,,Icon_PetArmor_LevelMaterial_01,Icon_HeroicAchievement_05
42006,42005,420,3,3,6,50,VehicleEnchantMaterial,0,600,560,,5000,,,,,Icon_HeroicAchievement_05
42007,42006,420,3,3,7,50,VehicleEnchantMaterial,0,1250,770,,,481005,2,,Icon_PetHelmet_LevelMaterial_01,Icon_HeroicAchievement_05
42008,42007,420,3,3,8,50,VehicleEnchantMaterial,0,2450,1030,,,481006,2,,Icon_PetArmor_LevelMaterial_01,Icon_HeroicAchievement_05
42009,42008,420,3,3,9,50,VehicleEnchantMaterial,0,3600,1330,,10500,,,,,Icon_HeroicAchievement_05
42010,42009,420,3,3,10,50,VehicleEnchantMaterial,0,5000,1670,,,481009,1,,Icon_PetHelmet_LevelMaterial_01,Icon_HeroicAchievement_05
42101,,421,3,3,1,50,PetItem,0,60,50,,,911005,1,,Item_Box_SummonStone_01,Icon_HeroicAchievement_05
42102,42101,421,3,3,2,50,PetItem,0,300,130,,2000,,,,,Icon_HeroicAchievement_05
42103,42102,421,3,3,3,50,PetItem,0,600,250,,4000,,,,,Icon_HeroicAchievement_05
42104,42103,421,3,3,4,50,PetItem,0,1200,430,,,911005,2,,Item_Box_SummonStone_01,Icon_HeroicAchievement_05
42105,42104,421,3,3,5,50,PetItem,0,2700,650,,8000,,,,,Icon_HeroicAchievement_05
42106,42105,421,3,3,6,50,PetItem,0,3600,930,,12000,,,,,Icon_HeroicAchievement_05
42107,42106,421,3,3,7,50,PetItem,0,7500,1250,,,911005,5,,Item_Box_SummonStone_01,Icon_HeroicAchievement_05
42108,42107,421,3,3,8,50,PetItem,0,14700,1610,,16000,,,,,Icon_HeroicAchievement_05
42109,42108,421,3,3,9,50,PetItem,0,21600,2050,,20000,,,,,Icon_HeroicAchievement_05
42110,42109,421,3,3,10,50,PetItem,0,30000,2280,,,911005,5,,Item_Box_SummonStone_01,Icon_HeroicAchievement_05
50101,,501,3,4,1,180,,0,1,30,,,400001,5,,Icon_SoulShot_01,Icon_HeroicAchievement_03
50102,50101,501,3,4,2,180,,0,5,50,,1000,,,,,Icon_HeroicAchievement_03
50103,50102,501,3,4,3,180,,0,10,70,,1500,,,,,Icon_HeroicAchievement_03
50104,50103,501,3,4,4,180,,0,20,90,,1500,,,,,Icon_HeroicAchievement_03
50105,50104,501,3,4,5,180,,0,30,110,,,400001,10,,Icon_SoulShot_01,Icon_HeroicAchievement_03
50201,,502,3,4,1,181,,0,60,30,,,900012,1,,Icon_GachaItem_Soulcrystal,Icon_HeroicAchievement_03
50202,50201,502,3,4,2,181,,0,180,30,,1000,,,,,Icon_HeroicAchievement_03
50203,50202,502,3,4,3,181,,0,460,40,,1000,,,,,Icon_HeroicAchievement_03
50204,50203,502,3,4,4,181,,0,1150,50,,,900012,1,,Icon_GachaItem_Soulcrystal,Icon_HeroicAchievement_03
50205,50204,502,3,4,5,181,,0,2810,90,,1500,,,,,Icon_HeroicAchievement_03
50206,50205,502,3,4,6,181,,0,6760,180,,2000,,,,,Icon_HeroicAchievement_03
50207,50206,502,3,4,7,181,,0,16020,260,,,900012,1,,Icon_GachaItem_Soulcrystal,Icon_HeroicAchievement_03
50208,50207,502,3,4,8,181,,0,37830,370,,3500,,,,,Icon_HeroicAchievement_03
50209,50208,502,3,4,9,181,,0,68640,580,,5000,,,,,Icon_HeroicAchievement_03
50210,50209,502,3,4,10,181,,0,102990,720,,6000,,,,,Icon_HeroicAchievement_03
50211,50210,502,3,4,11,181,,0,140870,990,,,910205,1,,Icon_GachaItem_Soulcrystal,Icon_HeroicAchievement_03
50212,50211,502,3,4,12,181,,0,182290,1190,,10000,,,,,Icon_HeroicAchievement_03
50213,50212,502,3,4,13,181,,0,227240,1330,,,900012,1,,Icon_GachaItem_Soulcrystal,Icon_HeroicAchievement_03
50214,50213,502,3,4,14,181,,0,249470,1570,,12500,,,,,Icon_HeroicAchievement_03
50215,50214,502,3,4,15,181,,0,297960,1990,,,900012,1,,Icon_GachaItem_Soulcrystal,Icon_HeroicAchievement_03
50216,50215,502,3,4,16,181,,0,333320,2330,,18500,,,,,Icon_HeroicAchievement_03
50217,50216,502,3,4,17,181,,0,368680,2800,,22000,,,,,Icon_HeroicAchievement_03
50218,50217,502,3,4,18,181,,0,404040,3410,,,900012,1,,Icon_GachaItem_Soulcrystal,Icon_HeroicAchievement_03
50219,50218,502,3,4,19,181,,0,439400,4330,,33500,,,,,Icon_HeroicAchievement_03
50220,50219,502,3,4,20,181,,0,474500,5410,,,900012,1,,Icon_GachaItem_Soulcrystal,Icon_HeroicAchievement_03
50301,,503,3,4,1,183,,0,20,30,,,440001,10,,Icon_HpPotion_01,Icon_HeroicAchievement_03
50302,50301,503,3,4,2,183,,0,50,30,,1000,,,,,Icon_HeroicAchievement_03
50303,50302,503,3,4,3,183,,0,110,40,,,440001,20,,Icon_HpPotion_01,Icon_HeroicAchievement_03
50304,50303,503,3,4,4,183,,0,270,60,,1500,,,,,Icon_HeroicAchievement_03
50305,50304,503,3,4,5,183,,0,650,110,,1500,,,,,Icon_HeroicAchievement_03
50306,50305,503,3,4,6,183,,0,1560,210,,2500,,,,,Icon_HeroicAchievement_03
50307,50306,503,3,4,7,183,,0,3700,310,,,440001,30,,Icon_HpPotion_01,Icon_HeroicAchievement_03
50308,50307,503,3,4,8,183,,0,8730,450,,4000,,,,,Icon_HeroicAchievement_03
50309,50308,503,3,4,9,183,,0,15840,700,,6000,,,,,Icon_HeroicAchievement_03
50310,50309,503,3,4,10,183,,0,23770,870,,7500,,,,,Icon_HeroicAchievement_03
50311,50310,503,3,4,11,183,,0,32510,1210,,,440001,30,,Icon_HpPotion_01,Icon_HeroicAchievement_03
50312,50311,503,3,4,12,183,,0,42070,1450,,11500,,,,,Icon_HeroicAchievement_03
50313,50312,503,3,4,13,183,,0,52440,1620,,13000,,,,,Icon_HeroicAchievement_03
50314,50313,503,3,4,14,183,,0,57570,1910,,15000,,,,,Icon_HeroicAchievement_03
50315,50314,503,3,4,15,183,,0,68760,2430,,,440001,50,,Icon_HpPotion_01,Icon_HeroicAchievement_03
50316,50315,503,3,4,16,183,,0,76920,2850,,22000,,,,,Icon_HeroicAchievement_03
50317,50316,503,3,4,17,183,,0,85080,3420,,26500,,,,,Icon_HeroicAchievement_03
50318,50317,503,3,4,18,183,,0,93240,4160,,32000,,,,,Icon_HeroicAchievement_03
50319,50318,503,3,4,19,183,,0,101400,5290,,40500,,,,,Icon_HeroicAchievement_03
50320,50319,503,3,4,20,183,,0,109500,6610,,,440001,50,,Icon_HpPotion_01,Icon_HeroicAchievement_03
50401,,504,3,4,1,182,,0,20,30,,1000,,,,,Icon_HeroicAchievement_03
50402,50401,504,3,4,2,182,,0,40,30,,,900001,1,,Icon_Shop_Gacha_Equipment_04,Icon_HeroicAchievement_03
50403,50402,504,3,4,3,182,,0,90,40,,1000,,,,,Icon_HeroicAchievement_03
50404,50403,504,3,4,4,182,,0,220,60,,,900001,1,,Icon_Shop_Gacha_Equipment_04,Icon_HeroicAchievement_03
50405,50404,504,3,4,5,182,,0,540,100,,1500,,,,,Icon_HeroicAchievement_03
50406,50405,504,3,4,6,182,,0,1300,200,,2500,,,,,Icon_HeroicAchievement_03
50407,50406,504,3,4,7,182,,0,3080,300,,,900008,1,,Icon_Shop_Gacha_Equipment_2,Icon_HeroicAchievement_03
50408,50407,504,3,4,8,182,,0,7280,430,,4000,,,,,Icon_HeroicAchievement_03
50409,50408,504,3,4,9,182,,0,14790,670,,6000,,,,,Icon_HeroicAchievement_03
50410,50409,504,3,4,10,182,,0,22190,830,,7000,,,,,Icon_HeroicAchievement_03
50411,50410,504,3,4,11,182,,0,30350,1150,,,900008,1,,Icon_Shop_Gacha_Equipment_2,Icon_HeroicAchievement_03
50412,50411,504,3,4,12,182,,0,39270,1380,,11000,,,,,Icon_HeroicAchievement_03
50413,50412,504,3,4,13,182,,0,48950,1540,,12500,,,,,Icon_HeroicAchievement_03
50414,50413,504,3,4,14,182,,0,53740,1820,,14500,,,,,Icon_HeroicAchievement_03
50415,50414,504,3,4,15,182,,0,64180,2310,,18000,,,,,Icon_HeroicAchievement_03
50416,50415,504,3,4,16,182,,0,71800,2700,,21000,,,,,Icon_HeroicAchievement_03
50417,50416,504,3,4,17,182,,0,79410,3250,,,910141,1,,Icon_GachaItem_EquipmentS,Icon_HeroicAchievement_03
50418,50417,504,3,4,18,182,,0,87030,3950,,30500,,,,,Icon_HeroicAchievement_03
50419,50418,504,3,4,19,182,,0,94640,5030,,38500,,,,,Icon_HeroicAchievement_03
50420,50419,504,3,4,20,182,,0,102200,6280,,48000,,,,,Icon_HeroicAchievement_03
50601,,506,3,4,1,166,,0,10,40,,1000,,,,,Icon_HeroicAchievement_03
50602,50601,506,3,4,2,166,,0,20,80,,1500,,,,,Icon_HeroicAchievement_03
50603,50602,506,3,4,3,166,,0,40,140,,2000,,,,,Icon_HeroicAchievement_03
50604,50603,506,3,4,4,166,,0,90,250,,,490005,50,,Icon_Box_Rune_01,Icon_HeroicAchievement_03
50605,50604,506,3,4,5,166,,0,220,350,,3500,,,,,Icon_HeroicAchievement_03
50606,50605,506,3,4,6,166,,0,520,460,,4500,,,,,Icon_HeroicAchievement_03
50607,50606,506,3,4,7,166,,0,1240,570,,5000,,,,,Icon_HeroicAchievement_03
50608,50607,506,3,4,8,166,,0,2910,730,,,490005,100,,Icon_Box_Rune_01,Icon_HeroicAchievement_03
50609,50608,506,3,4,9,166,,0,5280,1010,,8500,,,,,Icon_HeroicAchievement_03
50610,50609,506,3,4,10,166,,0,7930,1270,,10500,,,,,Icon_HeroicAchievement_03
50611,50610,506,3,4,11,166,,0,10840,1920,,15000,,,,,Icon_HeroicAchievement_03
50612,50611,506,3,4,12,166,,0,14030,2460,,19500,,,,,Icon_HeroicAchievement_03
50613,50612,506,3,4,13,166,,0,17480,3000,,,490005,100,,Icon_Box_Rune_01,Icon_HeroicAchievement_03
50614,50613,506,3,4,14,166,,0,19190,3540,,27500,,,,,Icon_HeroicAchievement_03
50615,50614,506,3,4,15,166,,0,22920,4080,,,490005,200,,Icon_Box_Rune_01,Icon_HeroicAchievement_03
50616,50615,506,3,4,16,166,,0,25640,4620,,35500,,,,,Icon_HeroicAchievement_03
50617,50616,506,3,4,17,166,,0,28360,5160,,,490005,300,,Icon_Box_Rune_01,Icon_HeroicAchievement_03
50618,50617,506,3,4,18,166,,0,31080,5160,,39500,,,,,Icon_HeroicAchievement_03
50619,50618,506,3,4,19,166,,0,33800,6240,,,490005,500,,Icon_Box_Rune_01,Icon_HeroicAchievement_03
50620,50619,506,3,4,20,166,,0,36500,7320,,55500,,,,,Icon_HeroicAchievement_03
50701,,507,3,4,1,163,,0,10,30,,1000,,,,,Icon_HeroicAchievement_03
50702,50701,507,3,4,2,163,,0,40,30,,,910307,3,,Icon_GachaItem_Herb,Icon_HeroicAchievement_03
50703,50702,507,3,4,3,163,,0,240,30,,1000,,,,,Icon_HeroicAchievement_03
50704,50703,507,3,4,4,163,,0,660,40,,1000,,,,,Icon_HeroicAchievement_03
50705,50704,507,3,4,5,163,,0,1800,40,,1000,,,,,Icon_HeroicAchievement_03
50706,50705,507,3,4,6,163,,0,4880,60,,1000,,,,,Icon_HeroicAchievement_03
50707,50706,507,3,4,7,163,,0,13130,80,,,910007,1,,Icon_Box_Herb_01,Icon_HeroicAchievement_03
50708,50707,507,3,4,8,163,,0,20590,110,,1500,,,,,Icon_HeroicAchievement_03
50709,50708,507,3,4,9,163,,0,28920,170,,2000,,,,,Icon_HeroicAchievement_03
50710,50709,507,3,4,10,163,,0,38120,260,,,910007,1,,Icon_Box_Herb_01,Icon_HeroicAchievement_03
50711,50710,507,3,4,11,163,,0,48180,400,,4000,,,,,Icon_HeroicAchievement_03
50712,50711,507,3,4,12,163,,0,59120,590,,,910007,1,,Icon_Box_Herb_01,Icon_HeroicAchievement_03
50713,50712,507,3,4,13,163,,0,70920,860,,7000,,,,,Icon_HeroicAchievement_03
50714,50713,507,3,4,14,163,,0,75630,1220,,10000,,,,,Icon_HeroicAchievement_03
50715,50714,507,3,4,15,163,,0,88310,1700,,13500,,,,,Icon_HeroicAchievement_03
50716,50715,507,3,4,16,163,,0,97000,2310,,,910007,2,,Icon_Box_Herb_01,Icon_HeroicAchievement_03
50717,50716,507,3,4,17,163,,0,105690,3060,,,910007,2,,Icon_Box_Herb_01,Icon_HeroicAchievement_03
50718,50717,507,3,4,18,163,,0,114390,3880,,30000,,,,,Icon_HeroicAchievement_03
50719,50718,507,3,4,19,163,,0,123080,4720,,,910007,2,,Icon_Box_Herb_01,Icon_HeroicAchievement_03
50720,50719,507,3,4,20,163,,0,131660,6530,,50000,,,,,Icon_HeroicAchievement_03
50801,,508,3,4,1,164,,0,5000,30,,1000,,,,,Icon_HeroicAchievement_03
50802,50801,508,3,4,2,164,,0,25000,30,,,400002,20,,Currency_BloodCrystal_01,Icon_HeroicAchievement_03
50803,50802,508,3,4,3,164,,0,100000,40,,1000,,,,,Icon_HeroicAchievement_03
50804,50803,508,3,4,4,164,,0,750000,40,,1000,,,,,Icon_HeroicAchievement_03
50805,50804,508,3,4,5,164,,0,1500000,60,,,400002,20,,Currency_BloodCrystal_01,Icon_HeroicAchievement_03
50806,50805,508,3,4,6,164,,0,3000000,80,,1500,,,,,Icon_HeroicAchievement_03
50807,50806,508,3,4,7,164,,0,6000000,110,,1500,,,,,Icon_HeroicAchievement_03
50808,50807,508,3,4,8,164,,0,12000000,160,,,400002,30,,Currency_BloodCrystal_01,Icon_HeroicAchievement_03
50809,50808,508,3,4,9,164,,0,24000000,230,,2500,,,,,Icon_HeroicAchievement_03
50810,50809,508,3,4,10,164,,0,48000000,330,,,400002,30,,Currency_BloodCrystal_01,Icon_HeroicAchievement_03
50811,50810,508,3,4,11,164,,0,96000000,460,,4000,,,,,Icon_HeroicAchievement_03
50812,50811,508,3,4,12,164,,0,122905000,620,,,400002,100,,Currency_BloodCrystal_01,Icon_HeroicAchievement_03
50813,50812,508,3,4,13,164,,0,147450000,830,,,400002,100,,Currency_BloodCrystal_01,Icon_HeroicAchievement_03
50814,50813,508,3,4,14,164,,0,157247500,1090,,9000,,,,,Icon_HeroicAchievement_03
50815,50814,508,3,4,15,164,,0,183600000,1380,,11000,,,,,Icon_HeroicAchievement_03
50816,50815,508,3,4,16,164,,0,201675000,1700,,13500,,,,,Icon_HeroicAchievement_03
50817,50816,508,3,4,17,164,,0,219750000,2040,,,400002,100,,Currency_BloodCrystal_01,Icon_HeroicAchievement_03
50818,50817,508,3,4,18,164,,0,237825000,3360,,,400002,100,,Currency_BloodCrystal_01,Icon_HeroicAchievement_03
50819,50818,508,3,4,19,164,,0,255900000,4470,,34500,,,,,Icon_HeroicAchievement_03
50820,50819,508,3,4,20,164,,0,273750000,6700,,,400002,150,,Currency_BloodCrystal_01,Icon_HeroicAchievement_03
50901,,509,3,4,1,165,,0,40,30,,1000,,,,,Icon_HeroicAchievement_03
50902,50901,509,3,4,2,165,,0,120,90,,,490013,1,,Icon_Box_Dia_04,Icon_HeroicAchievement_03
50903,50902,509,3,4,3,165,,0,320,150,,2000,,,,,Icon_HeroicAchievement_03
50904,50903,509,3,4,4,165,,0,920,210,,,490013,1,,Icon_Box_Dia_04,Icon_HeroicAchievement_03
50905,50904,509,3,4,5,165,,0,2520,270,,3000,,,,,Icon_HeroicAchievement_03
50906,50905,509,3,4,6,165,,0,13760,350,,3500,,,,,Icon_HeroicAchievement_03
50907,50906,509,3,4,7,165,,0,37040,430,,,490013,1,,Icon_Box_Dia_04,Icon_HeroicAchievement_03
50908,50907,509,3,4,8,165,,0,58040,510,,4500,,,,,Icon_HeroicAchievement_03
50909,50908,509,3,4,9,165,,0,81560,630,,5500,,,,,Icon_HeroicAchievement_03
50910,50909,509,3,4,10,165,,0,107480,830,,7000,,,,,Icon_HeroicAchievement_03
50911,50910,509,3,4,11,165,,0,339720,1230,,10000,,,,,Icon_HeroicAchievement_03
50912,50911,509,3,4,12,165,,0,416800,1630,,13000,,,,,Icon_HeroicAchievement_03
50913,50912,509,3,4,13,165,,0,500040,2030,,16000,,,,,Icon_HeroicAchievement_03
50914,50913,509,3,4,14,165,,0,533280,2470,,,490013,1,,Icon_Box_Dia_04,Icon_HeroicAchievement_03
50915,50914,509,3,4,15,165,,0,622640,2830,,22000,,,,,Icon_HeroicAchievement_03
50916,50915,509,3,4,16,165,,0,683960,3250,,25000,,,,,Icon_HeroicAchievement_03
50917,50916,509,3,4,17,165,,0,1490480,3630,,28000,,,,,Icon_HeroicAchievement_03
50918,50917,509,3,4,18,165,,0,1613080,4430,,,490013,1,,Icon_Box_Dia_04,Icon_HeroicAchievement_03
50919,50918,509,3,4,19,165,,0,1735680,5270,,40500,,,,,Icon_HeroicAchievement_03
50920,50919,509,3,4,20,165,,0,1856760,6070,,46500,,,,,Icon_HeroicAchievement_03
51001,,510,3,4,1,162,,0,2,30,,1000,,,,,Icon_HeroicAchievement_03
51002,51001,510,3,4,2,162,,0,15,60,,,900010,1,,Icon_Gacha_EnchantScroll,Icon_HeroicAchievement_03
51003,51002,510,3,4,3,162,,0,40,110,,1500,,,,,Icon_HeroicAchievement_03
51004,51003,510,3,4,4,162,,0,80,190,,2000,,,,,Icon_HeroicAchievement_03
51005,51004,510,3,4,5,162,,0,150,330,,,900010,1,,Icon_Gacha_EnchantScroll,Icon_HeroicAchievement_03
51006,51005,510,3,4,6,162,,0,250,530,,5000,,,,,Icon_HeroicAchievement_03
51007,51006,510,3,4,7,162,,0,350,730,,6500,,,,,Icon_HeroicAchievement_03
51008,51007,510,3,4,8,162,,0,450,930,,,900010,1,,Icon_Gacha_EnchantScroll,Icon_HeroicAchievement_03
51009,51008,510,3,4,9,162,,0,550,1130,,9500,,,,,Icon_HeroicAchievement_03
51010,51009,510,3,4,10,162,,0,650,1330,,,900010,1,,Icon_Gacha_EnchantScroll,Icon_HeroicAchievement_03
51011,51010,510,3,4,11,162,,0,750,1530,,12500,,,,,Icon_HeroicAchievement_03
51012,51011,510,3,4,12,162,,0,850,1730,,14000,,,,,Icon_HeroicAchievement_03
51013,51012,510,3,4,13,162,,0,950,1930,,,900010,1,,Icon_Gacha_EnchantScroll,Icon_HeroicAchievement_03
51014,51013,510,3,4,14,162,,0,1000,1930,,15500,,,,,Icon_HeroicAchievement_03
51015,51014,510,3,4,15,162,,0,1150,2330,,,900010,1,,Icon_Box_Scroll_01,Icon_HeroicAchievement_03
51016,51015,510,3,4,16,162,,0,1350,2730,,21500,,,,,Icon_HeroicAchievement_03
51017,51016,510,3,4,17,162,,0,1850,3730,,29000,,,,,Icon_HeroicAchievement_03
51018,51017,510,3,4,18,162,,0,2265,4560,,,410001,1,,Icon_EnchantScroll_01,Icon_HeroicAchievement_03
51019,51018,510,3,4,19,162,,0,2850,5730,,,900010,1,,Icon_Box_Scroll_01,Icon_HeroicAchievement_03
51020,51019,510,3,4,20,162,,0,3235,6500,,49500,,,,,Icon_HeroicAchievement_03
51101,,511,3,4,1,150,,0,1,30,,,400001,500,,Icon_GachaItem_EquipmentB,Icon_HeroicAchievement_03
51201,,512,3,4,1,161,,0,1,30,,,490014,1,,Icon_Shop_Gacha_Equipment_2,Icon_HeroicAchievement_03
