Id,EffectType,EffectParamMin,EffectParamMax,EffectParamGrowth,OptionGroup
20203316,65,1,1,1,20203301
20203317,65,1,1,1,20203301
20203318,65,1,1,1,20203301
20203319,65,1,1,1,20203301
20203320,65,1,1,1,20203301
20203401,21,564,564,1,20203401
20203402,22,564,564,1,20203401
20203403,58,252,252,1,20203401
20203404,60,252,252,1,20203401
20203405,102,163,163,1,20203401
20203406,26,285,285,1,20203401
20203407,40,8,8,1,20203401
20203408,62,248,248,1,20203401
20203409,87,105,105,1,20203401
20203410,89,105,105,1,20203401
20203411,65,1,1,1,20203401
20203412,65,1,1,1,20203401
20203413,65,1,1,1,20203401
20203414,65,1,1,1,20203401
20203415,65,1,1,1,20203401
20203416,65,1,1,1,20203401
20203417,65,1,1,1,20203401
20203418,65,1,1,1,20203401
20203419,65,1,1,1,20203401
20203420,65,1,1,1,20203401
20203501,21,1524,1524,1,20203501
20203502,22,1524,1524,1,20203501
20203503,58,682,682,1,20203501
20203504,60,682,682,1,20203501
20203505,102,451,451,1,20203501
20203506,26,769,769,1,20203501
20203507,40,20,20,1,20203501
20203508,62,432,432,1,20203501
20203509,87,181,181,1,20203501
20203510,89,181,181,1,20203501
20203511,65,1,1,1,20203501
20203512,65,1,1,1,20203501
20203513,65,1,1,1,20203501
20203514,65,1,1,1,20203501
20203515,65,1,1,1,20203501
20203516,65,1,1,1,20203501
20203517,65,1,1,1,20203501
20203518,65,1,1,1,20203501
20203519,65,1,1,1,20203501
20203520,65,1,1,1,20203501
20303201,21,66,66,1,20303201
20303202,22,66,66,1,20303201
20303203,58,30,30,1,20303201
20303204,60,30,30,1,20303201
20303205,102,14,14,1,20303201
20303206,26,34,34,1,20303201
20303207,40,1,1,1,20303201
20303208,62,63,63,1,20303201
20303209,87,30,30,1,20303201
20303210,89,30,30,1,20303201
20303211,65,1,1,1,20303201
20303212,65,1,1,1,20303201
20303213,65,1,1,1,20303201
20303214,65,1,1,1,20303201
20303215,65,1,1,1,20303201
20303216,65,1,1,1,20303201
20303217,65,1,1,1,20303201
20303218,65,1,1,1,20303201
20303219,65,1,1,1,20303201
20303220,65,1,1,1,20303201
20303301,21,175,175,1,20303301
20303302,22,175,175,1,20303301
20303303,58,78,78,1,20303301
20303304,60,78,78,1,20303301
20303305,102,46,46,1,20303301
20303306,26,88,88,1,20303301
20303307,40,2,2,1,20303301
20303308,62,125,125,1,20303301
20303309,87,55,55,1,20303301
20303310,89,55,55,1,20303301
20303311,65,1,1,1,20303301
20303312,65,1,1,1,20303301
20303313,65,1,1,1,20303301
20303314,65,1,1,1,20303301
20303315,65,1,1,1,20303301
20303316,65,1,1,1,20303301
20303317,65,1,1,1,20303301
20303318,65,1,1,1,20303301
20303319,65,1,1,1,20303301
20303320,65,1,1,1,20303301
20303401,21,564,564,1,20303401
20303402,22,564,564,1,20303401
20303403,58,252,252,1,20303401
20303404,60,252,252,1,20303401
20303405,102,163,163,1,20303401
20303406,26,285,285,1,20303401
20303407,40,8,8,1,20303401
20303408,62,248,248,1,20303401
20303409,87,105,105,1,20303401
20303410,89,105,105,1,20303401
20303411,65,1,1,1,20303401
20303412,65,1,1,1,20303401
20303413,65,1,1,1,20303401
20303414,65,1,1,1,20303401
20303415,65,1,1,1,20303401
20303416,65,1,1,1,20303401
20303417,65,1,1,1,20303401
20303418,65,1,1,1,20303401
20303419,65,1,1,1,20303401
20303420,65,1,1,1,20303401
20303501,21,1524,1524,1,20303501
20303502,22,1524,1524,1,20303501
20303503,58,682,682,1,20303501
20303504,60,682,682,1,20303501
20303505,102,451,451,1,20303501
20303506,26,769,769,1,20303501
20303507,40,20,20,1,20303501
20303508,62,432,432,1,20303501
20303509,87,181,181,1,20303501
20303510,89,181,181,1,20303501
20303511,65,1,1,1,20303501
20303512,65,1,1,1,20303501
20303513,65,1,1,1,20303501
20303514,65,1,1,1,20303501
20303515,65,1,1,1,20303501
20303516,65,1,1,1,20303501
20303517,65,1,1,1,20303501
20303518,65,1,1,1,20303501
20303519,65,1,1,1,20303501
20303520,65,1,1,1,20303501
30101201,1,13,13,1,30101201
30101202,2,13,13,1,30101201
30101203,58,13,13,1,30101201
30101204,60,13,13,1,30101201
30101205,101,18,18,1,30101201
30101206,26,30,30,1,30101201
30101207,36,1,1,1,30101201
30101208,65,71,71,1,30101201
30101209,70,90,90,1,30101201
30101210,87,30,30,1,30101201
30101211,89,30,30,1,30101201
30101212,65,1,1,1,30101201
30101213,65,1,1,1,30101201
30101214,65,1,1,1,30101201
30101215,65,1,1,1,30101201
30101216,65,1,1,1,30101201
30101217,65,1,1,1,30101201
30101218,65,1,1,1,30101201
30101219,65,1,1,1,30101201
30101220,65,1,1,1,30101201
30101301,1,38,38,1,30101301
30101302,2,38,38,1,30101301
30101303,58,35,35,1,30101301
30101304,60,35,35,1,30101301
30101305,101,62,62,1,30101301
30101306,26,80,80,1,30101301
30101307,36,1,1,1,30101301
30101308,65,140,140,1,30101301
30101309,70,150,150,1,30101301
30101310,87,55,55,1,30101301
30101311,89,55,55,1,30101301
30101312,65,1,1,1,30101301
30101313,65,1,1,1,30101301
30101314,65,1,1,1,30101301
30101315,65,1,1,1,30101301
30101316,65,1,1,1,30101301
30101317,65,1,1,1,30101301
30101318,65,1,1,1,30101301
30101319,65,1,1,1,30101301
30101320,65,1,1,1,30101301
30101401,1,125,125,1,30101401
30101402,2,125,125,1,30101401
30101403,58,114,114,1,30101401
30101404,60,114,114,1,30101401
30101405,101,220,220,1,30101401
30101406,26,256,256,1,30101401
30101407,36,2,2,1,30101401
30101408,65,279,279,1,30101401
30101409,70,300,300,1,30101401
30101410,87,105,105,1,30101401
30101411,89,105,105,1,30101401
30101412,65,1,1,1,30101401
30101413,65,1,1,1,30101401
30101414,65,1,1,1,30101401
30101415,65,1,1,1,30101401
30101416,65,1,1,1,30101401
30101417,65,1,1,1,30101401
30101418,65,1,1,1,30101401
30101419,65,1,1,1,30101401
30101420,65,1,1,1,30101401
30101501,1,340,340,1,30101501
30101502,2,340,340,1,30101501
30101503,58,307,307,1,30101501
30101504,60,307,307,1,30101501
30101505,101,608,608,1,30101501
30101506,26,692,692,1,30101501
30101507,36,6,6,1,30101501
30101508,65,486,486,1,30101501
30101509,70,450,450,1,30101501
30101510,87,181,181,1,30101501
30101511,89,181,181,1,30101501
30101512,65,1,1,1,30101501
30101513,65,1,1,1,30101501
30101514,65,1,1,1,30101501
30101515,65,1,1,1,30101501
30101516,65,1,1,1,30101501
30101517,65,1,1,1,30101501
30101518,65,1,1,1,30101501
30101519,65,1,1,1,30101501
30101520,65,1,1,1,30101501
30201201,1,13,13,1,30201201
30201202,2,13,13,1,30201201
30201203,58,13,13,1,30201201
30201204,60,13,13,1,30201201
30201205,101,18,18,1,30201201
30201206,26,30,30,1,30201201
30201207,36,1,1,1,30201201
30201208,65,71,71,1,30201201
30201209,70,90,90,1,30201201
30201210,87,30,30,1,30201201
30201211,89,30,30,1,30201201
30201212,65,1,1,1,30201201
30201213,65,1,1,1,30201201
30201214,65,1,1,1,30201201
30201215,65,1,1,1,30201201
30201216,65,1,1,1,30201201
30201217,65,1,1,1,30201201
30201218,65,1,1,1,30201201
30201219,65,1,1,1,30201201
30201220,65,1,1,1,30201201
30201301,1,38,38,1,30201301
30201302,2,38,38,1,30201301
30201303,58,35,35,1,30201301
30201304,60,35,35,1,30201301
30201305,101,62,62,1,30201301
30201306,26,80,80,1,30201301
30201307,36,1,1,1,30201301
30201308,65,140,140,1,30201301
30201309,70,150,150,1,30201301
30201310,87,55,55,1,30201301
30201311,89,55,55,1,30201301
30201312,65,1,1,1,30201301
30201313,65,1,1,1,30201301
30201314,65,1,1,1,30201301
30201315,65,1,1,1,30201301
30201316,65,1,1,1,30201301
30201317,65,1,1,1,30201301
30201318,65,1,1,1,30201301
30201319,65,1,1,1,30201301
30201320,65,1,1,1,30201301
30201401,1,125,125,1,30201401
30201402,2,125,125,1,30201401
30201403,58,114,114,1,30201401
30201404,60,114,114,1,30201401
30201405,101,220,220,1,30201401
30201406,26,256,256,1,30201401
30201407,36,2,2,1,30201401
30201408,65,279,279,1,30201401
30201409,70,300,300,1,30201401
30201410,87,105,105,1,30201401
30201411,89,105,105,1,30201401
30201412,65,1,1,1,30201401
30201413,65,1,1,1,30201401
30201414,65,1,1,1,30201401
30201415,65,1,1,1,30201401
30201416,65,1,1,1,30201401
30201417,65,1,1,1,30201401
30201418,65,1,1,1,30201401
30201419,65,1,1,1,30201401
30201420,65,1,1,1,30201401
30201501,1,340,340,1,30201501
30201502,2,340,340,1,30201501
30201503,58,307,307,1,30201501
30201504,60,307,307,1,30201501
30201505,101,608,608,1,30201501
30201506,26,692,692,1,30201501
30201507,36,6,6,1,30201501
30201508,65,486,486,1,30201501
30201509,70,450,450,1,30201501
30201510,87,181,181,1,30201501
30201511,89,181,181,1,30201501
30201512,65,1,1,1,30201501
30201513,65,1,1,1,30201501
30201514,65,1,1,1,30201501
30201515,65,1,1,1,30201501
30201516,65,1,1,1,30201501
30201517,65,1,1,1,30201501
30201518,65,1,1,1,30201501
30201519,65,1,1,1,30201501
30201520,65,1,1,1,30201501
30301201,1,13,13,1,30301201
30301202,2,13,13,1,30301201
30301203,58,13,13,1,30301201
30301204,60,13,13,1,30301201
30301205,101,18,18,1,30301201
30301206,26,30,30,1,30301201
30301207,36,1,1,1,30301201
30301208,65,71,71,1,30301201
30301209,70,90,90,1,30301201
30301210,87,30,30,1,30301201
30301211,89,30,30,1,30301201
30301212,65,1,1,1,30301201
30301213,65,1,1,1,30301201
30301214,65,1,1,1,30301201
30301215,65,1,1,1,30301201
30301216,65,1,1,1,30301201
30301217,65,1,1,1,30301201
30301218,65,1,1,1,30301201
30301219,65,1,1,1,30301201
30301220,65,1,1,1,30301201
30301301,1,38,38,1,30301301
30301302,2,38,38,1,30301301
30301303,58,35,35,1,30301301
30301304,60,35,35,1,30301301
30301305,101,62,62,1,30301301
30301306,26,80,80,1,30301301
30301307,36,1,1,1,30301301
30301308,65,140,140,1,30301301
30301309,70,150,150,1,30301301
30301310,87,55,55,1,30301301
30301311,89,55,55,1,30301301
30301312,65,1,1,1,30301301
30301313,65,1,1,1,30301301
30301314,65,1,1,1,30301301
30301315,65,1,1,1,30301301
30301316,65,1,1,1,30301301
30301317,65,1,1,1,30301301
30301318,65,1,1,1,30301301
30301319,65,1,1,1,30301301
30301320,65,1,1,1,30301301
30301401,1,125,125,1,30301401
30301402,2,125,125,1,30301401
30301403,58,114,114,1,30301401
30301404,60,114,114,1,30301401
30301405,101,220,220,1,30301401
30301406,26,256,256,1,30301401
30301407,36,2,2,1,30301401
30301408,65,279,279,1,30301401
30301409,70,300,300,1,30301401
30301410,87,105,105,1,30301401
30301411,89,105,105,1,30301401
30301412,65,1,1,1,30301401
30301413,65,1,1,1,30301401
30301414,65,1,1,1,30301401
30301415,65,1,1,1,30301401
30301416,65,1,1,1,30301401
30301417,65,1,1,1,30301401
30301418,65,1,1,1,30301401
30301419,65,1,1,1,30301401
30301420,65,1,1,1,30301401
30301501,1,340,340,1,30301501
30301502,2,340,340,1,30301501
30301503,58,307,307,1,30301501
30301504,60,307,307,1,30301501
30301505,101,608,608,1,30301501
30301506,26,692,692,1,30301501
30301507,36,6,6,1,30301501
30301508,65,486,486,1,30301501
30301509,70,450,450,1,30301501
30301510,87,181,181,1,30301501
30301511,89,181,181,1,30301501
30301512,65,1,1,1,30301501
30301513,65,1,1,1,30301501
30301514,65,1,1,1,30301501
30301515,65,1,1,1,30301501
30301516,65,1,1,1,30301501
30301517,65,1,1,1,30301501
30301518,65,1,1,1,30301501
30301519,65,1,1,1,30301501
30301520,65,1,1,1,30301501
30102201,1,12,12,1,30102201
30102202,2,12,12,1,30102201
30102203,58,15,15,1,30102201
30102204,60,12,12,1,30102201
30102205,101,16,16,1,30102201
30102206,26,30,30,1,30102201
30102207,36,1,1,1,30102201
30102208,65,71,71,1,30102201
30102209,70,90,90,1,30102201
30102210,87,30,30,1,30102201
30102211,89,30,30,1,30102201
30102212,65,1,1,1,30102201
30102213,65,1,1,1,30102201
30102214,65,1,1,1,30102201
30102215,65,1,1,1,30102201
30102216,65,1,1,1,30102201
30102217,65,1,1,1,30102201
30102218,65,1,1,1,30102201
30102219,65,1,1,1,30102201
30102220,65,1,1,1,30102201
30102301,1,33,33,1,30102301
30102302,2,33,33,1,30102301
30102303,58,39,39,1,30102301
30102304,60,31,31,1,30102301
30102305,101,55,55,1,30102301
30102306,26,80,80,1,30102301
30102307,36,1,1,1,30102301
30102308,65,140,140,1,30102301
30102309,70,150,150,1,30102301
30102310,87,55,55,1,30102301
30102311,89,55,55,1,30102301
30102312,65,1,1,1,30102301
30102313,65,1,1,1,30102301
30102314,65,1,1,1,30102301
30102315,65,1,1,1,30102301
30102316,65,1,1,1,30102301
30102317,65,1,1,1,30102301
30102318,65,1,1,1,30102301
30102319,65,1,1,1,30102301
30102320,65,1,1,1,30102301
30102401,1,111,111,1,30102401
30102402,2,111,111,1,30102401
30102403,58,126,126,1,30102401
30102404,60,101,101,1,30102401
30102405,101,195,195,1,30102401
30102406,26,256,256,1,30102401
30102407,36,2,2,1,30102401
30102408,65,279,279,1,30102401
30102409,70,300,300,1,30102401
30102410,87,105,105,1,30102401
30102411,89,105,105,1,30102401
30102412,65,1,1,1,30102401
30102413,65,1,1,1,30102401
30102414,65,1,1,1,30102401
30102415,65,1,1,1,30102401
30102416,65,1,1,1,30102401
30102417,65,1,1,1,30102401
30102418,65,1,1,1,30102401
30102419,65,1,1,1,30102401
30102420,65,1,1,1,30102401
30102501,1,302,302,1,30102501
30102502,2,302,302,1,30102501
30102503,58,341,341,1,30102501
30102504,60,273,273,1,30102501
30102505,101,541,541,1,30102501
30102506,26,692,692,1,30102501
30102507,36,5,5,1,30102501
30102508,65,486,486,1,30102501
30102509,70,450,450,1,30102501
30102510,87,181,181,1,30102501
30102511,89,181,181,1,30102501
30102512,65,1,1,1,30102501
30102513,65,1,1,1,30102501
30102514,65,1,1,1,30102501
30102515,65,1,1,1,30102501
30102516,65,1,1,1,30102501
30102517,65,1,1,1,30102501
30102518,65,1,1,1,30102501
30102519,65,1,1,1,30102501
30102520,65,1,1,1,30102501
30202201,1,12,12,1,30202201
30202202,2,12,12,1,30202201
30202203,58,15,15,1,30202201
30202204,60,12,12,1,30202201
30202205,101,16,16,1,30202201
30202206,26,30,30,1,30202201
30202207,36,1,1,1,30202201
30202208,65,71,71,1,30202201
30202209,70,90,90,1,30202201
30202210,87,30,30,1,30202201
30202211,89,30,30,1,30202201
30202212,65,1,1,1,30202201
30202213,65,1,1,1,30202201
30202214,65,1,1,1,30202201
30202215,65,1,1,1,30202201
30202216,65,1,1,1,30202201
30202217,65,1,1,1,30202201
30202218,65,1,1,1,30202201
30202219,65,1,1,1,30202201
30202220,65,1,1,1,30202201
30202301,1,33,33,1,30202301
30202302,2,33,33,1,30202301
30202303,58,39,39,1,30202301
30202304,60,31,31,1,30202301
30202305,101,55,55,1,30202301
30202306,26,80,80,1,30202301
30202307,36,1,1,1,30202301
30202308,65,140,140,1,30202301
30202309,70,150,150,1,30202301
30202310,87,55,55,1,30202301
30202311,89,55,55,1,30202301
30202312,65,1,1,1,30202301
30202313,65,1,1,1,30202301
30202314,65,1,1,1,30202301
30202315,65,1,1,1,30202301
30202316,65,1,1,1,30202301
30202317,65,1,1,1,30202301
30202318,65,1,1,1,30202301
30202319,65,1,1,1,30202301
30202320,65,1,1,1,30202301
30202401,1,111,111,1,30202401
30202402,2,111,111,1,30202401
30202403,58,126,126,1,30202401
30202404,60,101,101,1,30202401
30202405,101,195,195,1,30202401
30202406,26,256,256,1,30202401
30202407,36,2,2,1,30202401
30202408,65,279,279,1,30202401
30202409,70,300,300,1,30202401
30202410,87,105,105,1,30202401
30202411,89,105,105,1,30202401
30202412,65,1,1,1,30202401
30202413,65,1,1,1,30202401
30202414,65,1,1,1,30202401
30202415,65,1,1,1,30202401
30202416,65,1,1,1,30202401
30202417,65,1,1,1,30202401
30202418,65,1,1,1,30202401
30202419,65,1,1,1,30202401
30202420,65,1,1,1,30202401
30202501,1,302,302,1,30202501
30202502,2,302,302,1,30202501
30202503,58,341,341,1,30202501
30202504,60,273,273,1,30202501
30202505,101,541,541,1,30202501
30202506,26,692,692,1,30202501
30202507,36,5,5,1,30202501
30202508,65,486,486,1,30202501
30202509,70,450,450,1,30202501
30202510,87,181,181,1,30202501
30202511,89,181,181,1,30202501
30202512,65,1,1,1,30202501
30202513,65,1,1,1,30202501
30202514,65,1,1,1,30202501
30202515,65,1,1,1,30202501
30202516,65,1,1,1,30202501
30202517,65,1,1,1,30202501
30202518,65,1,1,1,30202501
30202519,65,1,1,1,30202501
30202520,65,1,1,1,30202501
30302201,1,12,12,1,30302201
30302202,2,12,12,1,30302201
30302203,58,15,15,1,30302201
30302204,60,12,12,1,30302201
30302205,101,16,16,1,30302201
30302206,26,30,30,1,30302201
30302207,36,1,1,1,30302201
30302208,65,71,71,1,30302201
30302209,70,90,90,1,30302201
30302210,87,30,30,1,30302201
30302211,89,30,30,1,30302201
30302212,65,1,1,1,30302201
30302213,65,1,1,1,30302201
30302214,65,1,1,1,30302201
30302215,65,1,1,1,30302201
30302216,65,1,1,1,30302201
30302217,65,1,1,1,30302201
30302218,65,1,1,1,30302201
30302219,65,1,1,1,30302201
30302220,65,1,1,1,30302201
30302301,1,33,33,1,30302301
30302302,2,33,33,1,30302301
30302303,58,39,39,1,30302301
30302304,60,31,31,1,30302301
30302305,101,55,55,1,30302301
30302306,26,80,80,1,30302301
30302307,36,1,1,1,30302301
30302308,65,140,140,1,30302301
30302309,70,150,150,1,30302301
30302310,87,55,55,1,30302301
30302311,89,55,55,1,30302301
30302312,65,1,1,1,30302301
30302313,65,1,1,1,30302301
30302314,65,1,1,1,30302301
30302315,65,1,1,1,30302301
30302316,65,1,1,1,30302301
30302317,65,1,1,1,30302301
30302318,65,1,1,1,30302301
30302319,65,1,1,1,30302301
30302320,65,1,1,1,30302301
30302401,1,111,111,1,30302401
30302402,2,111,111,1,30302401
30302403,58,126,126,1,30302401
30302404,60,101,101,1,30302401
30302405,101,195,195,1,30302401
30302406,26,256,256,1,30302401
30302407,36,2,2,1,30302401
30302408,65,279,279,1,30302401
30302409,70,300,300,1,30302401
30302410,87,105,105,1,30302401
30302411,89,105,105,1,30302401
30302412,65,1,1,1,30302401
30302413,65,1,1,1,30302401
30302414,65,1,1,1,30302401
30302415,65,1,1,1,30302401
30302416,65,1,1,1,30302401
30302417,65,1,1,1,30302401
30302418,65,1,1,1,30302401
30302419,65,1,1,1,30302401
30302420,65,1,1,1,30302401
30302501,1,302,302,1,30302501
30302502,2,302,302,1,30302501
30302503,58,341,341,1,30302501
30302504,60,273,273,1,30302501
30302505,101,541,541,1,30302501
30302506,26,692,692,1,30302501
30302507,36,5,5,1,30302501
30302508,65,486,486,1,30302501
30302509,70,450,450,1,30302501
30302510,87,181,181,1,30302501
30302511,89,181,181,1,30302501
30302512,65,1,1,1,30302501
30302513,65,1,1,1,30302501
30302514,65,1,1,1,30302501
30302515,65,1,1,1,30302501
30302516,65,1,1,1,30302501
30302517,65,1,1,1,30302501
30302518,65,1,1,1,30302501
30302519,65,1,1,1,30302501
30302520,65,1,1,1,30302501
30103201,1,15,15,1,30103201
30103202,2,15,15,1,30103201
30103203,58,15,15,1,30103201
30103204,60,15,15,1,30103201
30103205,101,21,21,1,30103201
30103206,26,34,34,1,30103201
30103207,36,1,1,1,30103201
30103208,65,79,79,1,30103201
30103209,70,100,100,1,30103201
30103210,87,30,30,1,30103201
30103211,89,30,30,1,30103201
30103212,65,1,1,1,30103201
30103213,65,1,1,1,30103201
30103214,65,1,1,1,30103201
30103215,65,1,1,1,30103201
30103216,65,1,1,1,30103201
30103217,65,1,1,1,30103201
30103218,65,1,1,1,30103201
30103219,65,1,1,1,30103201
30103220,65,1,1,1,30103201
30103301,1,42,42,1,30103301
30103302,2,42,42,1,30103301
30103303,58,39,39,1,30103301
30103304,60,39,39,1,30103301
30103305,101,69,69,1,30103301
30103306,26,88,88,1,30103301
30103307,36,1,1,1,30103301
30103308,65,156,156,1,30103301
30103309,70,170,170,1,30103301
30103310,87,55,55,1,30103301
30103311,89,55,55,1,30103301
30103312,65,1,1,1,30103301
30103313,65,1,1,1,30103301
30103314,65,1,1,1,30103301
30103315,65,1,1,1,30103301
30103316,65,1,1,1,30103301
30103317,65,1,1,1,30103301
30103318,65,1,1,1,30103301
30103319,65,1,1,1,30103301
30103320,65,1,1,1,30103301
30103401,1,138,138,1,30103401
30103402,2,138,138,1,30103401
30103403,58,126,126,1,30103401
30103404,60,126,126,1,30103401
30103405,101,244,244,1,30103401
30103406,26,285,285,1,30103401
30103407,36,3,3,1,30103401
30103408,65,310,310,1,30103401
30103409,70,330,330,1,30103401
30103410,87,105,105,1,30103401
30103411,89,105,105,1,30103401
30103412,65,1,1,1,30103401
30103413,65,1,1,1,30103401
30103414,65,1,1,1,30103401
30103415,65,1,1,1,30103401
30103416,65,1,1,1,30103401
30103417,65,1,1,1,30103401
30103418,65,1,1,1,30103401
30103419,65,1,1,1,30103401
30103420,65,1,1,1,30103401
30103501,1,377,377,1,30103501
30103502,2,377,377,1,30103501
30103503,58,341,341,1,30103501
30103504,60,341,341,1,30103501
30103505,101,676,676,1,30103501
30103506,26,769,769,1,30103501
30103507,36,7,7,1,30103501
30103508,65,540,540,1,30103501
30103509,70,500,500,1,30103501
30103510,87,181,181,1,30103501
30103511,89,181,181,1,30103501
30103512,65,1,1,1,30103501
30103513,65,1,1,1,30103501
30103514,65,1,1,1,30103501
30103515,65,1,1,1,30103501
30103516,65,1,1,1,30103501
30103517,65,1,1,1,30103501
30103518,65,1,1,1,30103501
30103519,65,1,1,1,30103501
30103520,65,1,1,1,30103501
30203201,1,15,15,1,30203201
30203202,2,15,15,1,30203201
30203203,58,15,15,1,30203201
30203204,60,15,15,1,30203201
30203205,101,21,21,1,30203201
30203206,26,34,34,1,30203201
30203207,36,1,1,1,30203201
30203208,65,79,79,1,30203201
30203209,70,100,100,1,30203201
30203210,87,30,30,1,30203201
30203211,89,30,30,1,30203201
30203212,65,1,1,1,30203201
30203213,65,1,1,1,30203201
30203214,65,1,1,1,30203201
30203215,65,1,1,1,30203201
30203216,65,1,1,1,30203201
30203217,65,1,1,1,30203201
30203218,65,1,1,1,30203201
30203219,65,1,1,1,30203201
30203220,65,1,1,1,30203201
30203301,1,42,42,1,30203301
30203302,2,42,42,1,30203301
30203303,58,39,39,1,30203301
30203304,60,39,39,1,30203301
