Id,Name,Desc,RequiredId,GroupType,Param1,TaskType,TaskCondition,CompleteNotifyType,AchievementGroupId,TaskCount,RewardPoint,Reward
21415,Always on My Mind (Tier 15),"Participate in monthly check in event  2,400  time(s).",21414,Growth,15,Count_GameAttendanceCheck,,Immediately,214,"2,400","4,020","31,000 Adena"
21416,Always on My Mind (Tier 16),"Participate in monthly check in event  2,650  time(s).",21415,Growth,16,Count_GameAttendanceCheck,,Immediately,214,"2,650","4,590","35,000 Adena"
21417,Always on My Mind (Tier 17),"Participate in monthly check in event  2,900  time(s).",21416,Growth,17,Count_GameAttendanceCheck,,Immediately,214,"2,900","5,120","39,000 Adena"
21418,Always on My Mind (Tier 18),"Participate in monthly check in event  3,150  time(s).",21417,Growth,18,Count_GameAttendanceCheck,,Immediately,214,"3,150","5,580","42,500 Adena"
21419,Always on My Mind (Tier 19),"Participate in monthly check in event  3,400  time(s).",21418,Growth,19,Count_GameAttendanceCheck,,Immediately,214,"3,400","6,130","47,000 Adena"
21420,Always on My Mind (Tier 20),"Participate in monthly check in event  3,650  time(s).",21419,Growth,20,Count_GameAttendanceCheck,,Immediately,214,"3,650","6,990","53,000 Adena"
21501,Path of Destiny ,Achieve  1  class transfer.,,Growth,,If_TransferClass,,Immediately,215,1,50,"1,000 Adena"
21502,Path of Destiny ,Achieve  2  class transfer.,21501,Growth,,If_TransferClass,,Immediately,215,2,"3,500",Halloween Dice Points (1)
21601,Ancient Power ,Succeed in rune imprinting  10  time(s).,,Growth,,Count_RuneLevelup_Success,,Immediately,216,10,30,"1,000 Adena"
30101,"Not a Garbageman, but... (Tier 1)",Acquire  170  or more character equip items.,,Item,1,Count_AcquiredItem,Equipment,Immediately,301,170,30,"1,000 Adena"
30102,"Not a Garbageman, but... (Tier 2)",Acquire  510  or more character equip items.,30101,Item,2,Count_AcquiredItem,Equipment,Immediately,301,510,50,"1,000 Adena"
30103,"Not a Garbageman, but... (Tier 3)","Acquire  1,520  or more character equip items.",30102,Item,3,Count_AcquiredItem,Equipment,Immediately,301,"1,520",120,"1,500 Adena"
30104,"Not a Garbageman, but... (Tier 4)","Acquire  4,540  or more character equip items.",30103,Item,4,Count_AcquiredItem,Equipment,Immediately,301,"4,540",180,"2,000 Adena"
30105,"Not a Garbageman, but... (Tier 5)","Acquire  13,610  or more character equip items.",30104,Item,5,Count_AcquiredItem,Equipment,Immediately,301,"13,610",300,"3,000 Adena"
30106,"Not a Garbageman, but... (Tier 6)","Acquire  40,830  or more character equip items.",30105,Item,6,Count_AcquiredItem,Equipment,Immediately,301,"40,830",540,"5,000 Adena"
30107,"Not a Garbageman, but... (Tier 7)","Acquire  59,810  or more character equip items.",30106,Item,7,Count_AcquiredItem,Equipment,Immediately,301,"59,810",900,"7,500 Adena"
30108,"Not a Garbageman, but... (Tier 8)","Acquire  78,800  or more character equip items.",30107,Item,8,Count_AcquiredItem,Equipment,Immediately,301,"78,800","1,230","10,000 Adena"
30109,"Not a Garbageman, but... (Tier 9)","Acquire  97,780  or more character equip items.",30108,Item,9,Count_AcquiredItem,Equipment,Immediately,301,"97,780","1,600","13,000 Adena"
30110,"Not a Garbageman, but... (Tier 10)","Acquire  116,760  or more character equip items.",30109,Item,10,Count_AcquiredItem,Equipment,Immediately,301,"116,760","1,840","14,500 Adena"
30111,"Not a Garbageman, but... (Tier 11)","Acquire  135,750  or more character equip items.",30110,Item,11,Count_AcquiredItem,Equipment,Immediately,301,"135,750","2,080","16,500 Adena"
30112,"Not a Garbageman, but... (Tier 12)","Acquire  154,730  or more character equip items.",30111,Item,12,Count_AcquiredItem,Equipment,Immediately,301,"154,730","2,560","20,000 Adena"
30113,"Not a Garbageman, but... (Tier 13)","Acquire  173,720  or more character equip items.",30112,Item,13,Count_AcquiredItem,Equipment,Immediately,301,"173,720","2,800","22,000 Adena"
30114,"Not a Garbageman, but... (Tier 14)","Acquire  192,700  or more character equip items.",30113,Item,14,Count_AcquiredItem,Equipment,Immediately,301,"192,700","3,040","23,500 Adena"
30115,"Not a Garbageman, but... (Tier 15)","Acquire  211,680  or more character equip items.",30114,Item,15,Count_AcquiredItem,Equipment,Immediately,301,"211,680","3,280","25,500 Adena"
30116,"Not a Garbageman, but... (Tier 16)","Acquire  230,670  or more character equip items.",30115,Item,16,Count_AcquiredItem,Equipment,Immediately,301,"230,670","3,770","29,000 Adena"
30117,"Not a Garbageman, but... (Tier 17)","Acquire  249,650  or more character equip items.",30116,Item,17,Count_AcquiredItem,Equipment,Immediately,301,"249,650","4,010","31,000 Adena"
30118,"Not a Garbageman, but... (Tier 18)","Acquire  268,640  or more character equip items.",30117,Item,18,Count_AcquiredItem,Equipment,Immediately,301,"268,640","4,610","35,500 Adena"
30119,"Not a Garbageman, but... (Tier 19)","Acquire  287,620  or more character equip items.",30118,Item,19,Count_AcquiredItem,Equipment,Immediately,301,"287,620","5,330","41,000 Adena"
30120,"Not a Garbageman, but... (Tier 20)","Acquire  306,600  or more character equip items.",30119,Item,20,Count_AcquiredItem,Equipment,Immediately,301,"306,600","6,110","46,500 Adena"
30201,"See Once More, Grade C (Tier 1)",Acquire  150  or more C-grade pieces of character equipment.,,Item,1,Count_AcquiredEqItemGrade,C,Immediately,302,150,30,"1,000 Adena"
30202,"See Once More, Grade C (Tier 2)",Acquire  440  or more C-grade pieces of character equipment.,30201,Item,2,Count_AcquiredEqItemGrade,C,Immediately,302,440,40,"1,000 Adena"
30203,"See Once More, Grade C (Tier 3)","Acquire  1,300  or more C-grade pieces of character equipment.",30202,Item,3,Count_AcquiredEqItemGrade,C,Immediately,302,"1,300",50,"1,000 Adena"
30204,"See Once More, Grade C (Tier 4)","Acquire  3,890  or more C-grade pieces of character equipment.",30203,Item,4,Count_AcquiredEqItemGrade,C,Immediately,302,"3,890",70,"1,500 Adena"
30205,"See Once More, Grade C (Tier 5)","Acquire  11,670  or more C-grade pieces of character equipment.",30204,Item,5,Count_AcquiredEqItemGrade,C,Immediately,302,"11,670",100,"1,500 Adena"
30206,"See Once More, Grade C (Tier 6)","Acquire  35,000  or more C-grade pieces of character equipment.",30205,Item,6,Count_AcquiredEqItemGrade,C,Immediately,302,"35,000",130,"2,000 Adena"
30207,"See Once More, Grade C (Tier 7)","Acquire  51,270  or more C-grade pieces of character equipment.",30206,Item,7,Count_AcquiredEqItemGrade,C,Immediately,302,"51,270",180,Small Diamond Box (1)
30208,"See Once More, Grade C (Tier 8)","Acquire  67,540  or more C-grade pieces of character equipment.",30207,Item,8,Count_AcquiredEqItemGrade,C,Immediately,302,"67,540",240,"2,500 Adena"
30209,"See Once More, Grade C (Tier 9)","Acquire  83,810  or more C-grade pieces of character equipment.",30208,Item,9,Count_AcquiredEqItemGrade,C,Immediately,302,"83,810",330,"3,500 Adena"
30210,"See Once More, Grade C (Tier 10)","Acquire  100,080  or more C-grade pieces of character equipment.",30209,Item,10,Count_AcquiredEqItemGrade,C,Immediately,302,"100,080",410,"4,000 Adena"
30211,"See Once More, Grade C (Tier 11)","Acquire  116,360  or more C-grade pieces of character equipment.",30210,Item,11,Count_AcquiredEqItemGrade,C,Immediately,302,"116,360",510,"4,500 Adena"
30212,"See Once More, Grade C (Tier 12)","Acquire  132,630  or more C-grade pieces of character equipment.",30211,Item,12,Count_AcquiredEqItemGrade,C,Immediately,302,"132,630",630,"5,500 Adena"
30213,"See Once More, Grade C (Tier 13)","Acquire  148,900  or more C-grade pieces of character equipment.",30212,Item,13,Count_AcquiredEqItemGrade,C,Immediately,302,"148,900",760,"6,500 Adena"
30214,"See Once More, Grade C (Tier 14)","Acquire  165,170  or more C-grade pieces of character equipment.",30213,Item,14,Count_AcquiredEqItemGrade,C,Immediately,302,"165,170",920,Small Diamond Box (1)
30215,"See Once More, Grade C (Tier 15)","Acquire  181,440  or more C-grade pieces of character equipment.",30214,Item,15,Count_AcquiredEqItemGrade,C,Immediately,302,"181,440","1,070","9,000 Adena"
30216,"See Once More, Grade C (Tier 16)","Acquire  197,720  or more C-grade pieces of character equipment.",30215,Item,16,Count_AcquiredEqItemGrade,C,Immediately,302,"197,720","1,130","9,500 Adena"
30217,"See Once More, Grade C (Tier 17)","Acquire  213,990  or more C-grade pieces of character equipment.",30216,Item,17,Count_AcquiredEqItemGrade,C,Immediately,302,"213,990","1,240","10,000 Adena"
30218,"See Once More, Grade C (Tier 18)","Acquire  230,260  or more C-grade pieces of character equipment.",30217,Item,18,Count_AcquiredEqItemGrade,C,Immediately,302,"230,260","1,360","11,000 Adena"
30219,"See Once More, Grade C (Tier 19)","Acquire  246,530  or more C-grade pieces of character equipment.",30218,Item,19,Count_AcquiredEqItemGrade,C,Immediately,302,"246,530","1,600","13,000 Adena"
30220,"See Once More, Grade C (Tier 20)","Acquire  262,800  or more C-grade pieces of character equipment.",30219,Item,20,Count_AcquiredEqItemGrade,C,Immediately,302,"262,800","1,830","14,500 Adena"
30301,Would More Be Better? (Tier 1),Acquire  30  or more B-grade pieces of character equipment.,,Item,1,Count_AcquiredEqItemGrade,B,Immediately,303,30,30,"1,000 Adena"
30302,Would More Be Better? (Tier 2),Acquire  80  or more B-grade pieces of character equipment.,30301,Item,2,Count_AcquiredEqItemGrade,B,Immediately,303,80,40,"1,000 Adena"
30303,Would More Be Better? (Tier 3),Acquire  220  or more B-grade pieces of character equipment.,30302,Item,3,Count_AcquiredEqItemGrade,B,Immediately,303,220,60,"1,500 Adena"
30304,Would More Be Better? (Tier 4),Acquire  650  or more B-grade pieces of character equipment.,30303,Item,4,Count_AcquiredEqItemGrade,B,Immediately,303,650,100,"1,500 Adena"
30305,Would More Be Better? (Tier 5),"Acquire  1,950  or more B-grade pieces of character equipment.",30304,Item,5,Count_AcquiredEqItemGrade,B,Immediately,303,"1,950",140,Scroll: Enhance Weapon (1)
30306,Would More Be Better? (Tier 6),"Acquire  5,840  or more B-grade pieces of character equipment.",30305,Item,6,Count_AcquiredEqItemGrade,B,Immediately,303,"5,840",210,"2,500 Adena"
30307,Would More Be Better? (Tier 7),"Acquire  8,550  or more B-grade pieces of character equipment.",30306,Item,7,Count_AcquiredEqItemGrade,B,Immediately,303,"8,550",290,"3,000 Adena"
30308,Would More Be Better? (Tier 8),"Acquire  11,260  or more B-grade pieces of character equipment.",30307,Item,8,Count_AcquiredEqItemGrade,B,Immediately,303,"11,260",390,"3,500 Adena"
30309,Would More Be Better? (Tier 9),"Acquire  13,970  or more B-grade pieces of character equipment.",30308,Item,9,Count_AcquiredEqItemGrade,B,Immediately,303,"13,970",530,"5,000 Adena"
30310,Would More Be Better? (Tier 10),"Acquire  16,680  or more B-grade pieces of character equipment.",30309,Item,10,Count_AcquiredEqItemGrade,B,Immediately,303,"16,680",670,Enhance Scroll Box (1)
30311,Would More Be Better? (Tier 11),"Acquire  19,400  or more B-grade pieces of character equipment.",30310,Item,11,Count_AcquiredEqItemGrade,B,Immediately,303,"19,400",830,"7,000 Adena"
30312,Would More Be Better? (Tier 12),"Acquire  22,110  or more B-grade pieces of character equipment.",30311,Item,12,Count_AcquiredEqItemGrade,B,Immediately,303,"22,110","1,030","8,500 Adena"
30313,Would More Be Better? (Tier 13),"Acquire  24,820  or more B-grade pieces of character equipment.",30312,Item,13,Count_AcquiredEqItemGrade,B,Immediately,303,"24,820","1,250","10,000 Adena"
30314,Would More Be Better? (Tier 14),"Acquire  27,530  or more B-grade pieces of character equipment.",30313,Item,14,Count_AcquiredEqItemGrade,B,Immediately,303,"27,530","1,510","12,000 Adena"
30315,Would More Be Better? (Tier 15),"Acquire  30,240  or more B-grade pieces of character equipment.",30314,Item,15,Count_AcquiredEqItemGrade,B,Immediately,303,"30,240","1,770",Enhance Scroll Box (1)
30316,Would More Be Better? (Tier 16),"Acquire  32,960  or more B-grade pieces of character equipment.",30315,Item,16,Count_AcquiredEqItemGrade,B,Immediately,303,"32,960","1,870","15,000 Adena"
30317,Would More Be Better? (Tier 17),"Acquire  35,670  or more B-grade pieces of character equipment.",30316,Item,17,Count_AcquiredEqItemGrade,B,Immediately,303,"35,670","2,030","16,000 Adena"
30318,Would More Be Better? (Tier 18),"Acquire  38,380  or more B-grade pieces of character equipment.",30317,Item,18,Count_AcquiredEqItemGrade,B,Immediately,303,"38,380","2,240","17,500 Adena"
30319,Would More Be Better? (Tier 19),"Acquire  41,090  or more B-grade pieces of character equipment.",30318,Item,19,Count_AcquiredEqItemGrade,B,Immediately,303,"41,090","2,630",Scroll: Enhance Weapon (1)
30320,Would More Be Better? (Tier 20),"Acquire  43,800  or more B-grade pieces of character equipment.",30319,Item,20,Count_AcquiredEqItemGrade,B,Immediately,303,"43,800","3,030","23,500 Adena"
30401,Plain is Most Difficult (Tier 1),Acquire  3  or more A-grade pieces of character equipment.,,Item,1,Count_AcquiredEqItemGrade,A,Immediately,304,3,30,"1,000 Adena"
30402,Plain is Most Difficult (Tier 2),Acquire  30  or more A-grade pieces of character equipment.,30401,Item,2,Count_AcquiredEqItemGrade,A,Immediately,304,30,50,"1,000 Adena"
30403,Plain is Most Difficult (Tier 3),Acquire  80  or more A-grade pieces of character equipment.,30402,Item,3,Count_AcquiredEqItemGrade,A,Immediately,304,80,90,Soul Crystal Box (1)
30404,Plain is Most Difficult (Tier 4),Acquire  220  or more A-grade pieces of character equipment.,30403,Item,4,Count_AcquiredEqItemGrade,A,Immediately,304,220,140,"2,000 Adena"
30405,Plain is Most Difficult (Tier 5),Acquire  650  or more A-grade pieces of character equipment.,30404,Item,5,Count_AcquiredEqItemGrade,A,Immediately,304,650,220,Soul Crystal Box (1)
30406,Plain is Most Difficult (Tier 6),"Acquire  1,950  or more A-grade pieces of character equipment.",30405,Item,6,Count_AcquiredEqItemGrade,A,Immediately,304,"1,950",330,"3,500 Adena"
30407,Plain is Most Difficult (Tier 7),"Acquire  2,850  or more A-grade pieces of character equipment.",30406,Item,7,Count_AcquiredEqItemGrade,A,Immediately,304,"2,850",460,"4,500 Adena"
30408,Plain is Most Difficult (Tier 8),"Acquire  3,760  or more A-grade pieces of character equipment.",30407,Item,8,Count_AcquiredEqItemGrade,A,Immediately,304,"3,760",630,Grade S Soul Crystal Box (1)
30409,Plain is Most Difficult (Tier 9),"Acquire  4,660  or more A-grade pieces of character equipment.",30408,Item,9,Count_AcquiredEqItemGrade,A,Immediately,304,"4,660",870,"7,500 Adena"
30410,Plain is Most Difficult (Tier 10),"Acquire  5,560  or more A-grade pieces of character equipment.",30409,Item,10,Count_AcquiredEqItemGrade,A,Immediately,304,"5,560","1,110","9,000 Adena"
30411,Plain is Most Difficult (Tier 11),"Acquire  6,470  or more A-grade pieces of character equipment.",30410,Item,11,Count_AcquiredEqItemGrade,A,Immediately,304,"6,470","1,380",Grade R Soul Crystal Box (1)
30412,Plain is Most Difficult (Tier 12),"Acquire  7,370  or more A-grade pieces of character equipment.",30411,Item,12,Count_AcquiredEqItemGrade,A,Immediately,304,"7,370","1,710","13,500 Adena"
30413,Plain is Most Difficult (Tier 13),"Acquire  8,280  or more A-grade pieces of character equipment.",30412,Item,13,Count_AcquiredEqItemGrade,A,Immediately,304,"8,280","2,080","16,500 Adena"
30414,Plain is Most Difficult (Tier 14),"Acquire  9,180  or more A-grade pieces of character equipment.",30413,Item,14,Count_AcquiredEqItemGrade,A,Immediately,304,"9,180","2,520",Soul Crystal Box (1)
30415,Plain is Most Difficult (Tier 15),"Acquire  10,080  or more A-grade pieces of character equipment.",30414,Item,15,Count_AcquiredEqItemGrade,A,Immediately,304,"10,080","2,960","23,000 Adena"
30416,Plain is Most Difficult (Tier 16),"Acquire  10,990  or more A-grade pieces of character equipment.",30415,Item,16,Count_AcquiredEqItemGrade,A,Immediately,304,"10,990","3,130","24,500 Adena"
30417,Plain is Most Difficult (Tier 17),"Acquire  11,890  or more A-grade pieces of character equipment.",30416,Item,17,Count_AcquiredEqItemGrade,A,Immediately,304,"11,890","3,400","26,500 Adena"
30418,Plain is Most Difficult (Tier 18),"Acquire  12,800  or more A-grade pieces of character equipment.",30417,Item,18,Count_AcquiredEqItemGrade,A,Immediately,304,"12,800","3,760",Grade R Soul Crystal Box (1)
30419,Plain is Most Difficult (Tier 19),"Acquire  13,700  or more A-grade pieces of character equipment.",30418,Item,19,Count_AcquiredEqItemGrade,A,Immediately,304,"13,700","4,430","34,000 Adena"
30420,Plain is Most Difficult (Tier 20),"Acquire  14,600  or more A-grade pieces of character equipment.",30419,Item,20,Count_AcquiredEqItemGrade,A,Immediately,304,"14,600","5,090","39,000 Adena"
30501,Good Student Emblem (Tier 1),Acquire  1  or more S-grade pieces of character equipment.,,Item,1,Count_AcquiredEqItemGrade,S,Immediately,305,1,30,Rune Fragment (5)
30502,Good Student Emblem (Tier 2),Acquire  3  or more S-grade pieces of character equipment.,30501,Item,2,Count_AcquiredEqItemGrade,S,Immediately,305,3,60,"1,500 Adena"
30503,Good Student Emblem (Tier 3),Acquire  30  or more S-grade pieces of character equipment.,30502,Item,3,Count_AcquiredEqItemGrade,S,Immediately,305,30,110,Rune Fragment (10)
30504,Good Student Emblem (Tier 4),Acquire  80  or more S-grade pieces of character equipment.,30503,Item,4,Count_AcquiredEqItemGrade,S,Immediately,305,80,180,"2,000 Adena"
30505,Good Student Emblem (Tier 5),Acquire  220  or more S-grade pieces of character equipment.,30504,Item,5,Count_AcquiredEqItemGrade,S,Immediately,305,220,290,"3,000 Adena"
30506,Good Student Emblem (Tier 6),Acquire  650  or more S-grade pieces of character equipment.,30505,Item,6,Count_AcquiredEqItemGrade,S,Immediately,305,650,430,Rune Fragment (10)
30507,Good Student Emblem (Tier 7),Acquire  950  or more S-grade pieces of character equipment.,30506,Item,7,Count_AcquiredEqItemGrade,S,Immediately,305,950,610,"5,500 Adena"
30508,Good Student Emblem (Tier 8),"Acquire  1,250  or more S-grade pieces of character equipment.",30507,Item,8,Count_AcquiredEqItemGrade,S,Immediately,305,"1,250",840,"7,000 Adena"
30509,Good Student Emblem (Tier 9),"Acquire  1,540  or more S-grade pieces of character equipment.",30508,Item,9,Count_AcquiredEqItemGrade,S,Immediately,305,"1,540","1,150",Rune Fragment (10)
30510,Good Student Emblem (Tier 10),"Acquire  1,840  or more S-grade pieces of character equipment.",30509,Item,10,Count_AcquiredEqItemGrade,S,Immediately,305,"1,840","1,470","12,000 Adena"
30511,Good Student Emblem (Tier 11),"Acquire  2,140  or more S-grade pieces of character equipment.",30510,Item,11,Count_AcquiredEqItemGrade,S,Immediately,305,"2,140","1,830",Rune Fragment (10)
