ItemType,ItemGrade,EquipmentType,WeaponType,Level,EnchantEfficiency,SuccessRate,SuccessRateBless,FailurePenalty,RequiredAdena,RequiredProtectionJewel,RequiredEnchantScroll
PetEquipment,R,Saddle,,8,27,4500,0,0,4200,0,2
PetEquipment,R,Saddle,,9,31,4500,0,0,4200,0,2
PetEquipment,R,Saddle,,10,35,4500,0,0,8400,0,3
PetEquipment,R,Saddle,,11,40,4500,0,0,8400,0,3
PetEquipment,R,Saddle,,12,45,4500,0,0,8400,0,3
PetEquipment,R,Saddle,,13,50,4000,0,0,8400,0,3
PetEquipment,R,Saddle,,14,55,4000,0,0,8400,0,3
PetEquipment,R,Saddle,,15,60,4000,0,0,8400,0,4
PetEquipment,R,Saddle,,16,65,4000,0,0,16700,0,4
PetEquipment,R,Saddle,,17,70,4000,0,0,16700,0,4
PetEquipment,R,Saddle,,18,75,3500,0,0,16700,0,4
PetEquipment,R,Saddle,,19,80,3500,0,0,16700,0,4
PetEquipment,R,Saddle,,20,85,3500,0,0,16700,0,5
PetEquipment,R,Saddle,,21,91,3500,0,0,16700,0,5
PetEquipment,R,Saddle,,22,97,3500,0,0,16700,0,5
PetEquipment,R,Saddle,,23,103,3000,0,0,16700,0,5
PetEquipment,R,Saddle,,24,109,3000,0,0,16700,0,5
PetEquipment,R,Saddle,,25,115,,,,,,6
PetEquipment,R,Armor,,0,0,10000,0,0,900,0,1
PetEquipment,R,Armor,,1,3,10000,0,0,900,0,1
PetEquipment,R,Armor,,2,6,10000,0,0,900,0,1
PetEquipment,R,Armor,,3,9,9000,0,0,900,0,1
PetEquipment,R,Armor,,4,12,8000,0,0,900,0,1
PetEquipment,R,Armor,,5,15,7000,0,0,4200,0,2
PetEquipment,R,Armor,,6,19,6000,0,0,4200,0,2
PetEquipment,R,Armor,,7,23,5000,0,0,4200,0,2
PetEquipment,R,Armor,,8,27,4500,0,0,4200,0,2
PetEquipment,R,Armor,,9,31,4500,0,0,4200,0,2
PetEquipment,R,Armor,,10,35,4500,0,0,8400,0,3
PetEquipment,R,Armor,,11,40,4500,0,0,8400,0,3
PetEquipment,R,Armor,,12,45,4500,0,0,8400,0,3
PetEquipment,R,Armor,,13,50,4000,0,0,8400,0,3
PetEquipment,R,Armor,,14,55,4000,0,0,8400,0,3
PetEquipment,R,Armor,,15,60,4000,0,0,8400,0,4
PetEquipment,R,Armor,,16,65,4000,0,0,16700,0,4
PetEquipment,R,Armor,,17,70,4000,0,0,16700,0,4
PetEquipment,R,Armor,,18,75,3500,0,0,16700,0,4
PetEquipment,R,Armor,,19,80,3500,0,0,16700,0,4
PetEquipment,R,Armor,,20,85,3500,0,0,16700,0,5
PetEquipment,R,Armor,,21,91,3500,0,0,16700,0,5
PetEquipment,R,Armor,,22,97,3500,0,0,16700,0,5
PetEquipment,R,Armor,,23,103,3000,0,0,16700,0,5
PetEquipment,R,Armor,,24,109,3000,0,0,16700,0,5
PetEquipment,R,Armor,,25,115,,,,,,6
PetEquipment,R,Hoof,,0,0,10000,0,0,900,0,1
PetEquipment,R,Hoof,,1,3,10000,0,0,900,0,1
PetEquipment,R,Hoof,,2,6,10000,0,0,900,0,1
PetEquipment,R,Hoof,,3,9,9000,0,0,900,0,1
PetEquipment,R,Hoof,,4,12,8000,0,0,900,0,1
PetEquipment,R,Hoof,,5,15,7000,0,0,4200,0,2
PetEquipment,R,Hoof,,6,19,6000,0,0,4200,0,2
PetEquipment,R,Hoof,,7,23,5000,0,0,4200,0,2
PetEquipment,R,Hoof,,8,27,4500,0,0,4200,0,2
PetEquipment,R,Hoof,,9,31,4500,0,0,4200,0,2
PetEquipment,R,Hoof,,10,35,4500,0,0,8400,0,3
PetEquipment,R,Hoof,,11,40,4500,0,0,8400,0,3
PetEquipment,R,Hoof,,12,45,4500,0,0,8400,0,3
PetEquipment,R,Hoof,,13,50,4000,0,0,8400,0,3
PetEquipment,R,Hoof,,14,55,4000,0,0,8400,0,3
PetEquipment,R,Hoof,,15,60,4000,0,0,8400,0,4
PetEquipment,R,Hoof,,16,65,4000,0,0,16700,0,4
PetEquipment,R,Hoof,,17,70,4000,0,0,16700,0,4
PetEquipment,R,Hoof,,18,75,3500,0,0,16700,0,4
PetEquipment,R,Hoof,,19,80,3500,0,0,16700,0,4
PetEquipment,R,Hoof,,20,85,3500,0,0,16700,0,5
PetEquipment,R,Hoof,,21,91,3500,0,0,16700,0,5
PetEquipment,R,Hoof,,22,97,3500,0,0,16700,0,5
PetEquipment,R,Hoof,,23,103,3000,0,0,16700,0,5
PetEquipment,R,Hoof,,24,109,3000,0,0,16700,0,5
PetEquipment,R,Hoof,,25,115,,,,,,6
PetEquipment,SR,Helmet,,0,0,10000,0,0,900,0,1
PetEquipment,SR,Helmet,,1,3,10000,0,0,900,0,1
PetEquipment,SR,Helmet,,2,6,10000,0,0,900,0,1
PetEquipment,SR,Helmet,,3,9,9000,0,0,900,0,1
PetEquipment,SR,Helmet,,4,12,8000,0,0,900,0,1
PetEquipment,SR,Helmet,,5,15,7000,0,0,4200,0,2
PetEquipment,SR,Helmet,,6,19,6000,0,0,4200,0,2
PetEquipment,SR,Helmet,,7,23,5000,0,0,4200,0,2
PetEquipment,SR,Helmet,,8,27,4500,0,0,4200,0,2
PetEquipment,SR,Helmet,,9,31,4500,0,0,4200,0,2
PetEquipment,SR,Helmet,,10,35,4500,0,0,8400,0,3
PetEquipment,SR,Helmet,,11,40,4500,0,0,8400,0,3
PetEquipment,SR,Helmet,,12,45,4500,0,0,8400,0,3
PetEquipment,SR,Helmet,,13,50,4000,0,0,8400,0,3
PetEquipment,SR,Helmet,,14,55,4000,0,0,8400,0,3
PetEquipment,SR,Helmet,,15,60,4000,0,0,8400,0,4
PetEquipment,SR,Helmet,,16,65,4000,0,0,16700,0,4
PetEquipment,SR,Helmet,,17,70,4000,0,0,16700,0,4
PetEquipment,SR,Helmet,,18,75,3500,0,0,16700,0,4
PetEquipment,SR,Helmet,,19,80,3500,0,0,16700,0,4
PetEquipment,SR,Helmet,,20,85,3500,0,0,16700,0,5
PetEquipment,SR,Helmet,,21,91,3500,0,0,16700,0,5
PetEquipment,SR,Helmet,,22,97,3500,0,0,16700,0,5
PetEquipment,SR,Helmet,,23,103,3000,0,0,16700,0,5
PetEquipment,SR,Helmet,,24,109,3000,0,0,16700,0,5
PetEquipment,SR,Helmet,,25,115,3000,0,0,16700,0,6
PetEquipment,SR,Helmet,,26,122,3000,0,0,25000,0,6
PetEquipment,SR,Helmet,,27,129,3000,0,0,25000,0,6
PetEquipment,SR,Helmet,,28,136,2500,0,0,25000,0,6
PetEquipment,SR,Helmet,,29,143,2500,0,0,41700,0,6
PetEquipment,SR,Helmet,,30,150,,,,,,7
PetEquipment,SR,Saddle,,0,0,10000,0,0,900,0,1
PetEquipment,SR,Saddle,,1,3,10000,0,0,900,0,1
PetEquipment,SR,Saddle,,2,6,10000,0,0,900,0,1
PetEquipment,SR,Saddle,,3,9,9000,0,0,900,0,1
PetEquipment,SR,Saddle,,4,12,8000,0,0,900,0,1
PetEquipment,SR,Saddle,,5,15,7000,0,0,4200,0,2
PetEquipment,SR,Saddle,,6,19,6000,0,0,4200,0,2
PetEquipment,SR,Saddle,,7,23,5000,0,0,4200,0,2
PetEquipment,SR,Saddle,,8,27,4500,0,0,4200,0,2
PetEquipment,SR,Saddle,,9,31,4500,0,0,4200,0,2
PetEquipment,SR,Saddle,,10,35,4500,0,0,8400,0,3
PetEquipment,SR,Saddle,,11,40,4500,0,0,8400,0,3
PetEquipment,SR,Saddle,,12,45,4500,0,0,8400,0,3
PetEquipment,SR,Saddle,,13,50,4000,0,0,8400,0,3
PetEquipment,SR,Saddle,,14,55,4000,0,0,8400,0,3
PetEquipment,SR,Saddle,,15,60,4000,0,0,8400,0,4
PetEquipment,SR,Saddle,,16,65,4000,0,0,16700,0,4
PetEquipment,SR,Saddle,,17,70,4000,0,0,16700,0,4
PetEquipment,SR,Saddle,,18,75,3500,0,0,16700,0,4
PetEquipment,SR,Saddle,,19,80,3500,0,0,16700,0,4
PetEquipment,SR,Saddle,,20,85,3500,0,0,16700,0,5
PetEquipment,SR,Saddle,,21,91,3500,0,0,16700,0,5
PetEquipment,SR,Saddle,,22,97,3500,0,0,16700,0,5
PetEquipment,SR,Saddle,,23,103,3000,0,0,16700,0,5
PetEquipment,SR,Saddle,,24,109,3000,0,0,16700,0,5
PetEquipment,SR,Saddle,,25,115,3000,0,0,16700,0,6
PetEquipment,SR,Saddle,,26,122,3000,0,0,25000,0,6
PetEquipment,SR,Saddle,,27,129,3000,0,0,25000,0,6
PetEquipment,SR,Saddle,,28,136,2500,0,0,25000,0,6
PetEquipment,SR,Saddle,,29,143,2500,0,0,41700,0,6
PetEquipment,SR,Saddle,,30,150,,,,,,7
PetEquipment,SR,Armor,,0,0,10000,0,0,900,0,1
PetEquipment,SR,Armor,,1,3,10000,0,0,900,0,1
PetEquipment,SR,Armor,,2,6,10000,0,0,900,0,1
PetEquipment,SR,Armor,,3,9,9000,0,0,900,0,1
PetEquipment,SR,Armor,,4,12,8000,0,0,900,0,1
PetEquipment,SR,Armor,,5,15,7000,0,0,4200,0,2
PetEquipment,SR,Armor,,6,19,6000,0,0,4200,0,2
PetEquipment,SR,Armor,,7,23,5000,0,0,4200,0,2
PetEquipment,SR,Armor,,8,27,4500,0,0,4200,0,2
PetEquipment,SR,Armor,,9,31,4500,0,0,4200,0,2
PetEquipment,SR,Armor,,10,35,4500,0,0,8400,0,3
PetEquipment,SR,Armor,,11,40,4500,0,0,8400,0,3
PetEquipment,SR,Armor,,12,45,4500,0,0,8400,0,3
PetEquipment,SR,Armor,,13,50,4000,0,0,8400,0,3
PetEquipment,SR,Armor,,14,55,4000,0,0,8400,0,3
PetEquipment,SR,Armor,,15,60,4000,0,0,8400,0,4
PetEquipment,SR,Armor,,16,65,4000,0,0,16700,0,4
PetEquipment,SR,Armor,,17,70,4000,0,0,16700,0,4
PetEquipment,SR,Armor,,18,75,3500,0,0,16700,0,4
PetEquipment,SR,Armor,,19,80,3500,0,0,16700,0,4
PetEquipment,SR,Armor,,20,85,3500,0,0,16700,0,5
PetEquipment,SR,Armor,,21,91,3500,0,0,16700,0,5
PetEquipment,SR,Armor,,22,97,3500,0,0,16700,0,5
PetEquipment,SR,Armor,,23,103,3000,0,0,16700,0,5
PetEquipment,SR,Armor,,24,109,3000,0,0,16700,0,5
PetEquipment,SR,Armor,,25,115,3000,0,0,16700,0,6
PetEquipment,SR,Armor,,26,122,3000,0,0,25000,0,6
PetEquipment,SR,Armor,,27,129,3000,0,0,25000,0,6
PetEquipment,SR,Armor,,28,136,2500,0,0,25000,0,6
PetEquipment,SR,Armor,,29,143,2500,0,0,41700,0,6
PetEquipment,SR,Armor,,30,150,,,,,,7
PetEquipment,SR,Hoof,,0,0,10000,0,0,900,0,1
PetEquipment,SR,Hoof,,1,3,10000,0,0,900,0,1
PetEquipment,SR,Hoof,,2,6,10000,0,0,900,0,1
PetEquipment,SR,Hoof,,3,9,9000,0,0,900,0,1
PetEquipment,SR,Hoof,,4,12,8000,0,0,900,0,1
PetEquipment,SR,Hoof,,5,15,7000,0,0,4200,0,2
PetEquipment,SR,Hoof,,6,19,6000,0,0,4200,0,2
PetEquipment,SR,Hoof,,7,23,5000,0,0,4200,0,2
PetEquipment,SR,Hoof,,8,27,4500,0,0,4200,0,2
PetEquipment,SR,Hoof,,9,31,4500,0,0,4200,0,2
PetEquipment,SR,Hoof,,10,35,4500,0,0,8400,0,3
PetEquipment,SR,Hoof,,11,40,4500,0,0,8400,0,3
PetEquipment,SR,Hoof,,12,45,4500,0,0,8400,0,3
PetEquipment,SR,Hoof,,13,50,4000,0,0,8400,0,3
PetEquipment,SR,Hoof,,14,55,4000,0,0,8400,0,3
PetEquipment,SR,Hoof,,15,60,4000,0,0,8400,0,4
PetEquipment,SR,Hoof,,16,65,4000,0,0,16700,0,4
PetEquipment,SR,Hoof,,17,70,4000,0,0,16700,0,4
PetEquipment,SR,Hoof,,18,75,3500,0,0,16700,0,4
PetEquipment,SR,Hoof,,19,80,3500,0,0,16700,0,4
PetEquipment,SR,Hoof,,20,85,3500,0,0,16700,0,5
PetEquipment,SR,Hoof,,21,91,3500,0,0,16700,0,5
PetEquipment,SR,Hoof,,22,97,3500,0,0,16700,0,5
PetEquipment,SR,Hoof,,23,103,3000,0,0,16700,0,5
PetEquipment,SR,Hoof,,24,109,3000,0,0,16700,0,5
PetEquipment,SR,Hoof,,25,115,3000,0,0,16700,0,6
PetEquipment,SR,Hoof,,26,122,3000,0,0,25000,0,6
PetEquipment,SR,Hoof,,27,129,3000,0,0,25000,0,6
PetEquipment,SR,Hoof,,28,136,2500,0,0,25000,0,6
PetEquipment,SR,Hoof,,29,143,2500,0,0,41700,0,6
PetEquipment,SR,Hoof,,30,150,,,,,,7
