Id,Param1,NameKey,BuffType,ClientType,Param,Param2,EffectTypeNameKey,Group,DbSaveType,PvPSaveType,RealTimeDbSave,OverlayType,StackType,StackCount,FireRate,EndCondition,RemainWhenDead,Duration,ExDurationType,ExDuration,Period,VisualEffectId,ExtendVisualEffectId,ReductionRate,IsDebuff,IsTransition,ExcpetRoomType,IconTexture,CameraShake,CameraShakeIntensity,Sound,DescKey,ExceptEraseBuff,MaxStackOtherBuff,PeriodApplyType,SkillFireCondition,FireSkillInfoId,ExceptRecovery,ExDurationParam,IsOwnerTransition,ExcpetActorType,DescAddBuffId,GetBuffVisible,RemoveBuffEnterRoomType
301016,0,781000301016,,,,0,782000301016,,None,0,0,Allow,Common,1,10000,GuildOut,1,0,,,,,,,0,0,,Icon_Buff_FortressSIegeGlobal,,,,783000301016,1,,0,,,0,,0,,,0,
301017,0,781000301017,,,,0,782000301015,,None,0,0,Allow,Common,1,10000,GuildOut,1,0,,,,,,,0,0,,Icon_Buff_FortressSIegeGlobal,,,,783000301017,1,,0,,,0,,0,,,0,
301018,0,781000301018,,,,0,292000000301,,None,0,0,Allow,Common,1,10000,GuildOut,1,0,,,,,,,0,0,,Icon_Buff_FortressSIegeGlobal,,,,783000301018,1,,0,,,0,,0,,,0,
302001,0,781000302001,HotTime,Common,,0,782000302001,,None,0,0,Allow,Common,1,10000,GuildOut,1,3600000,,,,302001,,,0,0,SiegeWorld,Icon_Buff_GuildMaster_01,,,,783000302001,1,,0,,,0,,0,,,0,
302002,0,781000302002,HotTime,Common,,0,782000302002,,None,0,0,Allow,Common,1,10000,GuildOut,1,3600000,,,,302002,,,0,0,"SiegeWorld,GatheringDungeonWorld",Icon_Buff_GuildMaster_02,,,,783000302002,1,,0,,,0,,0,,,0,
302003,0,781000302003,HotTime,Common,,0,782000302003,,None,0,0,Allow,Common,1,10000,GuildOut,1,3600000,,,,302003,,,0,0,SiegeWorld,Icon_Buff_GuildMaster_03,,,,783000302003,1,,0,,,0,,0,,,0,
400001,0,781000400001,,Common,,0,782000400001,,None,0,0,Allow,Common,5,10000,RoomOut,0,1800000,,,,4.00001e+29,,,0,1,,Icon_Skill_Passive_20261,,,,783000400001,1,,0,,,0,,0,,,0,
400002,0,781000400002,,Common,,0,782000400002,,None,0,0,Allow,Common,1,10000,RoomOut,0,1800000,,,,400005,,,0,1,,Icon_Skill_Passive_20261,,,,782000400002,1,,0,,,0,,1,,,0,
401000,,781000401000,,Common,,,782000401000,,None,0,0,Allow,Common,1,10000,,0,30000,,,,,,,0,0,,Icon_Buff_AttackPower,,,,0,1,,0,,,0,,0,,,0,
401009,,781000401009,,Rage,"{""Color"":{""R"":255,""G"":15,""B"":0},
""Intensity"":5,
""Speed"":1}",,782000401009,,None,0,0,Allow,Common,1,10000,RoomOut,0,15000,,,,,,,0,0,,,,,,0,0,,0,,,0,,0,,,0,
401010,,781000401010,,Rage,"{""Color"":{""R"":0,""G"":176,""B"":240},
""Intensity"":5,
""Speed"":1}",,0,,None,0,0,Allow,Common,1,10000,RoomOut,0,60000,,,,,,,0,0,,,,,,0,0,,0,,,0,,0,,,0,
401011,,781000401011,,Stun,,,782000401011,,None,0,0,Allow,Common,1,10000,RoomOut,0,10000,,,,,,,0,0,,,,,,0,0,,0,,,0,,0,,,0,
401013,,781000401013,,AlarmIcon,"{""Icon"":""/Game/UI/SuicideBomb_Debuff_effect"",
""ShowTimer"":1}",,782000401013,,None,0,0,Allow,Common,1,10000,RoomOut,0,5000,,,,,,,0,0,,,,,,0,1,,0,,,0,,0,,,0,
401014,,781000401014,,Rage,"{""Color"":{""R"":255,""G"":30,""B"":0},
""Intensity"":20,
""Speed"":5}",,0,,None,0,0,Allow,Common,1,10000,RoomOut,0,15000,,,,,,,0,0,,,,,,0,1,,0,,,0,,0,,,0,
401015,,781000401015,,Rage,"{""Color"":{""R"":255,""G"":30,""B"":0},
""Intensity"":40,
""Speed"":9}",,0,,None,0,0,Allow,Common,1,10000,RoomOut,0,15000,,,,,,,0,0,,,,,,0,1,,0,,,0,,0,,,0,
401021,,781000401021,,AlarmIcon,"{""Icon"":""/Game/UI/Icon/Icon_Debuff_Boranta_01"",
""ShowTimer"":1}",,0,,None,0,0,Allow,Common,1,10000,RoomOut,0,5000,,,,401021,,,0,0,,Icon_Debuff_Boranta_01,,,,783000401021,0,,0,,,0,,0,,,0,
401026,,781000401026,,AlarmIcon,"{""Icon"":""/Game/UI/Icon/Icon_Debuff_Ramog_01"",
""ShowTimer"":0}",,782000401026,,None,0,0,Allow,Common,5,10000,RoomOut,0,120000,,,,401026,,,0,0,,Icon_Debuff_Ramog_01,,,,783000401026,0,,0,,,0,,0,,,0,
401211,,781000401211,,Rage,"{""Color"":{""R"":255,""G"":15,""B"":0},
""Intensity"":20,
""Speed"":1}",,0,,None,0,0,Allow,Common,1,10000,,0,3000,,,,,,,0,0,,,,,,0,1,,0,,,0,,0,,,0,
401217,,781000401217,,Stun,,,0,,None,0,0,Allow,Common,1,10000,,0,4000,,,,4010351,,,0,0,,,,,,0,1,,0,,,0,,0,,,0,
401218,,781000401218,,,,,0,,None,0,0,Allow,Common,1,10000,,0,10000,,,,1,,,0,0,,,,,,0,1,,0,,,0,,0,,,0,
411005,,781000411005,,AlarmIcon,"{""Icon"":""/Game/UI/Icon/Icon_Debuff_Leonard_01"",
""ShowTimer"":0}",,782000411005,,None,0,0,Allow,Common,3,10000,RoomOut,0,30000,,,,413005,,,1,0,,Icon_Debuff_Leonard_01,,,,783000411005,0,,0,EraseBuffEffect,411009,1,,0,,,0,
411010,,781000411010,,Stun,,,782000411010,,None,0,0,Allow,Common,1,10000,,0,15000,,,,413010,,,0,0,,Icon_Debuff_Stun,,,,0,1,,0,,,0,,0,,,0,
411011,,781000411011,,AlarmIcon,"{""Icon"":""/Game/UI/Icon/Icon_Debuff_Leonard_02"",
""ShowTimer"":0}",,782000411011,,None,0,0,Allow,Common,1,10000,RoomOut,0,15000,,,750,413011,,,1,0,,Icon_Debuff_Leonard_02,,,,783000411011,0,,1,,,1,,0,,,0,
411018,,781000411018,,AlarmIcon,"{""Icon"":""/Game/UI/Icon/Icon_Debuff_Trisha_01"",
""ShowTimer"":0}",,782000411018,,None,0,0,Allow,Common,3,10000,RoomOut,0,30000,,,,4.13018e+13,,,1,0,,Icon_Debuff_Trisha_01,,,,783000411018,0,411019,0,,,1,,0,SummonNpc,,0,
411019,,781000411019,,OutOfControl,,,782000411019,,None,0,0,Allow,Common,1,10000,RoomOut,0,10000,,,,413019,,,1,0,,Icon_Debuff_Trisha_02,,,,783000411019,1,,0,,,1,,0,,,0,
411036,,781000411036,,Rage,"{""Color"":{""R"":255,""G"":15,""B"":0},
""Intensity"":5,
""Speed"":1}",,0,,None,0,0,Allow,Common,1,10000,,0,10000,,,,,,,0,0,,,,,,0,1,,0,,,0,,0,,,0,
411037,,781000411037,,Rage,"{""Color"":{""R"":255,""G"":15,""B"":0},
""Intensity"":10,
""Speed"":1}",,0,,None,0,0,Allow,Common,1,10000,,0,10000,,,,,,,0,0,,,,,,0,1,,0,,,0,,0,,,0,
411038,,781000411038,,Rage,"{""Color"":{""R"":255,""G"":15,""B"":0},
""Intensity"":20,
""Speed"":1}",,0,,None,0,0,Allow,Common,1,10000,,0,10000,,,,,,,0,0,,,,,,0,1,,0,,,0,,0,,,0,
412005,,781000412005,,AlarmIcon,"{""Icon"":""/Game/UI/Icon/Icon_Debuff_Leonard_01"",
""ShowTimer"":0}",,782000411005,,None,0,0,Allow,Common,3,10000,RoomOut,0,30000,,,,413005,,,1,0,,Icon_Debuff_Leonard_01,,,,783000412005,0,,0,EraseBuffEffect,412009,1,,0,,,0,
412010,,781000412010,,Stun,,,782000411010,,None,0,0,Allow,Common,1,10000,,0,15000,,,,413010,,,0,0,,Icon_Debuff_Stun,,,,0,1,,0,,,0,,0,,,0,
412011,,781000412011,,AlarmIcon,"{""Icon"":""/Game/UI/Icon/Icon_Debuff_Leonard_02"",
""ShowTimer"":0}",,782000411011,,None,0,0,Allow,Common,1,10000,RoomOut,0,15000,,,750,413011,,,1,0,,Icon_Debuff_Leonard_02,,,,783000412011,0,,1,,,1,,0,,,0,
412018,,781000412018,,AlarmIcon,"{""Icon"":""/Game/UI/Icon/Icon_Debuff_Trisha_01"",
""ShowTimer"":0}",,782000411018,,None,0,0,Allow,Common,3,10000,RoomOut,0,30000,,,,4.13018e+13,,,1,0,,Icon_Debuff_Trisha_01,,,,783000412018,0,412019,0,,,1,,0,SummonNpc,,0,
412019,,781000412019,,OutOfControl,,,782000411019,,None,0,0,Allow,Common,1,10000,RoomOut,0,10000,,,,413019,,,1,0,,Icon_Debuff_Trisha_02,,,,783000412019,1,,0,,,1,,0,,,0,
412036,,781000411036,,Rage,"{""Color"":{""R"":255,""G"":15,""B"":0},
""Intensity"":5,
""Speed"":1}",,0,,None,0,0,Allow,Common,1,10000,,0,10000,,,,,,,0,0,,,,,,0,1,,0,,,0,,0,,,0,
412037,,781000411037,,Rage,"{""Color"":{""R"":255,""G"":15,""B"":0},
""Intensity"":10,
""Speed"":1}",,0,,None,0,0,Allow,Common,1,10000,,0,10000,,,,,,,0,0,,,,,,0,1,,0,,,0,,0,,,0,
412038,,781000411038,,Rage,"{""Color"":{""R"":255,""G"":15,""B"":0},
""Intensity"":20,
""Speed"":1}",,0,,None,0,0,Allow,Common,1,10000,,0,10000,,,,,,,0,0,,,,,,0,1,,0,,,0,,0,,,0,
413002,,781000413002,,Rage,"{""Color"":{""R"":255,""G"":15,""B"":0},
""Intensity"":5,
""Speed"":1}",,782000413002,,None,0,0,Allow,Common,1,10000,,0,5000,,,,,,,0,0,,,,,,0,0,,0,,,0,,0,,,0,
413005,,781000413005,,AlarmIcon,"{""Icon"":""/Game/UI/Icon/Icon_Debuff_Leonard_01"",
""ShowTimer"":0}",,782000411005,,None,0,0,Allow,Common,5,10000,RoomOut,0,30000,,,,413005,,,1,0,,Icon_Debuff_Leonard_01,,,,783000412005,0,,0,EraseBuffEffect,413009,1,,0,,,0,
413010,,781000413010,,Stun,,,782000411010,,None,0,0,Allow,Common,1,10000,,0,15000,,,,413010,,,0,0,,Icon_Debuff_Stun,,,,0,1,,0,,,0,,0,,,0,
413011,,781000413011,,AlarmIcon,"{""Icon"":""/Game/UI/Icon/Icon_Debuff_Leonard_02"",
""ShowTimer"":0}",,782000411011,,None,0,0,Allow,Common,1,10000,RoomOut,0,15000,,,750,413011,,,1,0,,Icon_Debuff_Leonard_02,,,,783000412011,0,,1,,,1,,0,,,0,
413013,,781000413013,,Common,,,782000413013,,None,0,0,Allow,Common,5,10000,RoomOut,0,5000,,,1000,300011,,,1,0,,Icon_Debuff_Poison,,,,783000413013,0,,0,,,0,,0,,,0,
413016,,781000413016,,Invisible,,,0,,None,0,0,Allow,Common,1,10000,,0,603000,,,,,,,0,0,,,,,,0,1,,0,,,0,,0,,,0,
413018,,781000413018,,AlarmIcon,"{""Icon"":""/Game/UI/Icon/Icon_Debuff_Trisha_01"",
""ShowTimer"":0}",,782000411018,,None,0,0,Allow,Common,3,10000,RoomOut,0,30000,,,,4.13018e+13,,,1,0,,Icon_Debuff_Trisha_01,,,,783000412018,0,413019,0,,,1,,0,SummonNpc,,0,
413019,,781000413019,,OutOfControl,,,782000411019,,None,0,0,Allow,Common,1,10000,RoomOut,0,10000,,,,413019,,,1,0,,Icon_Debuff_Trisha_02,,,,783000412019,1,,0,,,1,,0,,,0,
413034,,781000413034,,Rage,"{""Color"":{""R"":0,""G"":1,""B"":0},
""Intensity"":10,
""Speed"":1}",,0,,None,0,0,Allow,Common,1,10000,,0,603000,,,,,,,0,0,,,,,,0,1,,0,,,0,,0,,,0,
413035,,781000413035,,Common,,,782000413035,,None,0,0,Allow,Common,1,10000,,0,603000,,,,,,,0,0,,Icon_Buff_Invincible,,,,783000413035,0,,0,,,0,,0,,,0,
413036,,781000411036,,Rage,"{""Color"":{""R"":255,""G"":15,""B"":0},
""Intensity"":5,
""Speed"":1}",,0,,None,0,0,Allow,Common,1,10000,,0,10000,,,,,,,0,0,,,,,,0,1,,0,,,0,,0,,,0,
413037,,781000411037,,Rage,"{""Color"":{""R"":255,""G"":15,""B"":0},
""Intensity"":10,
""Speed"":1}",,0,,None,0,0,Allow,Common,1,10000,,0,10000,,,,,,,0,0,,,,,,0,1,,0,,,0,,0,,,0,
413038,,781000411038,,Rage,"{""Color"":{""R"":255,""G"":15,""B"":0},
""Intensity"":20,
""Speed"":1}",,0,,None,0,0,Allow,Common,1,10000,,0,10000,,,,,,,0,0,,,,,,0,1,,0,,,0,,0,,,0,
413041,,781000413041,,Stun,,,782000411010,,None,0,0,Allow,Common,1,10000,,0,15000,,,,413010,,,0,0,,Icon_Debuff_Stun,,,,0,1,,0,,,0,,0,,,0,
414002,,781000414002,,Rage,"{""Color"":{""R"":255,""G"":15,""B"":0},
""Intensity"":5,
""Speed"":1}",,782000414002,,None,0,0,Allow,Common,1,10000,,0,5000,,,,,,,0,0,,,,,,0,0,,0,,,0,,0,,,0,
414005,,781000414005,,AlarmIcon,"{""Icon"":""/Game/UI/Icon/Icon_Debuff_Leonard_01"",
""ShowTimer"":0}",,782000411005,,None,0,0,Allow,Common,5,10000,RoomOut,0,30000,,,,413005,,,1,0,,Icon_Debuff_Leonard_01,,,,783000412005,0,,0,EraseBuffEffect,414009,1,,0,,,0,
414010,,781000414010,,Stun,,,782000411010,,None,0,0,Allow,Common,1,10000,,0,15000,,,,413010,,,0,0,,Icon_Debuff_Stun,,,,0,1,,0,,,0,,0,,,0,
414011,,781000414011,,AlarmIcon,"{""Icon"":""/Game/UI/Icon/Icon_Debuff_Leonard_02"",
""ShowTimer"":0}",,782000411011,,None,0,0,Allow,Common,1,10000,RoomOut,0,15000,,,750,413011,,,1,0,,Icon_Debuff_Leonard_02,,,,783000412011,0,,1,,,1,,0,,,0,
414013,,781000414013,,Common,,,782000413013,,None,0,0,Allow,Common,5,10000,RoomOut,0,5000,,,1000,300011,,,1,0,,Icon_Debuff_Poison,,,,783000413013,0,,0,,,0,,0,,,0,
414016,,781000414016,,Invisible,,,0,,None,0,0,Allow,Common,1,10000,,0,603000,,,,,,,0,0,,,,,,0,1,,0,,,0,,0,,,0,
414018,,781000414018,,AlarmIcon,"{""Icon"":""/Game/UI/Icon/Icon_Debuff_Trisha_01"",
""ShowTimer"":0}",,782000411018,,None,0,0,Allow,Common,3,10000,RoomOut,0,30000,,,,4.13018e+13,,,1,0,,Icon_Debuff_Trisha_01,,,,783000412018,0,413019,0,,,1,,0,SummonNpc,,0,
414019,,781000414019,,OutOfControl,,,782000411019,,None,0,0,Allow,Common,1,10000,RoomOut,0,10000,,,,413019,,,1,0,,Icon_Debuff_Trisha_02,,,,783000412019,1,,0,,,1,,0,,,0,
414036,,781000411036,,Rage,"{""Color"":{""R"":255,""G"":15,""B"":0},
""Intensity"":5,
""Speed"":1}",,0,,None,0,0,Allow,Common,1,10000,,0,10000,,,,,,,0,0,,,,,,0,1,,0,,,0,,0,,,0,
414037,,781000411037,,Rage,"{""Color"":{""R"":255,""G"":15,""B"":0},
""Intensity"":10,
""Speed"":1}",,0,,None,0,0,Allow,Common,1,10000,,0,10000,,,,,,,0,0,,,,,,0,1,,0,,,0,,0,,,0,
414038,,781000411038,,Rage,"{""Color"":{""R"":255,""G"":15,""B"":0},
""Intensity"":20,
""Speed"":1}",,0,,None,0,0,Allow,Common,1,10000,,0,10000,,,,,,,0,0,,,,,,0,1,,0,,,0,,0,,,0,
414041,,781000413041,,Stun,,,782000411010,,None,0,0,Allow,Common,1,10000,,0,15000,,,,413010,,,0,0,,Icon_Debuff_Stun,,,,0,1,,0,,,0,,0,,,0,
414043,,781000414043,,Common,,,782000411010,,None,0,0,Allow,Common,1,10000,,0,603000,,,,,,,0,0,,,,,,0,1,,0,,,0,,0,,,0,
414045,,781000414045,,Rage,"{""Color"":{""R"":255,""G"":15,""B"":0},
""Intensity"":5,
""Speed"":1}",,0,,None,0,0,Allow,Common,1,10000,,0,603000,,,,,,,0,0,,,,,,0,1,,0,,,0,,0,,,0,
500001,0,781000500001,,Rage,"{""Color"":{""R"":255,""G"":15,""B"":0}}",0,782000500001,,None,0,0,Allow,Common,1,10000,,0,3600000,,,,,,,0,0,,,,,,783000500001,1,,0,,,0,,0,,,0,
510001,0,781000510001,,,,0,292000000301,,None,0,0,Allow,Common,1,10000,,1,0,,,,,,,0,0,,Icon_Buff_GuildMaster_01,,,,783000510001,1,,0,,,0,,0,,,0,
510002,,781000510002,,,,20,782000510002,,None,0,0,Allow,Common,1,10000,,1,,,,,,,,0,0,,Icon_Buff_HotTimeEvent02,,,,783000510002,1,,0,,,0,,0,,,0,
601391,0,781000601391,,,,0,782000601391,,None,0,0,Allow,Common,1,10000,,0,15000,,,,7,,,1,0,,Icon_Debuff_Weakness,,,,783000601391,1,,0,,,0,,0,,,0,
601402,0,781000601402,,,,0,782000601402,,None,0,0,Allow,Common,1,10000,,0,15000,,,,7,,,1,0,,Icon_Debuff_Weakness,,,,783000601402,1,,0,,,0,,0,,,0,
601412,0,781000050006,,,,0,781000050006,12,None,0,0,Allow,Common,1,10000,,0,10000,,,,1007,,,1,0,,Icon_Debuff_Bleed,,,,783000601412,1,,0,,,0,,0,,,0,
601441,0,781000050006,,,,0,781000050006,12,None,0,0,Allow,Common,1,10000,,0,10000,,,,1007,,,1,0,,Icon_Debuff_Bleed,,,,783000601412,1,,0,,,0,,0,,,0,
601462,0,731000000676,,Stun,,0,731000000676,1002,None,0,0,Allow,Common,1,10000,,0,2000,,,,1,,,1,0,,Icon_Debuff_Stun,,,,782000001011,1,,0,,,0,,0,,,0,
601472,0,131000300124,,KnockDown,,0,131000300124,1003,None,0,0,Allow,Common,1,10000,,0,2000,,,,,,,0,0,,Icon_Debuff_KnockDown,,,,783000601472,1,,0,,,0,,0,,,0,
601612,0,131000300124,,KnockDown,,0,131000300124,1003,None,0,0,Allow,Common,1,2500,,0,2000,,,,,,,1,0,,Icon_Debuff_KnockDown,,,,783000601472,1,,0,,,0,,0,,,0,
601622,0,782000010122,,Common,,0,782000010122,1001,None,0,0,Allow,Common,1,10000,,0,4000,,,,,,,1,0,,Icon_Debuff_Weakness,,,,782000012231,0,,0,,,0,,0,,,0,
601642,0,781000050007,,,,0,781000050007,13,None,0,0,Allow,EachCaster,1,10000,,0,5000,,,1000,6,,,1,0,,Icon_Debuff_Poison,,,,783000601642,1,,0,,,0,,0,,,0,
720212,0,781000720212,,Stun,,0,731000000676,1002,None,0,0,Allow,Common,1,2500,,0,3000,,,,1,,,1,0,,Icon_Debuff_Stun,,,,782000001011,1,,0,,,0,,0,,,0,
720222,0,781000720222,,,,0,171000000005,720211,None,0,0,Allow,Common,1,10000,,0,30000,,,2000,5,,,1,0,,Icon_Debuff_Poison,,,,783000720222,1,,0,,,0,,0,,,0,
720232,0,781000720232,,,,0,782000720232,,None,0,0,Allow,Common,1,10000,,0,10000,,,,,,,1,0,,Icon_Debuff_DefensePower,,,,783000720232,1,,0,,,0,,0,,,0,
720233,0,781000720233,,,,0,782000720233,,None,0,0,Allow,Common,1,10000,,0,10000,,,,,,,1,0,,Icon_Debuff_DefensePower,,,,783000720233,1,,0,,,0,,0,,,0,
720234,0,781000720234,,,,0,782000012231,,None,0,0,Allow,Common,1,10000,,0,10000,,,,,,,1,0,,Icon_Debuff_Slow,,,,783000720234,1,,0,,,0,,0,,,0,
720241,0,781000720241,,Invisible,,0,731000000658,,None,0,0,Allow,Common,1,10000,,0,20000,,,,,,,0,0,,,,,,0,1,,0,,,0,,0,,,0,
720242,0,781000720242,,,,0,731000000657,,None,0,0,Allow,Common,1,10000,,0,20000,,,,,,,0,0,,,,,,0,1,,0,,,0,,0,,,0,
720243,0,781000720243,,,,0,731000000676,,None,0,0,Allow,Common,1,10000,,0,20000,,,,,,,0,0,,,,,,0,1,,0,,,0,,0,,,0,
720251,0,781000720251,,Rage,,0,782000720251,,None,0,0,Allow,Common,1,10000,,0,3600000,,,,,,,0,0,,Icon_Debuff_Taunt,,,,0,1,,0,,,0,,0,,,0,
720282,0,292000072028,,,,0,782000720258,,None,0,0,Allow,Common,1,2500,,0,5000,,,,,,,1,0,,Icon_Debuff_Slow,,,,783000720234,1,,0,,,0,,0,,,0,
720301,0,781000720301,,,,,0,,None,0,0,Allow,Common,1,10000,,0,15000,,,,,,,0,0,,,,,,0,1,,0,,,0,,0,,,0,
720312,0,781000720312,,,,0,781000050006,,None,0,0,Allow,Common,5,10000,,0,30000,,,2000,15,,,1,0,,Icon_Debuff_DefensePower,,,,783000720312,1,,0,,,0,,0,,,0,
720321,0,781000720321,,,,0,782000720321,,None,0,0,Allow,Common,1,10000,,0,10000,,,,300001,,,0,0,,Icon_Debuff_Taunt,,,,783000720321,1,,0,,,0,,0,,,0,
720351,0,781000720351,,Rage,,0,292000072035,,None,0,0,Allow,Common,1,10000,,0,2160000,,,,,,,0,0,,Icon_Buff_CCImmune,,,,292000072035,1,,0,,,0,,0,,,0,
720352,0,781000720351,,Rage,,0,292000072035,,None,0,0,Allow,Common,1,10000,,0,2160000,,,,,,,0,0,,Icon_Buff_CCImmune,,,,292000072035,1,,0,,,0,,0,,,0,
720353,,0,,Rage,,,292000072035,,None,0,0,Allow,Common,1,10000,,0,3600000,,,,,,,0,0,,Icon_Buff_CCImmune,,,,783000720353,1,,0,,,0,,0,,,0,
720361,0,781000720361,,,,0,782000720361,,None,0,0,Allow,Common,5,10000,,0,30000,,,2000,15,,,1,0,,Icon_Debuff_Bleed,,,,783000720312,1,,0,,,0,,0,,,0,
720372,0,731000000676,,Stun,,0,782000720372,1002,None,0,0,Allow,Common,1,10000,,0,3500,,,,1,,,1,0,,Icon_Debuff_Stun,,,,0,1,,0,,,0,,0,,,0,
720391,0,781000720391,,,,0,731000002607,,None,0,0,Allow,Common,1,10000,,0,10000,,,,,,,0,0,,,,,,783000720511,1,,0,,,0,,0,,,0,
720441,0,441000720441,,,,0,782000720441,,None,0,0,Allow,Common,5,10000,,0,30000,,,2000,300011,,,0,0,,Icon_Skill_Active_72044,,,,783000720441,1,,0,,,0,,0,,,0,
720451,0,781000720451,,Rage,,0,292000072035,,None,0,0,Allow,Common,1,10000,,0,2160000,,,,,,,0,0,,Icon_Skill_Active_11252,,,,783000720451,1,,0,,,0,,0,,,0,
720461,0,661000000106,,OutOfControl,,0,661000000106,,None,0,0,Allow,Common,1,10000,,0,10000,,,,300013,,,0,0,,Icon_Skill_Active_72045,,,,783000720461,1,,0,,,0,,0,,,0,
720472,0,781000720472,,Stun,,0,731000000676,1002,None,0,0,Allow,Common,1,10000,,0,3000,,,,1,,,0,0,,Icon_Debuff_Stun,,,,782000001011,1,,0,,,0,,0,,,0,
720482,0,781000720482,Silence,Silence,,0,731000003723,,None,0,0,Allow,Common,1,7000,,0,10000,,,,300012,,,0,0,,Icon_Debuff_Weakness,,,,783000720482,1,,0,,,0,,0,,,0,
720511,1,781000720511,,,,0,782000720511,,None,0,0,Allow,Common,1,10000,,0,10000,,,,,,,0,0,,,,,,783000720511,1,,0,,,0,,0,,,0,
720521,0,661000000106,,OutOfControl,,0,661000000106,,None,0,0,Allow,Common,1,10000,,0,10000,,,,300013,,,0,0,,Icon_Skill_Active_72045,,,,783000720461,1,,0,,,0,,0,,,0,
720531,0,661000000106,,OutOfControl,,0,661000000106,,None,0,0,Allow,Common,1,10000,,0,10000,,,,300013,,,0,0,,Icon_Skill_Active_72045,,,,783000720461,1,,0,,,0,,0,,,0,
720541,2,781000720511,,,,0,782000720511,,None,0,0,Allow,Common,1,10000,,0,10000,,,,,,,0,0,,,,,,783000720511,1,,0,,,0,,0,,,0,
720551,1,781000720551,,,,0,782000720511,,None,0,0,Allow,Common,1,10000,,0,10000,,,,,,,0,0,,,,,,783000720511,1,,0,,,0,,0,,,0,
720561,2,781000720551,,,,0,782000720511,,None,0,0,Allow,Common,1,10000,,0,10000,,,,,,,0,0,,,,,,783000720511,1,,0,,,0,,0,,,0,
720571,3,781000720551,,,,0,782000720511,,None,0,0,Allow,Common,1,10000,,0,10000,,,,,,,0,0,,,,,,783000720511,1,,0,,,0,,0,,,0,
720581,1,781000720581,,,,0,782000720511,,None,0,0,Allow,Common,1,10000,,0,10000,,,,,,,0,0,,,,,,783000720511,1,,0,,,0,,0,,,0,
720591,2,781000720581,,,,0,782000720511,,None,0,0,Allow,Common,1,10000,,0,10000,,,,,,,0,0,,,,,,783000720511,1,,0,,,0,,0,,,0,
720601,3,781000720581,,,,0,782000720511,,None,0,0,Allow,Common,1,10000,,0,10000,,,,,,,0,0,,,,,,783000720511,1,,0,,,0,,0,,,0,
721211,0,781000721211,,,,,0,,None,0,0,Allow,Common,1,10000,,0,20000,,,,,,,0,0,,,,,,0,1,,0,,,0,,0,,,0,
721222,0,781000721222,,,,0,171000000005,720211,None,0,0,Allow,Common,1,10000,,0,15000,,,1500,5,,,1,0,,Icon_Debuff_Poison,,,,783000720222,1,,0,,,0,,0,,,0,
721241,1,781000721241,,Rage,"{""Color"":{""R"":255,""G"":30,""B"":0},
""Intensity"":10,
""Speed"":1}",,0,,None,0,0,Allow,Common,1,10000,,0,20000,,,,,,,0,0,,,,,,0,1,,0,,,0,,0,,,0,
721242,2,781000721241,,Rage,"{""Color"":{""R"":255,""G"":30,""B"":0},
""Intensity"":10,
""Speed"":1}",,0,,None,0,0,Allow,Common,1,10000,,0,20000,,,,,,,0,0,,,,,,0,1,,0,,,0,,0,,,0,
721243,3,781000721241,,Rage,"{""Color"":{""R"":255,""G"":30,""B"":0},
""Intensity"":40,
""Speed"":5}",,0,,None,0,0,Allow,Common,1,10000,,0,20000,,,,,,,0,0,,,,,,0,1,,0,,,0,,0,,,0,
721244,4,781000721241,,Rage,"{""Color"":{""R"":255,""G"":30,""B"":0},
""Intensity"":40,
""Speed"":5}",,0,,None,0,0,Allow,Common,1,10000,,0,20000,,,,,,,0,0,,,,,,0,1,,0,,,0,,0,,,0,
721245,5,781000721241,,Rage,"{""Color"":{""R"":255,""G"":30,""B"":0},
""Intensity"":80,
""Speed"":9}",,0,,None,0,0,Allow,Common,1,10000,,0,20000,,,,,,,0,0,,,,,,0,1,,0,,,0,,0,,,0,
721246,6,781000721241,,Rage,"{""Color"":{""R"":255,""G"":30,""B"":0},
""Intensity"":80,
""Speed"":9}",,0,,None,0,0,Allow,Common,1,10000,,0,20000,,,,,,,0,0,,,,,,0,1,,0,,,0,,0,,,0,
721301,0,781000720243,,Stun,,0,731000000676,1002,None,0,0,Allow,Common,1,10000,,0,5000,,,,1,,,1,0,,,,,,0,1,,0,,,0,,0,,,0,
721321,0,781000721321,,,,,0,,None,0,0,Allow,Common,1,10000,,0,3000,,,,300014,,,1,0,,Icon_Debuff_Restriction,,,,783000721321,0,,0,,,0,,0,,,0,
721332,,781000721332,,Rage,"{""Color"":{""R"":1,""G"":0,""B"":0},
""Intensity"":50,
""Speed"":5}",,0,,None,0,0,Accrue,Common,30,10000,,0,5000,,,,,,,0,0,,,,,,0,0,,0,,,0,,0,,,0,
721341,,781000721341,,Rage,"{""Color"":{""R"":0,""G"":1,""B"":0},
""Intensity"":50,
""Speed"":5}",,0,,None,0,0,Allow,Common,1,10000,,0,2160000,,,,,,,0,0,,,,,,0,0,,0,,,0,,0,,,0,
741141,,781000741141,,Stun,,,782000411010,,None,0,0,Allow,Common,1,10000,,0,4000,,,,1,,,1,0,,Icon_Debuff_Stun,,,,783000741141,1,,0,,,0,,0,,,0,
741171,,781000741171,,Stun,,,782000411010,,None,0,0,Allow,Common,1,10000,,0,4500,,,,,,,0,0,,Icon_Debuff_Stun,,,,783000741171,1,,0,,,0,,0,,,0,
