Id,NameKey,DescKey,EffectType,EffectParamMin,EffectParamMax,EffectParamGrowth,OptionGroup,SelectedRate
10304219,0,0,MPCostMul,1,1,1,10304201,0
10304220,0,0,MPCostMul,1,1,1,10304201,0
10304301,91000000001,0,AttackPowerPhy,125,125,1,10304301,2
10304302,91000000002,0,AttackPowerMag,125,125,1,10304301,2
10304303,91000000081,0,Penetration,104,104,1,10304301,2
10304304,292000040071,0,CriticalValue,193,193,1,10304301,2
10304305,292000040008,0,CriticalDamageMul,115,115,1,10304301,2
10304306,91000000024,0,HitValue,133,133,1,10304301,2
10304307,91000000031,0,AddIgnoreDefenseDamage,2,2,1,10304301,1
10304308,292000040007,0,AttackSpeedMul,374,374,1,10304301,2
10304309,91000000043,0,HPStealRate,35,35,1,10304301,1
10304310,91000000039,0,ExpGainRate,165,165,1,10304301,2
10304311,91000000060,0,AdenaGainRate,165,165,1,10304301,2
10304312,0,0,MPCostMul,1,1,1,10304301,0
10304313,0,0,MPCostMul,1,1,1,10304301,0
10304314,0,0,MPCostMul,1,1,1,10304301,0
10304315,0,0,MPCostMul,1,1,1,10304301,0
10304316,0,0,MPCostMul,1,1,1,10304301,0
10304317,0,0,MPCostMul,1,1,1,10304301,0
10304318,0,0,MPCostMul,1,1,1,10304301,0
10304319,0,0,MPCostMul,1,1,1,10304301,0
10304320,0,0,MPCostMul,1,1,1,10304301,0
10304401,91000000001,0,AttackPowerPhy,415,415,1,10304401,2
10304402,91000000002,0,AttackPowerMag,415,415,1,10304401,2
10304403,91000000081,0,Penetration,366,366,1,10304401,2
10304404,292000040071,0,CriticalValue,695,695,1,10304401,2
10304405,292000040008,0,CriticalDamageMul,389,389,1,10304401,2
10304406,91000000024,0,HitValue,427,427,1,10304401,2
10304407,91000000031,0,AddIgnoreDefenseDamage,8,8,1,10304401,1
10304408,292000040007,0,AttackSpeedMul,743,743,1,10304401,2
10304409,91000000043,0,HPStealRate,63,63,1,10304401,1
10304410,91000000039,0,ExpGainRate,316,316,1,10304401,2
10304411,91000000060,0,AdenaGainRate,316,316,1,10304401,2
10304412,0,0,MPCostMul,1,1,1,10304401,0
10304413,0,0,MPCostMul,1,1,1,10304401,0
10304414,0,0,MPCostMul,1,1,1,10304401,0
10304415,0,0,MPCostMul,1,1,1,10304401,0
10304416,0,0,MPCostMul,1,1,1,10304401,0
10304417,0,0,MPCostMul,1,1,1,10304401,0
10304418,0,0,MPCostMul,1,1,1,10304401,0
10304419,0,0,MPCostMul,1,1,1,10304401,0
10304420,0,0,MPCostMul,1,1,1,10304401,0
10304501,91000000001,0,AttackPowerPhy,1132,1132,1,10304501,2
10304502,91000000002,0,AttackPowerMag,1132,1132,1,10304501,2
10304503,91000000081,0,Penetration,1014,1014,1,10304501,2
10304504,292000040071,0,CriticalValue,1936,1936,1,10304501,2
10304505,292000040008,0,CriticalDamageMul,1069,1069,1,10304501,2
10304506,91000000024,0,HitValue,1154,1154,1,10304501,2
10304507,91000000031,0,AddIgnoreDefenseDamage,20,20,1,10304501,1
10304508,292000040007,0,AttackSpeedMul,1295,1295,1,10304501,2
10304509,91000000043,0,HPStealRate,104,104,1,10304501,1
10304510,91000000039,0,ExpGainRate,544,544,1,10304501,2
10304511,91000000060,0,AdenaGainRate,544,544,1,10304501,2
10304512,0,0,MPCostMul,1,1,1,10304501,0
10304513,0,0,MPCostMul,1,1,1,10304501,0
10304514,0,0,MPCostMul,1,1,1,10304501,0
10304515,0,0,MPCostMul,1,1,1,10304501,0
10304516,0,0,MPCostMul,1,1,1,10304501,0
10304517,0,0,MPCostMul,1,1,1,10304501,0
10304518,0,0,MPCostMul,1,1,1,10304501,0
10304519,0,0,MPCostMul,1,1,1,10304501,0
10304520,0,0,MPCostMul,1,1,1,10304501,0
10304601,731000002514,0,AttackPowerPhy,2153,2153,1,10304601,2
10304602,731000001478,0,AttackPowerMag,2153,2153,1,10304601,2
10304603,91000000081,0,Penetration,1937,1937,1,10304601,2
10304604,731000000639,0,CriticalValue,3705,3705,1,10304601,2
10304605,731000000637,0,CriticalDamageMul,2036,2036,1,10304601,2
10304606,731000000162,0,HitValue,2190,2190,1,10304601,2
10304607,292000040030,0,AddIgnoreDefenseDamage,39,39,1,10304601,1
10304608,731000000635,0,AttackSpeedMul,1440,1440,1,10304601,2
10304609,731000000655,0,HPStealRate,117,117,1,10304601,1
10304610,292000040061,0,ExpGainRate,600,600,1,10304601,2
10304611,292000040062,0,AdenaGainRate,600,600,1,10304601,2
10304612,0,0,MPCostMul,1,1,1,10304601,
10304613,0,0,MPCostMul,1,1,1,10304601,
10304614,0,0,MPCostMul,1,1,1,10304601,
10304615,0,0,MPCostMul,1,1,1,10304601,
10304616,0,0,MPCostMul,1,1,1,10304601,
10304617,0,0,MPCostMul,1,1,1,10304601,
10304618,0,0,MPCostMul,1,1,1,10304601,
10304619,0,0,MPCostMul,1,1,1,10304601,
10304620,0,0,MPCostMul,1,1,1,10304601,
10305201,91000000001,0,AttackPowerPhy,44,44,1,10305201,2
10305202,91000000002,0,AttackPowerMag,44,44,1,10305201,2
10305203,91000000081,0,Penetration,31,31,1,10305201,2
10305204,292000040071,0,CriticalValue,53,53,1,10305201,2
10305205,292000040008,0,CriticalDamageMul,38,38,1,10305201,2
10305206,91000000024,0,HitValue,50,50,1,10305201,2
10305207,91000000031,0,AddIgnoreDefenseDamage,1,1,1,10305201,1
10305208,292000040007,0,AttackSpeedMul,190,190,1,10305201,2
10305209,91000000043,0,HPStealRate,22,22,1,10305201,1
10305210,91000000039,0,ExpGainRate,89,89,1,10305201,2
10305211,91000000060,0,AdenaGainRate,89,89,1,10305201,2
10305212,0,0,MPCostMul,1,1,1,10305201,
10305213,0,0,MPCostMul,1,1,1,10305201,
10305214,0,0,MPCostMul,1,1,1,10305201,
10305215,0,0,MPCostMul,1,1,1,10305201,
10305216,0,0,MPCostMul,1,1,1,10305201,
10305217,0,0,MPCostMul,1,1,1,10305201,
10305218,0,0,MPCostMul,1,1,1,10305201,
10305219,0,0,MPCostMul,1,1,1,10305201,
10305220,0,0,MPCostMul,1,1,1,10305201,
10305301,91000000001,0,AttackPowerPhy,125,125,1,10305301,2
10305302,91000000002,0,AttackPowerMag,125,125,1,10305301,2
10305303,91000000081,0,Penetration,104,104,1,10305301,2
10305304,292000040071,0,CriticalValue,193,193,1,10305301,2
10305305,292000040008,0,CriticalDamageMul,115,115,1,10305301,2
10305306,91000000024,0,HitValue,133,133,1,10305301,2
10305307,91000000031,0,AddIgnoreDefenseDamage,2,2,1,10305301,1
10305308,292000040007,0,AttackSpeedMul,374,374,1,10305301,2
10305309,91000000043,0,HPStealRate,35,35,1,10305301,1
10305310,91000000039,0,ExpGainRate,165,165,1,10305301,2
10305311,91000000060,0,AdenaGainRate,165,165,1,10305301,2
10305312,0,0,MPCostMul,1,1,1,10305301,
10305313,0,0,MPCostMul,1,1,1,10305301,
10305314,0,0,MPCostMul,1,1,1,10305301,
10305315,0,0,MPCostMul,1,1,1,10305301,
10305316,0,0,MPCostMul,1,1,1,10305301,
10305317,0,0,MPCostMul,1,1,1,10305301,
10305318,0,0,MPCostMul,1,1,1,10305301,
10305319,0,0,MPCostMul,1,1,1,10305301,
10305320,0,0,MPCostMul,1,1,1,10305301,
10305401,91000000001,0,AttackPowerPhy,415,415,1,10305401,2
10305402,91000000002,0,AttackPowerMag,415,415,1,10305401,2
10305403,91000000081,0,Penetration,366,366,1,10305401,2
10305404,292000040071,0,CriticalValue,695,695,1,10305401,2
10305405,292000040008,0,CriticalDamageMul,389,389,1,10305401,2
10305406,91000000024,0,HitValue,427,427,1,10305401,2
10305407,91000000031,0,AddIgnoreDefenseDamage,8,8,1,10305401,1
10305408,292000040007,0,AttackSpeedMul,743,743,1,10305401,2
10305409,91000000043,0,HPStealRate,63,63,1,10305401,1
10305410,91000000039,0,ExpGainRate,316,316,1,10305401,2
10305411,91000000060,0,AdenaGainRate,316,316,1,10305401,2
10305412,0,0,MPCostMul,1,1,1,10305401,
10305413,0,0,MPCostMul,1,1,1,10305401,
10305414,0,0,MPCostMul,1,1,1,10305401,
10305415,0,0,MPCostMul,1,1,1,10305401,
10305416,0,0,MPCostMul,1,1,1,10305401,
10305417,0,0,MPCostMul,1,1,1,10305401,
10305418,0,0,MPCostMul,1,1,1,10305401,
10305419,0,0,MPCostMul,1,1,1,10305401,
10305420,0,0,MPCostMul,1,1,1,10305401,
10305501,91000000001,0,AttackPowerPhy,1132,1132,1,10305501,2
10305502,91000000002,0,AttackPowerMag,1132,1132,1,10305501,2
10305503,91000000081,0,Penetration,1014,1014,1,10305501,2
10305504,292000040071,0,CriticalValue,1936,1936,1,10305501,2
10305505,292000040008,0,CriticalDamageMul,1069,1069,1,10305501,2
10305506,91000000024,0,HitValue,1154,1154,1,10305501,2
10305507,91000000031,0,AddIgnoreDefenseDamage,20,20,1,10305501,1
10305508,292000040007,0,AttackSpeedMul,1295,1295,1,10305501,2
10305509,91000000043,0,HPStealRate,104,104,1,10305501,1
10305510,91000000039,0,ExpGainRate,544,544,1,10305501,2
10305511,91000000060,0,AdenaGainRate,544,544,1,10305501,2
10305512,0,0,MPCostMul,1,1,1,10305501,
10305513,0,0,MPCostMul,1,1,1,10305501,
10305514,0,0,MPCostMul,1,1,1,10305501,
10305515,0,0,MPCostMul,1,1,1,10305501,
10305516,0,0,MPCostMul,1,1,1,10305501,
10305517,0,0,MPCostMul,1,1,1,10305501,
10305518,0,0,MPCostMul,1,1,1,10305501,
10305519,0,0,MPCostMul,1,1,1,10305501,
10305520,0,0,MPCostMul,1,1,1,10305501,
10305601,731000002514,0,AttackPowerPhy,2153,2153,1,10305601,2
10305602,731000001478,0,AttackPowerMag,2153,2153,1,10305601,2
10305603,91000000081,0,Penetration,1937,1937,1,10305601,2
10305604,731000000639,0,CriticalValue,3705,3705,1,10305601,2
10305605,731000000637,0,CriticalDamageMul,2036,2036,1,10305601,2
10305606,731000000162,0,HitValue,2190,2190,1,10305601,2
10305607,292000040030,0,AddIgnoreDefenseDamage,39,39,1,10305601,1
10305608,731000000635,0,AttackSpeedMul,1440,1440,1,10305601,2
10305609,731000000655,0,HPStealRate,117,117,1,10305601,1
10305610,292000040061,0,ExpGainRate,600,600,1,10305601,2
10305611,292000040062,0,AdenaGainRate,600,600,1,10305601,2
10305612,0,0,MPCostMul,1,1,1,10305601,
10305613,0,0,MPCostMul,1,1,1,10305601,
10305614,0,0,MPCostMul,1,1,1,10305601,
10305615,0,0,MPCostMul,1,1,1,10305601,
10305616,0,0,MPCostMul,1,1,1,10305601,
10305617,0,0,MPCostMul,1,1,1,10305601,
10305618,0,0,MPCostMul,1,1,1,10305601,
10305619,0,0,MPCostMul,1,1,1,10305601,
10305620,0,0,MPCostMul,1,1,1,10305601,
10306201,91000000001,0,AttackPowerPhy,44,44,1,10306201,2
10306202,91000000002,0,AttackPowerMag,44,44,1,10306201,2
10306203,91000000081,0,Penetration,31,31,1,10306201,2
10306204,292000040071,0,CriticalValue,53,53,1,10306201,2
10306205,292000040008,0,CriticalDamageMul,38,38,1,10306201,2
10306206,91000000024,0,HitValue,50,50,1,10306201,2
10306207,91000000031,0,AddIgnoreDefenseDamage,1,1,1,10306201,1
10306208,292000040007,0,AttackSpeedMul,190,190,1,10306201,2
10306209,91000000043,0,HPStealRate,22,22,1,10306201,1
10306210,91000000039,0,ExpGainRate,89,89,1,10306201,2
10306211,91000000060,0,AdenaGainRate,89,89,1,10306201,2
10306212,0,0,MPCostMul,1,1,1,10306201,
10306213,0,0,MPCostMul,1,1,1,10306201,
10306214,0,0,MPCostMul,1,1,1,10306201,
10306215,0,0,MPCostMul,1,1,1,10306201,
10306216,0,0,MPCostMul,1,1,1,10306201,
10306217,0,0,MPCostMul,1,1,1,10306201,
10306218,0,0,MPCostMul,1,1,1,10306201,
10306219,0,0,MPCostMul,1,1,1,10306201,
10306220,0,0,MPCostMul,1,1,1,10306201,
10306301,91000000001,0,AttackPowerPhy,125,125,1,10306301,2
10306302,91000000002,0,AttackPowerMag,125,125,1,10306301,2
10306303,91000000081,0,Penetration,104,104,1,10306301,2
10306304,292000040071,0,CriticalValue,193,193,1,10306301,2
10306305,292000040008,0,CriticalDamageMul,115,115,1,10306301,2
10306306,91000000024,0,HitValue,133,133,1,10306301,2
10306307,91000000031,0,AddIgnoreDefenseDamage,2,2,1,10306301,1
10306308,292000040007,0,AttackSpeedMul,374,374,1,10306301,2
10306309,91000000043,0,HPStealRate,35,35,1,10306301,1
10306310,91000000039,0,ExpGainRate,165,165,1,10306301,2
10306311,91000000060,0,AdenaGainRate,165,165,1,10306301,2
10306312,0,0,MPCostMul,1,1,1,10306301,
10306313,0,0,MPCostMul,1,1,1,10306301,
10306314,0,0,MPCostMul,1,1,1,10306301,
10306315,0,0,MPCostMul,1,1,1,10306301,
10306316,0,0,MPCostMul,1,1,1,10306301,
10306317,0,0,MPCostMul,1,1,1,10306301,
10306318,0,0,MPCostMul,1,1,1,10306301,
10306319,0,0,MPCostMul,1,1,1,10306301,
10306320,0,0,MPCostMul,1,1,1,10306301,
10306401,91000000001,0,AttackPowerPhy,415,415,1,10306401,2
10306402,91000000002,0,AttackPowerMag,415,415,1,10306401,2
10306403,91000000081,0,Penetration,366,366,1,10306401,2
10306404,292000040071,0,CriticalValue,695,695,1,10306401,2
10306405,292000040008,0,CriticalDamageMul,389,389,1,10306401,2
10306406,91000000024,0,HitValue,427,427,1,10306401,2
10306407,91000000031,0,AddIgnoreDefenseDamage,8,8,1,10306401,1
10306408,292000040007,0,AttackSpeedMul,743,743,1,10306401,2
10306409,91000000043,0,HPStealRate,63,63,1,10306401,1
10306410,91000000039,0,ExpGainRate,316,316,1,10306401,2
10306411,91000000060,0,AdenaGainRate,316,316,1,10306401,2
10306412,0,0,MPCostMul,1,1,1,10306401,
10306413,0,0,MPCostMul,1,1,1,10306401,
10306414,0,0,MPCostMul,1,1,1,10306401,
10306415,0,0,MPCostMul,1,1,1,10306401,
10306416,0,0,MPCostMul,1,1,1,10306401,
10306417,0,0,MPCostMul,1,1,1,10306401,
10306418,0,0,MPCostMul,1,1,1,10306401,
10306419,0,0,MPCostMul,1,1,1,10306401,
10306420,0,0,MPCostMul,1,1,1,10306401,
10306501,91000000001,0,AttackPowerPhy,1132,1132,1,10306501,2
10306502,91000000002,0,AttackPowerMag,1132,1132,1,10306501,2
10306503,91000000081,0,Penetration,1014,1014,1,10306501,2
10306504,292000040071,0,CriticalValue,1936,1936,1,10306501,2
10306505,292000040008,0,CriticalDamageMul,1069,1069,1,10306501,2
10306506,91000000024,0,HitValue,1154,1154,1,10306501,2
10306507,91000000031,0,AddIgnoreDefenseDamage,20,20,1,10306501,1
10306508,292000040007,0,AttackSpeedMul,1295,1295,1,10306501,2
10306509,91000000043,0,HPStealRate,104,104,1,10306501,1
10306510,91000000039,0,ExpGainRate,544,544,1,10306501,2
10306511,91000000060,0,AdenaGainRate,544,544,1,10306501,2
10306512,0,0,MPCostMul,1,1,1,10306501,
10306513,0,0,MPCostMul,1,1,1,10306501,
10306514,0,0,MPCostMul,1,1,1,10306501,
10306515,0,0,MPCostMul,1,1,1,10306501,
10306516,0,0,MPCostMul,1,1,1,10306501,
10306517,0,0,MPCostMul,1,1,1,10306501,
10306518,0,0,MPCostMul,1,1,1,10306501,
10306519,0,0,MPCostMul,1,1,1,10306501,
10306520,0,0,MPCostMul,1,1,1,10306501,
10306601,731000002514,0,AttackPowerPhy,2153,2153,1,10306601,2
10306602,731000001478,0,AttackPowerMag,2153,2153,1,10306601,2
10306603,91000000081,0,Penetration,1937,1937,1,10306601,2
10306604,731000000639,0,CriticalValue,3705,3705,1,10306601,2
10306605,731000000637,0,CriticalDamageMul,2036,2036,1,10306601,2
10306606,731000000162,0,HitValue,2190,2190,1,10306601,2
10306607,292000040030,0,AddIgnoreDefenseDamage,39,39,1,10306601,1
10306608,731000000635,0,AttackSpeedMul,1440,1440,1,10306601,2
10306609,731000000655,0,HPStealRate,117,117,1,10306601,1
10306610,292000040061,0,ExpGainRate,600,600,1,10306601,2
10306611,292000040062,0,AdenaGainRate,600,600,1,10306601,2
10306612,0,0,MPCostMul,1,1,1,10306601,
10306613,0,0,MPCostMul,1,1,1,10306601,
10306614,0,0,MPCostMul,1,1,1,10306601,
10306615,0,0,MPCostMul,1,1,1,10306601,
10306616,0,0,MPCostMul,1,1,1,10306601,
10306617,0,0,MPCostMul,1,1,1,10306601,
10306618,0,0,MPCostMul,1,1,1,10306601,
10306619,0,0,MPCostMul,1,1,1,10306601,
10306620,0,0,MPCostMul,1,1,1,10306601,
10401201,91000000001,0,AttackPowerPhy,42,42,1,10401201,2
10401202,91000000002,0,AttackPowerMag,42,42,1,10401201,2
10401203,91000000081,0,Penetration,25,25,1,10401201,2
10401204,292000040071,0,CriticalValue,42,42,1,10401201,2
10401205,292000040008,0,CriticalDamageMul,30,30,1,10401201,2
10401206,91000000024,0,HitValue,40,40,1,10401201,2
10401207,91000000031,0,AddIgnoreDefenseDamage,1,1,1,10401201,1
10401208,292000040007,0,AttackSpeedMul,152,152,1,10401201,2
10401209,91000000043,0,HPStealRate,20,20,1,10401201,1
10401210,91000000039,0,ExpGainRate,80,80,1,10401201,2
10401211,91000000060,0,AdenaGainRate,80,80,1,10401201,2
10401212,0,0,MPCostMul,1,1,1,10401201,0
10401213,0,0,MPCostMul,1,1,1,10401201,0
10401214,0,0,MPCostMul,1,1,1,10401201,0
10401215,0,0,MPCostMul,1,1,1,10401201,0
10401216,0,0,MPCostMul,1,1,1,10401201,0
10401217,0,0,MPCostMul,1,1,1,10401201,0
10401218,0,0,MPCostMul,1,1,1,10401201,0
10401219,0,0,MPCostMul,1,1,1,10401201,0
10401220,0,0,MPCostMul,1,1,1,10401201,0
10401301,91000000001,0,AttackPowerPhy,119,119,1,10401301,2
10401302,91000000002,0,AttackPowerMag,119,119,1,10401301,2
10401303,91000000081,0,Penetration,83,83,1,10401301,2
10401304,292000040071,0,CriticalValue,155,155,1,10401301,2
10401305,292000040008,0,CriticalDamageMul,92,92,1,10401301,2
10401306,91000000024,0,HitValue,106,106,1,10401301,2
10401307,91000000031,0,AddIgnoreDefenseDamage,2,2,1,10401301,1
10401308,292000040007,0,AttackSpeedMul,299,299,1,10401301,2
10401309,91000000043,0,HPStealRate,32,32,1,10401301,1
10401310,91000000039,0,ExpGainRate,148,148,1,10401301,2
10401311,91000000060,0,AdenaGainRate,148,148,1,10401301,2
10401312,0,0,MPCostMul,1,1,1,10401301,0
10401313,0,0,MPCostMul,1,1,1,10401301,0
10401314,0,0,MPCostMul,1,1,1,10401301,0
10401315,0,0,MPCostMul,1,1,1,10401301,0
10401316,0,0,MPCostMul,1,1,1,10401301,0
10401317,0,0,MPCostMul,1,1,1,10401301,0
10401318,0,0,MPCostMul,1,1,1,10401301,0
10401319,0,0,MPCostMul,1,1,1,10401301,0
10401320,0,0,MPCostMul,1,1,1,10401301,0
10401401,91000000001,0,AttackPowerPhy,395,395,1,10401401,2
10401402,91000000002,0,AttackPowerMag,395,395,1,10401401,2
10401403,91000000081,0,Penetration,293,293,1,10401401,2
10401404,292000040071,0,CriticalValue,556,556,1,10401401,2
10401405,292000040008,0,CriticalDamageMul,312,312,1,10401401,2
10401406,91000000024,0,HitValue,342,342,1,10401401,2
10401407,91000000031,0,AddIgnoreDefenseDamage,6,6,1,10401401,1
10401408,292000040007,0,AttackSpeedMul,594,594,1,10401401,2
10401409,91000000043,0,HPStealRate,57,57,1,10401401,1
10401410,91000000039,0,ExpGainRate,285,285,1,10401401,2
10401411,91000000060,0,AdenaGainRate,285,285,1,10401401,2
10401412,0,0,MPCostMul,1,1,1,10401401,0
10401413,0,0,MPCostMul,1,1,1,10401401,0
10401414,0,0,MPCostMul,1,1,1,10401401,0
10401415,0,0,MPCostMul,1,1,1,10401401,0
10401416,0,0,MPCostMul,1,1,1,10401401,0
10401417,0,0,MPCostMul,1,1,1,10401401,0
10401418,0,0,MPCostMul,1,1,1,10401401,0
10401419,0,0,MPCostMul,1,1,1,10401401,0
10401420,0,0,MPCostMul,1,1,1,10401401,0
10401501,91000000001,0,AttackPowerPhy,1075,1075,1,10401501,2
10401502,91000000002,0,AttackPowerMag,1075,1075,1,10401501,2
10401503,91000000081,0,Penetration,811,811,1,10401501,2
10401504,292000040071,0,CriticalValue,1549,1549,1,10401501,2
10401505,292000040008,0,CriticalDamageMul,855,855,1,10401501,2
10401506,91000000024,0,HitValue,923,923,1,10401501,2
10401507,91000000031,0,AddIgnoreDefenseDamage,16,16,1,10401501,1
10401508,292000040007,0,AttackSpeedMul,1036,1036,1,10401501,2
10401509,91000000043,0,HPStealRate,94,94,1,10401501,1
10401510,91000000039,0,ExpGainRate,490,490,1,10401501,2
10401511,91000000060,0,AdenaGainRate,490,490,1,10401501,2
10401512,0,0,MPCostMul,1,1,1,10401501,0
10401513,0,0,MPCostMul,1,1,1,10401501,0
10401514,0,0,MPCostMul,1,1,1,10401501,0
10401515,0,0,MPCostMul,1,1,1,10401501,0
10401516,0,0,MPCostMul,1,1,1,10401501,0
10401517,0,0,MPCostMul,1,1,1,10401501,0
10401518,0,0,MPCostMul,1,1,1,10401501,0
10401519,0,0,MPCostMul,1,1,1,10401501,0
10401520,0,0,MPCostMul,1,1,1,10401501,0
10401601,731000002514,0,AttackPowerPhy,2045,2045,1,10401601,2
10401602,731000001478,0,AttackPowerMag,2045,2045,1,10401601,2
10401603,91000000081,0,Penetration,1549,1549,1,10401601,2
10401604,731000000639,0,CriticalValue,2964,2964,1,10401601,2
10401605,731000000637,0,CriticalDamageMul,1629,1629,1,10401601,2
10401606,731000000162,0,HitValue,1752,1752,1,10401601,2
10401607,292000040030,0,AddIgnoreDefenseDamage,31,31,1,10401601,1
10401608,731000000635,0,AttackSpeedMul,1152,1152,1,10401601,2
10401609,731000000655,0,HPStealRate,105,105,1,10401601,1
10401610,292000040061,0,ExpGainRate,540,540,1,10401601,2
10401611,292000040062,0,AdenaGainRate,540,540,1,10401601,2
10401612,0,0,MPCostMul,1,1,1,10401601,
10401613,0,0,MPCostMul,1,1,1,10401601,
10401614,0,0,MPCostMul,1,1,1,10401601,
10401615,0,0,MPCostMul,1,1,1,10401601,
10401616,0,0,MPCostMul,1,1,1,10401601,
10401617,0,0,MPCostMul,1,1,1,10401601,
10401618,0,0,MPCostMul,1,1,1,10401601,
10401619,0,0,MPCostMul,1,1,1,10401601,
10401620,0,0,MPCostMul,1,1,1,10401601,
10402201,91000000001,0,AttackPowerPhy,40,40,1,10402201,2
10402202,91000000002,0,AttackPowerMag,40,40,1,10402201,2
10402203,91000000081,0,Penetration,25,25,1,10402201,2
10402204,292000040071,0,CriticalValue,48,48,1,10402201,2
10402205,292000040008,0,CriticalDamageMul,34,34,1,10402201,2
10402206,91000000024,0,HitValue,45,45,1,10402201,2
10402207,91000000031,0,AddIgnoreDefenseDamage,1,1,1,10402201,1
10402208,292000040007,0,AttackSpeedMul,171,171,1,10402201,2
10402209,91000000043,0,HPStealRate,17,17,1,10402201,1
10402210,91000000039,0,ExpGainRate,80,80,1,10402201,2
10402211,91000000060,0,AdenaGainRate,80,80,1,10402201,2
10402212,0,0,MPCostMul,1,1,1,10402201,0
10402213,0,0,MPCostMul,1,1,1,10402201,0
10402214,0,0,MPCostMul,1,1,1,10402201,0
10402215,0,0,MPCostMul,1,1,1,10402201,0
10402216,0,0,MPCostMul,1,1,1,10402201,0
10402217,0,0,MPCostMul,1,1,1,10402201,0
10402218,0,0,MPCostMul,1,1,1,10402201,0
10402219,0,0,MPCostMul,1,1,1,10402201,0
10402220,0,0,MPCostMul,1,1,1,10402201,0
10402301,91000000001,0,AttackPowerPhy,113,113,1,10402301,2
10402302,91000000002,0,AttackPowerMag,113,113,1,10402301,2
10402303,91000000081,0,Penetration,83,83,1,10402301,2
10402304,292000040071,0,CriticalValue,174,174,1,10402301,2
10402305,292000040008,0,CriticalDamageMul,103,103,1,10402301,2
10402306,91000000024,0,HitValue,119,119,1,10402301,2
10402307,91000000031,0,AddIgnoreDefenseDamage,2,2,1,10402301,1
10402308,292000040007,0,AttackSpeedMul,336,336,1,10402301,2
10402309,91000000043,0,HPStealRate,28,28,1,10402301,1
10402310,91000000039,0,ExpGainRate,148,148,1,10402301,2
10402311,91000000060,0,AdenaGainRate,148,148,1,10402301,2
10402312,0,0,MPCostMul,1,1,1,10402301,0
10402313,0,0,MPCostMul,1,1,1,10402301,0
10402314,0,0,MPCostMul,1,1,1,10402301,0
10402315,0,0,MPCostMul,1,1,1,10402301,0
10402316,0,0,MPCostMul,1,1,1,10402301,0
10402317,0,0,MPCostMul,1,1,1,10402301,0
10402318,0,0,MPCostMul,1,1,1,10402301,0
10402319,0,0,MPCostMul,1,1,1,10402301,0
10402320,0,0,MPCostMul,1,1,1,10402301,0
10402401,91000000001,0,AttackPowerPhy,374,374,1,10402401,2
10402402,91000000002,0,AttackPowerMag,374,374,1,10402401,2
10402403,91000000081,0,Penetration,293,293,1,10402401,2
10402404,292000040071,0,CriticalValue,626,626,1,10402401,2
10402405,292000040008,0,CriticalDamageMul,350,350,1,10402401,2
10402406,91000000024,0,HitValue,384,384,1,10402401,2
10402407,91000000031,0,AddIgnoreDefenseDamage,6,6,1,10402401,1
10402408,292000040007,0,AttackSpeedMul,669,669,1,10402401,2
