Id,PreQuestId,TaskId,NameKey,SpotInfoId,TargetSpotInfoId,Type,RequirePlayerLevel,TaskNameKey,DialogOnly,MiniDialogId,StartNpcSpawnInfoId,StartNpcSpotInfoId,QuestNpcPortrait,QuestNpcNameKey,QuestNpcDialogKey,FinishNpcSpawnInfoId,FinishNpcSpotInfoId,QuestNpcPortrait2,QuestNpcName2Key,QuestNpcDialog2Key,LimitTime,NeverDie,TaskRunInInstance,RemainInstanceWorldEndTask,TaskType,TaskParam,TaskStartPosX,TaskStartPosY,TaskPerformancePosX,TaskPerformancePosY,TaskPerformanceRadius,QuestInitParam,TaskActionConditionType1,TaskActionConditionParam1,TaskActionType1,TaskActionParam1,TaskActionConditionType2,TaskActionConditionParam2,TaskActionType2,TaskActionParam2,TaskActionConditionType3,TaskActionConditionParam3,TaskActionType3,TaskActionParam3,RewardExp,RewardAdena,RewardParam1,RewardCount1,RewardParam2,RewardCount2,RewardParam3,RewardCount3,QuestBGM,BGMFinish,BGMRemain,StartNpcId,FinishNpcId,VisitNpcId,SortId
11308,11307,1,9910001130801,1104,1104,Scenario,,9920001130801,0,1131,110067,1101,ArmorMerchant_01,10010163,9940001130801,,,ArmorMerchant_01,10010163,9960001130801,,0,0,0,KillMonster,"""npcInfoIdList"":""21123"",
""targetName"":""랑크 리자드맨 훈련병 처치"",
""totalCount"":12,
""probability"":10000,
""minIncreaseCount"":1,
""maxIncreaseCount"":1",-34410,26910,-34410,26910,,,,,,,,,,,,,,,55344,6390,490005,20,,,,,,,,11134,,,11134
11309,11308,1,9910001130901,1104,1104,Scenario,,9920001130901,0,,,,ArmorMerchant_01,10010163,9940001130901,110514,1101,,0,0,,0,0,0,KillMonster,"""npcInfoIdList"":""21111"",
""targetName"":""랑크 리자드맨 주술사 처치"",
""totalCount"":12,
""probability"":10000,
""minIncreaseCount"":1,
""maxIncreaseCount"":1",-29737,27356,-29737,27356,,"setGadgetVisible :
""gadgetGroupIdList : '1124',
visible : true""",,,,,,,,,,,,,55344,6390,900009,1,,,,,,,,,11134,,11135
11310,11309,1,9910001131001,1104,1104,Scenario,,9920001131001,0,,110514,1101,ArmorMerchant_01,10010163,9940001131001,110514,1101,ArmorMerchant_01,10010163,9960001131001,,0,0,0,ControlGadget,"""gadgetGroupId"" : 1124,
""totalCount"" : 1,
""rewardList"" : [{
""probability"" : 10000,
""targetName"" : ""영주의 진상품"",
""minIncreaseCount"" : 1,
""maxIncreaseCount"" : 1}]",-31733,28908,-31733,28908,,"setGadgetVisible :
""gadgetGroupIdList : '1124',
visible : true""",,,,,,,,,,,,,55344,6390,400001,50,,,,,,,,11134,11134,,11136
,,2,9910001131001,1104,1104,Scenario,,9920001131002,0,1132,,,,0,0,,,,0,0,,0,0,0,MonsterWave,"""progressType"":""Clear"",
""npcSpawnGroupIdList"": ""101136,101137, 101138""",-31586,28892,-31586,28892,,,QuestTaskStarted,,SpawnNpc,"{""spawnInfo"": [
{""npcSpawnInfoId"":111301}],""weight"":1}",NpcDied,"""npcInfoId"" : 221126",CompleteCurTask,"""questType"" : ""Scenario""",QuestTaskStarted,,SetGadgetVisible,"""gadgetGroupId"":1124,
""visible"":""false""",,,,,,,,,77,,1,,,,11137
11319,11310,1,9910001131901,1104,1104,Scenario,,9920001130901,0,,110514,1101,ArmorMerchant_01,10010163,9940001131901,110514,1101,ArmorMerchant_01,10010163,9960001131901,,0,0,0,KillMonster,"""npcInfoIdList"":""21111"",
""targetName"":""랑크 리자드맨 주술사 처치"",
""totalCount"":13,
""probability"":10000,
""minIncreaseCount"":1,
""maxIncreaseCount"":1",-28201,27356,-28201,27356,,,,,,,,,,,,,,,55344,6390,910008,1,,,,,,,,11134,11134,,11139
11312,11319,1,9910001131201,1104,1104,Scenario,,9920001131201,0,1133,110514,1101,ArmorMerchant_01,10010163,9940001131201,110060,1101,Aimel,10010357,9960001131201,,0,0,0,MonsterWave,"""progressType"":""Clear"",
""showMessage"":""false"",
""npcSpawnGroupIdList"": ""101139,101140,101141"",
""escort"": {
""npcSpawnInfoId"" : 110877
}",-31586,28892,-31586,28892,,,QuestTaskStarted,,SpawnNpc,"{""spawnInfo"": [
{""npcSpawnInfoId"":110060}],""weight"":1}",QuestTaskEnded,,SetNpcVisible,"""npcSpawnInfoIdList"":""110049"",
""visible"":""true""",,,,,55344,6390,911178,1,,,,,79,1,1,11134,11130,,11140
11313,11312,1,9910001131301,1104,1104,Scenario,,9920001131301,0,,110060,1101,Aimel,10010357,9940001131301,,,Aimel,10010357,9960001131301,,0,0,0,KillMonster,"""npcInfoIdList"":""21137"",
""targetName"":""랑크 리자드맨 고위 주술사"",
""totalCount"":8,
""probability"":10000,
""minIncreaseCount"":1,
""maxIncreaseCount"":1",-32927,34302,-32927,34302,,"setNpcVisible :
""npcSpawnInfoIdList : '110049',
 visible : true""",,,,,,,,,,,,,55344,6390,910301,1,,,,,11,,1,11130,,,11141
11314,11313,1,9910001131401,1104,1104,Scenario,,9920001131401,0,1134,,,Aimel,10010357,9940001131401,110060,1101,Aimel,10010357,9960001131401,,0,0,0,ControlGadget,"""gadgetGroupId"" : 1126,
""totalCount"" : 2,
""rewardList"" : [{
""probability"" : 10000,
""targetName"" : ""기란 주민 구출"",
""minIncreaseCount"" : 1,
""maxIncreaseCount"" : 1}]",-34308,34509,-34308,34509,,"setNpcVisible :
""npcSpawnInfoIdList : '110049',
 visible : true""",QuestTaskEnded,,SetNpcVisible,"""npcSpawnInfoIdList"":""115038, 115039, 115040"",
""visible"":""true""",,,,,,,,,55344,6390,480009,1,,,,,,,,,11130,,11142
11320,11314,1,9910001132001,1104,1104,Scenario,,9920001132001,0,,110060,1101,Aimel,10010357,9940001132001,110060,1101,Aimel,10010357,9960001132001,,0,0,0,KillMonster,"""npcInfoIdList"":""21138"",
""targetName"":""랑크 리자드맨 돌격병"",
""totalCount"":12,
""probability"":10000,
""minIncreaseCount"":1,
""maxIncreaseCount"":1",-24691,34336,-24691,34336,,"setNpcVisible :
""npcSpawnInfoIdList : '110049, 115038, 115039, 115040',
 visible : true""",,,,,,,,,,,,,55344,6390,449999,5,,,,,,,,11130,11130,,11143
11315,11320,1,9910001131501,1104,1104,Scenario,,9920001131501,0,1135,110060,1101,Aimel,10010357,9940001131501,110134,1101,Aimel,10010357,9960001131501,,0,0,0,MonsterWave,"""progressType"":""Clear"",
""showMessage"":""false"",
""npcSpawnGroupIdList"": ""101142,101143"",
""escort"": {
""npcSpawnInfoId"" : 110088
}",-28253,34293,-28253,34293,,"setNpcVisible :
""npcSpawnInfoIdList : '110049, 115038, 115039, 115040',
 visible : true""",QuestTaskStarted,,SpawnNpc,"{""spawnInfo"": [
{""npcSpawnInfoId"":110049},
{""npcSpawnInfoId"":115038},
{""npcSpawnInfoId"":115039},
{""npcSpawnInfoId"":115040}
],""weight"":1}",QuestTaskEnded,,SetNpcVisible,"""npcSpawnInfoIdList"":""115038, 115039, 115040, 110049"",
""visible"":""false""",,,,,55344,6390,900012,1,,,,,9,,1,11130,11130,,11144
11316,11315,1,9910001131601,1104,1104,Scenario,,9920001131601,0,,110134,1101,Aimel,10010357,9940001131601,,,CatTheCat_01,121000000186,9960001131601,,0,0,0,ControlGadget,"""gadgetGroupId"" : 1148,
""totalCount"" : 1,
""rewardList"" : [{
""probability"" : 10000,
""targetName"" : ""만물상 판 구출"",
""minIncreaseCount"" : 1,
""maxIncreaseCount"" : 1}]",-23904,27466,-23904,27466,,"setNpcVisible :
""npcSpawnInfoIdList : '115001, 115002',
 visible : true"",

setGadgetVisible :
""gadgetGroupIdList : '1150',
visible : false""",QuestTaskStarted,,SetGadgetVisible,"""gadgetGroupId"":1148,
""visible"":""true""",QuestTaskEnded,,SetGadgetVisible,"""gadgetGroupId"":1150,
""visible"":""true""",QuestTaskEnded,,SetGadgetVisible,"""gadgetGroupId"":1148,
""visible"":""false""",55344,6395,490005,20,,,,,,,,11130,,,11145
,,2,9910001131601,1104,1104,Scenario,,9920000330605,0,,,,,0,0,,,,0,0,,0,0,0,VisitNpc,"""npcSpawnInfoId"" : 110587",-24109,27481,-24109,27481,,,QuestTaskStarted,,SetNpcVisible,"""npcSpawnInfoIdList"":""110587"",
""visible"":""true""",,,,,,,,,,,,,,,,,,,,,,11101,11146
11317,11316,1,9910001131701,1104,1104,Scenario,,9920001131701,0,1137,110587,1104,CatTheCat_01,121000000186,9940001131701,115012,1104,TemplePriest_01_02,121000001946,9960001131701,,0,1,0,Escort,"""npcSpawnInfoId"" : 115003",-24159,27581,-24159,27581,,"setNpcVisible :
""npcSpawnInfoIdList : '115001, 115002',
 visible : true""",QuestTaskStarted,,SpawnNpc,"{""spawnInfo"": [
{""npcSpawnInfoId"":115004},
{""npcSpawnInfoId"":115005}],""weight"":1}",QuestTaskStarted,,SpawnGadget,"{""weight"" : 1, ""gadgetGroupIdList"" :""1150""}",,,,,55705,6405,400002,50,,,,,,,,11101,11165,,11147
,,2,9910001131701,,,,,0,1,,,,Aimel,10010357,9940001131702,,,,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11148
,,3,9910001131701,,,,,0,1,,,,ArmorMerchant_01,10010163,9940001131703,,,,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11149
,,4,9910001131701,1104,1104,Scenario,,9920001131701,0,,,,,0,0,,,,0,0,,0,0,1,CutScene,"""name"" : ""AmbassadorRescue""",-22386,26571,-22386,26571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11150
,,5,9910001131701,1104,1104,Scenario,,9920001131701,0,1170,,,,0,0,,,,0,0,,0,0,0,MonsterWave,"""progressType"":""Clear"",
""showMessage"":""false"",
""npcSpawnGroupIdList"": ""101146, 101147, 101148"",
""escort"": {
""npcSpawnInfoId"" : 115006
}",-22386,26571,-22386,26571,,,QuestTaskStarted,,SpawnNpc,"{""spawnInfo"": [
{""npcSpawnInfoId"":115007},
{""npcSpawnInfoId"":115008}],""weight"":1}",QuestTaskStarted,,SpawnGadget,"{""weight"" : 1, ""gadgetGroupIdList"" :""1149""}",QuestTaskEnded,,SetNpcVisible,"""npcSpawnInfoIdList"":""115009, 115010, 115011, 115012, 115013, 115014"",
""visible"":""true""",,,,,,,,,77,,1,,,,11151
,,6,9910001131701,1104,1104,Scenario,,9920001131701,0,1171,,,,0,0,,,,0,0,,0,0,0,MonsterWave,"""npcSpawnGroupIdList"": ""101174""",-21260,26490,-21260,26490,,,QuestTaskStarted,,SpawnNpc,"{""spawnInfo"": [
{""npcSpawnInfoId"":115023},
{""npcSpawnInfoId"":115024},
{""npcSpawnInfoId"":115025}],""weight"":1}",QuestTaskStarted,,SpawnGadget,"{""weight"" : 1, ""gadgetGroupIdList"" :""1149""}",NpcDied,"""npcInfoId"" : 221130",CompleteCurTask,"""questType"" : ""Scenario""",,,,,,,,,77,,1,,,,11152
11318,11317,1,9910001131801,1104,1201,Scenario,135,9920001131801,0,,115012,1101,TemplePriest_01_02,121000001946,9940001131801,,,CatTheCat_01,121000000186,9960001131801,,0,0,0,VisitNpc,"""npcSpawnInfoId"" : 121000",31554,22959,31554,22959,,"setNpcVisible :
""npcSpawnInfoIdList : '115009, 115010, 115011, 115012, 115013, 115014',
 visible : true""",QuestTaskStarted,,SetNpcVisible,"""npcSpawnInfoIdList"":""121000"",
""visible"":""true""",,,,,,,,,55705,6400,480010,1,,,,,,,,11165,,11213,11153
,,2,9910001131801,1104,1201,Scenario,,0,1,,,,ArmorMerchant_01,10010163,9940001131802,,,,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,11154
,,3,9910001131801,1104,1201,Scenario,,0,1,,,,Aimel,10010357,9940001131803,,,,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,11155
,,4,9910001131801,1104,1201,Scenario,,0,1,,,,CatTheCat_01,10010158,9940001131804,,,,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11156
,,5,9910001131801,1104,1201,Scenario,,0,1,,,,Aimel,10010357,9940001131805,,,,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11157
12001,11318,1,9910001200101,1201,1201,Scenario,,9920001200101,0,,121000,1201,CatTheCat_01,121000000186,9940001200101,,,CatTheCat_01,121000000186,9960001200101,,0,0,0,KillMonster,"""npcInfoIdList"":21205,
""targetName"": ""올 마훔 도적단 약탈병"",
""totalCount"":8,
""probability"":10000,
""minIncreaseCount"": 1,
""maxIncreaseCount"": 1",28683,19528,28683,19528,,,,,,,,,,,,,,,55705,6400,911234,1,,,,,11,,1,11213,,,12001
12002,12001,1,9910001200201,1201,1201,Scenario,,9920001200201,0,,,,CatTheCat_01,121000000186,9940001200201,121001,1201,CatTheCat_01,121000000186,9960001200201,,0,0,0,KillMonster,"""npcInfoIdList"":21203,
""targetName"": ""올 마훔 도적단 주머니"",
""totalCount"":9,
""probability"":10000,
""minIncreaseCount"": 1,
""maxIncreaseCount"": 1",28243,17529,28243,17529,,,QuestTaskStarted,,SetNpcVisible,"""npcSpawnInfoIdList"" : ""121000"",
""visible"" : ""true""",QuestTaskEnded,,SetNpcVisible,"""npcSpawnInfoIdList"" : ""121000"",
""visible"" : ""true""",,,,,55705,6400,910007,1,,,,,,,,,11213,,12002
12003,12002,1,9910001200301,1201,1201,Scenario,,9920001200301,0,,121001,1201,CatTheCat_01,121000000186,9940001200301,121001,1201,CatTheCat_01,121000000186,9960001200301,,0,0,0,KillMonster,"""npcInfoIdList"":21203,
""targetName"": ""올 마훔 도적단 일꾼"",
""totalCount"":8,
""probability"":10000,
""minIncreaseCount"": 1,
""maxIncreaseCount"": 1",28243,17529,28243,17529,,,,,,,,,,,,,,,55705,6400,900012,1,,,,,,,,11213,11213,,12003
12004,12003,1,9910001200401,1201,1201,Scenario,,9920001200401,0,,121001,1201,CatTheCat_01,121000000186,9940001200401,121002,1201,CatTheCat_01,121000000186,9960001200401,,0,0,0,ControlGadget,"""gadgetGroupId"" : 1201,
""totalCount"": 1,
""rewardList"": 
[{""probability"": 10000,
""targetName"": ""버려진 가방"",
""minIncreaseCount"": 1,
""maxIncreaseCount"": 1}]",25023,13878,25023,13878,,,QuestTaskStarted,,SetNpcVisible,"""npcSpawnInfoIdList"" : ""121001"",
""visible"" : ""false""",QuestTaskEnded,,ShowMessage,"""stringKey"" : ""QUEST_ACTION_12004_1""",,,,,55705,6405,900012,1,,,,,,,,11213,11213,,12004
,,2,9910001200401,1201,1201,Scenario,,9920001200402,0,,,,,0,0,,,,0,0,,0,0,0,ControlGadget,"""gadgetGroupId"" : 1202,
""totalCount"": 1,
""rewardList"": 
[{""probability"": 10000,
""targetName"": ""버려진 무기"",
""minIncreaseCount"": 1,
""maxIncreaseCount"": 1}]",24834,14237,24834,14237,,,,,,,QuestTaskEnded,,ShowMessage,"""stringKey"" : ""QUEST_ACTION_12004_2""",,,,,0,0,0,0,0,0,0,0,,,,,,,12005
,,3,9910001200401,1201,1201,Scenario,,9920001200403,0,,,,,0,0,,,,0,0,,0,0,0,ControlGadget,"""gadgetGroupId"" : 1203,
""totalCount"": 1,
""rewardList"": 
[{""probability"": 10000,
""targetName"": ""버려진 망토"",
""minIncreaseCount"": 1,
""maxIncreaseCount"": 1}]",25250,14252,25250,14252,,,,,,,QuestTaskEnded,,ShowMessage,"""stringKey"" : ""QUEST_ACTION_12004_3""",,,,,0,0,0,0,0,0,0,0,,,,,,,12006
12005,12004,1,9910001200501,1201,1201,Scenario,,9920001200501,0,,121002,1201,CatTheCat_01,121000000186,9940001200501,121002,1201,CatTheCat_01,121000000186,9960001200501,,0,0,0,KillMonster,"""npcInfoIdList"":""21201"",
""targetName"": ""흉포한 불곰"",
""totalCount"":9,
""probability"":10000,
""minIncreaseCount"": 1,
""maxIncreaseCount"": 1",26966,14183,26966,14183,,,,,,,,,,,,,,,55705,6400,911234,2,,,,,,,,11213,11213,,12007
12006,12005,1,9910001200601,1201,1201,Scenario,,9920001200601,0,,121002,1201,CatTheCat_01,121000000186,9940001200601,,,ItemMerchant_01,10011210,9960001200601,,0,0,0,VisitNpc,"""npcSpawnInfoId"" : 121003",28561,9884,28561,9884,,,QuestTaskStarted,,SetNpcVisible,"""npcSpawnInfoIdList"" : ""121003,121005,121002"",
""visible"" : ""true""",QuestTaskStarted,,SetNpcVisible,"""npcSpawnInfoIdList"" : ""121002"",
""visible"" : ""false""",,,,,55705,6400,911123,1,,,,,,,,11213,,11209,12008
12007,12006,1,9910001200701,1201,1201,Scenario,,9920001200701,0,,121005,1201,CatTheCat_01,121000000186,9940001200701,121003,1201,ItemMerchant_01,10011210,9960001200701,,0,0,0,ControlGadget,"""gadgetGroupId"" : 1204,
""totalCount"": 1,
""rewardList"": 
[{""probability"": 10000,
""targetName"": ""구급 상자"",
""minIncreaseCount"": 1,
""maxIncreaseCount"": 1}]",29746,10060,29746,10060,,,QuestTaskEnded,,ShowMessage,"""stringKey"" : ""QUEST_ACTION_12007_1""",,,,,,,,,55705,6405,490005,20,,,,,,,,11213,11209,,12009
12008,12007,1,9910001200801,1201,1201,Scenario,,9920001200801,0,1201,121004,1201,ItemMerchant_01,10011210,9940001200801,121008,1201,ItemMerchant_01,10011210,9960001200801,,0,1,0,Escort,"""npcSpawnInfoId"" : 121006",28566,9760,28566,9760,,"setNpcVisible :
""npcSpawnInfoIdList : '121005',
 visible : true""",QuestTaskEnded,,SetNpcVisible,"""npcSpawnInfoIdList"" : ""121004, 121005, 121006, 121007"",
""visible"" : ""false""",QuestTaskStarted,,SetNpcVisible,"""npcSpawnInfoIdList"" : ""121010"",
""visible"" : ""true""",QuestTaskStarted,,SpawnNpc,"{""spawnInfo"": [
{""npcSpawnInfoId"":121007}
],""weight"":1}",55705,6405,911178,1,,,,,,,,11210,11210,,12010
,,2,9910001200801,1201,1201,Scenario,,0,1,,,,CatTheCat_01,121000000186,9940001200802,,,,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,12011
,,3,9910001200801,1201,1201,Scenario,,0,1,,,,ItemMerchant_01,10011210,9940001200803,,,,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,12012
,,4,9910001200801,1201,1201,Scenario,,9920001200804,0,1220,,,,0,0,,,,0,0,,0,1,0,KillMonster,"""npcInfoIdList"":""21202"",
""targetName"": ""연출용 가짜 테스크"",
""totalCount"" : 1,
""probability"":10000,
""minIncreaseCount"": 1,
""maxIncreaseCount"": 1",22721,12348,22721,12348,,,QuestTaskStarted,,SpawnNpc,"{""spawnInfo"": [
{""npcSpawnInfoId"":121199},
{""npcSpawnInfoId"":121200},
{""npcSpawnInfoId"":121201},
{""npcSpawnInfoId"":121202},
{""npcSpawnInfoId"":121203} ],""weight"":1}",QuestTaskElapsedTime,"""operator"" : "">="",
""seconds"" : 9",CompleteCurTask,"""questType"" : ""Scenario""",,,,,,,,,,,,,,,,,,,12013
,,5,9910001200801,1201,1201,Scenario,,9920001200805,0,1221,,,,0,0,,,,0,0,,0,0,0,MonsterWave,"""progressType"":""Clear"",
""defaultTargeting"":""true"",
""showMessage"":""false"",
""npcSpawnGroupIdList"": ""101234""",22721,12348,22721,12348,,,QuestTaskStarted,,SpawnNpc,"{""spawnInfo"": [
{""npcSpawnInfoId"":121202},
{""npcSpawnInfoId"":121203} ],""weight"":1}",NpcDied,"""npcInfoId"" : 221263",CompleteCurTask,"""questType"" : ""Scenario""",NpcDied,"""npcInfoId"" : 11211",FailQuest,"""reason"":""NpcDied""",,,,,,,,,,,,,,,12014
12009,12008,1,9910001200901,1201,1201,Scenario,,9920001200901,0,,121008,1201,ItemMerchant_01,10011210,9940001200901,121008,1201,ItemMerchant_01,10011210,9960001200901,,0,0,0,KillMonster,"""npcInfoIdList"":""21202"",
""targetName"": ""쿠거 처치"",
""totalCount"" : 12,
""probability"":10000,
""minIncreaseCount"": 1,
""maxIncreaseCount"": 1",24227,10097,24227,10097,,"setNpcVisible :
""npcSpawnInfoIdList : '121010',
 visible : true""",,,,,,,,,,,,,55705,6405,490049,5,,,,,,,,11210,11210,,12015
,,3,9910001200901,1201,1201,Scenario,,9920001200901,1,,,,CatTheCat_01,121000000186,9940001200903,,,,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,12017
12010,12009,1,9910001201001,1201,1201,Scenario,,9920001201001,0,,121011,1201,CatTheCat_01,121000000186,9940001201001,,,,0,0,,0,0,0,KillMonster,"""npcInfoIdList"":""21261"",
""targetName"": ""걸신들린 쿠거"",
""totalCount"" : 12,
""probability"":10000,
""minIncreaseCount"": 1,
""maxIncreaseCount"": 1",28685,12847,28685,12847,,"setNpcVisible :
""npcSpawnInfoIdList : '121008',
 visible : true""",,,,,,,,,,,,,55705,6405,400001,50,,,,,,,,11213,,,12018
12011,12010,1,9910001201101,1201,1201,Scenario,,9920001201101,0,,,,CatTheCat_01,121000000186,9940001201101,121014,1201,CatTheCat_01,121000000186,9960001201101,,0,0,0,ControlGadget,"""gadgetGroupId"" : 1205,
""totalCount"": 1,
""rewardList"": 
[{""probability"": 10000,
""targetName"": ""발굴단의 가방"",
""minIncreaseCount"": 1,
""maxIncreaseCount"": 1}]",23114,9513,23114,9513,,"setNpcVisible :
""npcSpawnInfoIdList : '121008',
 visible : true""",QuestTaskEnded,,ShowMessage,"""stringKey"" : ""QUEST_ACTION_12011_1""",QuestTaskStarted,,SetNpcVisible,"""npcSpawnInfoIdList"" : ""121010"",
""visible"" : ""false""",,,,,55705,6405,420002,2,,,,,,,,,11213,,12019
,,2,9910001201101,1201,1201,Scenario,,9920001201102,0,,,,,0,0,,,,0,0,,0,0,0,ControlGadget,"""gadgetGroupId"" : 1206,
""totalCount"": 1,
""rewardList"": 
[{""probability"": 10000,
""targetName"": ""발굴단의 망토"",
""minIncreaseCount"": 1,
""maxIncreaseCount"": 1}]",23369,7557,23369,7557,,,QuestTaskEnded,,ShowMessage,"""stringKey"" : ""QUEST_ACTION_12011_2""",,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,12020
,,3,9910001201101,1201,1201,Scenario,,9920001201103,0,,,,,0,0,,,,0,0,,0,0,0,ControlGadget,"""gadgetGroupId"" : 1207,
""totalCount"": 1,
""rewardList"": 
[{""probability"": 10000,
""targetName"": ""발굴단의 가방"",
""minIncreaseCount"": 1,
""maxIncreaseCount"": 1}]",22716,5938,22716,5938,,,QuestTaskEnded,,ShowMessage,"""stringKey"" : ""QUEST_ACTION_12011_3""",,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,12021
12012,12011,1,9910000200201,1201,1201,Scenario,,9920001201201,0,,121014,1201,CatTheCat_01,121000000186,9940001201201,121008,1201,ItemMerchant_01,10011210,9960001201201,,0,0,0,ControlGadget,"""gadgetGroupId"" : 1208,
""totalCount"":2,
""rewardList"": 
[{""probability"":10000,
""targetName"": ""발굴단의 시신"",
""minIncreaseCount"": 1,
""maxIncreaseCount"": 1}]",21373,6005,21373,6005,,,QuestTaskStarted,,SetNpcVisible,"""npcSpawnInfoIdList"" : ""121014"",
""visible"" : ""false""",QuestTaskStarted,,SetNpcVisible,"""npcSpawnInfoIdList"" : ""121011"",
""visible"" : ""true""",,,,,55705,6405,910307,1,,,,,,,,11213,11210,,12022
12013,12012,1,9910001201301,1201,1201,Scenario,,9920001201301,0,1202,121008,1201,ItemMerchant_01,10011210,9940001201301,121011,1201,CatTheCat_01,121000000186,9960001201301,,0,0,0,MonsterWave,"""progressType"" : ""Clear"",
""npcSpawnGroupIdList"": ""101201, 101202, 101203""",22783,11916,22783,11916,,,QuestTaskStarted,,SpawnNpc,"{""spawnInfo"": [
{""npcSpawnInfoId"":121012, ""teamId"" : 10},
{""npcSpawnInfoId"":121013, ""teamId"" : 10}
],""weight"":1}",,,,,,,,,55705,6405,910008,1,,,,,77,,1,11210,11213,,12023
,,2,9910001201301,1201,1201,Scenario,,9920001201301,1,,,,CatTheCat_01,121000000186,9940001201302,,,,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,77,,1,,,,12024
,,3,9910001201301,1201,1201,Scenario,,9920001201301,1,,,,ItemMerchant_01,10011210,9940001201303,,,,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,77,,1,,,,12025
,,4,9910001201301,1201,1201,Scenario,,9920001201301,1,,,,CatTheCat_01,121000000186,9940001201304,,,,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,77,,1,,,,12026
12014,12013,1,392000000015,1201,1201,Scenario,,9920001201403,0,,121008,1201,ItemMerchant_01,10011210,9940001201401,,,CatTheCat_01,121000000186,9960001201401,,0,0,0,KillMonster,"""npcInfoIdList"":21206,
""targetName"": ""올 마훔 도적단 경계병"",
""totalCount"":8,
""probability"":10000,
""minIncreaseCount"": 1,
""maxIncreaseCount"": 1",22063,13442,22063,13442,,"setNpcVisible :
""npcSpawnInfoIdList : '121011',
 visible : true""",QuestTaskEnded,,SetNpcVisible,"""npcSpawnInfoId"" : 121009,
""visible"" : ""false""",QuestTaskEnded,,SetNpcVisible,"""npcSpawnInfoId"" : 121008,
""visible"" : ""true""",,,,,55705,6405,490049,5,,,,,,,,11210,,,12028
,,2,392000000015,1201,1201,Scenario,,0,1,,,,CatTheCat_01,121000000186,9940001201402,,,,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12029
12015,12014,1,9910001201501,1201,1201,Scenario,,9920001201501,0,,,,ItemMerchant_01,10011210,9940001201501,,,CatTheCat_01,121000000186,9960001201501,,0,0,0,VisitNpc,"""npcSpawnInfoId"" : 121019",22565,18938,22565,18938,,,QuestTaskStarted,,SetNpcVisible,"""npcSpawnInfoIdList"" : ""121018,121019"",
""visible"" : ""true""",QuestTaskStarted,,SetNpcVisible,"""npcSpawnInfoIdList"" : ""121010,121008"",
""visible"" : ""false""",,,,,55705,6405,400002,50,,,,,,,,,,11213,12031
,,2,9910001201501,1201,1201,Scenario,,9920001201501,1,,,,CatTheCat_01,121000000186,9940001201502,,,,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,12032
,,3,9910001201501,1201,1201,Scenario,,9920001201501,1,,,,ItemMerchant_01,10011210,9940001201503,,,,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,12033
