Id,GroupId,NameKey,PortraitTexture,MessageKey,Duration,Delay,Sound,GuideOnly,Type
828,1114,10011132,Resident_02_02,122000000828,3,,,0,Mini
829,1115,10011159,Resident_03,122000000829,3,,,0,Mini
1922,1116,10010158,CatTheCat_01,122000001922,3,,,0,Mini
1923,1116,10010158,CatTheCat_01,122000001923,3,,,0,Mini
831,1117,10021162,Icon_MonsterCore_Medusa,122000000831,3,2,,0,Mini
832,1117,10021162,Icon_MonsterCore_Medusa,122000000832,3,2,,0,Mini
834,1119,10010001,HardinsFollower,122000000834,4,2,,0,Mini
835,1119,10010001,HardinsFollower,122000000835,3,,,0,Mini
836,1119,10010001,HardinsFollower,122000000836,3,3,,0,Mini
837,1119,10010001,HardinsFollower,122000000837,3,,,0,Mini
838,1119,10010001,HardinsFollower,122000000838,3,,,0,Mini
839,1120,10010001,HardinsFollower,122000000839,3,2,,0,Mini
840,1121,10221111,Icon_MonsterCore_Gargoyle,122000000840,3,,,0,Mini
841,1121,10010001,HardinsFollower,122000000841,3,,,0,Mini
3213,1121,10010001,HardinsFollower,122000003213,3,,,0,Mini
842,1122,10010001,HardinsFollower,122000000842,4,3,,0,Mini
843,1123,10010001,HardinsFollower,122000000843,3,2,,0,Mini
844,1123,10010001,HardinsFollower,122000000844,2,,,0,Mini
845,1123,10010001,HardinsFollower,122000000845,3,,,0,Mini
846,1124,10011103,Icon_MonsterCore_BloodyQueen,122000000846,3,,,0,Mini
847,1124,10010001,HardinsFollower,122000000847,3,,,0,Mini
848,1124,10011103,Icon_MonsterCore_BloodyQueen,122000000848,3,,,0,Mini
849,1125,10011103,Icon_MonsterCore_BloodyQueen,122000000849,3,,,0,Mini
850,1125,10011103,Icon_MonsterCore_BloodyQueen,122000000850,3,,,0,Mini
851,1125,10010001,HardinsFollower,122000000851,3,,,0,Mini
852,1125,10011103,Icon_MonsterCore_BloodyQueen,122000000852,3,,,0,Mini
853,1125,10011103,Icon_MonsterCore_BloodyQueen,122000000853,3,,,0,Mini
854,1126,10020102,Icon_MonsterCore_WereWolf,122000000854,3,,,0,Mini
855,1126,10020102,Icon_MonsterCore_WereWolf,122000000855,3,,,0,Mini
856,1126,10020102,Icon_MonsterCore_WereWolf,122000000856,3,,,0,Mini
857,1127,10010000,Hardin,122000000857,2,2,,0,Mini
858,1127,10010000,Hardin,122000000858,3,,,0,Mini
859,1128,10010000,Hardin,122000000859,3,2,,0,Mini
860,1128,10010000,Hardin,122000000860,3,,,0,Mini
861,1129,10010357,Aimel,122000000861,2,2,,0,Mini
862,1129,10010357,Aimel,122000000862,3,,,0,Mini
863,1129,10010357,Aimel,122000000863,2,,,0,Mini
864,1130,121000000864,Icon_MonsterCore_LangkLizardman,122000000864,3,2,,0,Mini
865,1130,10021111,Icon_MonsterCore_MailleLizardmanShaman,122000000865,3,,,0,Mini
866,1130,10010163,ArmorMerchant_01,122000000866,3,,,0,Mini
867,1131,121000000867,Icon_MonsterCore_LetoLizardman,122000000867,3,3,,0,Mini
868,1132,10010163,ArmorMerchant_01,122000000868,2,,,0,Mini
869,1132,10010163,ArmorMerchant_01,122000000869,3,,,0,Mini
2758,1132,10221126,Icon_MonsterCore_LetoLizardmanChieftain,122000002758,3,3,,0,Mini
870,1133,10010163,ArmorMerchant_01,122000000870,3,3,,0,Mini
871,1133,10010357,Aimel,122000000871,3,,,0,Mini
872,1134,10010357,Aimel,122000000872,3,6,,0,Mini
873,1135,10010357,Aimel,122000000873,3,2,,0,Mini
874,1135,121000000864,Icon_MonsterCore_LetoLizardmanWarrior,122000000874,3,,,0,Mini
875,1135,10010357,Aimel,122000000875,2,,,0,Mini
876,1135,121000000864,Icon_MonsterCore_LetoLizardmanWarrior,122000000876,3,,,0,Mini
877,1135,10010163,ArmorMerchant_01,122000000877,3,2,,0,Mini
1924,1136,10010158,CatTheCat_01,122000001924,2,,,0,Mini
1925,1136,10010158,CatTheCat_01,122000001925,2,,,0,Mini
1926,1136,10010158,CatTheCat_01,122000001926,2,,,0,Mini
879,1137,10010357,Aimel,122000000879,2,,,0,Mini
880,1137,10010163,ArmorMerchant_01,122000000880,2,,,0,Mini
1513,1150,10221088,Icon_MonsterCore_BlackWillow,122000001513,2.5,1,,0,Mini
1514,1150,10221088,Icon_MonsterCore_BlackWillow,122000001514,2.5,1,,0,Mini
1515,1151,10021084,Icon_MonsterCore_BlackWillow,122000001515,2.5,1,,0,Mini
1516,1151,10221088,Icon_MonsterCore_BlackWillow,122000001516,2.5,1,,0,Mini
1517,1151,10221088,Icon_MonsterCore_BlackWillow,122000001517,2.5,1,,0,Mini
1518,1152,10021084,Icon_MonsterCore_BlackWillow,122000001518,2.5,1,,0,Mini
1519,1152,10021084,Icon_MonsterCore_BlackWillow,122000001519,2.5,1,,0,Mini
1520,1152,10021084,Icon_MonsterCore_BlackWillow,122000001520,2.5,1,,0,Mini
1521,1153,10150224,Icon_MonsterCore_DeathFire,122000001521,2.5,1,,0,Mini
1522,1153,10021087,Icon_MonsterCore_DeathFire,122000001522,2.5,1,,0,Mini
1523,1153,10021087,Icon_MonsterCore_DeathFire,122000001523,2.5,1,,0,Mini
1524,1154,10021087,Icon_MonsterCore_DeathFire,122000001524,2.5,1,,0,Mini
1525,1154,10021087,Icon_MonsterCore_DeathFire,122000001525,2.5,1,,0,Mini
1526,1154,10021087,Icon_MonsterCore_DeathFire,122000001526,2.5,1,,0,Mini
1527,1155,10011026,TemplePriest_01_02,122000001527,3,0,,0,Mini
1677,1155,10011026,TemplePriest_01_02,122000001677,2,0,,0,Mini
1678,1155,10011031,Icon_MonsterCore_HuskCrawler,122000001678,3,0,,0,Mini
1679,1155,10150223,Icon_MonsterCore_HuskStalker,122000001679,3,0,,0,Mini
1680,1155,10150223,Icon_MonsterCore_HuskStalker,122000001680,2,0,,0,Mini
1681,1155,10011031,Icon_MonsterCore_HuskCrawler,122000001681,2,0,,0,Mini
1528,1156,10011031,Icon_MonsterCore_HuskCrawler,122000001528,3,0,,0,Mini
1529,1156,10011031,Icon_MonsterCore_HuskCrawler,122000001529,3,0,,0,Mini
1530,1156,10011026,TemplePriest_01_02,122000001530,2,0,,0,Mini
1531,1156,10011031,Icon_MonsterCore_HuskCrawler,122000001531,2,0,,0,Mini
1682,1156,10011026,TemplePriest_01_02,122000001682,2,0,,0,Mini
1683,1156,10011026,TemplePriest_01_02,122000001683,2,0,,0,Mini
1684,1156,10011031,Icon_MonsterCore_HuskCrawler,122000001684,3,0,,0,Mini
1685,1156,10011031,Icon_MonsterCore_HuskCrawler,122000001685,2,0,,0,Mini
1532,1157,10150223,Icon_MonsterCore_HuskStalker,122000001532,2,0,,0,Mini
1688,1157,10150223,Icon_MonsterCore_HuskStalker,122000001688,2,0,,0,Mini
1689,1157,10150223,Icon_MonsterCore_HuskStalker,122000001689,2,0,,0,Mini
1690,1157,10011026,TemplePriest_01_02,122000001690,2,0,,0,Mini
1533,1158,10011026,TemplePriest_01_02,122000001533,2,0,,0,Mini
1534,1158,10011026,TemplePriest_01_02,122000001534,2,0,,0,Mini
1535,1158,10021086,Icon_MonsterCore_HuskStalker,122000001535,3,0,,0,Mini
1691,1158,10021086,Icon_MonsterCore_HuskStalker,122000001691,3,0,,0,Mini
1692,1158,10011026,TemplePriest_01_02,122000001692,2,0,,0,Mini
1676,1159,10011026,TemplePriest_01_02,122000001676,3,0,,0,Mini
1686,1160,10011031,Icon_MonsterCore_HuskCrawler,122000001686,2,0,,0,Mini
1687,1161,10011026,TemplePriest_01_02,122000001687,3,0,,0,Mini
1927,1162,121000001927,Officer_02_04,122000001927,3,0,,0,Mini
1928,1162,10010305,CityGuard_01_04,122000001928,2,0,,0,Mini
1929,1162,121000001927,Officer_02_04,122000001929,2,0,,0,Mini
1930,1163,10011107,WarehouseKeeper_01_03,122000001930,3,0,,0,Mini
1931,1163,10011107,WarehouseKeeper_01_03,122000001931,2,0,,0,Mini
1932,1164,121000001932,Icon_MonsterCore_Medusa,122000001932,2,0,,0,Mini
1933,1164,121000001932,Icon_MonsterCore_Medusa,122000001933,3,0,,0,Mini
1934,1165,10021162,Icon_MonsterCore_Medusa,122000001934,3,0,,0,Mini
1935,1165,121000001935,Icon_MonsterCore_KingBugbear,122000001935,3,0,,0,Mini
1936,1165,121000001935,Icon_MonsterCore_KingBugbear,122000001936,2,0,,0,Mini
1937,1166,10011103,Icon_MonsterCore_BloodyQueen,122000001937,3,0,,0,Mini
1938,1166,10010000,Hardin,122000001938,3,0,,0,Mini
1939,1166,10010000,Hardin,122000001939,3,0,,0,Mini
1940,1166,10011103,Icon_MonsterCore_BloodyQueen,122000001940,2,0,,0,Mini
1941,1166,10010000,Hardin,122000001941,3,0,,0,Mini
2043,1168,121000001927,Officer_02_04,122000002043,2,0,,0,Mini
2044,1168,121000001927,Officer_02_04,122000002044,3,0,,0,Mini
2045,1168,10011129,Student_01_02,122000002045,3,0,,0,Mini
2046,1169,10011119,CityGuard_01_04,122000002046,2,0,,0,Mini
2047,1169,10011129,Student_01_02,122000002047,3,0,,0,Mini
2048,1169,10011119,CityGuard_01_04,122000002048,3,0,,0,Mini
2049,1169,10011129,Student_01_02,122000002049,3,0,,0,Mini
3241,1170,10220408,Icon_MonsterCore_MailleLizardmanShaman,122000003241,3,0,,0,Mini
3242,1170,9930001131801,TemplePriest_01_02,122000003242,2,0,,0,Mini
3243,1170,10010163,ArmorMerchant_01,122000003243,2,0,,0,Mini
3244,1170,10010357,Aimel,122000003244,3,0,,0,Mini
3245,1171,10220408,Icon_MonsterCore_MailleLizardmanShaman,122000003245,3,0,,0,Mini
2497,1171,10010357,Aimel,122000002497,3,0,,0,Mini
2498,1171,10010163,ArmorMerchant_01,122000002498,3,0,,0,Mini
2499,1171,10010163,ArmorMerchant_01,122000002499,2,0,,0,Mini
881,1201,10010158,CatTheCat_01,122000000881,4,1,,0,Mini
882,1201,10011210,ItemMerchant_01,122000000882,4,,,0,Mini
883,1201,10011210,ItemMerchant_01,122000000883,4,,,0,Mini
884,1201,10011210,ItemMerchant_01,122000000884,4,,,0,Mini
885,1201,10011210,ItemMerchant_01,122000000885,4,,,0,Mini
886,1202,10011210,ItemMerchant_01,122000000886,4,1,,0,Mini
887,1202,10010158,CatTheCat_01,122000000887,3,,,0,Mini
888,1203,10021207,Icon_MonsterCore_OlMahumChampion,122000000888,4,,,0,Mini
889,1204,10010468,Resident_01,122000000889,3,1,,0,Mini
890,1205,121000000890,Icon_MonsterCore_OlMahumGeneral,122000000890,3,1,,0,Mini
891,1205,10011214,Magician,122000000891,2,,,0,Mini
892,1205,10011222,Resident_04,122000000892,2,,,0,Mini
893,1206,10011210,ItemMerchant_01,122000000893,3,1,,0,Mini
894,1206,10010158,CatTheCat_01,122000000894,3,,,0,Mini
895,1206,10021206,Icon_MonsterCore_OlMahumChampion,122000000895,2,,,0,Mini
896,1206,10011210,ItemMerchant_01,122000000896,2,,,0,Mini
897,1207,121000000897,Icon_MonsterCore_UnpleasantHumming,122000000897,3,1,,0,Mini
898,1207,10010357,Aimel,122000000898,3,,,0,Mini
899,1208,10010468,Resident_01,122000000899,3,1,,0,Mini
900,1209,10010001,HardinsFollower,122000000900,3,1,,0,Mini
901,1209,10010153,Fernel,122000000901,3,,,0,Mini
902,1209,10010153,Fernel,122000000902,4,,,0,Mini
903,1210,10010153,Fernel,122000000903,4,1,,0,Mini
904,1210,10010001,HardinsFollower,122000000904,2,,,0,Mini
905,1211,10011240,Icon_MonsterCore_KaimVanul,122000000905,2,1,,0,Mini
906,1211,10010153,Fernel,122000000906,3,,,0,Mini
907,1211,10010001,HardinsFollower,122000000907,2,,,0,Mini
908,1212,10021216,Icon_MonsterCore_PortraitSpirit,122000000908,3,1,,0,Mini
909,1212,10221321,CityGuard_01_04,122000000909,2,,,0,Mini
910,1213,10011249,Officer_02_04,122000000910,3,1,,0,Mini
911,1213,10070239,Icon_MonsterCore_PiratesZombieOfficer,122000000911,2,,,0,Mini
912,1217,10010357,Aimel,122000000912,3,1,,0,Mini
913,1218,10221321,CityGuard_01_04,122000000913,3,1,,0,Mini
914,1218,10221321,CityGuard_01_04,122000000914,3,,,0,Mini
915,1218,10221321,CityGuard_01_04,122000000915,4,,,0,Mini
916,1218,10221321,CityGuard_01_04,122000000916,3,,,0,Mini
917,1218,10221321,CityGuard_01_04,122000000917,3,,,0,Mini
918,1219,10010001,HardinsFollower,122000000918,4,1,,0,Mini
919,1219,10021222,Icon_MonsterCore_Premo,122000000919,2,1,,0,Mini
920,1219,10010001,HardinsFollower,122000000920,2,1,,0,Mini
921,1219,10010001,HardinsFollower,122000000921,2,,,0,Mini
2933,1220,10221263,Icon_MonsterCore_OlMahumGeneral,122000002933,2,0,,0,Mini
2934,1220,10221263,Icon_MonsterCore_OlMahumGeneral,122000002934,2,1,,0,Mini
2935,1220,10221263,Icon_MonsterCore_OlMahumGeneral,122000002935,2,1,,0,Mini
2936,1220,10221263,Icon_MonsterCore_OlMahumGeneral,122000002936,1,0,,0,Mini
2937,1221,10221263,Icon_MonsterCore_OlMahumGeneral,122000002937,2,0,,0,Mini
2938,1221,10221263,Icon_MonsterCore_OlMahumGeneral,122000002938,2,1,,0,Mini
2939,1221,10221263,Icon_MonsterCore_OlMahumGeneral,122000002939,2,1,,0,Mini
2940,1221,10221263,Icon_MonsterCore_OlMahumGeneral,122000002940,2,0,,0,Mini
3082,1222,10011270,Noble_01,122000003082,4,0,,0,Mini
3083,1222,10011270,Noble_01,122000003083,4,0,,0,Mini
3084,1223,10011270,Noble_01,122000003084,4,0,,0,Mini
3085,1224,10011270,Noble_01,122000003085,4,0,,0,Mini
3086,1224,12212022,Icon_MonsterCore_Skeleton,122000003086,4,0,,0,Mini
3087,1225,121000003087,Icon_MonsterCore_PiratesZombie,122000003087,4,0,,0,Mini
3088,1225,121000003087,Icon_MonsterCore_PiratesZombie,122000003088,4,0,,0,Mini
3089,1225,121000003087,Icon_MonsterCore_PiratesZombie,122000003089,4,0,,0,Mini
3090,1225,121000003087,Icon_MonsterCore_PiratesZombie,122000003090,4,0,,0,Mini
3091,1225,12212022,Icon_MonsterCore_Skeleton,122000003091,4,0,,0,Mini
3092,1225,12212022,Icon_MonsterCore_Skeleton,122000003092,4,0,,0,Mini
3093,1225,121000003087,Icon_MonsterCore_PiratesZombie,122000003093,4,0,,0,Mini
3094,1225,12212022,Icon_MonsterCore_Skeleton,122000003094,4,0,,0,Mini
3095,1225,121000003087,Icon_MonsterCore_PiratesZombie,122000003095,4,0,,0,Mini
3096,1225,121000003087,Icon_MonsterCore_PiratesZombie,122000003096,4,0,,0,Mini
3097,1226,10011270,Noble_01,122000003097,4,0,,0,Mini
3098,1227,121000003098,Icon_MonsterCore_PiratesZombie,122000003086,4,0,,0,Mini
3099,1227,121000003098,Icon_MonsterCore_PiratesZombie,122000003099,4,0,,0,Mini
3100,1227,121000003098,Icon_MonsterCore_PiratesZombie,122000003100,4,0,,0,Mini
3101,1228,10011270,Noble_01,122000003101,4,0,,0,Mini
3102,1228,10011270,Noble_01,122000003083,4,0,,0,Mini
3103,1229,10021255,Icon_MonsterCore_UnpleasantHumming,122000003103,4,0,,0,Mini
3104,1229,10021255,Icon_MonsterCore_UnpleasantHumming,122000003104,4,0,,0,Mini
3105,1230,10021283,Icon_MonsterCore_UnpleasantHumming,122000003105,4,0,,0,Mini
3106,1230,10021283,Icon_MonsterCore_UnpleasantHumming,122000003106,4,0,,0,Mini
3107,1230,10021283,Icon_MonsterCore_UnpleasantHumming,122000003107,4,0,,0,Mini
3108,1230,10021283,Icon_MonsterCore_UnpleasantHumming,122000003108,4,0,,0,Mini
3109,1231,10011270,Noble_01,122000003109,4,0,,0,Mini
3110,1232,10010854,WarehouseKeeper_01_02,122000003110,4,0,,0,Mini
3111,1233,121000003111,Icon_MonsterCore_Premo,122000003111,4,0,,0,Mini
3112,1233,10010854,WarehouseKeeper_01_02,122000003112,4,0,,0,Mini
3113,1233,121000003111,Icon_MonsterCore_Premo,122000003113,4,0,,0,Mini
3114,1234,12212013,Icon_MonsterCore_Lorca,122000003114,4,0,,0,Mini
3115,1234,10010854,WarehouseKeeper_01_02,122000003115,4,0,,0,Mini
3116,1234,12212013,Icon_MonsterCore_Lorca,122000003116,4,0,,0,Mini
3117,1234,10010854,WarehouseKeeper_01_02,122000003117,4,0,,0,Mini
3118,1235,10011268,Resident_04_03,122000003118,4,0,,0,Mini
3119,1236,121000003119,Icon_MonsterCore_Meforde,122000003119,4,0,,0,Mini
3120,1236,10011268,Resident_04_03,122000003120,4,0,,0,Mini
3121,1236,121000003119,Icon_MonsterCore_Meforde,122000003121,4,0,,0,Mini
3122,1237,12212016,Icon_MonsterCore_Meforde,122000003122,4,0,,0,Mini
3123,1237,10011268,Resident_04_03,122000003123,4,0,,0,Mini
3124,1237,12212016,Icon_MonsterCore_Meforde,122000003124,4,0,,0,Mini
3125,1237,12212016,Icon_MonsterCore_Meforde,122000003125,4,0,,0,Mini
3126,1237,12212016,Icon_MonsterCore_Meforde,122000003126,4,0,,0,Mini
3127,1237,10011268,Resident_04_03,122000003127,4,0,,0,Mini
3128,1238,10011270,Noble_01,122000003128,4,0,,0,Mini
3129,1238,10011270,Noble_01,122000003129,4,0,,0,Mini
3130,1238,10011270,Noble_01,122000003130,4,0,,0,Mini
3131,1239,10011270,Noble_01,122000003131,4,0,,0,Mini
3132,1240,10021216,Icon_MonsterCore_PortraitSpirit,122000003132,4,0,,0,Mini
3133,1240,10021216,Icon_MonsterCore_PortraitSpirit,122000003133,4,0,,0,Mini
3134,1240,10021216,Icon_MonsterCore_PortraitSpirit,122000003134,4,0,,0,Mini
3135,1241,12212019,Icon_MonsterCore_KaimVanul,122000003135,4,0,,0,Mini
3136,1241,12212019,Icon_MonsterCore_KaimVanul,122000003136,4,0,,0,Mini
3137,1241,10021216,Icon_MonsterCore_PortraitSpirit,122000003137,4,0,,0,Mini
3138,1241,12212019,Icon_MonsterCore_KaimVanul,122000003138,4,0,,0,Mini
3139,1242,10011266,Resident_02,122000003139,4,0,,0,Mini
3140,1242,10011266,Resident_02,122000003140,4,0,,0,Mini
3141,1242,10011266,Resident_02,122000003141,4,0,,0,Mini
3142,1242,10011266,Resident_02,122000003142,4,0,,0,Mini
3143,1242,10011266,Resident_02,122000003143,4,0,,0,Mini
3144,1242,10011266,Resident_02,122000003144,4,0,,0,Mini
3145,1243,10011266,Resident_02,122000003145,4,0,,0,Mini
3146,1244,12212022,Icon_MonsterCore_Skeleton,122000003146,4,0,,0,Mini
3147,1244,10011266,Resident_02,122000003147,4,0,,0,Mini
3148,1244,12212022,Icon_MonsterCore_Skeleton,122000003148,4,0,,0,Mini
3149,1244,12212022,Icon_MonsterCore_Skeleton,122000003149,4,0,,0,Mini
3150,1245,10011266,Resident_02,122000003150,4,0,,0,Mini
3151,1245,12212022,Icon_MonsterCore_SkeletonChaser,122000003151,4,0,,0,Mini
3152,1245,10011266,Resident_02,122000003152,4,0,,0,Mini
3153,1245,10011266,Resident_02,122000003153,4,0,,0,Mini
3154,1245,10011266,Resident_02,122000003154,4,0,,0,Mini
3155,1245,12212022,Icon_MonsterCore_SkeletonChaser,122000003155,4,0,,0,Mini
3156,1246,10010495,Magician_01_03,122000003156,4,0,,0,Mini
3157,1246,10010495,Magician_01_03,122000003157,4,0,,0,Mini
3158,1246,10010495,Magician_01_03,122000003158,4,0,,0,Mini
3159,1246,10010495,Magician_01_03,122000003159,4,0,,0,Mini
3160,1246,10010495,Magician_01_03,122000003160,4,0,,0,Mini
3161,1246,10010495,Magician_01_03,122000003161,4,0,,0,Mini
3162,1246,10010495,Magician_01_03,122000003162,4,0,,0,Mini
3163,1247,10010495,Magician_01_03,122000003163,4,0,,0,Mini
3164,1247,10010495,Magician_01_03,122000003164,4,0,,0,Mini
3165,1248,10010495,Magician_01_03,122000003165,4,0,,0,Mini
3166,1248,10010495,Magician_01_03,122000003166,4,0,,0,Mini
3167,1249,10010493,Resident_05_02,122000003167,4,0,,0,Mini
3168,1249,10010493,Resident_05_02,122000003168,4,0,,0,Mini
3169,1250,10010493,Resident_05_02,122000003169,4,0,,0,Mini
3170,1251,121000003170,Icon_MonsterCore_OlMahumScout,122000003170,4,0,,0,Mini
3171,1251,121000003170,Icon_MonsterCore_OlMahumScout,122000003171,4,0,,0,Mini
3172,1252,12212029,Icon_MonsterCore_OlMahumChampion,122000003172,4,0,,0,Mini
3173,1252,12212029,Icon_MonsterCore_OlMahumChampion,122000003173,4,0,,0,Mini
3174,1252,121000003170,Icon_MonsterCore_OlMahumScout,122000003174,4,0,,0,Mini
3175,1252,12212029,Icon_MonsterCore_OlMahumChampion,122000003175,4,0,,0,Mini
3176,1252,121000003170,Icon_MonsterCore_OlMahumScout,122000003176,4,0,,0,Mini
3177,1253,10010493,Resident_05_02,122000003177,4,0,,0,Mini
3178,1254,121000003170,Icon_MonsterCore_OlMahumScout,122000003178,4,0,,0,Mini
3179,1254,121000003170,Icon_MonsterCore_OlMahumScout,122000003179,4,0,,0,Mini
3180,1255,10010494,SmeltingMerchant_01_03,122000003180,4,0,,0,Mini
3181,1255,10010494,SmeltingMerchant_01_03,122000003181,4,0,,0,Mini
3182,1255,10010494,SmeltingMerchant_01_03,122000003182,4,0,,0,Mini
3183,1256,10010494,SmeltingMerchant_01_03,122000003183,4,0,,0,Mini
3184,1257,121000003184,Icon_MonsterCore_OlMahumScout,122000003184,4,0,,0,Mini
3185,1257,121000003184,Icon_MonsterCore_OlMahumScout,122000003185,4,0,,0,Mini
3186,1258,121000003186,Icon_MonsterCore_OlMahumChampion,122000003186,4,0,,0,Mini
3187,1258,121000003186,Icon_MonsterCore_OlMahumChampion,122000003187,4,0,,0,Mini
3188,1258,121000003184,Icon_MonsterCore_OlMahumScout,122000003188,4,0,,0,Mini
3189,1258,121000003186,Icon_MonsterCore_OlMahumChampion,122000003189,4,0,,0,Mini
3190,1258,121000003184,Icon_MonsterCore_OlMahumScout,122000003190,4,0,,0,Mini
3191,1258,121000003186,Icon_MonsterCore_OlMahumChampion,122000003191,4,0,,0,Mini
3192,1259,10010494,SmeltingMerchant_01_03,122000003192,4,0,,0,Mini
3193,1259,10010494,SmeltingMerchant_01_03,122000003193,4,0,,0,Mini
3194,1260,10010494,SmeltingMerchant_01_03,122000003194,4,0,,0,Mini
3195,1261,121000003195,Icon_MonsterCore_OlMahumChampion,122000003195,4,0,,0,Mini
3196,1261,121000003195,Icon_MonsterCore_OlMahumChampion,122000003196,4,0,,0,Mini
3197,1261,121000003195,Icon_MonsterCore_OlMahumChampion,122000003197,4,0,,0,Mini
3198,1262,12212035,Icon_MonsterCore_OlMahumGeneral,122000003198,4,0,,0,Mini
3199,1262,12212035,Icon_MonsterCore_OlMahumGeneral,122000003199,4,0,,0,Mini
3200,1262,12212035,Icon_MonsterCore_OlMahumGeneral,122000003200,4,0,,0,Mini
3231,1263,10221231,Icon_MonsterCore_OlMahumGeneral,122000003231,3,1,,0,Mini
3232,1263,10010158,CatTheCat_01,122000003232,2,0,,0,Mini
3234,1264,10221231,Icon_MonsterCore_OlMahumGeneral,122000003234,4,1,,0,Mini
3235,1264,10011210,ItemMerchant_01,122000003235,3,0,,0,Mini
3236,1265,10010468,Resident_01,122000003236,2,0,,0,Mini
3237,1265,10010468,Resident_01,122000003237,2,0,,0,Mini
3238,1265,10010468,Resident_01,122000003238,2,0,,0,Mini
3239,1265,10010001,HardinsFollower,122000003239,2,0,,0,Mini
922,1301,10011251,Officer_01_04,122000000922,3,1,,0,Mini
923,1302,10221319,CityGuard_01_04,122000000923,2,2,,0,Mini
924,1302,10010357,Aimel,122000000924,2,2,,0,Mini
925,1303,10010357,Aimel,122000000925,3.5,1,,0,Mini
926,1303,10010357,Aimel,122000000926,3.5,,,0,Mini
927,1303,10010357,Aimel,122000000927,3.5,,,0,Mini
928,1303,10010357,Aimel,122000000928,4,,,0,Mini
929,1303,10010357,Aimel,122000000929,4,,,0,Mini
930,1303,10010357,Aimel,122000000929,3.5,,,0,Mini
931,1304,10011251,Officer_01_04,122000000931,3,1,,0,Mini
933,1304,10011317,Resident_04_03,122000000933,3,2,,0,Mini
932,1304,10010001,HardinsFollower,122000000932,3,,,0,Mini
934,1305,10021305,Icon_MonsterCore_Skeleton,122000000934,3,1,,0,Mini
935,1305,10010001,HardinsFollower,122000000935,2,,,0,Mini
936,1305,10011251,Officer_01_04,122000000936,3,,,0,Mini
937,1306,10011251,Officer_01_04,122000000937,3,1,,0,Mini
938,1306,10011354,Icon_MonsterCore_Reaper,122000000938,4,,,0,Mini
939,1306,10011354,Icon_MonsterCore_Reaper,122000000939,3,,,0,Mini
940,1306,10011251,Officer_01_04,122000000940,3,,,0,Mini
941,1306,10010001,HardinsFollower,122000000941,2,,,0,Mini
3223,1346,10011354,Icon_MonsterCore_Reaper,122000003223,3,,,0,Mini
3224,1346,10011354,Icon_MonsterCore_Reaper,122000003224,3,,,0,Mini
3225,1346,10011354,Icon_MonsterCore_Reaper,122000003225,3,,,0,Mini
3226,1346,10011354,Icon_MonsterCore_Reaper,122000003226,3,,,0,Mini
942,1307,10010001,HardinsFollower,122000000942,3,1,,0,Mini
943,1307,10010001,HardinsFollower,122000000943,3,,,0,Mini
944,1307,10010001,HardinsFollower,122000000944,4,,,0,Mini
945,1308,10010001,HardinsFollower,122000000945,2,1,,0,Mini
946,1308,121000000946,Icon_MonsterCore_NeerCrawler,122000000946,2,,,0,Mini
947,1309,10011251,Officer_01_04,122000000947,3,1,,0,Mini
