Id,RequiredId,Type,GroupType,Param1,NameKey,DescKey,TaskType,TaskCondition,CompleteNotifyType,AchievementGroupId,TaskCount,RewardPoint,RewardGem,RewardAdena,RewardItemInfoId,RewardCount,RewardCountDesc,RewardIcon,AchievementIcon
31003,31002,Hero,Item,3,821000031001,822000031001,If_ItemEnchantGrade,,WaitShowForgeResultUI,310,6,40,,,900009,1,,Icon_GachaItem_Transcendence,Icon_HeroicAchievement_04
31004,31003,Hero,Item,4,821000031001,822000031001,If_ItemEnchantGrade,,WaitShowForgeResultUI,310,8,70,,1500,,,,,Icon_HeroicAchievement_04
31005,31004,Hero,Item,5,821000031001,822000031001,If_ItemEnchantGrade,,WaitShowForgeResultUI,310,10,150,,2000,,,,,Icon_HeroicAchievement_04
31006,31005,Hero,Item,6,821000031001,822000031001,If_ItemEnchantGrade,,WaitShowForgeResultUI,310,12,190,,2000,,,,,Icon_HeroicAchievement_04
31007,31006,Hero,Item,7,821000031001,822000031001,If_ItemEnchantGrade,,WaitShowForgeResultUI,310,14,230,,2500,,,,,Icon_HeroicAchievement_04
31008,31007,Hero,Item,8,821000031001,822000031001,If_ItemEnchantGrade,,WaitShowForgeResultUI,310,16,330,,,900009,1,,Icon_GachaItem_Transcendence,Icon_HeroicAchievement_04
31009,31008,Hero,Item,9,821000031001,822000031001,If_ItemEnchantGrade,,WaitShowForgeResultUI,310,18,430,,4000,,,,,Icon_HeroicAchievement_04
31010,31009,Hero,Item,10,821000031001,822000031001,If_ItemEnchantGrade,,WaitShowForgeResultUI,310,20,630,,5500,,,,,Icon_HeroicAchievement_04
31011,31010,Hero,Item,11,821000031001,822000031001,If_ItemEnchantGrade,,WaitShowForgeResultUI,310,21,830,,7000,,,,,Icon_HeroicAchievement_04
31012,31011,Hero,Item,12,821000031001,822000031001,If_ItemEnchantGrade,,WaitShowForgeResultUI,310,22,1030,,,900009,1,,Icon_GachaItem_Transcendence,Icon_HeroicAchievement_04
31013,31012,Hero,Item,13,821000031001,822000031001,If_ItemEnchantGrade,,WaitShowForgeResultUI,310,23,1230,,10000,,,,,Icon_HeroicAchievement_04
31014,31013,Hero,Item,14,821000031001,822000031001,If_ItemEnchantGrade,,WaitShowForgeResultUI,310,24,1630,,13000,,,,,Icon_HeroicAchievement_04
31015,31014,Hero,Item,15,821000031001,822000031001,If_ItemEnchantGrade,,WaitShowForgeResultUI,310,25,2030,,16000,,,,,Icon_HeroicAchievement_04
31016,31015,Hero,Item,16,821000031001,822000031001,If_ItemEnchantGrade,,WaitShowForgeResultUI,310,26,2430,,,900009,1,,Icon_GachaItem_Transcendence,Icon_HeroicAchievement_04
31017,31016,Hero,Item,17,821000031001,822000031001,If_ItemEnchantGrade,,WaitShowForgeResultUI,310,27,2830,,22000,,,,,Icon_HeroicAchievement_04
31018,31017,Hero,Item,18,821000031001,822000031001,If_ItemEnchantGrade,,WaitShowForgeResultUI,310,28,3230,,25000,,,,,Icon_HeroicAchievement_04
31019,31018,Hero,Item,19,821000031001,822000031001,If_ItemEnchantGrade,,WaitShowForgeResultUI,310,29,3630,,28000,,,,,Icon_HeroicAchievement_04
31020,31019,Hero,Item,20,821000031001,822000031001,If_ItemEnchantGrade,,WaitShowForgeResultUI,310,30,4030,,31000,,,,,Icon_HeroicAchievement_04
31101,,Hero,Item,1,821000031101,822000031101,Count_ItemEnchant,,WaitShowForgeResultUI,311,7,30,,1000,,,,,Icon_HeroicAchievement_04
31102,31101,Hero,Item,2,821000031101,822000031101,Count_ItemEnchant,,WaitShowForgeResultUI,311,50,40,,1000,,1,,Icon_Asset_Protector_01,Icon_HeroicAchievement_04
31103,31102,Hero,Item,3,821000031101,822000031101,Count_ItemEnchant,,WaitShowForgeResultUI,311,120,70,,1500,,,,,Icon_HeroicAchievement_04
31104,31103,Hero,Item,4,821000031101,822000031101,Count_ItemEnchant,,WaitShowForgeResultUI,311,450,200,,2500,,1,,Icon_Asset_Protector_01,Icon_HeroicAchievement_04
31105,31104,Hero,Item,5,821000031101,822000031101,Count_ItemEnchant,,WaitShowForgeResultUI,311,1000,430,,4000,,,,,Icon_HeroicAchievement_04
31106,31105,Hero,Item,6,821000031101,822000031101,Count_ItemEnchant,,WaitShowForgeResultUI,311,1200,520,,4500,,,,,Icon_HeroicAchievement_04
31107,31106,Hero,Item,7,821000031101,822000031101,Count_ItemEnchant,,WaitShowForgeResultUI,311,1400,590,,5000,,,,,Icon_HeroicAchievement_04
31108,31107,Hero,Item,8,821000031101,822000031101,Count_ItemEnchant,,WaitShowForgeResultUI,311,1700,700,,6000,,1,,Icon_Asset_Protector_01,Icon_HeroicAchievement_04
31109,31108,Hero,Item,9,821000031101,822000031101,Count_ItemEnchant,,WaitShowForgeResultUI,311,1900,780,,6500,,,,,Icon_HeroicAchievement_04
31110,31109,Hero,Item,10,821000031101,822000031101,Count_ItemEnchant,,WaitShowForgeResultUI,311,2000,830,,7000,,1,,Icon_Asset_Protector_01,Icon_HeroicAchievement_04
31111,31110,Hero,Item,11,821000031101,822000031101,Count_ItemEnchant,,WaitShowForgeResultUI,311,2800,1140,,9500,,,,,Icon_HeroicAchievement_04
31112,31111,Hero,Item,12,821000031101,822000031101,Count_ItemEnchant,,WaitShowForgeResultUI,311,3500,1440,,11500,,,,,Icon_HeroicAchievement_04
31113,31112,Hero,Item,13,821000031101,822000031101,Count_ItemEnchant,,WaitShowForgeResultUI,311,4600,1860,,15000,,1,,Icon_Asset_Protector_01,Icon_HeroicAchievement_04
31114,31113,Hero,Item,14,821000031101,822000031101,Count_ItemEnchant,,WaitShowForgeResultUI,311,5600,2260,,17500,,1,,Icon_Asset_Protector_01,Icon_HeroicAchievement_04
31115,31114,Hero,Item,15,821000031101,822000031101,Count_ItemEnchant,,WaitShowForgeResultUI,311,6500,2630,,20500,,,,,Icon_HeroicAchievement_04
31116,31115,Hero,Item,16,821000031101,822000031101,Count_ItemEnchant,,WaitShowForgeResultUI,311,7800,3140,,24500,,,,,Icon_HeroicAchievement_04
31117,31116,Hero,Item,17,821000031101,822000031101,Count_ItemEnchant,,WaitShowForgeResultUI,311,9800,3950,,30500,,1,,Icon_Asset_Protector_01,Icon_HeroicAchievement_04
31118,31117,Hero,Item,18,821000031101,822000031101,Count_ItemEnchant,,WaitShowForgeResultUI,311,12000,4660,,35500,,,,,Icon_HeroicAchievement_04
31119,31118,Hero,Item,19,821000031101,822000031101,Count_ItemEnchant,,WaitShowForgeResultUI,311,16000,6250,,47500,,1,,Icon_Asset_Protector_01,Icon_HeroicAchievement_04
31120,31119,Hero,Item,20,821000031101,822000031101,Count_ItemEnchant,,WaitShowForgeResultUI,311,18000,7050,,53500,,1,,Icon_Asset_Protector_01,Icon_HeroicAchievement_04
31201,,Hero,Item,1,821000031201,822000031201,Count_ItemEnchantSuccess,,WaitShowForgeResultUI,312,5,30,,,490011,1,,Icon_Box_Adena_02,Icon_HeroicAchievement_04
31202,31201,Hero,Item,2,821000031201,822000031201,Count_ItemEnchantSuccess,,WaitShowForgeResultUI,312,30,40,,1000,,,,,Icon_HeroicAchievement_04
31203,31202,Hero,Item,3,821000031201,822000031201,Count_ItemEnchantSuccess,,WaitShowForgeResultUI,312,80,70,,,490011,1,,Icon_Box_Adena_02,Icon_HeroicAchievement_04
31204,31203,Hero,Item,4,821000031201,822000031201,Count_ItemEnchantSuccess,,WaitShowForgeResultUI,312,290,220,,2500,,,,,Icon_HeroicAchievement_04
31205,31204,Hero,Item,5,821000031201,822000031201,Count_ItemEnchantSuccess,,WaitShowForgeResultUI,312,700,460,,4500,,,,,Icon_HeroicAchievement_04
31206,31205,Hero,Item,6,821000031201,822000031201,Count_ItemEnchantSuccess,,WaitShowForgeResultUI,312,800,560,,5000,,,,,Icon_HeroicAchievement_04
31207,31206,Hero,Item,7,821000031201,822000031201,Count_ItemEnchantSuccess,,WaitShowForgeResultUI,312,900,640,,5500,,,,,Icon_HeroicAchievement_04
31208,31207,Hero,Item,8,821000031201,822000031201,Count_ItemEnchantSuccess,,WaitShowForgeResultUI,312,1100,760,,,490011,1,,Icon_Box_Adena_02,Icon_HeroicAchievement_04
31209,31208,Hero,Item,9,821000031201,822000031201,Count_ItemEnchantSuccess,,WaitShowForgeResultUI,312,1200,840,,7000,,,,,Icon_HeroicAchievement_04
31210,31209,Hero,Item,10,821000031201,822000031201,Count_ItemEnchantSuccess,,WaitShowForgeResultUI,312,1300,890,,7500,,,,,Icon_HeroicAchievement_04
31211,31210,Hero,Item,11,821000031201,822000031201,Count_ItemEnchantSuccess,,WaitShowForgeResultUI,312,1800,1230,,,490011,2,,Icon_Box_Adena_02,Icon_HeroicAchievement_04
31212,31211,Hero,Item,12,821000031201,822000031201,Count_ItemEnchantSuccess,,WaitShowForgeResultUI,312,2300,1560,,12500,,,,,Icon_HeroicAchievement_04
31213,31212,Hero,Item,13,821000031201,822000031201,Count_ItemEnchantSuccess,,WaitShowForgeResultUI,312,3000,2020,,16000,,,,,Icon_HeroicAchievement_04
31214,31213,Hero,Item,14,821000031201,822000031201,Count_ItemEnchantSuccess,,WaitShowForgeResultUI,312,3600,2440,,,490011,3,,Icon_Box_Adena_02,Icon_HeroicAchievement_04
31215,31214,Hero,Item,15,821000031201,822000031201,Count_ItemEnchantSuccess,,WaitShowForgeResultUI,312,4200,2840,,22000,,,,,Icon_HeroicAchievement_04
31216,31215,Hero,Item,16,821000031201,822000031201,Count_ItemEnchantSuccess,,WaitShowForgeResultUI,312,5100,3390,,26500,,,,,Icon_HeroicAchievement_04
31217,31216,Hero,Item,17,821000031201,822000031201,Count_ItemEnchantSuccess,,WaitShowForgeResultUI,312,6400,4270,,,490011,4,,Icon_Box_Adena_02,Icon_HeroicAchievement_04
31218,31217,Hero,Item,18,821000031201,822000031201,Count_ItemEnchantSuccess,,WaitShowForgeResultUI,312,8000,5040,,38500,,,,,Icon_HeroicAchievement_04
31219,31218,Hero,Item,19,821000031201,822000031201,Count_ItemEnchantSuccess,,WaitShowForgeResultUI,312,10000,6770,,51500,,,,,Icon_HeroicAchievement_04
31220,31219,Hero,Item,20,821000031201,822000031201,Count_ItemEnchantSuccess,,WaitShowForgeResultUI,312,11000,7640,,,490011,5,,Icon_Box_Adena_02,Icon_HeroicAchievement_04
31301,,Hero,Item,1,821000031301,822000031301,Count_ItemEnchantFail,,WaitShowForgeResultUI,313,2,30,,1000,,,,,Icon_HeroicAchievement_04
31302,31301,Hero,Item,2,821000031301,822000031301,Count_ItemEnchantFail,,WaitShowForgeResultUI,313,20,40,,,410001,1,,Icon_EnchantScroll_01,Icon_HeroicAchievement_04
31303,31302,Hero,Item,3,821000031301,822000031301,Count_ItemEnchantFail,,WaitShowForgeResultUI,313,40,70,,1500,,,,,Icon_HeroicAchievement_04
31304,31303,Hero,Item,4,821000031301,822000031301,Count_ItemEnchantFail,,WaitShowForgeResultUI,313,160,180,,,900010,1,,Icon_Gacha_EnchantScroll,Icon_HeroicAchievement_04
31305,31304,Hero,Item,5,821000031301,822000031301,Count_ItemEnchantFail,,WaitShowForgeResultUI,313,350,380,,3500,,,,,Icon_HeroicAchievement_04
31306,31305,Hero,Item,6,821000031301,822000031301,Count_ItemEnchantFail,,WaitShowForgeResultUI,313,430,450,,,410002,1,,Icon_EnchantScroll_02,Icon_HeroicAchievement_04
31307,31306,Hero,Item,7,821000031301,822000031301,Count_ItemEnchantFail,,WaitShowForgeResultUI,313,500,520,,4500,,,,,Icon_HeroicAchievement_04
31308,31307,Hero,Item,8,821000031301,822000031301,Count_ItemEnchantFail,,WaitShowForgeResultUI,313,590,610,,5500,,,,,Icon_HeroicAchievement_04
31309,31308,Hero,Item,9,821000031301,822000031301,Count_ItemEnchantFail,,WaitShowForgeResultUI,313,660,680,,,900010,1,,Icon_Gacha_EnchantScroll,Icon_HeroicAchievement_04
31310,31309,Hero,Item,10,821000031301,822000031301,Count_ItemEnchantFail,,WaitShowForgeResultUI,313,700,730,,6500,,,,,Icon_HeroicAchievement_04
31311,31310,Hero,Item,11,821000031301,822000031301,Count_ItemEnchantFail,,WaitShowForgeResultUI,313,980,1000,,8500,,,,,Icon_HeroicAchievement_04
31312,31311,Hero,Item,12,821000031301,822000031301,Count_ItemEnchantFail,,WaitShowForgeResultUI,313,1200,1260,,,900010,1,,Icon_Gacha_EnchantScroll,Icon_HeroicAchievement_04
31313,31312,Hero,Item,13,821000031301,822000031301,Count_ItemEnchantFail,,WaitShowForgeResultUI,313,1600,1630,,13000,,,,,Icon_HeroicAchievement_04
31314,31313,Hero,Item,14,821000031301,822000031301,Count_ItemEnchantFail,,WaitShowForgeResultUI,313,2000,1980,,15500,,,,,Icon_HeroicAchievement_04
31315,31314,Hero,Item,15,821000031301,822000031301,Count_ItemEnchantFail,,WaitShowForgeResultUI,313,2300,2300,,18000,,,,,Icon_HeroicAchievement_04
31316,31315,Hero,Item,16,821000031301,822000031301,Count_ItemEnchantFail,,WaitShowForgeResultUI,313,2700,2750,,,410003,1,,Icon_EnchantScroll_03,Icon_HeroicAchievement_04
31317,31316,Hero,Item,17,821000031301,822000031301,Count_ItemEnchantFail,,WaitShowForgeResultUI,313,3400,3460,,26500,,,,,Icon_HeroicAchievement_04
31318,31317,Hero,Item,18,821000031301,822000031301,Count_ItemEnchantFail,,WaitShowForgeResultUI,313,4100,4080,,31500,,,,,Icon_HeroicAchievement_04
31319,31318,Hero,Item,19,821000031301,822000031301,Count_ItemEnchantFail,,WaitShowForgeResultUI,313,5400,5470,,,900010,1,,Icon_Box_Scroll_01,Icon_HeroicAchievement_04
31320,31319,Hero,Item,20,821000031301,822000031301,Count_ItemEnchantFail,,WaitShowForgeResultUI,313,6200,6170,,,410003,1,,Icon_EnchantScroll_03,Icon_HeroicAchievement_04
31401,,Hero,Item,1,821000031401,822000031401,Count_ItemOptionChange,,WaitShowForgeResultUI,314,2,30,,1000,,,,,Icon_HeroicAchievement_04
31402,31401,Hero,Item,2,821000031401,822000031401,Count_ItemOptionChange,,WaitShowForgeResultUI,314,30,60,,1500,,,,,Icon_HeroicAchievement_04
31403,31402,Hero,Item,3,821000031401,822000031401,Count_ItemOptionChange,,WaitShowForgeResultUI,314,50,90,,1500,,,,,Icon_HeroicAchievement_04
31404,31403,Hero,Item,4,821000031401,822000031401,Count_ItemOptionChange,,WaitShowForgeResultUI,314,80,130,,,490008,1,,Icon_Box_Exp_02,Icon_HeroicAchievement_04
31405,31404,Hero,Item,5,821000031401,822000031401,Count_ItemOptionChange,,WaitShowForgeResultUI,314,100,160,,2000,,,,,Icon_HeroicAchievement_04
31406,31405,Hero,Item,6,821000031401,822000031401,Count_ItemOptionChange,,WaitShowForgeResultUI,314,150,230,,2500,,,,,Icon_HeroicAchievement_04
31407,31406,Hero,Item,7,821000031401,822000031401,Count_ItemOptionChange,,WaitShowForgeResultUI,314,200,290,,,490008,1,,Icon_Box_Exp_02,Icon_HeroicAchievement_04
31408,31407,Hero,Item,8,821000031401,822000031401,Count_ItemOptionChange,,WaitShowForgeResultUI,314,300,430,,4000,,,,,Icon_HeroicAchievement_04
31409,31408,Hero,Item,9,821000031401,822000031401,Count_ItemOptionChange,,WaitShowForgeResultUI,314,400,560,,,490008,1,,Icon_Box_Exp_02,Icon_HeroicAchievement_04
31410,31409,Hero,Item,10,821000031401,822000031401,Count_ItemOptionChange,,WaitShowForgeResultUI,314,500,690,,6000,,,,,Icon_HeroicAchievement_04
31411,31410,Hero,Item,11,821000031401,822000031401,Count_ItemOptionChange,,WaitShowForgeResultUI,314,600,830,,7000,,,,,Icon_HeroicAchievement_04
31412,31411,Hero,Item,12,821000031401,822000031401,Count_ItemOptionChange,,WaitShowForgeResultUI,314,700,960,,8000,,,,,Icon_HeroicAchievement_04
31413,31412,Hero,Item,13,821000031401,822000031401,Count_ItemOptionChange,,WaitShowForgeResultUI,314,800,1090,,,490008,1,,Icon_Box_Exp_02,Icon_HeroicAchievement_04
31414,31413,Hero,Item,14,821000031401,822000031401,Count_ItemOptionChange,,WaitShowForgeResultUI,314,900,1230,,,490008,1,,Icon_Box_Exp_02,Icon_HeroicAchievement_04
31415,31414,Hero,Item,15,821000031401,822000031401,Count_ItemOptionChange,,WaitShowForgeResultUI,314,1000,1360,,11000,,,,,Icon_HeroicAchievement_04
31416,31415,Hero,Item,16,821000031401,822000031401,Count_ItemOptionChange,,WaitShowForgeResultUI,314,1200,1630,,13000,,,,,Icon_HeroicAchievement_04
31417,31416,Hero,Item,17,821000031401,822000031401,Count_ItemOptionChange,,WaitShowForgeResultUI,314,1400,1890,,15000,,,,,Icon_HeroicAchievement_04
31418,31417,Hero,Item,18,821000031401,822000031401,Count_ItemOptionChange,,WaitShowForgeResultUI,314,1600,2160,,17000,,,,,Icon_HeroicAchievement_04
31419,31418,Hero,Item,19,821000031401,822000031401,Count_ItemOptionChange,,WaitShowForgeResultUI,314,1800,2430,,,490008,1,,Icon_Box_Exp_02,Icon_HeroicAchievement_04
31420,31419,Hero,Item,20,821000031401,822000031401,Count_ItemOptionChange,,WaitShowForgeResultUI,314,2000,2700,,16000,,,,,Icon_HeroicAchievement_04
31501,,Hero,Item,1,821000031501,822000031501,Count_ItemComposition,,WaitShowForgeResultUI,315,2,30,,,490013,1,,Icon_Box_Dia_04,Icon_HeroicAchievement_04
31502,31501,Hero,Item,2,821000031501,822000031501,Count_ItemComposition,,WaitShowForgeResultUI,315,10,60,,1000,,,,,Icon_HeroicAchievement_04
31503,31502,Hero,Item,3,821000031501,822000031501,Count_ItemComposition,,WaitShowForgeResultUI,315,20,100,,1500,,,,,Icon_HeroicAchievement_04
31504,31503,Hero,Item,4,821000031501,822000031501,Count_ItemComposition,,WaitShowForgeResultUI,315,40,150,,2000,,,,,Icon_HeroicAchievement_04
31505,31504,Hero,Item,5,821000031501,822000031501,Count_ItemComposition,,WaitShowForgeResultUI,315,50,230,,2500,,,,,Icon_HeroicAchievement_04
31506,31505,Hero,Item,6,821000031501,822000031501,Count_ItemComposition,,WaitShowForgeResultUI,315,80,310,,,490013,1,,Icon_Box_Dia_04,Icon_HeroicAchievement_04
31507,31506,Hero,Item,7,821000031501,822000031501,Count_ItemComposition,,WaitShowForgeResultUI,315,100,420,,4000,,,,,Icon_HeroicAchievement_04
31508,31507,Hero,Item,8,821000031501,822000031501,Count_ItemComposition,,WaitShowForgeResultUI,315,130,550,,5000,,,,,Icon_HeroicAchievement_04
31509,31508,Hero,Item,9,821000031501,822000031501,Count_ItemComposition,,WaitShowForgeResultUI,315,160,670,,6000,,,,,Icon_HeroicAchievement_04
31510,31509,Hero,Item,10,821000031501,822000031501,Count_ItemComposition,,WaitShowForgeResultUI,315,200,830,,7000,,,,,Icon_HeroicAchievement_04
31511,31510,Hero,Item,11,821000031501,822000031501,Count_ItemComposition,,WaitShowForgeResultUI,315,240,990,,8000,,,,,Icon_HeroicAchievement_04
31512,31511,Hero,Item,12,821000031501,822000031501,Count_ItemComposition,,WaitShowForgeResultUI,315,290,1190,,,490013,1,,Icon_Box_Dia_04,Icon_HeroicAchievement_04
31513,31512,Hero,Item,13,821000031501,822000031501,Count_ItemComposition,,WaitShowForgeResultUI,315,340,1390,,11000,,,,,Icon_HeroicAchievement_04
31514,31513,Hero,Item,14,821000031501,822000031501,Count_ItemComposition,,WaitShowForgeResultUI,315,390,1590,,12500,,,,,Icon_HeroicAchievement_04
31515,31514,Hero,Item,15,821000031501,822000031501,Count_ItemComposition,,WaitShowForgeResultUI,315,450,1830,,23500,,,,,Icon_HeroicAchievement_04
31516,31515,Hero,Item,16,821000031501,822000031501,Count_ItemComposition,,WaitShowForgeResultUI,315,510,2070,,,490013,1,,Icon_Box_Dia_04,Icon_HeroicAchievement_04
31517,31516,Hero,Item,17,821000031501,822000031501,Count_ItemComposition,,WaitShowForgeResultUI,315,580,2350,,18500,,,,,Icon_HeroicAchievement_04
31518,31517,Hero,Item,18,821000031501,822000031501,Count_ItemComposition,,WaitShowForgeResultUI,315,650,2630,,20500,,,,,Icon_HeroicAchievement_04
31519,31518,Hero,Item,19,821000031501,822000031501,Count_ItemComposition,,WaitShowForgeResultUI,315,720,2910,,22500,,,,,Icon_HeroicAchievement_04
31520,31519,Hero,Item,20,821000031501,822000031501,Count_ItemComposition,,WaitShowForgeResultUI,315,800,3230,,,490013,1,,Icon_Box_Dia_04,Icon_HeroicAchievement_04
31601,,Hero,Item,1,821000031601,822000031601,Count_ItemUpgrade,,WaitShowForgeResultUI,316,1,40,,,900010,1,,Icon_Gacha_EnchantScroll,Icon_HeroicAchievement_04
31602,31601,Hero,Item,2,821000031601,822000031601,Count_ItemUpgrade,,WaitShowForgeResultUI,316,3,70,,1500,,,,,Icon_HeroicAchievement_04
31603,31602,Hero,Item,3,821000031601,822000031601,Count_ItemUpgrade,,WaitShowForgeResultUI,316,5,90,,,410001,1,,Icon_EnchantScroll_01,Icon_HeroicAchievement_04
31604,31603,Hero,Item,4,821000031601,822000031601,Count_ItemUpgrade,,WaitShowForgeResultUI,316,16,240,,2500,,,,,Icon_HeroicAchievement_04
31605,31604,Hero,Item,5,821000031601,822000031601,Count_ItemUpgrade,,WaitShowForgeResultUI,316,24,350,,3500,,,,,Icon_HeroicAchievement_04
31606,31605,Hero,Item,6,821000031601,822000031601,Count_ItemUpgrade,,WaitShowForgeResultUI,316,32,450,,4000,,,,,Icon_HeroicAchievement_04
31607,31606,Hero,Item,7,821000031601,822000031601,Count_ItemUpgrade,,WaitShowForgeResultUI,316,40,560,,5000,,,,,Icon_HeroicAchievement_04
31608,31607,Hero,Item,8,821000031601,822000031601,Count_ItemUpgrade,,WaitShowForgeResultUI,316,50,690,,,410003,1,,Icon_EnchantScroll_03,Icon_HeroicAchievement_04
31609,31608,Hero,Item,9,821000031601,822000031601,Count_ItemUpgrade,,WaitShowForgeResultUI,316,58,800,,7000,,,,,Icon_HeroicAchievement_04
31610,31609,Hero,Item,10,821000031601,822000031601,Count_ItemUpgrade,,WaitShowForgeResultUI,316,70,960,,8000,,,,,Icon_HeroicAchievement_04
31611,31610,Hero,Item,11,821000031601,822000031601,Count_ItemUpgrade,,WaitShowForgeResultUI,316,80,1090,,9000,,,,,Icon_HeroicAchievement_04
31612,31611,Hero,Item,12,821000031601,822000031601,Count_ItemUpgrade,,WaitShowForgeResultUI,316,92,1250,,,900010,1,,Icon_Gacha_EnchantScroll,Icon_HeroicAchievement_04
31613,31612,Hero,Item,13,821000031601,822000031601,Count_ItemUpgrade,,WaitShowForgeResultUI,316,104,1410,,11500,,,,,Icon_HeroicAchievement_04
31614,31613,Hero,Item,14,821000031601,822000031601,Count_ItemUpgrade,,WaitShowForgeResultUI,316,116,1570,,12500,,,,,Icon_HeroicAchievement_04
31615,31614,Hero,Item,15,821000031601,822000031601,Count_ItemUpgrade,,WaitShowForgeResultUI,316,130,1760,,,410002,1,,Icon_EnchantScroll_02,Icon_HeroicAchievement_04
31616,31615,Hero,Item,16,821000031601,822000031601,Count_ItemUpgrade,,WaitShowForgeResultUI,316,144,1950,,15500,,,,,Icon_HeroicAchievement_04
31617,31616,Hero,Item,17,821000031601,822000031601,Count_ItemUpgrade,,WaitShowForgeResultUI,316,180,2430,,19000,,,,,Icon_HeroicAchievement_04
