Id,MxLevel,ForceTurn,NameKey,DescKey,TaskType,TaskCondition,NpcAutoMoveID,TaskCount,RewardExp,RewardAdena,RewardIcon,MissionIcon
10695,104,,491000000574,492000000574,Count_KillMonsterTarget,20930,10336,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10696,104,,491000000575,492000000575,Count_KillMonsterTarget,20907,10337,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10697,104,,491000000576,492000000576,Count_KillMonsterTarget,20908,10338,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10698,104,,491000000577,492000000577,Count_KillMonsterTarget,20911,10339,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10699,104,,491000000578,492000000578,Count_KillMonsterTarget,20913,10340,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10700,104,,491000000579,492000000579,Count_KillMonsterTarget,20914,10341,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10701,104,,491000000580,492000000580,Count_KillMonsterTarget,20931,10106,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10702,104,,491000000571,492000000571,Count_KillMonsterTarget,20910,10108,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10703,104,,491000000572,492000000572,Count_KillMonsterTarget,20912,10109,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10704,104,,491000000574,492000000574,Count_KillMonsterTarget,20930,10336,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10705,104,,491000000575,492000000575,Count_KillMonsterTarget,20907,10337,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10706,104,,491000000576,492000000576,Count_KillMonsterTarget,20908,10338,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10707,104,,491000000577,492000000577,Count_KillMonsterTarget,20911,10339,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10708,104,,491000000578,492000000578,Count_KillMonsterTarget,20913,10340,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10709,104,,491000000579,492000000579,Count_KillMonsterTarget,20914,10341,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10710,104,,491000000580,492000000580,Count_KillMonsterTarget,20931,10106,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10711,104,,491000000571,492000000571,Count_KillMonsterTarget,20910,10108,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10712,104,,491000000572,492000000572,Count_KillMonsterTarget,20912,10109,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10713,104,,491000000574,492000000574,Count_KillMonsterTarget,20930,10336,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10714,104,,491000000575,492000000575,Count_KillMonsterTarget,20907,10337,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10715,104,,491000000576,492000000576,Count_KillMonsterTarget,20908,10338,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10716,104,,491000000577,492000000577,Count_KillMonsterTarget,20911,10339,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10717,104,,491000000578,492000000578,Count_KillMonsterTarget,20913,10340,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10718,104,,491000000579,492000000579,Count_KillMonsterTarget,20914,10341,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10719,104,,491000000580,492000000580,Count_KillMonsterTarget,20931,10106,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10720,104,,491000000578,492000000578,Count_KillMonsterTarget,20913,10340,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10721,104,,491000000579,492000000579,Count_KillMonsterTarget,20914,10341,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10722,104,,491000000580,492000000580,Count_KillMonsterTarget,20931,10106,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10723,108,,491000000601,492000000601,Count_KillMonsterTarget,21004,10342,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10724,108,,491000000602,492000000602,Count_KillMonsterTarget,21003,10343,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10725,108,,491000000603,492000000603,Count_KillMonsterTarget,21002,10344,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10726,108,,491000000604,492000000604,Count_KillMonsterTarget,21005,10345,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10727,108,,491000000605,492000000605,Count_KillMonsterTarget,21001,10115,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10728,108,,491000000601,492000000601,Count_KillMonsterTarget,21004,10342,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10729,108,,491000000602,492000000602,Count_KillMonsterTarget,21003,10343,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10730,108,,491000000603,492000000603,Count_KillMonsterTarget,21002,10344,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10731,108,,491000000604,492000000604,Count_KillMonsterTarget,21005,10345,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10732,108,,491000000605,492000000605,Count_KillMonsterTarget,21001,10115,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10733,108,,491000000601,492000000601,Count_KillMonsterTarget,21004,10342,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10734,108,,491000000602,492000000602,Count_KillMonsterTarget,21003,10343,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10735,108,,491000000603,492000000603,Count_KillMonsterTarget,21002,10344,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10736,108,,491000000604,492000000604,Count_KillMonsterTarget,21005,10345,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10737,108,,491000000605,492000000605,Count_KillMonsterTarget,21001,10115,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10738,108,,491000000601,492000000601,Count_KillMonsterTarget,21004,10342,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10739,108,,491000000602,492000000602,Count_KillMonsterTarget,21003,10343,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10740,108,,491000000603,492000000603,Count_KillMonsterTarget,21002,10344,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10741,108,,491000000604,492000000604,Count_KillMonsterTarget,21005,10345,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10742,108,,491000000605,492000000605,Count_KillMonsterTarget,21001,10115,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10743,108,,491000000601,492000000601,Count_KillMonsterTarget,21004,10342,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10744,108,,491000000602,492000000602,Count_KillMonsterTarget,21003,10343,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10745,108,,491000000605,492000000605,Count_KillMonsterTarget,21001,10115,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10746,108,,491000000601,492000000601,Count_KillMonsterTarget,21004,10342,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10747,108,,491000000602,492000000602,Count_KillMonsterTarget,21003,10343,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10748,108,,491000000603,492000000603,Count_KillMonsterTarget,21002,10344,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10749,108,,491000000604,492000000604,Count_KillMonsterTarget,21005,10345,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10750,108,,491000000605,492000000605,Count_KillMonsterTarget,21001,10115,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10751,108,,491000000601,492000000601,Count_KillMonsterTarget,21004,10342,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10752,108,,491000000602,492000000602,Count_KillMonsterTarget,21003,10343,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10753,111,,491000000631,492000000631,Count_KillMonsterTarget,21009,10116,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10754,111,,491000000632,492000000632,Count_KillMonsterTarget,21006,10346,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10755,111,,491000000633,492000000633,Count_KillMonsterTarget,21008,10347,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10756,111,,491000000634,492000000634,Count_KillMonsterTarget,21010,10348,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10757,111,,491000000635,492000000635,Count_KillMonsterTarget,21007,10349,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10758,111,,491000000631,492000000631,Count_KillMonsterTarget,21009,10116,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10759,111,,491000000632,492000000632,Count_KillMonsterTarget,21006,10346,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10760,111,,491000000633,492000000633,Count_KillMonsterTarget,21008,10347,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10761,111,,491000000634,492000000634,Count_KillMonsterTarget,21010,10348,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10762,111,,491000000635,492000000635,Count_KillMonsterTarget,21007,10349,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10763,111,,491000000631,492000000631,Count_KillMonsterTarget,21009,10116,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10764,111,,491000000632,492000000632,Count_KillMonsterTarget,21006,10346,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10765,111,,491000000633,492000000633,Count_KillMonsterTarget,21008,10347,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10766,111,,491000000634,492000000634,Count_KillMonsterTarget,21010,10348,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10767,111,,491000000635,492000000635,Count_KillMonsterTarget,21007,10349,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10768,111,,491000000631,492000000631,Count_KillMonsterTarget,21009,10116,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10769,111,,491000000632,492000000632,Count_KillMonsterTarget,21006,10346,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10770,111,,491000000633,492000000633,Count_KillMonsterTarget,21008,10347,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10771,111,,491000000634,492000000634,Count_KillMonsterTarget,21010,10348,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10772,111,,491000000635,492000000635,Count_KillMonsterTarget,21007,10349,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10773,111,,491000000631,492000000631,Count_KillMonsterTarget,21009,10116,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10774,111,,491000000632,492000000632,Count_KillMonsterTarget,21006,10346,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10775,111,,491000000633,492000000633,Count_KillMonsterTarget,21008,10347,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10776,111,,491000000634,492000000634,Count_KillMonsterTarget,21010,10348,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10777,111,,491000000635,492000000635,Count_KillMonsterTarget,21007,10349,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10778,111,,491000000631,492000000631,Count_KillMonsterTarget,21009,10116,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10779,111,,491000000632,492000000632,Count_KillMonsterTarget,21006,10346,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10780,111,,491000000633,492000000633,Count_KillMonsterTarget,21008,10347,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10781,111,,491000000634,492000000634,Count_KillMonsterTarget,21010,10348,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10782,111,,491000000635,492000000635,Count_KillMonsterTarget,21007,10349,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10783,115,,491000000661,492000000661,Count_KillMonsterTarget,21011,10350,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10784,115,,491000000662,492000000662,Count_KillMonsterTarget,21026,10351,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10785,115,,491000000663,492000000663,Count_KillMonsterTarget,21013,10352,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10786,115,,491000000664,492000000664,Count_KillMonsterTarget,21014,10353,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10787,115,,491000000665,492000000665,Count_KillMonsterTarget,21015,10354,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10788,115,,491000000666,492000000666,Count_KillMonsterTarget,21017,10355,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10789,115,,491000000667,492000000667,Count_KillMonsterTarget,21016,10356,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10790,115,,491000000668,492000000668,Count_KillMonsterTarget,21036,10357,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10791,115,,491000000661,492000000661,Count_KillMonsterTarget,21011,10350,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10792,115,,491000000662,492000000662,Count_KillMonsterTarget,21026,10351,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10793,115,,491000000663,492000000663,Count_KillMonsterTarget,21013,10352,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10794,115,,491000000664,492000000664,Count_KillMonsterTarget,21014,10353,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10795,115,,491000000665,492000000665,Count_KillMonsterTarget,21015,10354,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10796,115,,491000000666,492000000666,Count_KillMonsterTarget,21017,10355,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10797,115,,491000000667,492000000667,Count_KillMonsterTarget,21016,10356,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10798,115,,491000000668,492000000668,Count_KillMonsterTarget,21036,10357,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10799,115,,491000000661,492000000661,Count_KillMonsterTarget,21011,10350,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10800,115,,491000000662,492000000662,Count_KillMonsterTarget,21026,10351,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10801,115,,491000000663,492000000663,Count_KillMonsterTarget,21013,10352,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10802,115,,491000000664,492000000664,Count_KillMonsterTarget,21014,10353,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10803,115,,491000000665,492000000665,Count_KillMonsterTarget,21015,10354,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10804,115,,491000000666,492000000666,Count_KillMonsterTarget,21017,10355,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10805,115,,491000000667,492000000667,Count_KillMonsterTarget,21016,10356,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10806,115,,491000000668,492000000668,Count_KillMonsterTarget,21036,10357,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10807,115,,491000000661,492000000661,Count_KillMonsterTarget,21011,10350,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10808,115,,491000000662,492000000662,Count_KillMonsterTarget,21026,10351,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10809,115,,491000000663,492000000663,Count_KillMonsterTarget,21013,10352,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10810,115,,491000000664,492000000664,Count_KillMonsterTarget,21014,10353,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10811,115,,491000000665,492000000665,Count_KillMonsterTarget,21015,10354,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10812,115,,491000000666,492000000666,Count_KillMonsterTarget,21017,10355,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10813,119,,491000000696,492000000696,Count_KillMonsterTarget,21020,10358,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10814,119,,491000000697,492000000697,Count_KillMonsterTarget,21021,10359,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10815,119,,491000000696,492000000696,Count_KillMonsterTarget,21020,10358,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10816,119,,491000000697,492000000697,Count_KillMonsterTarget,21021,10359,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10817,119,,491000000696,492000000696,Count_KillMonsterTarget,21020,10358,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10818,119,,491000000697,492000000697,Count_KillMonsterTarget,21021,10359,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10819,119,,491000000696,492000000696,Count_KillMonsterTarget,21020,10358,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10820,119,,491000000697,492000000697,Count_KillMonsterTarget,21021,10359,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10821,119,,491000000696,492000000696,Count_KillMonsterTarget,21020,10358,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10822,119,,491000000697,492000000697,Count_KillMonsterTarget,21021,10359,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10823,119,,491000000696,492000000696,Count_KillMonsterTarget,21020,10358,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10824,119,,491000000697,492000000697,Count_KillMonsterTarget,21021,10359,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10825,119,,491000000696,492000000696,Count_KillMonsterTarget,21020,10358,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10826,119,,491000000697,492000000697,Count_KillMonsterTarget,21021,10359,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10827,119,,491000000696,492000000696,Count_KillMonsterTarget,21020,10358,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10828,119,,491000000697,492000000697,Count_KillMonsterTarget,21021,10359,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10829,119,,491000000696,492000000696,Count_KillMonsterTarget,21020,10358,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10830,119,,491000000697,492000000697,Count_KillMonsterTarget,21021,10359,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10831,119,,491000000696,492000000696,Count_KillMonsterTarget,21020,10358,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10832,119,,491000000697,492000000697,Count_KillMonsterTarget,21021,10359,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10833,119,,491000000696,492000000696,Count_KillMonsterTarget,21020,10358,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10834,119,,491000000697,492000000697,Count_KillMonsterTarget,21021,10359,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10835,119,,491000000696,492000000696,Count_KillMonsterTarget,21020,10358,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10836,119,,491000000697,492000000697,Count_KillMonsterTarget,21021,10359,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10837,119,,491000000696,492000000696,Count_KillMonsterTarget,21020,10358,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10838,119,,491000000697,492000000697,Count_KillMonsterTarget,21021,10359,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10839,119,,491000000696,492000000696,Count_KillMonsterTarget,21020,10358,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10840,119,,491000000697,492000000697,Count_KillMonsterTarget,21021,10359,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10841,119,,491000000696,492000000696,Count_KillMonsterTarget,21020,10358,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10842,119,,491000000697,492000000697,Count_KillMonsterTarget,21021,10359,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10843,119,,491000000696,492000000696,Count_KillMonsterTarget,21020,10358,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10844,119,,491000000697,492000000697,Count_KillMonsterTarget,21021,10359,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10845,120,,491000000722,492000000722,Count_KillMonsterTarget,21022,10360,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10846,120,,491000000723,492000000723,Count_KillMonsterTarget,21035,10361,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10847,120,,491000000724,492000000724,Count_KillMonsterTarget,21023,10362,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10848,120,,491000000725,492000000725,Count_KillMonsterTarget,21019,10363,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10849,120,,491000000726,492000000726,Count_KillMonsterTarget,21018,10364,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10850,120,,491000000727,492000000727,Count_KillMonsterTarget,21012,10365,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10851,120,,491000000728,492000000728,Count_KillMonsterTarget,21033,10366,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10852,120,,491000000729,492000000729,Count_KillMonsterTarget,21032,10367,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10853,120,,491000000722,492000000722,Count_KillMonsterTarget,21022,10360,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10854,120,,491000000723,492000000723,Count_KillMonsterTarget,21035,10361,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10855,120,,491000000724,492000000724,Count_KillMonsterTarget,21023,10362,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10856,120,,491000000725,492000000725,Count_KillMonsterTarget,21019,10363,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10857,120,,491000000726,492000000726,Count_KillMonsterTarget,21018,10364,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10858,120,,491000000727,492000000727,Count_KillMonsterTarget,21012,10365,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10859,120,,491000000728,492000000728,Count_KillMonsterTarget,21033,10366,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10860,120,,491000000729,492000000729,Count_KillMonsterTarget,21032,10367,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10861,120,,491000000722,492000000722,Count_KillMonsterTarget,21022,10360,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10862,120,,491000000723,492000000723,Count_KillMonsterTarget,21035,10361,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10863,120,,491000000724,492000000724,Count_KillMonsterTarget,21023,10362,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10864,120,,491000000725,492000000725,Count_KillMonsterTarget,21019,10363,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10865,120,,491000000726,492000000726,Count_KillMonsterTarget,21018,10364,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10866,120,,491000000727,492000000727,Count_KillMonsterTarget,21012,10365,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10867,120,,491000000728,492000000728,Count_KillMonsterTarget,21033,10366,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10868,120,,491000000729,492000000729,Count_KillMonsterTarget,21032,10367,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10869,120,,491000000722,492000000722,Count_KillMonsterTarget,21022,10360,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10870,120,,491000000723,492000000723,Count_KillMonsterTarget,21035,10361,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
